player_id,game_id,game_date,y,y_pred,player_name,team
1626192,22000745,2021-04-02,0.0,0.8416429,Pat Connaughton,MIL
203648,22000745,2021-04-02,0.0,0.4592734,Thanasis Antetokounmpo,MIL
1627854,22000745,2021-04-02,0.0,0.47798845,Bryn Forbes,MIL
1626171,22000745,2021-04-02,0.0,0.7704575,Bobby Portis,MIL
201952,22000745,2021-04-02,1.0,0.8823573,Jeff Teague,MIL
1629670,22000745,2021-04-02,0.0,0.24557751,Jordan Nwora,MIL
1629603,22000745,2021-04-02,0.0,0.03345957,Mamadi Diakite,MIL
1629066,22000745,2021-04-02,0.0,0.10391749,Rodions Kurucs,MIL
1626181,22000745,2021-04-02,2.0,2.884103,Norman Powell,POR
201572,22000745,2021-04-02,0.0,1.3380806,Brook Lopez,MIL
203496,22000745,2021-04-02,0.0,0.47805107,Robert Covington,POR
203994,22000745,2021-04-02,3.0,0.7315483,Jusuf Nurkic,POR
203468,22000745,2021-04-02,2.0,1.167777,CJ McCollum,POR
203081,22000745,2021-04-02,3.0,2.597195,Damian Lillard,POR
202683,22000745,2021-04-02,1.0,1.1351379,Enes Freedom,POR
2546,22000745,2021-04-02,0.0,0.8333341,Carmelo Anthony,POR
1627884,22000745,2021-04-02,0.0,0.31691656,Derrick Jones Jr.,POR
1629014,22000745,2021-04-02,2.0,0.5831116,Anfernee Simons,POR
1629833,22000745,2021-04-02,0.0,0.044378895,Keljin Blevins,POR
1628978,22000745,2021-04-02,2.0,2.108795,Donte DiVincenzo,MIL
203507,22000745,2021-04-02,4.0,4.138212,Giannis Antetokounmpo,MIL
1626167,22000740,2021-04-02,3.0,1.4864132,Myles Turner,IND
1627783,22000737,2021-04-02,0.0,1.5652399,Pascal Siakam,TOR
1630185,22000737,2021-04-02,4.0,0.9366719,Nico Mannion,GSW
1629672,22000737,2021-04-02,2.0,0.9549783,Eric Paschall,GSW
1626172,22000737,2021-04-02,0.0,0.3214412,Kevon Looney,GSW
1627814,22000737,2021-04-02,1.0,0.44714576,Damion Lee,GSW
1628539,22000737,2021-04-02,1.0,0.22588076,Mychal Mulder,GSW
1629346,22000737,2021-04-02,0.0,0.03345168,Alen Smailagic,GSW
201939,22000737,2021-04-02,0.0,0.3689686,Stephen Curry,GSW
203110,22000737,2021-04-02,0.0,0.58905613,Draymond Green,GSW
1628384,22000737,2021-04-02,0.0,3.135234,OG Anunoby,TOR
1628449,22000737,2021-04-02,2.0,0.5007359,Chris Boucher,TOR
203114,22000745,2021-04-02,5.0,3.856638,Khris Middleton,MIL
1629018,22000737,2021-04-02,0.0,0.72726095,Gary Trent Jr.,TOR
1627832,22000737,2021-04-02,1.0,1.3728572,Fred VanVleet,TOR
1626169,22000737,2021-04-02,1.0,0.28842142,Stanley Johnson,TOR
1630201,22000737,2021-04-02,2.0,0.41622522,Malachi Flynn,TOR
203382,22000737,2021-04-02,2.0,0.68471617,Aron Baynes,TOR
1627761,22000737,2021-04-02,3.0,0.88077515,DeAndre' Bembry,TOR
1629139,22000737,2021-04-02,1.0,0.07478832,Yuta Watanabe,TOR
1630223,22000737,2021-04-02,0.0,0.28467226,Jalen Harris,TOR
1627775,22000737,2021-04-02,0.0,0.045665044,Patrick McCaw,TOR
1629604,22000745,2021-04-02,0.0,0.045665044,CJ Elleby,POR
1628385,22000745,2021-04-02,0.0,0.35264027,Harry Giles III,POR
1628380,22000745,2021-04-02,0.0,0.045665044,Zach Collins,POR
203469,22000740,2021-04-02,0.0,0.20095493,Cody Zeller,CHA
204038,22000744,2021-04-02,0.0,0.36716866,Langston Galloway,PHX
202734,22000744,2021-04-02,0.0,0.044927943,E'Twaun Moore,PHX
1627846,22000744,2021-04-02,0.0,1.3229603,Abdel Nader,PHX
202330,22000740,2021-04-02,1.0,2.1349895,Gordon Hayward,CHA
1629023,22000740,2021-04-02,3.0,2.2112007,P.J. Washington,CHA
202687,22000740,2021-04-02,0.0,1.278669,Bismack Biyombo,CHA
1626179,22000740,2021-04-02,0.0,1.5888695,Terry Rozier,CHA
1628984,22000740,2021-04-02,2.0,1.4295391,Devonte' Graham,CHA
202954,22000740,2021-04-02,3.0,0.47757953,Brad Wanamaker,CHA
1628970,22000740,2021-04-02,1.0,0.2530299,Miles Bridges,CHA
1630197,22000744,2021-04-02,2.0,2.5814419,Aleksej Pokusevski,OKC
1628998,22000740,2021-04-02,0.0,0.46001253,Cody Martin,CHA
1628997,22000740,2021-04-02,0.0,0.274409,Caleb Martin,CHA
1629667,22000740,2021-04-02,0.0,0.017211495,Jalen McDaniels,CHA
1630176,22000740,2021-04-02,0.0,0.21367529,Vernon Carey Jr.,CHA
1630268,22000740,2021-04-02,0.0,0.012782447,Nate Darling,CHA
1630208,22000740,2021-04-02,0.0,0.03345957,Nick Richards,CHA
1630203,22000740,2021-04-02,0.0,0.10164328,Grant Riller,CHA
203200,22000740,2021-04-02,2.0,1.0459565,Justin Holiday,IND
1627734,22000740,2021-04-02,2.0,2.7151198,Domantas Sabonis,IND
1630234,22000744,2021-04-02,0.0,0.03920855,Ty-Shon Alexander,PHX
1630188,22000744,2021-04-02,1.0,0.30075032,Jalen Smith,PHX
1628975,22000744,2021-04-02,1.0,0.20970805,Jevon Carter,PHX
203967,22000744,2021-04-02,0.0,1.1448222,Dario Saric,PHX
1629676,22000744,2021-04-02,3.0,1.7707971,Isaiah Roby,OKC
1629650,22000744,2021-04-02,1.0,1.3746742,Moses Brown,OKC
1629004,22000744,2021-04-02,1.0,3.1608686,Svi Mykhailiuk,OKC
1630177,22000744,2021-04-02,5.0,2.5757315,Theo Maledon,OKC
1629026,22000744,2021-04-02,0.0,0.8894996,Kenrich Williams,OKC
1628396,22000744,2021-04-02,1.0,0.4752666,Tony Bradley,OKC
1630221,22000744,2021-04-02,1.0,0.4592734,Josh Hall,OKC
1629660,22000744,2021-04-02,1.0,1.1362927,Ty Jerome,OKC
1628382,22000744,2021-04-02,1.0,0.4690369,Justin Jackson,MIL
203121,22000744,2021-04-02,0.0,0.17945732,Darius Miller,OKC
203488,22000744,2021-04-02,0.0,0.045665044,Mike Muscala,OKC
1628969,22000744,2021-04-02,1.0,1.1350385,Mikal Bridges,PHX
