player_name,game_id,game_date,blk,blk_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Bam Adebayo,22201036,2023-03-15,3,2.7811203,7900.0,7900.0,31.0,C,C,C
Donovan Mitchell,22201035,2023-03-15,0,0.014253434,9300.0,9300.0,36.0,PG/SG,PG/SG,SG
Mason Plumlee,22201041,2023-03-15,0,0.014253434,5100.0,5100.0,18.0,C,C,C
Evan Mobley,22201035,2023-03-15,2,2.1040998,8100.0,8100.0,32.0,PF/C,PF/C,PF
James Harden,22201035,2023-03-15,0,0.014253434,9700.0,9700.0,41.0,PG,PG,PG
Patrick Williams,22201037,2023-03-15,1,0.98622733,3900.0,3900.0,12.0,SF/PF,SF/PF,SF
Christian Wood,22201040,2023-03-15,1,0.98566777,6000.0,6000.0,19.0,C,C,C
DeMar DeRozan,22201037,2023-03-15,0,0.014253434,8300.0,8300.0,33.0,SF/PF,SF/PF,PF
Tyler Herro,22201036,2023-03-15,0,0.014253434,6900.0,6900.0,25.0,PG/SG,PG/SG,SG
Paul George,22201041,2023-03-15,0,0.014253434,8800.0,8800.0,34.0,SG/SF,SG/SF,SG
Kawhi Leonard,22201041,2023-03-15,0,-0.06623547,9000.0,9000.0,41.0,SF/PF,SF/PF,SF
Marcus Smart,22201039,2023-03-15,0,0.014253434,5400.0,5400.0,18.0,PG,PG,PG
Kyle Anderson,22201039,2023-03-15,2,1.9385294,7000.0,7000.0,26.0,SF/PF,SF/PF,PF
Malcolm Brogdon,22201039,2023-03-15,0,0.014253434,5800.0,5800.0,18.0,PG,PG,PG
Kyle Lowry,22201036,2023-03-15,0,0.014253434,4500.0,4500.0,13.0,PG,PG,PG
Josh Green,22201040,2023-03-15,0,0.014253434,5700.0,5700.0,14.0,SF,SF,SF
Kevon Looney,22201041,2023-03-15,0,0.014253434,5300.0,5300.0,17.0,C,C,C
Dwight Powell,22201040,2023-03-15,0,0.014253434,3400.0,3400.0,10.0,C,C,C
Kevin Huerter,22201037,2023-03-15,0,0.014253434,5400.0,5400.0,19.0,SG/SF,SG/SF,SG
Shake Milton,22201035,2023-03-15,0,0.014253434,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Jalen Green,22201038,2023-03-15,0,0.014253434,7100.0,7100.0,25.0,PG/SG,PG/SG,SG
Coby White,22201037,2023-03-15,0,0.014253434,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Al Horford,22201039,2023-03-15,2,1.3899342,5500.0,5500.0,21.0,PF,PF,PF
Eric Gordon,22201041,2023-03-15,0,0.014253434,4600.0,4600.0,11.0,SG/SF,SG/SF,SG
Jordan Poole,22201041,2023-03-15,0,0.014253434,6500.0,6500.0,23.0,PG/SG,PG/SG,SG
Jayson Tatum,22201039,2023-03-15,1,1.0099925,11000.0,11000.0,49.0,SF/PF,SF/PF,SF
Kenneth Lofton Jr.,22201036,2023-03-15,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Malik Beasley,22201038,2023-03-15,0,0.014253434,5200.0,5200.0,11.0,SG,SG,SG
Dominick Barlow,22201040,2023-03-15,1,0.98542345,3000.0,3000.0,10.0,PF,PF,PF
Desmond Bane,22201036,2023-03-15,0,0.014253434,8000.0,8000.0,30.0,SG,SG,SG
Donte DiVincenzo,22201041,2023-03-15,0,0.014253434,5600.0,5600.0,17.0,SG/SF,SG/SF,SF
Derrick White,22201039,2023-03-15,2,1.9527917,5400.0,5400.0,20.0,PG/SG,PG/SG,SG
McKinley Wright IV,22201040,2023-03-15,1,0.98622733,3500.0,3500.0,10.0,PG,PG,PG
Dennis Schroder,22201038,2023-03-15,0,0.014253434,6300.0,6300.0,21.0,PG,PG,PG
P.J. Tucker,22201035,2023-03-15,0,0.014253434,3300.0,3300.0,10.0,PF,PF,PF
Luke Kennard,22201036,2023-03-15,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Darius Garland,22201035,2023-03-15,0,0.014253434,7600.0,7600.0,31.0,PG,PG,PG
Tyrese Maxey,22201035,2023-03-15,0,0.014253434,6800.0,6800.0,20.0,PG/SG,PG/SG,SG
Jabari Smith Jr.,22201038,2023-03-15,1,2.1156418,6800.0,6800.0,21.0,PF,PF,PF
Josh Christopher,22201038,2023-03-15,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Doug McDermott,22201040,2023-03-15,0,0.014253434,3600.0,3600.0,10.0,SF,SF,SF
Malaki Branham,22201040,2023-03-15,0,0.014253434,4400.0,4400.0,12.0,PG/SG,PG/SG,SG
Naz Reid,22201039,2023-03-15,0,0.014253434,4400.0,4400.0,15.0,PF/C,PF/C,C
Ayo Dosunmu,22201037,2023-03-15,0,0.014253434,3100.0,3100.0,10.0,PG,PG,PG
Wenyen Gabriel,22201038,2023-03-15,0,0.014253434,3700.0,3700.0,10.0,PF/C,PF/C,C
Alperen Sengun,22201038,2023-03-15,2,1.2913911,7000.0,7000.0,26.0,C,C,C
T.J. McConnell,22201045,2023-03-16,0,0.014253434,5000.0,5000.0,15.0,PG,PG,PG
Nikola Jokic,22201042,2023-03-16,1,0.9859285,11600.0,11600.0,58.0,C,C,C
Josh Okogie,22201046,2023-03-16,3,2.700127,5100.0,5100.0,14.0,SG/SF,SG/SF,SF
Shai Gilgeous-Alexander,22201044,2023-03-16,0,0.014253434,9600.0,9600.0,50.0,PG,PG,PG
Pascal Siakam,22201044,2023-03-16,0,0.014253434,8400.0,8400.0,32.0,PF/C,PF/C,PF
Jordan Nwora,22201045,2023-03-16,1,0.9859458,4700.0,4700.0,14.0,SF/PF,SF/PF,PF
Jrue Holiday,22201045,2023-03-16,1,0.98564696,8500.0,8500.0,31.0,PG,PG,PG
Jalen Duren,22201042,2023-03-16,0,0.014253434,5200.0,5200.0,19.0,C,C,C
Markelle Fultz,22201046,2023-03-16,0,0.014253434,6400.0,6400.0,23.0,PG,PG,PG
Rodney McGruder,22201042,2023-03-16,1,0.98622733,5000.0,5000.0,10.0,SG/SF,SG/SF,SF
Jamal Murray,22201042,2023-03-16,0,0.014253434,7700.0,7700.0,27.0,PG,PG,PG
Spencer Dinwiddie,22201043,2023-03-16,1,0.9859285,7900.0,7900.0,30.0,PG,PG,PG
Fred VanVleet,22201044,2023-03-16,1,0.98622733,8600.0,8600.0,35.0,PG,PG,PG
Domantas Sabonis,22201043,2023-03-16,4,4.3250675,10100.0,10100.0,42.0,C,C,C
Kentavious Caldwell-Pope,22201042,2023-03-16,0,0.014253434,4800.0,4800.0,16.0,SG,SG,SG
Buddy Hield,22201045,2023-03-16,0,0.014253434,6400.0,6400.0,24.0,SF,SF,SF
Mikal Bridges,22201043,2023-03-16,0,0.014253434,8300.0,8300.0,32.0,SG,SG,SG
Lindy Waters III,22201044,2023-03-16,0,0.014253434,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Killian Hayes,22201042,2023-03-16,2,1.9285789,6700.0,6700.0,22.0,PG,PG,PG
Myles Turner,22201045,2023-03-16,0,0.16573454,8100.0,8100.0,29.0,C,C,C
Yuta Watanabe,22201043,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Harrison Barnes,22201043,2023-03-16,0,0.014253434,5100.0,5100.0,18.0,SF/PF,SF/PF,SF
Jalen Smith,22201045,2023-03-16,0,0.68808615,5100.0,5100.0,11.0,PF/C,PF/C,C
Gary Trent Jr.,22201044,2023-03-16,0,0.014253434,4300.0,4300.0,16.0,SG/SF,SG/SF,SG
Torrey Craig,22201046,2023-03-16,1,0.9859285,3800.0,3800.0,10.0,PF,PF,PF
Devin Booker,22201046,2023-03-16,0,0.014253434,9900.0,9900.0,42.0,PG/SG,PG/SG,SG
Nic Claxton,22201043,2023-03-16,2,1.8696915,6600.0,6600.0,27.0,C,C,C
Chris Paul,22201046,2023-03-16,0,0.014253434,7500.0,7500.0,30.0,PG,PG,PG
De'Aaron Fox,22201043,2023-03-16,0,0.014253434,8900.0,8900.0,36.0,PG,PG,PG
Isaiah Joe,22201044,2023-03-16,1,0.98622733,4400.0,4400.0,10.0,SG/SF,SG/SF,SG
Giannis Antetokounmpo,22201045,2023-03-16,0,0.014253434,12000.0,12000.0,56.0,PF/C,PF/C,PF
Joe Ingles,22201045,2023-03-16,0,0.014253434,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Jalen Williams,22201044,2023-03-16,0,0.014253434,7100.0,7100.0,30.0,PF,PF,PF
Cory Joseph,22201042,2023-03-16,0,0.014253434,4900.0,4900.0,12.0,PG,PG,PG
Christian Braun,22201042,2023-03-16,1,0.9859285,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Deandre Ayton,22201046,2023-03-16,1,0.99562347,7400.0,7400.0,28.0,C,C,C
Luguentz Dort,22201044,2023-03-16,1,0.9859285,5800.0,5800.0,18.0,SF,SF,SF
Andrew Nembhard,22201045,2023-03-16,0,0.014253434,6000.0,6000.0,15.0,PG/SG,PG/SG,SG
Royce O'Neale,22201043,2023-03-16,0,0.014253434,5000.0,5000.0,16.0,SF/PF,SF/PF,SF
Chris Boucher,22201044,2023-03-16,1,0.97669196,3300.0,3300.0,10.0,PF,PF,PF
Josh Giddey,22201044,2023-03-16,0,0.014253434,8000.0,8000.0,32.0,PG/SG,PG/SG,SG
Scottie Barnes,22201044,2023-03-16,0,0.014253434,7300.0,7300.0,29.0,SF/PF,SF/PF,SF
Eugene Omoruyi,22201042,2023-03-16,0,0.014253434,5100.0,5100.0,11.0,PF/C,PF/C,C
Michael Porter Jr.,22201042,2023-03-16,3,2.7811203,6000.0,6000.0,20.0,SF,SF,SF
Franz Wagner,22201046,2023-03-16,0,0.014253434,6100.0,6100.0,20.0,SG/SF,SG/SF,SF
Aaron Nesmith,22201045,2023-03-16,1,0.9859458,4900.0,4900.0,11.0,PF,PF,PF
Malik Monk,22201043,2023-03-16,0,0.014253434,4500.0,4500.0,17.0,SG,SG,SG
Bobby Portis,22201045,2023-03-16,2,1.9382246,6500.0,6500.0,17.0,PF/C,PF/C,C
Khris Middleton,22201045,2023-03-16,1,0.98622733,8200.0,8200.0,28.0,SF,SF,SF
Jakob Poeltl,22201044,2023-03-16,1,0.7162079,7200.0,7200.0,27.0,C,C,C
George Hill,22201045,2023-03-16,1,0.9859458,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Paolo Banchero,22201046,2023-03-16,0,0.014253434,7600.0,7600.0,29.0,SF/PF,SF/PF,PF
Chimezie Metu,22201043,2023-03-16,1,0.9859285,3000.0,3000.0,10.0,C,C,C
Keegan Murray,22201043,2023-03-16,0,0.014253434,4100.0,4100.0,11.0,PF,PF,PF
Meyers Leonard,22201045,2023-03-16,0,0.014253434,,,,,,
Ousmane Dieng,22201044,2023-03-16,0,0.014253434,3200.0,3200.0,10.0,PF,PF,SG
AJ Green,22201045,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Seth Curry,22201043,2023-03-16,0,0.014253434,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Moritz Wagner,22201046,2023-03-16,0,0.014253434,4400.0,4400.0,10.0,C,C,C
Malachi Flynn,22201044,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Wendell Carter Jr.,22201046,2023-03-16,1,0.98622733,6500.0,6500.0,22.0,C,C,C
Olivier Sarr,22201044,2023-03-16,2,1.6567187,3000.0,3000.0,10.0,C,C,C
Goga Bitadze,22201046,2023-03-16,2,1.9416476,3000.0,3000.0,10.0,C,C,C
Bol Bol,22201046,2023-03-16,0,0.014253434,3100.0,3100.0,10.0,PF/C,PF/C,PF
Will Barton,22201044,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Edmond Sumner,22201043,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Ish Wainright,22201046,2023-03-16,0,0.014253434,3300.0,3300.0,10.0,PF/C,PF/C,SF
Wesley Matthews,22201045,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Aaron Wiggins,22201044,2023-03-16,0,0.014253434,3400.0,3400.0,10.0,SF,SF,SF
Gary Harris,22201046,2023-03-16,0,0.014253434,3500.0,3500.0,10.0,SG,SG,SG
Jalen Suggs,22201046,2023-03-16,0,0.014253434,4900.0,4900.0,15.0,PG/SG,PG/SG,PG
Terence Davis,22201043,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Terrence Ross,22201046,2023-03-16,0,0.014253434,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Cole Anthony,22201046,2023-03-16,0,0.014253434,5400.0,5400.0,18.0,PG/SG,PG/SG,SG
Cam Thomas,22201043,2023-03-16,0,0.014253434,4400.0,4400.0,10.0,SG,SG,SG
Dorian Finney-Smith,22201043,2023-03-16,0,0.014253434,4800.0,4800.0,11.0,PF,PF,PF
Lindell Wigginton,22201045,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Christian Koloko,22201044,2023-03-16,1,0.98566777,3000.0,3000.0,10.0,C,C,C
Kevin Huerter,22201043,2023-03-16,0,0.014253434,5700.0,5700.0,19.0,SG/SF,SG/SF,SG
Trey Lyles,22201043,2023-03-16,0,0.014253434,4000.0,4000.0,10.0,PF/C,PF/C,PF
Cameron Payne,22201046,2023-03-16,0,0.014253434,3400.0,3400.0,10.0,PG,PG,PG
Jeremiah Robinson-Earl,22201044,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,C
Dario Saric,22201044,2023-03-16,0,0.014253434,3300.0,3300.0,10.0,PF/C,PF/C,PF
Jevon Carter,22201045,2023-03-16,0,0.014253434,3900.0,3900.0,10.0,PG,PG,PG
Vlatko Cancar,22201042,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Ish Smith,22201042,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
R.J. Hampton,22201042,2023-03-16,0,0.014253434,4400.0,4400.0,10.0,PG/SG,PG/SG,SG
Kessler Edwards,22201043,2023-03-16,0,0.014253434,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
James Wiseman,22201042,2023-03-16,0,0.6716328,6900.0,6900.0,19.0,C,C,C
Aaron Gordon,22201042,2023-03-16,0,0.014253434,6200.0,6200.0,25.0,PF,PF,PF
Oshae Brissett,22201045,2023-03-16,0,0.014253434,3700.0,3700.0,10.0,PF,PF,PF
Bruce Brown,22201042,2023-03-16,2,1.3066863,4600.0,4600.0,15.0,SG/SF,SG/SF,SF
Damion Lee,22201046,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SG,SG,SG
Joe Wieskamp,22201044,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jaylin Williams,22201044,2023-03-16,0,0.014253434,3800.0,3800.0,11.0,C,C,C
Davion Mitchell,22201043,2023-03-16,0,0.014253434,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Jeff Green,22201042,2023-03-16,0,0.014253434,3100.0,3100.0,10.0,PF/C,PF/C,PF
Joe Harris,22201043,2023-03-16,0,0.014253434,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Jock Landale,22201046,2023-03-16,0,0.014253434,3100.0,3100.0,10.0,C,C,C
Cameron Johnson,22201043,2023-03-16,1,0.98622733,6300.0,6300.0,20.0,SF/PF,SF/PF,SF
Buddy Boeheim,22201042,2023-03-16,0,0.014253434,3500.0,3500.0,10.0,SF,SF,SF
Jaden Ivey,22201042,2023-03-16,0,0.014253434,7000.0,7000.0,23.0,PG/SG,PG/SG,SG
Tre Mann,22201044,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
MarJon Beauchamp,22201045,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,SF,SF,SF
Thomas Bryant,22201042,2023-03-16,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Isaiah Jackson,22201045,2023-03-16,0,0.094721444,5400.0,5400.0,15.0,C,C,C
Pat Connaughton,22201045,2023-03-16,0,0.014253434,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Anthony Lamb,22201048,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PF,PF,PF
Bryce McGowens,22201047,2023-03-17,1,0.98622733,3100.0,3100.0,10.0,SG,SG,SG
McKinley Wright IV,22201054,2023-03-17,0,0.014253434,3800.0,3800.0,10.0,PG,PG,PG
Ricky Rubio,22201049,2023-03-17,0,0.014253434,3100.0,3100.0,10.0,PG,PG,PG
JT Thor,22201047,2023-03-17,1,0.98622733,3200.0,3200.0,10.0,PF,PF,PF
Tyrese Maxey,22201047,2023-03-17,0,0.014253434,6300.0,6300.0,20.0,PG/SG,PG/SG,SG
Nick Richards,22201047,2023-03-17,1,0.89175266,5600.0,5600.0,18.0,C,C,C
Jabari Walker,22201053,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,PF
Kevon Looney,22201048,2023-03-17,4,3.558909,5100.0,5100.0,17.0,C,C,C
Zach LaVine,22201050,2023-03-17,0,0.014253434,8800.0,8800.0,34.0,SG/SF,SG/SF,SF
Tyus Jones,22201052,2023-03-17,0,0.014253434,6700.0,6700.0,25.0,PG,PG,PG
Nikola Vucevic,22201050,2023-03-17,3,2.7811203,8000.0,8000.0,31.0,C,C,C
Kyle Anderson,22201050,2023-03-17,2,1.2913911,6900.0,6900.0,26.0,SF/PF,SF/PF,PF
Evan Mobley,22201049,2023-03-17,4,4.2349467,7600.0,7600.0,35.0,PF/C,PF/C,PF
Trae Young,22201048,2023-03-17,0,0.014253434,9500.0,9500.0,40.0,PG,PG,PG
Troy Brown Jr.,22201054,2023-03-17,0,0.014253434,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Jonas Valanciunas,22201051,2023-03-17,4,4.336163,5700.0,5700.0,18.0,C,C,C
Kelly Oubre Jr.,22201047,2023-03-17,0,0.014253434,7200.0,7200.0,26.0,SG/SF,SG/SF,SG
Naz Reid,22201050,2023-03-17,1,0.98622733,4100.0,4100.0,15.0,PF/C,PF/C,C
Raul Neto,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Derrick Jones Jr.,22201050,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PF/C,PF/C,PF
Jayson Tatum,22201053,2023-03-17,0,0.014253434,10800.0,10800.0,48.0,SF/PF,SF/PF,SF
Alex Caruso,22201050,2023-03-17,1,0.98622733,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Georges Niang,22201047,2023-03-17,0,0.014253434,3200.0,3200.0,10.0,PF,PF,PF
Corey Kispert,22201049,2023-03-17,0,0.014253434,4200.0,4200.0,11.0,SG/SF,SG/SF,SG
Luke Kennard,22201052,2023-03-17,0,0.014253434,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
JD Davison,22201053,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Gorgui Dieng,22201052,2023-03-17,0,0.014253434,3600.0,3600.0,10.0,C,C,C
Kai Jones,22201047,2023-03-17,1,0.014253434,3200.0,3200.0,10.0,PF/C,PF/C,PF
Svi Mykhailiuk,22201047,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Moses Moody,22201048,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
CJ McCollum,22201051,2023-03-17,0,0.014253434,7700.0,7700.0,32.0,PG,PG,PG
Deni Avdija,22201049,2023-03-17,0,0.014253434,4500.0,4500.0,14.0,SF/PF,SF/PF,SF
Justin Holiday,22201054,2023-03-17,2,1.9987236,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Dennis Schroder,22201054,2023-03-17,0,0.014253434,5400.0,5400.0,16.0,PG,PG,PG
Josh Christopher,22201051,2023-03-17,0,0.014253434,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Malik Beasley,22201054,2023-03-17,0,0.014253434,5100.0,5100.0,13.0,SG,SG,SG
Dennis Smith Jr.,22201047,2023-03-17,1,0.9854003,5000.0,5000.0,19.0,PG,PG,PG
Anthony Edwards,22201050,2023-03-17,0,0.13323271,9200.0,9200.0,38.0,SG/SF,SG/SF,SG
Desmond Bane,22201052,2023-03-17,1,0.9899507,7400.0,7400.0,29.0,SG,SG,SG
D'Angelo Russell,22201054,2023-03-17,0,0.014253434,8400.0,8400.0,27.0,PG/SG,PG/SG,PG
James Harden,22201047,2023-03-17,0,0.014253434,9600.0,9600.0,42.0,PG,PG,PG
John Collins,22201048,2023-03-17,1,0.9850869,4600.0,4600.0,12.0,PF/C,PF/C,PF
Marcus Smart,22201053,2023-03-17,0,0.014253434,5200.0,5200.0,18.0,PG,PG,PG
Ryan Arcidiacono,22201053,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PG,PG,PG
Jordan McLaughlin,22201050,2023-03-17,0,0.014253434,3100.0,3100.0,10.0,PG,PG,PG
Coby White,22201050,2023-03-17,0,0.014253434,3700.0,3700.0,11.0,PG/SG,PG/SG,SG
P.J. Washington,22201047,2023-03-17,1,1.0184516,6000.0,6000.0,23.0,PF/C,PF/C,PF
Jusuf Nurkic,22201053,2023-03-17,1,0.98622733,5800.0,5800.0,17.0,C,C,C
Jae'Sean Tate,22201051,2023-03-17,1,0.98622733,4200.0,4200.0,11.0,SG/SF,SG/SF,SF
Drew Eubanks,22201053,2023-03-17,2,1.918947,3300.0,3300.0,10.0,C,C,C
Nickeil Alexander-Walker,22201050,2023-03-17,0,0.014253434,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Alperen Sengun,22201051,2023-03-17,0,0.014253434,6900.0,6900.0,26.0,C,C,C
JaMychal Green,22201048,2023-03-17,2,1.9166272,3500.0,3500.0,10.0,C,C,C
Keita Bates-Diop,22201052,2023-03-17,0,0.014253434,4800.0,4800.0,12.0,SF/PF,SF/PF,PF
Anfernee Simons,22201053,2023-03-17,0,0.014253434,6200.0,6200.0,21.0,PG/SG,PG/SG,SG
Tim Hardaway Jr.,22201054,2023-03-17,0,0.014253434,6600.0,6600.0,20.0,SG/SF,SG/SF,SF
De'Anthony Melton,22201047,2023-03-17,0,0.014253434,4100.0,4100.0,10.0,SG/SF,SG/SF,SG
Donovan Mitchell,22201049,2023-03-17,0,0.014253434,9000.0,9000.0,36.0,PG/SG,PG/SG,SG
Jonathan Kuminga,22201048,2023-03-17,1,0.98566777,4400.0,4400.0,12.0,PF/C,PF/C,PF
Trendon Watford,22201053,2023-03-17,0,0.014253434,4500.0,4500.0,11.0,C,C,PF
Dillon Brooks,22201052,2023-03-17,1,0.98622733,5000.0,5000.0,14.0,SF,SF,SF
Kyle Kuzma,22201049,2023-03-17,1,0.98622733,7200.0,7200.0,29.0,SF/PF,SF/PF,SF
Rudy Gobert,22201050,2023-03-17,5,4.4244633,7000.0,7000.0,28.0,C,C,C
Kyrie Irving,22201054,2023-03-17,0,0.014253434,10200.0,10200.0,43.0,PG/SG,PG/SG,SG
Jaylen Brown,22201053,2023-03-17,0,0.014253434,8900.0,8900.0,36.0,SG/SF,SG/SF,SG
Mike Conley,22201050,2023-03-17,0,0.014253434,5500.0,5500.0,18.0,PG,PG,PG
Darius Garland,22201049,2023-03-17,0,0.014253434,7400.0,7400.0,32.0,PG,PG,PG
Kevin Porter Jr.,22201051,2023-03-17,0,0.014253434,7500.0,7500.0,26.0,PG,PG,PG
Caris LeVert,22201049,2023-03-17,1,0.9859285,5400.0,5400.0,19.0,SG,SG,SG
Damian Lillard,22201053,2023-03-17,1,0.98622733,10300.0,10300.0,47.0,PG,PG,PG
Onyeka Okongwu,22201048,2023-03-17,2,1.9160691,4700.0,4700.0,13.0,C,C,C
Bradley Beal,22201049,2023-03-17,1,0.9302363,8200.0,8200.0,36.0,SG,SG,SG
DeMar DeRozan,22201050,2023-03-17,0,0.014253434,8700.0,8700.0,35.0,SF/PF,SF/PF,PF
Stephen Curry,22201048,2023-03-17,0,0.014253434,10500.0,10500.0,43.0,PG,PG,PG
Brandon Ingram,22201051,2023-03-17,1,0.98622733,8100.0,8100.0,32.0,SF,SF,SF
Joel Embiid,22201047,2023-03-17,4,1.4156052,11400.0,11400.0,56.0,C,C,C
Tari Eason,22201051,2023-03-17,1,0.9859285,4900.0,4900.0,16.0,SF/PF,SF/PF,PF
Al Horford,22201053,2023-03-17,0,0.014253434,5400.0,5400.0,21.0,PF,PF,PF
Saddiq Bey,22201048,2023-03-17,0,0.014253434,4500.0,4500.0,12.0,SF/PF,SF/PF,SF
Bogdan Bogdanovic,22201048,2023-03-17,2,1.9370935,4000.0,4000.0,16.0,SG/SF,SG/SF,SG
Jaren Jackson Jr.,22201052,2023-03-17,4,4.6541476,7300.0,7300.0,33.0,PF/C,PF/C,PF
Shake Milton,22201047,2023-03-17,1,0.98622733,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Josh Green,22201054,2023-03-17,0,0.014253434,6500.0,6500.0,17.0,SF,SF,SF
Kendrick Nunn,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Jabari Smith Jr.,22201051,2023-03-17,1,1.2677368,6800.0,6800.0,21.0,PF,PF,PF
Wenyen Gabriel,22201054,2023-03-17,1,0.98622733,4400.0,4400.0,11.0,PF/C,PF/C,C
Christian Wood,22201054,2023-03-17,1,0.98622733,6700.0,6700.0,21.0,C,C,C
Anthony Davis,22201054,2023-03-17,1,1.6742756,10700.0,10700.0,49.0,C,C,C
Xavier Tillman,22201052,2023-03-17,0,0.46533945,5200.0,5200.0,16.0,C,C,C
Dewayne Dedmon,22201047,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Austin Rivers,22201050,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Clint Capela,22201048,2023-03-17,2,1.9186801,6000.0,6000.0,21.0,C,C,C
Keon Johnson,22201053,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Taj Gibson,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,C,C,C
Blake Griffin,22201053,2023-03-17,0,0.014253434,3100.0,3100.0,10.0,C,C,C
Dyson Daniels,22201051,2023-03-17,0,0.014253434,3100.0,3100.0,10.0,PG/SG,PG/SG,SF
Patrick Williams,22201050,2023-03-17,0,0.014253434,3900.0,3900.0,13.0,SF/PF,SF/PF,SF
Davis Bertans,22201054,2023-03-17,1,0.98622733,3000.0,3000.0,10.0,PF,PF,PF
Jaden Hardy,22201054,2023-03-17,0,0.014253434,7300.0,7300.0,18.0,PG/SG,PG/SG,SG
Anthony Gill,22201049,2023-03-17,0,0.014253434,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Andre Drummond,22201050,2023-03-17,1,0.98542345,3100.0,3100.0,10.0,C,C,C
Matisse Thybulle,22201053,2023-03-17,0,0.07141931,4600.0,4600.0,14.0,SF,SF,SF
Herbert Jones,22201051,2023-03-17,0,0.014253434,5300.0,5300.0,17.0,PF,PF,PF
Jaden McDaniels,22201050,2023-03-17,0,0.17104459,4800.0,4800.0,17.0,SF/PF,SF/PF,SF
Donte DiVincenzo,22201048,2023-03-17,0,0.014253434,5500.0,5500.0,17.0,SG/SF,SG/SF,SF
Monte Morris,22201049,2023-03-17,0,0.014253434,4700.0,4700.0,15.0,PG,PG,PG
Johnny Davis,22201049,2023-03-17,0,0.014253434,3400.0,3400.0,10.0,SG,SG,SG
Jordan Poole,22201048,2023-03-17,0,0.014253434,6200.0,6200.0,21.0,PG/SG,PG/SG,SG
Devin Vassell,22201052,2023-03-17,0,0.014253434,6600.0,6600.0,22.0,SG,SG,SG
