date,fanduel_player_pool_count,fanduel_GT_players,fanduel_predicted_players,fanduel_GT_points,fanduel_predicted_points,fanduel_predicted_lineup_GT_points,fanduel_GT_lineup_predicted_points,fanduel_GT_salary,fanduel_predicted_salary,fanduel_GT_duplicates,fanduel_predicted_duplicates,fanduel_overlap_players,fanduel_overlap_count,fanduel_overlap_GT_points,fanduel_overlap_predicted_points
2023-01-16,77,"['Kyle Anderson', 'Julius Randle', 'Walker Kessler', ""De'Andre Hunter"", 'Jalen McDaniels', 'Dennis Schroder', 'Bam Adebayo', 'Draymond Green', 'Derrick White']","['Jalen Smith', 'Jimmy Butler', 'Rudy Gobert', 'Naz Reid', 'Myles Turner', 'Mikal Bridges', 'Bogdan Bogdanovic', 'Steven Adams', 'Jarred Vanderbilt']",369.1000003814697,,244.90000772476196,,59600.0,60900.0,0,0,[],0,0.0,0.0
2023-01-17,34,"['Keldon Johnson', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Ben Simmons', 'Nic Claxton', 'Ivica Zubac', 'Keldon Johnson', 'Jrue Holiday', 'Fred VanVleet']","['Ben Simmons', 'Ben Simmons', 'Jakob Poeltl', 'Kawhi Leonard', 'Brook Lopez', 'Aaron Gordon', 'Damian Lillard', 'Aaron Gordon', 'Anfernee Simons']",432.49999237060547,,337.70000648498535,,59900.0,66200.0,1,2,"['Ben Simmons', 'Aaron Gordon']",2,84.9000015258789,
2023-01-18,80,"['Jamal Murray', 'Lauri Markkanen', 'John Collins', 'Kevin Huerter', 'Kevin Huerter', 'Bruce Brown', 'Caris LeVert', 'Dejounte Murray', 'Steven Adams']","['Dillon Brooks', 'Jalen Green', 'Kristaps Porzingis', 'Josh Giddey', 'Kyle Lowry', 'Jalen McDaniels', 'LeBron James', 'Thomas Bryant', 'Mitchell Robinson']",363.20000648498535,,304.69999980926514,,59400.0,64600.0,1,0,[],0,0.0,0.0
2023-01-19,32,"['Deandre Ayton', 'Marcus Smart', 'Mikal Bridges', 'Al Horford', 'Jerami Grant', 'Jaylen Brown', 'Kyle Anderson', 'Jaden McDaniels', ""D'Angelo Russell""]","['Gary Trent Jr.', 'Draymond Green', 'Joel Embiid', 'Scottie Barnes', ""D'Angelo Russell"", 'Scottie Barnes', 'Joel Embiid', 'Anfernee Simons', 'Jusuf Nurkic']",350.10000801086426,,356.399995803833,,59600.0,73800.0,0,2,"[""D'Angelo Russell""]",1,40.20000076293945,
2023-01-20,83,"['Jordan Clarkson', 'Dejounte Murray', 'John Collins', 'Jeremy Sochan', 'Mike Conley', 'Onyeka Okongwu', 'Kevon Looney', 'Jordan Clarkson', 'Donte DiVincenzo']","['Terance Mann', 'RJ Barrett', 'Trae Young', 'Norman Powell', 'Kevon Looney', 'Jarrett Allen', 'Ivica Zubac', 'Bam Adebayo', 'Kevon Looney']",346.29999923706055,,296.3999948501587,,57100.0,62800.0,1,1,['Kevon Looney'],1,42.39999771118164,
2023-01-21,47,"['Buddy Hield', 'Tyrese Maxey', 'Gordon Hayward', 'Mason Plumlee', 'Jalen McDaniels', 'Alperen Sengun', 'Anthony Edwards', 'Jaden McDaniels', ""D'Angelo Russell""]","['John Collins', 'Mikal Bridges', 'Mason Plumlee', 'Evan Mobley', 'Deni Avdija', 'Daniel Gafford', 'Andrew Nembhard', 'Mikal Bridges', 'Mikal Bridges']",346.0999975204468,,288.50001335144043,,59800.0,58400.0,0,2,['Mason Plumlee'],1,44.20000076293945,
2023-01-22,51,"['Jordan Poole', 'Kevon Looney', 'Desmond Bane', 'Dennis Schroder', 'Thomas Bryant', 'Thomas Bryant', 'Aaron Gordon', 'Jimmy Butler', 'Anfernee Simons']","['Jerami Grant', 'Luka Doncic', 'Bam Adebayo', 'Jamal Murray', 'Jerami Grant', 'Ivica Zubac', 'Chris Paul', 'Nic Claxton', 'Jimmy Butler']",373.99999618530273,,338.70000076293945,,60000.0,73300.0,1,1,['Jimmy Butler'],1,39.79999923706055,
2023-01-23,63,"[""D'Angelo Russell"", 'Lauri Markkanen', 'Cole Anthony', 'Jeremy Sochan', 'Jalen Duren', 'Jaden Ivey', 'Markelle Fultz', 'Rudy Gobert', 'Jusuf Nurkic']","['Giannis Antetokounmpo', 'Alperen Sengun', 'Lauri Markkanen', ""De'Aaron Fox"", 'Keldon Johnson', 'Malik Beasley', ""De'Aaron Fox"", 'Zach Collins', 'Anthony Edwards']",373.0,,329.3999996185303,,59200.0,71800.0,0,1,['Lauri Markkanen'],1,45.19999694824219,
2023-01-24,54,"['Derrick White', 'Tim Hardaway Jr.', 'Larry Nance Jr.', 'Donovan Mitchell', 'Max Strus', 'Immanuel Quickley', 'Victor Oladipo', 'Kyle Kuzma', 'Myles Turner']","['Immanuel Quickley', 'Victor Oladipo', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Caris LeVert', 'Dennis Schroder', 'Myles Turner', 'Kyle Kuzma', 'Ivica Zubac']",289.50000762939453,,213.70000457763672,,57700.0,58400.0,0,0,"['Myles Turner', 'Kyle Kuzma', 'Victor Oladipo', 'Immanuel Quickley']",4,121.10000419616699,
2023-01-25,87,"['Jeremy Sochan', 'Clint Capela', ""De'Anthony Melton"", 'Jarred Vanderbilt', 'Dennis Schroder', 'Bogdan Bogdanovic', 'Bennedict Mathurin', 'CJ McCollum', 'Buddy Hield']","['Thomas Bryant', 'Kyrie Irving', 'Walker Kessler', 'Jordan Poole', 'Walker Kessler', 'Tre Jones', 'Bruce Brown', 'Anthony Edwards', 'Tyus Jones']",345.0,,268.50000381469727,,55400.0,67000.0,0,1,[],0,0.0,0.0
2023-01-26,50,"['Evan Mobley', 'Spencer Dinwiddie', 'Gordon Hayward', 'Deandre Ayton', 'Jalen Brunson', 'Mason Plumlee', 'Jabari Smith Jr.', 'Spencer Dinwiddie', 'Al Horford']","['Mikal Bridges', 'Jarrett Allen', 'Gordon Hayward', 'Alperen Sengun', 'Saddiq Bey', 'Terry Rozier', 'Isaiah Stewart', 'Spencer Dinwiddie', 'Julius Randle']",361.59999561309814,,344.7000045776367,,60000.0,65600.0,1,0,"['Spencer Dinwiddie', 'Gordon Hayward']",2,85.39999580383301,
2023-01-27,45,"['Naz Reid', 'Darius Garland', 'Donte DiVincenzo', 'Jaden McDaniels', 'Donte DiVincenzo', 'Kyle Anderson', ""D'Angelo Russell"", 'Darius Garland', 'Evan Mobley']","['Josh Giddey', 'Scottie Barnes', 'Tyus Jones', 'Jordan Poole', 'Jarrett Allen', 'Jaden McDaniels', 'Tyus Jones', 'Shai Gilgeous-Alexander', 'Jarrett Allen']",367.20000076293945,,234.89999961853027,,58900.0,67700.0,2,2,['Jaden McDaniels'],1,18.700000762939453,
2023-01-28,99,"['Jabari Smith Jr.', 'Jaden Ivey', 'Ivica Zubac', 'RJ Barrett', ""Royce O'Neale"", 'Spencer Dinwiddie', 'Jerami Grant', ""De'Aaron Fox"", 'Walker Kessler']","['Norman Powell', 'Franz Wagner', 'Jarred Vanderbilt', 'Malcolm Brogdon', 'Jakob Poeltl', 'RJ Barrett', 'Tre Jones', 'Trae Young', 'Malik Beasley']",368.3999996185303,,268.29999828338623,,59800.0,59800.0,0,0,['RJ Barrett'],1,36.19999694824219,
2023-01-29,20,"['Naji Marshall', 'Jarrett Allen', 'Andrew Nembhard', 'Tyus Jones', 'Caris LeVert', 'Bennedict Mathurin', 'Caris LeVert', 'Evan Mobley', 'Jaren Jackson Jr.']","['Myles Turner', 'Naji Marshall', 'Jaren Jackson Jr.', 'Jaren Jackson Jr.', 'Andrew Nembhard', 'Andrew Nembhard', 'Ivica Zubac', 'Myles Turner', 'Donovan Mitchell']",272.5000057220459,,238.70000076293945,,56200.0,60400.0,1,3,"['Andrew Nembhard', 'Naji Marshall', 'Jaren Jackson Jr.']",3,93.0,
2023-01-30,74,"['Jalen Williams', 'Paolo Banchero', 'Anfernee Simons', 'Paolo Banchero', 'Zach Collins', 'Onyeka Okongwu', 'Dejounte Murray', 'Bogdan Bogdanovic', 'Josh Hart']","['James Harden', 'Bojan Bogdanovic', 'Jaden Ivey', 'Kyrie Irving', 'Markelle Fultz', ""De'Anthony Melton"", 'Domantas Sabonis', 'Joel Embiid', 'Domantas Sabonis']",358.49999618530273,,337.6000003814697,,57900.0,76700.0,1,1,[],0,0.0,0.0
2023-01-31,42,"['LaMelo Ball', 'Norman Powell', 'Zach LaVine', 'Jarrett Allen', 'Immanuel Quickley', 'Norman Powell', 'Michael Porter Jr.', 'Kawhi Leonard', 'P.J. Washington']","['Evan Mobley', 'Aaron Gordon', 'Aaron Gordon', 'Thomas Bryant', 'Tyler Herro', 'Julius Randle', 'Donovan Mitchell', 'Bruce Brown', 'Tyler Herro']",393.3999900817871,,255.99999141693115,,60000.0,64900.0,1,2,[],0,0.0,0.0
2023-02-01,70,"['Zach Collins', 'Jaren Jackson Jr.', 'Donte DiVincenzo', 'Anfernee Simons', 'Jabari Smith Jr.', 'Walker Kessler', 'Jaden McDaniels', ""Royce O'Neale"", 'Ja Morant']","['Klay Thompson', 'Ja Morant', 'Dillon Brooks', 'Damian Lillard', 'Domantas Sabonis', 'Cole Anthony', 'John Collins', 'Jaylen Brown', 'Deandre Ayton']",303.3999996185303,,331.0999984741211,,58700.0,70400.0,0,0,['Ja Morant'],1,58.79999923706055,
2023-02-02,50,"['Kentavious Caldwell-Pope', 'Ivica Zubac', 'Donte DiVincenzo', 'Dennis Schroder', 'Jordan Poole', 'Giannis Antetokounmpo', 'Jarrett Allen', 'Jonas Valanciunas', 'Dennis Schroder']","['Darius Garland', 'Herbert Jones', 'Buddy Hield', 'Jimmy Butler', 'Jarrett Allen', 'Donte DiVincenzo', 'Dennis Schroder', 'Mason Plumlee', 'Gordon Hayward']",321.70000076293945,,261.30000400543213,,59100.0,58900.0,1,0,"['Jarrett Allen', 'Donte DiVincenzo', 'Dennis Schroder']",3,90.80000114440918,
2023-02-03,74,"['Kevin Huerter', ""D'Angelo Russell"", 'Kevin Huerter', 'Jakob Poeltl', 'Tyrese Maxey', 'Jaylen Brown', 'Harrison Barnes', 'Josh Hart', 'Buddy Hield']","['Terry Rozier', 'Jaden Ivey', 'Zach Collins', 'Tobias Harris', 'Myles Turner', 'Dejounte Murray', 'Bojan Bogdanovic', 'Tobias Harris', 'Anfernee Simons']",359.20000076293945,,277.79999828338623,,57400.0,61300.0,1,1,[],0,0.0,0.0
2023-02-04,78,"['Josh Hart', 'Herbert Jones', 'Josh Giddey', 'Tyler Herro', 'Jimmy Butler', 'Deni Avdija', 'Kevon Looney', 'Jalen Brunson', 'Jonas Valanciunas']","['Aaron Gordon', 'Jimmy Butler', 'Damian Lillard', 'Chris Paul', 'Ivica Zubac', 'Patrick Williams', 'Jabari Smith Jr.', 'Chris Paul', 'Mikal Bridges']",366.80000495910645,,284.3999996185303,,59400.0,66000.0,0,1,['Jimmy Butler'],1,49.10000228881836,
2023-02-05,62,"['Fred VanVleet', 'P.J. Washington', 'Bruce Brown', 'Terry Rozier', 'Wendell Carter Jr.', 'Desmond Bane', 'Paolo Banchero', 'Michael Porter Jr.', 'Tyus Jones']","['T.J. McConnell', 'CJ McCollum', 'Gary Trent Jr.', 'Myles Turner', 'Gordon Hayward', 'Buddy Hield', 'Kyle Anderson', 'Jalen McDaniels', ""D'Angelo Russell""]",322.7999954223633,,212.8000030517578,,59900.0,58200.0,0,0,[],0,0.0,0.0
2023-02-06,80,"['Ivica Zubac', 'Ivica Zubac', 'Derrick White', 'Keegan Murray', 'Keldon Johnson', 'Nikola Vucevic', 'Jordan Poole', 'Brook Lopez', 'Draymond Green']","['Paul George', 'Khris Middleton', 'Keegan Murray', 'Jerami Grant', 'Jalen Duren', 'Saddiq Bey', 'Norman Powell', 'Jrue Holiday', 'Jerami Grant']",374.79999923706055,,274.6999988555908,,59000.0,58100.0,1,0,['Keegan Murray'],1,43.70000076293945,
2023-02-07,79,"[""Royce O'Neale"", 'Herbert Jones', 'Nikola Vucevic', 'Jonas Valanciunas', 'Nic Claxton', 'John Collins', 'Russell Westbrook', 'Naji Marshall', 'CJ McCollum']","['Rudy Gobert', 'Naji Marshall', 'Jalen Brunson', ""D'Angelo Russell"", ""De'Andre Hunter"", 'Immanuel Quickley', 'CJ McCollum', ""Royce O'Neale"", 'Bruce Brown']",332.09999656677246,,191.70000171661377,,60000.0,58800.0,0,0,"[""Royce O'Neale"", 'Naji Marshall']",2,33.29999923706055,
2023-02-08,103,"['P.J. Washington', 'Norman Powell', 'Caris LeVert', 'Keldon Johnson', 'Pascal Siakam', 'Donte DiVincenzo', 'Deni Avdija', 'Naz Reid', 'Terry Rozier']","['Fred VanVleet', 'Jaylen Brown', 'Jakob Poeltl', 'Paul George', 'Kawhi Leonard', 'Caris LeVert', 'Jakob Poeltl', 'Buddy Hield', 'Ivica Zubac']",341.1000061035156,,271.8000020980835,,56900.0,67300.0,0,0,['Caris LeVert'],1,32.5,
2023-02-09,49,"['Trae Young', 'Aaron Gordon', 'Dennis Schroder', 'Cole Anthony', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Dennis Schroder', 'Brook Lopez', 'Clint Capela']","['Dennis Schroder', 'Khris Middleton', 'Patrick Williams', 'Dennis Schroder', 'DeMar DeRozan', 'Jrue Holiday', 'Bogdan Bogdanovic', 'Zach LaVine', 'Ben Simmons']",414.00000190734863,,271.50000190734863,,59900.0,58700.0,0,1,['Dennis Schroder'],1,48.400001525878906,
2023-02-10,141,"['Jalen Brunson', 'Tyrese Maxey', 'Derrick White', 'Ivica Zubac', 'Kyle Anderson', 'Isaiah Stewart', 'Tyler Herro', 'James Harden', 'Jaylen Nowell']","['Chris Paul', 'Tyrese Maxey', 'Tyrese Maxey', 'Giannis Antetokounmpo', 'Robert Williams III', 'LaMelo Ball', 'Kyrie Irving', 'Jaren Jackson Jr.', 'Kyle Anderson']",358.3000087738037,,345.5,,58800.0,71500.0,0,0,"['Tyrese Maxey', 'Kyle Anderson']",2,61.20000076293945,
