player_name,game_id,game_date,ast,ast_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Coby White,22201060,2023-03-18,6,5.049937,3500.0,3500.0,11.0,PG/SG,PG/SG,SG
Wendell Moore Jr.,22201058,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Nikola Vucevic,22201060,2023-03-18,2,0.91760284,8000.0,8000.0,31.0,C,C,C
George Hill,22201057,2023-03-18,1,0.19239144,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Juan Toscano-Anderson,22201062,2023-03-18,2,1.624055,3000.0,3000.0,10.0,PF,PF,PF
Max Strus,22201060,2023-03-18,4,3.5511806,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Terence Davis,22201059,2023-03-18,0,0.05959778,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
De'Anthony Melton,22201057,2023-03-18,5,3.6383584,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Xavier Tillman,22201061,2023-03-18,5,4.475169,5400.0,5400.0,16.0,C,C,C
Bam Adebayo,22201060,2023-03-18,4,3.0262234,7900.0,7900.0,31.0,C,C,C
Nathan Knight,22201058,2023-03-18,0,0.025396328,3700.0,3700.0,10.0,C,C,C
Blake Griffin,22201062,2023-03-18,1,1.2876762,3300.0,3300.0,10.0,C,C,C
Danuel House Jr.,22201057,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,SF,SF,SF
Terance Mann,22201056,2023-03-18,1,1.6430745,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Quentin Grimes,22201055,2023-03-18,1,1.2769438,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
De'Aaron Fox,22201059,2023-03-18,7,6.998688,8700.0,8700.0,35.0,PG,PG,PG
Jaden McDaniels,22201058,2023-03-18,1,1.1534337,5300.0,5300.0,17.0,SF/PF,SF/PF,SF
Grant Williams,22201062,2023-03-18,2,1.9004267,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Jamal Murray,22201055,2023-03-18,6,6.616401,7300.0,7300.0,27.0,PG,PG,PG
Stephen Curry,22201061,2023-03-18,5,3.6187649,10300.0,10300.0,43.0,PG,PG,PG
Shake Milton,22201057,2023-03-18,5,4.669548,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Desmond Bane,22201061,2023-03-18,2,1.9821707,7800.0,7800.0,29.0,SG,SG,SG
Dillon Brooks,22201061,2023-03-18,3,2.523716,5000.0,5000.0,14.0,SF,SF,SF
Mike Conley,22201058,2023-03-18,3,3.4938684,5600.0,5600.0,18.0,PG,PG,PG
Rudy Gobert,22201058,2023-03-18,3,2.848634,7200.0,7200.0,28.0,C,C,C
Cole Anthony,22201056,2023-03-18,2,1.5834621,5100.0,5100.0,18.0,PG/SG,PG/SG,SG
Paolo Banchero,22201056,2023-03-18,6,5.3279552,7100.0,7100.0,29.0,SF/PF,SF/PF,PF
T.J. McConnell,22201057,2023-03-18,9,6.229287,6100.0,6100.0,17.0,PG,PG,PG
Kelly Olynyk,22201062,2023-03-18,6,3.9486208,5500.0,5500.0,20.0,PF,PF,PF
Naz Reid,22201058,2023-03-18,1,1.1738176,5000.0,5000.0,15.0,PF/C,PF/C,C
Tobias Harris,22201057,2023-03-18,4,4.289408,5100.0,5100.0,18.0,SF/PF,SF/PF,SF
Immanuel Quickley,22201055,2023-03-18,2,2.340006,7200.0,7200.0,25.0,PG/SG,PG/SG,SG
Aaron Gordon,22201055,2023-03-18,7,5.3413634,6100.0,6100.0,24.0,PF,PF,PF
Isaiah Hartenstein,22201055,2023-03-18,1,0.16675247,3400.0,3400.0,10.0,C,C,C
Ivica Zubac,22201056,2023-03-18,0,0.09828241,5300.0,5300.0,20.0,C,C,C
Zach LaVine,22201060,2023-03-18,7,5.372203,8700.0,8700.0,34.0,SG/SF,SG/SF,SF
David Roddy,22201061,2023-03-18,1,1.048422,3600.0,3600.0,10.0,SF/PF,SF/PF,SG
Myles Turner,22201057,2023-03-18,2,1.5471507,7800.0,7800.0,28.0,C,C,C
Jordan Poole,22201061,2023-03-18,3,2.2026553,7000.0,7000.0,21.0,PG/SG,PG/SG,SG
Jordan McLaughlin,22201058,2023-03-18,8,4.9144583,3400.0,3400.0,10.0,PG,PG,PG
Christian Braun,22201055,2023-03-18,0,0.025396328,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Julius Randle,22201055,2023-03-18,4,2.9616811,9500.0,9500.0,40.0,PF,PF,PF
Patrick Beverley,22201060,2023-03-18,4,3.987779,4600.0,4600.0,15.0,PG/SG,PG/SG,PG
Anthony Lamb,22201061,2023-03-18,0,0.1169628,3000.0,3000.0,10.0,PF,PF,PF
Tyler Herro,22201060,2023-03-18,2,2.6736193,7000.0,7000.0,25.0,PG/SG,PG/SG,SG
Luke Kornet,22201062,2023-03-18,3,2.7996783,3000.0,3000.0,10.0,PF/C,PF/C,C
Harrison Barnes,22201059,2023-03-18,2,1.7481145,5200.0,5200.0,18.0,SF/PF,SF/PF,SF
Draymond Green,22201061,2023-03-18,5,5.0431123,6100.0,6100.0,21.0,PF/C,PF/C,C
Malik Monk,22201059,2023-03-18,6,5.181786,4700.0,4700.0,17.0,SG,SG,SG
Jayson Tatum,22201062,2023-03-18,6,5.9543695,10700.0,10700.0,48.0,SF/PF,SF/PF,SF
Buddy Hield,22201057,2023-03-18,3,2.3840802,6700.0,6700.0,22.0,SF,SF,SF
Talen Horton-Tucker,22201062,2023-03-18,5,2.9443595,6800.0,6800.0,22.0,SG/SF,SG/SF,SG
Anthony Gill,22201059,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Deni Avdija,22201059,2023-03-18,6,4.3179584,4600.0,4600.0,14.0,SF/PF,SF/PF,SF
Mason Plumlee,22201056,2023-03-18,3,2.7500079,4400.0,4400.0,17.0,C,C,C
Marcus Morris Sr.,22201056,2023-03-18,1,0.9517645,3500.0,3500.0,10.0,PF,PF,PF
Bruce Brown,22201055,2023-03-18,6,5.11159,4600.0,4600.0,15.0,SG/SF,SG/SF,SF
Franz Wagner,22201056,2023-03-18,4,4.437664,5700.0,5700.0,20.0,SG/SF,SG/SF,SF
Sam Hauser,22201062,2023-03-18,3,2.9638147,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Delon Wright,22201059,2023-03-18,2,3.6849747,4600.0,4600.0,14.0,PG,PG,PG
Taurean Prince,22201058,2023-03-18,2,1.9004076,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Christian Koloko,22201058,2023-03-18,0,0.025396328,3100.0,3100.0,10.0,C,C,C
Caleb Houstan,22201056,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Dewayne Dedmon,22201057,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,C,C,C
Russell Westbrook,22201056,2023-03-18,9,9.806045,6400.0,6400.0,23.0,PG,PG,PG
Kentavious Caldwell-Pope,22201055,2023-03-18,1,2.1002965,4900.0,4900.0,16.0,SG,SG,SG
Jeff Green,22201055,2023-03-18,1,0.46189988,3300.0,3300.0,10.0,PF/C,PF/C,PF
Georges Niang,22201057,2023-03-18,1,0.89658666,3200.0,3200.0,10.0,PF,PF,PF
Ochai Agbaji,22201062,2023-03-18,3,2.8657355,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Luke Kennard,22201061,2023-03-18,5,4.6088285,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
Kessler Edwards,22201059,2023-03-18,1,0.93221235,3900.0,3900.0,10.0,SF/PF,SF/PF,PF
Kennedy Chandler,22201061,2023-03-18,1,0.9147885,3000.0,3000.0,10.0,PG,PG,PG
Xavier Cooks,22201059,2023-03-18,0,0.10836011,,,10.0,,,SF
Caleb Martin,22201060,2023-03-18,3,2.8136494,4400.0,4400.0,10.0,SF/PF,SF/PF,SF
Jonathan Kuminga,22201061,2023-03-18,3,2.2174916,5100.0,5100.0,12.0,PF/C,PF/C,PF
JaMychal Green,22201061,2023-03-18,3,3.1286993,3500.0,3500.0,10.0,C,C,C
Kris Dunn,22201062,2023-03-18,6,4.3404207,5300.0,5300.0,18.0,PG,PG,PG
Victor Oladipo,22201060,2023-03-18,2,2.253913,4100.0,4100.0,10.0,PG/SG,PG/SG,SG
Daniel Gafford,22201059,2023-03-18,3,2.3832169,4800.0,4800.0,13.0,C,C,C
Matt Ryan,22201058,2023-03-18,0,0.02639062,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Tyus Jones,22201061,2023-03-18,14,13.535253,6900.0,6900.0,25.0,PG,PG,PG
Klay Thompson,22201061,2023-03-18,0,2.1733885,7500.0,7500.0,26.0,SG/SF,SG/SF,SG
Corey Kispert,22201059,2023-03-18,3,2.8902044,4300.0,4300.0,11.0,SG/SF,SG/SF,SG
Matthew Dellavedova,22201059,2023-03-18,0,0.06507525,3000.0,3000.0,10.0,PG,PG,PG
Eric Gordon,22201056,2023-03-18,4,3.322849,4700.0,4700.0,10.0,SG/SF,SG/SF,SG
Alex Caruso,22201060,2023-03-18,2,1.6007658,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Mike Muscala,22201062,2023-03-18,1,1.0234818,3000.0,3000.0,10.0,C,C,C
Obi Toppin,22201055,2023-03-18,0,0.025396328,3100.0,3100.0,10.0,PF/C,PF/C,PF
Patrick Baldwin Jr.,22201061,2023-03-18,0,0.025396328,3000.0,3000.0,10.0,PF,PF,PF
Paul Reed,22201057,2023-03-18,1,1.0234818,3000.0,3000.0,10.0,C,C,C
Haywood Highsmith,22201060,2023-03-18,0,0.06507525,3400.0,3400.0,10.0,SF/PF,SF/PF,PF
Alex Len,22201059,2023-03-18,1,1.0234818,3000.0,3000.0,10.0,C,C,C
Johnny Davis,22201059,2023-03-18,0,0.025396328,3300.0,3300.0,10.0,SG,SG,SG
Bradley Beal,22201059,2023-03-18,2,2.853789,8600.0,8600.0,36.0,SG,SG,SG
Taj Gibson,22201059,2023-03-18,3,2.8271165,3000.0,3000.0,10.0,C,C,C
Jordan Nwora,22201057,2023-03-18,5,3.7780786,5400.0,5400.0,15.0,SF/PF,SF/PF,PF
Josh Minott,22201058,2023-03-18,1,1.0234818,3000.0,3000.0,10.0,SG,SG,SF
Derrick White,22201062,2023-03-18,4,4.1565905,5500.0,5500.0,20.0,PG/SG,PG/SG,SG
Nickeil Alexander-Walker,22201058,2023-03-18,2,0.6684834,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
John Konchar,22201061,2023-03-18,0,0.02639062,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Landry Shamet,22201064,2023-03-19,2,0.63944113,4500.0,4500.0,13.0,PG/SG,PG/SG,SG
Jalen Duren,22201066,2023-03-19,0,0.015054147,5400.0,5400.0,20.0,C,C,C
Josh Christopher,22201067,2023-03-19,0,0.2184595,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Cam Thomas,22201063,2023-03-19,2,1.9298284,3900.0,3900.0,10.0,SG,SG,SG
Marcus Morris Sr.,22201069,2023-03-19,0,0.17055288,3600.0,3600.0,10.0,PF,PF,PF
Herbert Jones,22201067,2023-03-19,3,2.7159188,5000.0,5000.0,17.0,PF,PF,PF
Nassir Little,22201069,2023-03-19,0,0.0024770498,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Julian Champagnie,22201065,2023-03-19,0,0.088685885,3000.0,3000.0,10.0,SG,SG,SG
Usman Garuba,22201067,2023-03-19,0,0.068437286,3100.0,3100.0,10.0,C,C,C
Jarred Vanderbilt,22201070,2023-03-19,2,1.8149947,5700.0,5700.0,19.0,PF/C,PF/C,PF
Dyson Daniels,22201067,2023-03-19,3,2.6224387,3200.0,3200.0,10.0,PG/SG,PG/SG,SF
Cory Joseph,22201066,2023-03-19,2,2.089226,5100.0,5100.0,11.0,PG,PG,PG
Caleb Houstan,22201070,2023-03-19,0,0.037821136,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Bruce Brown,22201063,2023-03-19,1,1.01115,4700.0,4700.0,15.0,SG/SF,SG/SF,SF
AJ Griffin,22201065,2023-03-19,0,0.037821136,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Bol Bol,22201070,2023-03-19,0,0.115442246,3200.0,3200.0,10.0,PF/C,PF/C,PF
Darius Bazley,22201064,2023-03-19,0,0.088685885,3000.0,3000.0,10.0,PF/C,PF/C,C
Anfernee Simons,22201069,2023-03-19,6,4.5992517,6300.0,6300.0,21.0,PG/SG,PG/SG,SG
Gabe Vincent,22201066,2023-03-19,1,1.1673533,4300.0,4300.0,11.0,PG/SG,PG/SG,PG
Tre Mann,22201064,2023-03-19,0,1.0123909,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Christian Braun,22201063,2023-03-19,2,1.926031,3400.0,3400.0,10.0,SG/SF,SG/SF,SG
Kevon Harris,22201070,2023-03-19,0,0.037821136,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Romeo Langford,22201065,2023-03-19,0,0.03556907,3800.0,3800.0,10.0,SG/SF,SG/SF,SG
Spencer Dinwiddie,22201063,2023-03-19,11,9.25757,8500.0,8500.0,30.0,PG,PG,PG
Keita Bates-Diop,22201065,2023-03-19,1,1.487215,4300.0,4300.0,12.0,SF/PF,SF/PF,PF
Jaylin Williams,22201064,2023-03-19,0,0.06774984,3500.0,3500.0,10.0,C,C,C
Josh Richardson,22201067,2023-03-19,2,2.0721848,4200.0,4200.0,14.0,PG/SG,PG/SG,SG
Rui Hachimura,22201070,2023-03-19,1,1.0105577,4100.0,4100.0,10.0,PF/C,PF/C,PF
Yuta Watanabe,22201063,2023-03-19,0,0.028864857,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Jeff Green,22201063,2023-03-19,1,0.36205894,3300.0,3300.0,10.0,PF/C,PF/C,PF
Buddy Boeheim,22201066,2023-03-19,0,0.037821136,3400.0,3400.0,10.0,SF,SF,SF
Damion Lee,22201064,2023-03-19,1,1.0442469,3000.0,3000.0,10.0,SG,SG,SG
Ousmane Dieng,22201064,2023-03-19,0,0.028827425,3200.0,3200.0,10.0,PF,PF,SG
Jrue Holiday,22201068,2023-03-19,7,7.2644405,8400.0,8400.0,31.0,PG,PG,PG
Jeremiah Robinson-Earl,22201064,2023-03-19,3,2.5571618,3000.0,3000.0,10.0,PF/C,PF/C,C
Pat Connaughton,22201068,2023-03-19,2,1.795243,4400.0,4400.0,10.0,SG/SF,SG/SF,SF
Aaron Wiggins,22201064,2023-03-19,0,0.037821136,3200.0,3200.0,10.0,SF,SF,SF
Jabari Smith Jr.,22201067,2023-03-19,0,0.4840408,6500.0,6500.0,21.0,PF,PF,PF
Malaki Branham,22201065,2023-03-19,2,1.6762741,5000.0,5000.0,12.0,PG/SG,PG/SG,SG
Jakob Poeltl,22201068,2023-03-19,0,0.79605436,7300.0,7300.0,27.0,C,C,C
Haywood Highsmith,22201066,2023-03-19,0,0.037821136,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Day'Ron Sharpe,22201063,2023-03-19,0,0.17675553,3000.0,3000.0,10.0,C,C,C
Lindy Waters III,22201064,2023-03-19,1,0.94499433,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Jaxson Hayes,22201067,2023-03-19,0,0.03465783,3400.0,3400.0,10.0,PF/C,PF/C,PF
Bismack Biyombo,22201064,2023-03-19,0,0.037821136,3000.0,3000.0,10.0,C,C,C
Terrence Ross,22201064,2023-03-19,1,0.92847115,3500.0,3500.0,10.0,SG/SF,SG/SF,SF
Dario Saric,22201064,2023-03-19,0,-0.03285019,3400.0,3400.0,10.0,PF/C,PF/C,PF
Sandro Mamukelashvili,22201065,2023-03-19,5,4.2650094,4500.0,4500.0,10.0,C,C,C
Mason Plumlee,22201069,2023-03-19,0,0.04459559,4600.0,4600.0,17.0,C,C,C
Jalen Williams,22201064,2023-03-19,5,4.311293,7100.0,7100.0,29.0,PF,PF,PF
Saddiq Bey,22201065,2023-03-19,1,1.3225931,4500.0,4500.0,11.0,SF/PF,SF/PF,SF
Will Barton,22201068,2023-03-19,2,1.9766371,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Zeke Nnaji,22201063,2023-03-19,1,1.0105577,3000.0,3000.0,10.0,PF/C,PF/C,C
Trendon Watford,22201069,2023-03-19,0,1.2340199,5100.0,5100.0,14.0,C,C,PF
Chris Boucher,22201068,2023-03-19,0,0.028827425,3500.0,3500.0,10.0,PF,PF,PF
Cameron Payne,22201064,2023-03-19,6,5.5664444,4100.0,4100.0,10.0,PG,PG,PG
Josh Okogie,22201064,2023-03-19,3,1.5520855,5600.0,5600.0,16.0,SG/SF,SG/SF,SF
Joe Harris,22201063,2023-03-19,1,0.87742996,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Kevin Love,22201066,2023-03-19,2,1.9609227,3900.0,3900.0,10.0,PF,PF,PF
Malik Beasley,22201070,2023-03-19,1,1.928982,4800.0,4800.0,13.0,SG,SG,SG
Eugene Omoruyi,22201066,2023-03-19,1,0.87604725,5200.0,5200.0,11.0,PF/C,PF/C,C
Max Strus,22201066,2023-03-19,1,0.28881094,4200.0,4200.0,10.0,SG/SF,SG/SF,SF
Nicolas Batum,22201069,2023-03-19,3,2.690285,3700.0,3700.0,10.0,PF/C,PF/C,PF
Blake Wesley,22201065,2023-03-19,1,1.3064915,4000.0,4000.0,11.0,PG/SG,PG/SG,PG
Omer Yurtseven,22201066,2023-03-19,0,0.037821136,3000.0,3000.0,10.0,C,C,C
Tari Eason,22201067,2023-03-19,0,0.46121246,4600.0,4600.0,16.0,SF/PF,SF/PF,PF
Larry Nance Jr.,22201067,2023-03-19,1,1.1135892,3600.0,3600.0,10.0,PF/C,PF/C,C
Royce O'Neale,22201063,2023-03-19,6,4.7961197,4800.0,4800.0,16.0,SF/PF,SF/PF,SF
Trey Murphy III,22201067,2023-03-19,1,1.7217212,6200.0,6200.0,20.0,SG/SF,SG/SF,SG
Scottie Barnes,22201068,2023-03-19,1,3.1077754,7400.0,7400.0,29.0,SF/PF,SF/PF,SF
Matisse Thybulle,22201069,2023-03-19,0,0.15117715,4300.0,4300.0,14.0,SF,SF,SF
Cam Reddish,22201069,2023-03-19,0,0.5253855,4400.0,4400.0,14.0,SG/SF,SG/SF,SF
Naji Marshall,22201067,2023-03-19,2,1.7015796,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Dorian Finney-Smith,22201063,2023-03-19,2,2.2583447,5000.0,5000.0,10.0,PF,PF,PF
Reggie Jackson,22201063,2023-03-19,1,1.4503827,4200.0,4200.0,10.0,PG/SG,PG/SG,PG
Jae'Sean Tate,22201067,2023-03-19,4,3.1036582,4200.0,4200.0,12.0,SG/SF,SG/SF,SF
Ish Wainright,22201064,2023-03-19,0,0.04137686,3600.0,3600.0,10.0,PF/C,PF/C,SF
Grayson Allen,22201068,2023-03-19,0,0.6478111,4500.0,4500.0,10.0,SG,SG,SG
Paul George,22201069,2023-03-19,4,4.4315777,9100.0,9100.0,36.0,SG/SF,SG/SF,SG
Pascal Siakam,22201068,2023-03-19,7,5.1122036,8700.0,8700.0,33.0,PF/C,PF/C,PF
Bam Adebayo,22201066,2023-03-19,5,4.2701116,8000.0,8000.0,31.0,C,C,C
Wendell Carter Jr.,22201070,2023-03-19,0,0.22988406,6600.0,6600.0,22.0,C,C,C
Khris Middleton,22201068,2023-03-19,5,4.5460067,7900.0,7900.0,28.0,SF,SF,SF
Jusuf Nurkic,22201069,2023-03-19,5,4.495737,5700.0,5700.0,17.0,C,C,C
Keldon Johnson,22201065,2023-03-19,5,4.537407,7300.0,7300.0,25.0,SF,SF,SF
Jalen Green,22201067,2023-03-19,1,1.8014232,7100.0,7100.0,25.0,PG/SG,PG/SG,SG
Jamal Murray,22201063,2023-03-19,8,4.807497,8000.0,8000.0,27.0,PG,PG,PG
Giannis Antetokounmpo,22201068,2023-03-19,10,8.502664,12000.0,12000.0,56.0,PF/C,PF/C,PF
Paolo Banchero,22201070,2023-03-19,3,3.8614733,7200.0,7200.0,29.0,SF/PF,SF/PF,PF
Troy Brown Jr.,22201070,2023-03-19,2,1.8124492,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Bogdan Bogdanovic,22201065,2023-03-19,1,1.4287953,4600.0,4600.0,16.0,SG/SF,SG/SF,SG
Aaron Gordon,22201063,2023-03-19,2,1.3947212,6400.0,6400.0,24.0,PF,PF,PF
Torrey Craig,22201064,2023-03-19,3,2.1211567,4200.0,4200.0,10.0,PF,PF,PF
Alperen Sengun,22201067,2023-03-19,6,4.958168,6900.0,6900.0,26.0,C,C,C
Shai Gilgeous-Alexander,22201064,2023-03-19,4,3.9039252,9700.0,9700.0,48.0,PG,PG,PG
Trae Young,22201065,2023-03-19,6,6.5553455,9900.0,9900.0,40.0,PG,PG,PG
Kevin Porter Jr.,22201067,2023-03-19,4,4.6010613,7500.0,7500.0,28.0,PG,PG,PG
Franz Wagner,22201070,2023-03-19,7,6.9204254,6300.0,6300.0,20.0,SG/SF,SG/SF,SF
Wenyen Gabriel,22201070,2023-03-19,1,0.88353497,4500.0,4500.0,11.0,PF/C,PF/C,C
D'Angelo Russell,22201070,2023-03-19,6,7.0229354,8100.0,8100.0,27.0,PG/SG,PG/SG,PG
Austin Reaves,22201070,2023-03-19,6,5.797255,5800.0,5800.0,16.0,PG/SG,PG/SG,SG
Eric Gordon,22201069,2023-03-19,1,1.377255,4600.0,4600.0,10.0,SG/SF,SG/SF,SG
Brook Lopez,22201068,2023-03-19,2,1.9359877,7700.0,7700.0,27.0,C,C,C
Killian Hayes,22201066,2023-03-19,11,10.6118555,6600.0,6600.0,22.0,PG,PG,PG
Michael Porter Jr.,22201063,2023-03-19,3,2.6100664,6100.0,6100.0,20.0,SF,SF,SF
Brandon Ingram,22201067,2023-03-19,9,7.7836957,8200.0,8200.0,32.0,SF,SF,SF
Anthony Davis,22201070,2023-03-19,1,1.1719383,10700.0,10700.0,49.0,C,C,C
Cameron Johnson,22201063,2023-03-19,2,0.91851234,6700.0,6700.0,21.0,SF/PF,SF/PF,SF
Tyler Herro,22201066,2023-03-19,4,4.0694056,7000.0,7000.0,25.0,PG/SG,PG/SG,SG
Rodney McGruder,22201066,2023-03-19,3,2.2236867,5600.0,5600.0,12.0,SG/SF,SG/SF,SF
Devin Vassell,22201065,2023-03-19,3,2.7229908,6500.0,6500.0,22.0,SG,SG,SG
Devin Booker,22201064,2023-03-19,1,3.1229398,10000.0,10000.0,40.0,PG/SG,PG/SG,SG
Dejounte Murray,22201065,2023-03-19,8,6.800338,7900.0,7900.0,29.0,PG/SG,PG/SG,SG
Kawhi Leonard,22201069,2023-03-19,2,0.5287099,9500.0,9500.0,41.0,SF/PF,SF/PF,SF
CJ McCollum,22201067,2023-03-19,5,4.5244102,7800.0,7800.0,31.0,PG,PG,PG
John Collins,22201065,2023-03-19,2,2.0365171,4900.0,4900.0,13.0,PF/C,PF/C,PF
Nikola Jokic,22201063,2023-03-19,10,9.596719,11500.0,11500.0,58.0,C,C,C
Kyle Lowry,22201066,2023-03-19,6,4.4020333,4500.0,4500.0,11.0,PG,PG,PG
Markelle Fultz,22201070,2023-03-19,10,8.205596,6700.0,6700.0,25.0,PG,PG,PG
Caleb Martin,22201066,2023-03-19,4,2.80051,4500.0,4500.0,10.0,SF/PF,SF/PF,SF
Cole Anthony,22201070,2023-03-19,3,2.6866393,5500.0,5500.0,18.0,PG/SG,PG/SG,SG
Onyeka Okongwu,22201065,2023-03-19,0,0.06296563,4700.0,4700.0,15.0,C,C,C
Clint Capela,22201065,2023-03-19,1,1.2146082,5900.0,5900.0,21.0,C,C,C
Chris Paul,22201064,2023-03-19,13,9.42492,7600.0,7600.0,30.0,PG,PG,PG
Fred VanVleet,22201068,2023-03-19,11,10.223193,8500.0,8500.0,35.0,PG,PG,PG
Jaden Ivey,22201066,2023-03-19,5,4.5735936,6900.0,6900.0,22.0,PG/SG,PG/SG,SG
Isaiah Joe,22201064,2023-03-19,0,0.30073476,4400.0,4400.0,10.0,SG/SF,SG/SF,SG
Russell Westbrook,22201069,2023-03-19,10,9.412396,6800.0,6800.0,23.0,PG,PG,PG
Shaedon Sharpe,22201069,2023-03-19,1,0.8316503,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
James Wiseman,22201066,2023-03-19,0,0.037821136,6500.0,6500.0,19.0,C,C,C
Ivica Zubac,22201069,2023-03-19,2,1.9711251,5300.0,5300.0,20.0,C,C,C
Mikal Bridges,22201063,2023-03-19,1,0.81853485,8400.0,8400.0,34.0,SG,SG,SG
Jock Landale,22201064,2023-03-19,1,0.91762805,3300.0,3300.0,10.0,C,C,C
Goga Bitadze,22201070,2023-03-19,1,0.30997387,3100.0,3100.0,10.0,C,C,C
Damian Lillard,22201069,2023-03-19,9,8.455536,10500.0,10500.0,47.0,PG,PG,PG
Jonas Valanciunas,22201067,2023-03-19,2,2.0083332,6100.0,6100.0,21.0,C,C,C
Jimmy Butler,22201066,2023-03-19,10,9.380259,8600.0,8600.0,38.0,SF,SF,SF
De'Andre Hunter,22201065,2023-03-19,2,1.1818284,5200.0,5200.0,17.0,SF/PF,SF/PF,SF
Drew Eubanks,22201069,2023-03-19,3,2.6445951,3300.0,3300.0,10.0,C,C,C
Gary Trent Jr.,22201068,2023-03-19,0,0.11113347,4900.0,4900.0,17.0,SG/SF,SG/SF,SG
Kentavious Caldwell-Pope,22201063,2023-03-19,2,3.6225781,5100.0,5100.0,16.0,SG,SG,SG
Gary Harris,22201070,2023-03-19,0,0.4577345,4000.0,4000.0,10.0,SG,SG,SG
Bobby Portis,22201068,2023-03-19,1,1.1848234,6700.0,6700.0,17.0,PF/C,PF/C,C
Jevon Carter,22201068,2023-03-19,3,2.8309305,3700.0,3700.0,10.0,PG,PG,PG
Joe Ingles,22201068,2023-03-19,5,3.1696699,4700.0,4700.0,10.0,SG/SF,SG/SF,SG
Dennis Schroder,22201070,2023-03-19,5,6.2629113,5400.0,5400.0,16.0,PG,PG,PG
Terance Mann,22201069,2023-03-19,4,3.2723534,3800.0,3800.0,10.0,PG/SG,PG/SG,PG
Precious Achiuwa,22201068,2023-03-19,3,2.88886,3300.0,3300.0,10.0,SF,SF,C
Nic Claxton,22201063,2023-03-19,1,1.0605924,7000.0,7000.0,27.0,C,C,C
Tre Jones,22201065,2023-03-19,6,5.038229,5700.0,5700.0,20.0,PG,PG,PG
Marvin Bagley III,22201066,2023-03-19,4,2.895293,6800.0,6800.0,18.0,PF/C,PF/C,PF
Josh Giddey,22201064,2023-03-19,6,8.943946,7700.0,7700.0,30.0,PG/SG,PG/SG,SG
Seth Curry,22201063,2023-03-19,0,0.088685885,3700.0,3700.0,10.0,PG/SG,PG/SG,PG
Zach Collins,22201065,2023-03-19,3,2.9380481,6500.0,6500.0,22.0,C,C,C
Luguentz Dort,22201064,2023-03-19,1,1.0984783,5900.0,5900.0,18.0,SF,SF,SF
Julius Randle,22201073,2023-03-20,1,2.2823713,9200.0,9200.0,39.0,PF,PF,PF
Tari Eason,22201074,2023-03-20,1,1.2196012,4400.0,4400.0,16.0,SF/PF,SF/PF,PF
Klay Thompson,22201074,2023-03-20,1,1.373868,7100.0,7100.0,25.0,SG/SF,SG/SF,SG
Santi Aldama,22201075,2023-03-20,2,1.6049649,3700.0,3700.0,10.0,PF/C,PF/C,PF
Maxi Kleber,22201075,2023-03-20,4,3.7030587,3400.0,3400.0,10.0,PF/C,PF/C,PF
Harrison Barnes,22201076,2023-03-20,2,1.6598035,4900.0,4900.0,18.0,SF/PF,SF/PF,SF
Udoka Azubuike,22201076,2023-03-20,1,1.0105577,3000.0,3000.0,10.0,C,C,C
Nikola Vucevic,22201072,2023-03-20,2,1.5548964,7700.0,7700.0,31.0,C,C,C
