player_name,game_id,game_date,y,y_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Markieff Morris,22000121,2021-01-07,0,0.14338815,3000.0,3000.0,10.0,PF/C,PF/C,PF
LeBron James,22000121,2021-01-07,12,10.310695,10000.0,10000.0,50.0,PG/SF,PG/SF,SF
Shake Milton,22000118,2021-01-07,7,5.170245,4900.0,4900.0,11.0,PG/SG,PG/SG,SG
Cedi Osman,22000119,2021-01-07,7,2.4642677,5700.0,5700.0,15.0,SF/PF,SF/PF,PF
Chris Chiozza,22000118,2021-01-07,6,2.8593903,3000.0,3000.0,10.0,PG,PG,PG
Damian Lillard,22000122,2021-01-07,7,6.4062433,9300.0,9300.0,46.0,PG,PG,PG
Tyrese Maxey,22000118,2021-01-07,2,1.6346313,3200.0,3200.0,10.0,PG,PG,PG
Anthony Davis,22000121,2021-01-07,3,3.6942344,9800.0,9800.0,48.0,PF/C,PF/C,PF
Luka Doncic,22000120,2021-01-07,13,10.928301,10500.0,10500.0,53.0,PG,PG,PG
Malik Beasley,22000122,2021-01-07,2,1.8734022,6100.0,6100.0,20.0,SG,SG,SG
LaMarcus Aldridge,22000121,2021-01-07,3,2.5154846,6000.0,6000.0,26.0,C,C,C
Joe Harris,22000118,2021-01-07,4,3.0877252,5300.0,5300.0,14.0,SG/SF,SG/SF,SG
Will Barton,22000120,2021-01-07,2,1.4345137,5900.0,5900.0,20.0,SG/SF,SG/SF,SF
Nikola Jokic,22000120,2021-01-07,4,10.118198,10900.0,10900.0,51.0,C,C,C
Brandon Clarke,22000119,2021-01-07,2,2.142712,5300.0,5300.0,17.0,PF/C,PF/C,PF
Andre Drummond,22000119,2021-01-07,3,4.071843,8400.0,8400.0,43.0,C,C,C
Caris LeVert,22000118,2021-01-07,10,8.912016,6800.0,6800.0,26.0,PG/SF,PG/SF,PG
Jeff Green,22000118,2021-01-07,1,1.2492259,3500.0,3500.0,10.0,PF/C,PF/C,PF
Devin Vassell,22000121,2021-01-07,2,2.157315,3200.0,3200.0,10.0,SF/PF,SF/PF,SF
Gary Harris,22000120,2021-01-07,1,1.1120148,4000.0,4000.0,10.0,SG/SF,SG/SF,SG
Anfernee Simons,22000122,2021-01-07,1,1.134607,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Joel Embiid,22000118,2021-01-07,3,2.1235232,9500.0,9500.0,46.0,C,C,C
Dejounte Murray,22000121,2021-01-07,2,3.100811,6900.0,6900.0,29.0,PG,PG,PG
Lonnie Walker IV,22000121,2021-01-07,2,2.5726154,4300.0,4300.0,11.0,SG,SG,SG
DeMar DeRozan,22000121,2021-01-07,8,7.379076,7900.0,7900.0,35.0,SF/PF,SF/PF,SF
Ben Simmons,22000118,2021-01-07,2,5.416077,8900.0,8900.0,38.0,PG/SF,PG/SF,PG
Damyean Dotson,22000119,2021-01-07,6,2.5315773,4800.0,4800.0,10.0,SG,SG,SG
Isaiah Joe,22000118,2021-01-07,0,0.24696533,3000.0,3000.0,10.0,SG,SG,SG
Jaylen Nowell,22000122,2021-01-07,1,0.14338815,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Kyle Kuzma,22000121,2021-01-07,0,0.11342381,5200.0,5200.0,13.0,SF/PF,SF/PF,PF
Timothe Luwawu-Cabarrot,22000118,2021-01-07,1,0.84983575,3900.0,3900.0,10.0,SF,SF,SF
Josh Green,22000120,2021-01-07,0,0.041397516,3000.0,3000.0,10.0,SF,SF,SF
Dakota Mathias,22000118,2021-01-07,1,1.2053505,3000.0,3000.0,10.0,SG,SG,PG
Danny Green,22000118,2021-01-07,1,0.45297498,3700.0,3700.0,10.0,SG/SF,SG/SF,SF
Quinn Cook,22000121,2021-01-07,0,0.085550964,3000.0,3000.0,10.0,PG,PG,PG
Jarrett Allen,22000118,2021-01-07,3,2.6183221,6400.0,6400.0,22.0,C,C,C
Paul Millsap,22000120,2021-01-07,4,2.9562347,4600.0,4600.0,12.0,PF/C,PF/C,PF
Rodions Kurucs,22000118,2021-01-07,0,0.0992347,3000.0,3000.0,10.0,PF/C,PF/C,SF
Montrezl Harrell,22000121,2021-01-07,0,0.35870373,5900.0,5900.0,21.0,C,C,C
Tobias Harris,22000118,2021-01-07,4,3.587557,7500.0,7500.0,33.0,SF/PF,SF/PF,PF
Marc Gasol,22000121,2021-01-07,0,0.21751487,4400.0,4400.0,11.0,C,C,C
Desmond Bane,22000119,2021-01-07,2,1.1514703,4000.0,4000.0,10.0,PG/SG,PG/SG,SG
JaVale McGee,22000119,2021-01-07,0,0.0992347,4200.0,4200.0,10.0,C,C,C
Patty Mills,22000121,2021-01-07,7,3.0806072,4300.0,4300.0,11.0,PG/SG,PG/SG,SG
Jared Dudley,22000121,2021-01-07,0,0.0992347,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Jalen Brunson,22000120,2021-01-07,3,2.4264772,3300.0,3300.0,14.0,PG,PG,PG
Tim Hardaway Jr.,22000120,2021-01-07,4,2.8375697,6000.0,6000.0,20.0,SG,SG,SG
Jake Layman,22000122,2021-01-07,0,0.0992347,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Alex Caruso,22000121,2021-01-07,1,1.8022647,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tyus Jones,22000119,2021-01-07,6,5.063029,5600.0,5600.0,15.0,PG,PG,PG
Robert Covington,22000122,2021-01-07,3,2.9144943,5300.0,5300.0,19.0,PF,PF,PF
Gorgui Dieng,22000119,2021-01-07,3,2.8141835,4100.0,4100.0,12.0,C,C,C
Jarred Vanderbilt,22000122,2021-01-07,1,0.80263716,3800.0,3800.0,11.0,PF/C,PF/C,SF
Dorian Finney-Smith,22000120,2021-01-07,2,1.4255657,4400.0,4400.0,14.0,SF/PF,SF/PF,PF
Carmelo Anthony,22000122,2021-01-07,3,2.3678026,4300.0,4300.0,17.0,PF,PF,PF
Thon Maker,22000119,2021-01-07,0,0.14338815,3100.0,3100.0,10.0,PF/C,PF/C,C
Kyle Anderson,22000119,2021-01-07,2,2.2263126,6400.0,6400.0,25.0,SF/PF,SF/PF,SF
Landry Shamet,22000118,2021-01-07,0,0.11289859,3100.0,3100.0,10.0,SG,SG,SG
Dillon Brooks,22000119,2021-01-07,4,4.1856666,6300.0,6300.0,24.0,SG/SF,SG/SF,SG
Derrick Jones Jr.,22000122,2021-01-07,1,1.0769831,4100.0,4100.0,10.0,SF/PF,SF/PF,SF
Grayson Allen,22000119,2021-01-07,0,0.41404673,3200.0,3200.0,10.0,SG,SG,SG
Isaiah Hartenstein,22000120,2021-01-07,1,1.0847007,3000.0,3000.0,10.0,C,C,PF
Jakob Poeltl,22000121,2021-01-07,2,0.9664962,4500.0,4500.0,11.0,C,C,C
Tre Jones,22000121,2021-01-07,0,0.07360181,3000.0,3000.0,10.0,PG,PG,PG
Vincent Poirier,22000118,2021-01-07,0,0.14338815,3000.0,3000.0,10.0,C,C,C
Keljin Blevins,22000122,2021-01-07,1,2.1203413,3000.0,3000.0,10.0,SG,SG,PG
Luka Samanic,22000121,2021-01-07,0,0.11342381,3000.0,3000.0,10.0,PF,PF,PF
Rudy Gay,22000121,2021-01-07,0,0.47771865,4800.0,4800.0,19.0,SF/PF,SF/PF,PF
Talen Horton-Tucker,22000121,2021-01-07,3,2.3368132,3500.0,3500.0,10.0,SF,SF,SF
Tyus Jones,22000128,2021-01-08,10,7.0712395,5900.0,5900.0,15.0,PG,PG,PG
Harrison Barnes,22000132,2021-01-08,8,7.123962,6000.0,6000.0,22.0,SF/PF,SF/PF,SF
Terry Rozier,22000126,2021-01-08,5,3.5424125,6200.0,6200.0,22.0,PG/SG,PG/SG,SG
Jae'Sean Tate,22000127,2021-01-08,2,2.3235462,3400.0,3400.0,10.0,PF,PF,PF
Elijah Hughes,22000129,2021-01-08,1,1.2893351,3000.0,3000.0,10.0,SF,SF,SG
Deandre Ayton,22000123,2021-01-08,2,1.9630777,7600.0,7600.0,28.0,C,C,C
Andrew Wiggins,22000130,2021-01-08,1,0.38166124,6600.0,6600.0,25.0,SG/SF,SG/SF,SG
Tyrese Haliburton,22000132,2021-01-08,8,4.999746,5400.0,5400.0,16.0,PG/SG,PG/SG,SG
Eric Bledsoe,22000126,2021-01-08,6,4.3940816,6000.0,6000.0,21.0,PG/SG,PG/SG,SG
Russell Westbrook,22000124,2021-01-08,8,7.399866,10400.0,10400.0,46.0,PG,PG,PG
Bryn Forbes,22000129,2021-01-08,0,0.085550964,3200.0,3200.0,10.0,PG/SG,PG/SG,SG
Paul Watson,22000132,2021-01-08,0,0.11342381,3000.0,3000.0,10.0,SF,SF,SF
Damion Lee,22000130,2021-01-08,2,1.3992909,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Jarrett Allen,22000128,2021-01-08,6,2.8343399,6800.0,6800.0,22.0,C,C,C
Cody Martin,22000126,2021-01-08,2,2.6488016,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Thomas Bryant,22000124,2021-01-08,2,1.3146594,7000.0,7000.0,22.0,C,C,C
Mike Conley,22000129,2021-01-08,10,8.021929,6400.0,6400.0,25.0,PG,PG,PG
Nicolas Batum,22000130,2021-01-08,6,4.4345803,5100.0,5100.0,15.0,SF/PF,SF/PF,PF
Jordan Bone,22000127,2021-01-08,4,2.760818,3100.0,3100.0,10.0,PG,PG,PG
Payton Pritchard,22000124,2021-01-08,2,1.008225,4500.0,4500.0,13.0,PG,PG,PG
Robert Woodard II,22000132,2021-01-08,0,0.0594127,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Kyle Anderson,22000128,2021-01-08,6,6.338569,6500.0,6500.0,25.0,SF/PF,SF/PF,SF
Josh Jackson,22000123,2021-01-08,0,0.2625673,5300.0,5300.0,18.0,SG/SF,SG/SF,SG
Malachi Flynn,22000132,2021-01-08,2,1.9997536,3000.0,3000.0,10.0,PG,PG,PG
Marcus Smart,22000124,2021-01-08,5,4.844989,6300.0,6300.0,20.0,PG,PG,PG
Steven Adams,22000126,2021-01-08,2,1.9867208,6300.0,6300.0,20.0,C,C,C
Lou Williams,22000130,2021-01-08,0,1.5944595,4400.0,4400.0,17.0,PG/SG,PG/SG,SG
Mo Bamba,22000127,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,C,C,C
Kyle Kuzma,22000131,2021-01-08,1,2.2567768,5500.0,5500.0,13.0,SF/PF,SF/PF,PF
Jrue Holiday,22000129,2021-01-08,5,4.2168508,6600.0,6600.0,28.0,PG,PG,PG
Gorgui Dieng,22000128,2021-01-08,1,0.80632305,4800.0,4800.0,12.0,C,C,C
David Nwaba,22000127,2021-01-08,0,0.11342381,3700.0,3700.0,10.0,SG,SG,SF
Nickeil Alexander-Walker,22000126,2021-01-08,2,1.9930127,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Jeff Teague,22000124,2021-01-08,2,3.0383873,4400.0,4400.0,15.0,PG/SG,PG/SG,SG
Chris Paul,22000123,2021-01-08,9,9.521046,7100.0,7100.0,29.0,PG,PG,PG
Josh Hart,22000126,2021-01-08,2,1.7811614,4800.0,4800.0,11.0,SF,SF,SF
Zion Williamson,22000126,2021-01-08,3,3.0845513,7900.0,7900.0,35.0,PF/C,PF/C,PF
Caleb Martin,22000126,2021-01-08,0,0.14338815,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Donte DiVincenzo,22000129,2021-01-08,3,2.542842,5000.0,5000.0,12.0,PG/SG,PG/SG,SG
Saddiq Bey,22000123,2021-01-08,0,0.03661211,5000.0,5000.0,12.0,SF/PF,SF/PF,SF
De'Anthony Melton,22000128,2021-01-08,1,1.0460029,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Austin Rivers,22000125,2021-01-08,6,4.851705,4300.0,4300.0,11.0,PG/SG,PG/SG,PG
Dario Saric,22000123,2021-01-08,0,0.7305187,4100.0,4100.0,11.0,PF/C,PF/C,C
Cameron Johnson,22000123,2021-01-08,2,1.8944367,4000.0,4000.0,13.0,SF/PF,SF/PF,SF
Georges Niang,22000129,2021-01-08,0,0.085550964,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
James Harden,22000127,2021-01-08,13,11.62158,11000.0,11000.0,54.0,PG/SG,PG/SG,SG
Miles Bridges,22000126,2021-01-08,1,1.2945311,5100.0,5100.0,19.0,SF/PF,SF/PF,SF
Rui Hachimura,22000124,2021-01-08,3,2.49778,4800.0,4800.0,18.0,PF,PF,PF
Al Horford,22000125,2021-01-08,0,1.43544,5400.0,5400.0,17.0,C,C,C
Garrett Temple,22000131,2021-01-08,1,2.0418463,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Tim Frazier,22000128,2021-01-08,3,2.2012217,3000.0,3000.0,10.0,PG,PG,PG
Draymond Green,22000130,2021-01-08,3,4.0699687,5100.0,5100.0,19.0,PF/C,PF/C,PF
Ivica Zubac,22000130,2021-01-08,1,1.082986,4200.0,4200.0,10.0,C,C,C
Patrick Beverley,22000130,2021-01-08,1,1.2185156,4100.0,4100.0,12.0,PG,PG,PG
Blake Griffin,22000123,2021-01-08,5,3.2224023,6000.0,6000.0,25.0,PF/C,PF/C,PF
Taurean Prince,22000128,2021-01-08,0,0.085550964,3700.0,3700.0,10.0,SF/PF,SF/PF,SF
Khem Birch,22000127,2021-01-08,2,1.3759015,3800.0,3800.0,10.0,C,C,C
Sam Merrill,22000129,2021-01-08,1,1.5507517,3000.0,3000.0,10.0,SG,SG,SG
Udoka Azubuike,22000129,2021-01-08,0,0.0594127,3000.0,3000.0,10.0,C,C,C
Yuta Watanabe,22000132,2021-01-08,0,0.13405572,3000.0,3000.0,10.0,SF,SF,PF
Isaiah Stewart,22000123,2021-01-08,0,0.2898589,3100.0,3100.0,10.0,C,C,C
Hamidou Diallo,22000125,2021-01-08,2,1.6261517,3500.0,3500.0,10.0,SG/SF,SG/SF,SG
Jae Crowder,22000123,2021-01-08,1,1.8687844,4900.0,4900.0,15.0,SF/PF,SF/PF,PF
Thaddeus Young,22000131,2021-01-08,5,3.5630515,4500.0,4500.0,12.0,PF,PF,PF
Devin Booker,22000123,2021-01-08,3,3.047361,8200.0,8200.0,33.0,SG,SG,SG
Alex Caruso,22000131,2021-01-08,3,2.5845416,3100.0,3100.0,10.0,PG/SG,PG/SG,PG
Darius Bazley,22000125,2021-01-08,0,0.36082065,6200.0,6200.0,19.0,SF/PF,SF/PF,PF
Mikal Bridges,22000123,2021-01-08,1,0.14338815,5500.0,5500.0,19.0,SF,SF,SF
Bismack Biyombo,22000126,2021-01-08,0,0.22803634,4900.0,4900.0,15.0,C,C,C
Mason Plumlee,22000123,2021-01-08,3,3.300253,5200.0,5200.0,19.0,C,C,C
Brook Lopez,22000129,2021-01-08,0,0.11571767,4600.0,4600.0,15.0,C,C,C
Kawhi Leonard,22000130,2021-01-08,4,3.8508332,9300.0,9300.0,46.0,SF,SF,SF
Dillon Brooks,22000128,2021-01-08,0,1.421382,6500.0,6500.0,24.0,SG/SF,SG/SF,SG
Garrison Mathews,22000124,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,SG,SG,SG
Denzel Valentine,22000131,2021-01-08,1,0.14359052,3500.0,3500.0,10.0,SG,SG,SG
Jevon Carter,22000123,2021-01-08,3,2.3556886,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Markieff Morris,22000131,2021-01-08,0,0.14338815,3300.0,3300.0,10.0,PF/C,PF/C,PF
Terance Mann,22000130,2021-01-08,0,0.085550964,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Matt Thomas,22000132,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,SG,SG,SG
Jahlil Okafor,22000123,2021-01-08,0,0.11342381,3000.0,3000.0,10.0,C,C,C
Alex Len,22000132,2021-01-08,0,0.11342381,3100.0,3100.0,10.0,C,C,C
Isaiah Roby,22000125,2021-01-08,0,0.11342381,3100.0,3100.0,10.0,PF/C,PF/C,C
Frank Jackson,22000123,2021-01-08,1,1.5150584,3000.0,3000.0,10.0,PG,PG,PG
D.J. Augustin,22000129,2021-01-08,1,0.49880022,3400.0,3400.0,10.0,PG,PG,PG
Javonte Green,22000124,2021-01-08,1,1.1180739,3000.0,3000.0,10.0,SG,SG,SG
Eric Gordon,22000127,2021-01-08,1,0.7936592,5600.0,5600.0,19.0,SG/SF,SG/SF,SF
Terrence Ross,22000127,2021-01-08,1,1.1938738,6100.0,6100.0,20.0,SG/SF,SG/SF,SG
Mike Muscala,22000125,2021-01-08,0,0.14338815,3600.0,3600.0,10.0,C,C,C
Xavier Tillman,22000128,2021-01-08,3,2.123714,3100.0,3100.0,10.0,PF/C,PF/C,PF
JJ Redick,22000126,2021-01-08,1,0.4854123,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Norman Powell,22000132,2021-01-08,0,0.13261127,3900.0,3900.0,10.0,SG/SF,SG/SF,SF
Mfiondu Kabengele,22000130,2021-01-08,0,0.085550964,3000.0,3000.0,10.0,PF/C,PF/C,C
Svi Mykhailiuk,22000123,2021-01-08,1,1.059441,3600.0,3600.0,10.0,SG,SG,SG
Glenn Robinson III,22000132,2021-01-08,1,0.79330474,3300.0,3300.0,10.0,SF,SF,SF
Robin Lopez,22000124,2021-01-08,0,0.085550964,3400.0,3400.0,10.0,C,C,C
James Ennis III,22000127,2021-01-08,2,2.0969837,3000.0,3000.0,10.0,SF,SF,SF
Marcus Morris Sr.,22000130,2021-01-08,1,0.9919307,4500.0,4500.0,12.0,SF/PF,SF/PF,PF
Nerlens Noel,22000125,2021-01-08,0,0.085550964,3200.0,3200.0,10.0,C,C,C
Semi Ojeleye,22000124,2021-01-08,1,1.0090617,3200.0,3200.0,10.0,PF,PF,PF
Jared Dudley,22000131,2021-01-08,0,0.0992347,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Coby White,22000131,2021-01-08,5,4.515621,7300.0,7300.0,27.0,PG/SG,PG/SG,PG
Wayne Ellington,22000123,2021-01-08,0,0.20373173,3400.0,3400.0,10.0,SG,SG,SG
Shaquille Harrison,22000129,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,PG,PG,PG
Daniel Gafford,22000131,2021-01-08,2,1.9999634,3200.0,3200.0,10.0,C,C,C
Moritz Wagner,22000124,2021-01-08,1,1.3004836,3000.0,3000.0,10.0,C,C,C
Stanley Johnson,22000132,2021-01-08,1,0.1943993,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Luguentz Dort,22000125,2021-01-08,1,1.3839581,4400.0,4400.0,16.0,SG/SF,SG/SF,SF
John Wall,22000127,2021-01-08,4,5.457601,8000.0,8000.0,34.0,PG,PG,PG
Jaxson Hayes,22000126,2021-01-08,1,1.0699552,3200.0,3200.0,10.0,C,C,C
Derrick Favors,22000129,2021-01-08,1,1.1632758,3700.0,3700.0,10.0,C,C,C
DeMarcus Cousins,22000127,2021-01-08,4,3.1014068,5100.0,5100.0,15.0,C,C,C
Cory Joseph,22000132,2021-01-08,3,2.7071252,3900.0,3900.0,10.0,PG,PG,PG
Jordan Nwora,22000129,2021-01-08,0,0.041397516,3100.0,3100.0,11.0,SF/PF,SF/PF,SF
Raul Neto,22000124,2021-01-08,1,1.2156284,3900.0,3900.0,12.0,PG/SG,PG/SG,SG
Kelly Oubre Jr.,22000130,2021-01-08,0,0.14338815,5400.0,5400.0,19.0,SF/PF,SF/PF,SF
Cameron Payne,22000123,2021-01-08,3,3.5661807,3900.0,3900.0,10.0,PG,PG,PG
Bojan Bogdanovic,22000129,2021-01-08,3,2.8297637,5300.0,5300.0,12.0,SF/PF,SF/PF,SF
Langston Galloway,22000123,2021-01-08,0,0.085550964,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Landry Shamet,22000128,2021-01-08,4,2.7117875,3300.0,3300.0,10.0,SG,SG,SG
Sterling Brown,22000127,2021-01-08,0,0.14338815,3200.0,3200.0,10.0,SF,SF,SG
Theo Maledon,22000125,2021-01-08,3,2.411812,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Richaun Holmes,22000132,2021-01-08,2,1.7421155,6200.0,6200.0,22.0,C,C,C
Bobby Portis,22000129,2021-01-08,0,0.32299605,5300.0,5300.0,16.0,PF/C,PF/C,C
Kenrich Williams,22000125,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,SF,SF,SF
Mychal Mulder,22000130,2021-01-08,1,0.94690865,3000.0,3000.0,10.0,SG,SG,PG
Ish Smith,22000124,2021-01-08,1,1.1861358,4100.0,4100.0,10.0,PG,PG,PG
Wesley Matthews,22000131,2021-01-08,1,1.4859,3200.0,3200.0,10.0,SG,SG,SG
Karim Mane,22000127,2021-01-08,1,1.1922106,3000.0,3000.0,10.0,PG,PG,PG
Jahmi'us Ramsey,22000132,2021-01-08,1,1.1867188,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Daniel Theis,22000124,2021-01-08,3,2.7281864,4300.0,4300.0,10.0,PF/C,PF/C,PF
Reggie Jackson,22000130,2021-01-08,0,0.24746186,3300.0,3300.0,10.0,PG,PG,PG
Marvin Bagley III,22000132,2021-01-08,2,2.011767,5900.0,5900.0,19.0,PF/C,PF/C,PF
Tacko Fall,22000124,2021-01-08,0,0.14338815,3000.0,3000.0,10.0,C,C,C
Miye Oni,22000129,2021-01-08,1,1.0999033,3000.0,3000.0,10.0,SG,SG,SG
Kent Bazemore,22000130,2021-01-08,2,0.70167285,3200.0,3200.0,10.0,SF,SF,SF
Jonas Valanciunas,22000128,2021-01-08,0,0.5745292,7200.0,7200.0,28.0,C,C,C
Bruce Brown,22000128,2021-01-08,0,0.19702059,4000.0,4000.0,10.0,SG,SG,SG
Desmond Bane,22000128,2021-01-08,0,0.041397516,3900.0,3900.0,10.0,PG/SG,PG/SG,SG
Kevon Looney,22000130,2021-01-08,0,-0.0127518065,3100.0,3100.0,10.0,C,C,C
Gary Clark,22000127,2021-01-08,0,0.11342381,3200.0,3200.0,10.0,PF/C,PF/C,PF
Grayson Allen,22000128,2021-01-08,0,0.3337437,3200.0,3200.0,10.0,SG,SG,SG
Bruno Caboclo,22000127,2021-01-08,1,1.1922106,3000.0,3000.0,10.0,PF/C,PF/C,C
George Hill,22000125,2021-01-08,3,3.121456,4800.0,4800.0,13.0,PG/SG,PG/SG,SG
Luke Kennard,22000130,2021-01-08,1,1.523519,4300.0,4300.0,10.0,SG/SF,SG/SF,SF
Kyle Guy,22000132,2021-01-08,1,0.88177127,3100.0,3100.0,10.0,PG,PG,PG
Davis Bertans,22000124,2021-01-08,1,1.5309536,4900.0,4900.0,15.0,PF,PF,PF
Nicolo Melli,22000126,2021-01-08,1,1.492855,3000.0,3000.0,10.0,PF,PF,PF
Deni Avdija,22000124,2021-01-08,1,2.6288803,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Kevin Knox II,22000125,2021-01-08,0,0.14338815,3300.0,3300.0,10.0,SF/PF,SF/PF,SF
Brad Wanamaker,22000130,2021-01-08,4,2.7067761,3300.0,3300.0,10.0,PG,PG,PG
RJ Barrett,22000125,2021-01-08,2,2.7226596,6900.0,6900.0,27.0,SG/SF,SG/SF,SF
Christian Wood,22000127,2021-01-08,0,0.17786276,7900.0,7900.0,40.0,C,C,C
Paul George,22000130,2021-01-08,7,7.009513,9100.0,9100.0,39.0,SG,SG,SG
Brandon Ingram,22000126,2021-01-08,8,8.315766,8500.0,8500.0,36.0,SF/PF,SF/PF,SF
Jeff Green,22000128,2021-01-08,4,2.5208104,3800.0,3800.0,10.0,PF/C,PF/C,PF
Shai Gilgeous-Alexander,22000125,2021-01-08,7,7.055242,7800.0,7800.0,31.0,PG,PG,PG
Jaylen Brown,22000124,2021-01-08,5,4.023956,8700.0,8700.0,36.0,SG/SF,SG/SF,SG
Terence Davis,22000132,2021-01-08,3,2.1060529,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
P.J. Washington,22000126,2021-01-08,5,2.6612837,5700.0,5700.0,19.0,PF/C,PF/C,PF
Delon Wright,22000123,2021-01-08,6,3.1254473,4300.0,4300.0,11.0,PG/SG,PG/SG,SG
Chris Boucher,22000132,2021-01-08,2,1.027797,5000.0,5000.0,15.0,PF/C,PF/C,C
Nikola Vucevic,22000127,2021-01-08,3,2.9102361,9000.0,9000.0,38.0,C,C,C
Khris Middleton,22000129,2021-01-08,4,4.3634634,8000.0,8000.0,33.0,SF,SF,SF
Bradley Beal,22000124,2021-01-08,3,2.9426067,9700.0,9700.0,43.0,SG,SG,SG
Julius Randle,22000125,2021-01-08,7,6.2840014,9800.0,9800.0,41.0,PF/C,PF/C,PF
LaMelo Ball,22000126,2021-01-08,9,8.057794,6500.0,6500.0,26.0,PG,PG,PG
Eric Paschall,22000130,2021-01-08,1,0.4692569,4400.0,4400.0,13.0,SF/PF,SF/PF,PF
Brandon Clarke,22000128,2021-01-08,5,3.2304301,5600.0,5600.0,17.0,PF/C,PF/C,PF
Patrick Williams,22000131,2021-01-08,0,0.18493992,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Jordan Clarkson,22000129,2021-01-08,2,2.0517044,5100.0,5100.0,18.0,PG/SG,PG/SG,SG
Wendell Carter Jr.,22000131,2021-01-08,3,2.3556397,5800.0,5800.0,19.0,C,C,C
Jayson Tatum,22000124,2021-01-08,2,1.7603682,9200.0,9200.0,43.0,SF/PF,SF/PF,SF
Caris LeVert,22000128,2021-01-08,6,4.5422225,7400.0,7400.0,26.0,PG/SF,PG/SF,PG
LeBron James,22000131,2021-01-08,7,6.845408,10300.0,10300.0,50.0,PG/SF,PG/SF,SF
Stephen Curry,22000130,2021-01-08,11,7.954552,10000.0,10000.0,48.0,PG,PG,PG
Jerami Grant,22000123,2021-01-08,2,1.4118993,7000.0,7000.0,27.0,SF/PF,SF/PF,SF
Pascal Siakam,22000132,2021-01-08,12,7.0591264,7700.0,7700.0,30.0,PF,PF,PF
De'Aaron Fox,22000132,2021-01-08,3,6.0019712,8300.0,8300.0,38.0,PG,PG,PG
Donovan Mitchell,22000129,2021-01-08,7,6.2649817,7600.0,7600.0,32.0,PG/SG,PG/SG,SG
Devonte' Graham,22000126,2021-01-08,8,7.052229,5600.0,5600.0,19.0,PG,PG,PG
Rudy Gobert,22000129,2021-01-08,0,0.2183877,7500.0,7500.0,33.0,C,C,C
Timothe Luwawu-Cabarrot,22000128,2021-01-08,1,1.1154877,3900.0,3900.0,10.0,SF,SF,SF
Zach LaVine,22000131,2021-01-08,6,4.3231196,8600.0,8600.0,38.0,SG,SG,SG
Giannis Antetokounmpo,22000129,2021-01-08,4,3.444863,10900.0,10900.0,51.0,PF/C,PF/C,PF
Fred VanVleet,22000132,2021-01-08,7,6.5528517,8100.0,8100.0,35.0,PG/SG,PG/SG,SG
Montrezl Harrell,22000131,2021-01-08,0,0.6339768,6100.0,6100.0,21.0,C,C,C
Royce O'Neale,22000129,2021-01-08,6,4.9207788,4900.0,4900.0,11.0,SF/PF,SF/PF,PF
Serge Ibaka,22000130,2021-01-08,2,1.75126,5700.0,5700.0,19.0,C,C,C
Nemanja Bjelica,22000132,2021-01-08,1,1.4611171,3600.0,3600.0,10.0,PF/C,PF/C,PF
Adam Mokoka,22000131,2021-01-08,1,1.1926451,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Lonzo Ball,22000126,2021-01-08,3,2.6671174,6400.0,6400.0,24.0,PG,PG,PG
Elfrid Payton,22000125,2021-01-08,1,2.8197274,6500.0,6500.0,21.0,PG,PG,PG
Derrick Rose,22000123,2021-01-08,5,5.6973076,5800.0,5800.0,20.0,PG,PG,PG
Aleksej Pokusevski,22000125,2021-01-08,0,0.055586625,3000.0,3000.0,10.0,PF,PF,PF
Isaac Bonga,22000124,2021-01-08,1,1.858346,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
