player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Jevon Carter,22200736,2023-01-27,12,10.938394,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Rudy Gobert,22200737,2023-01-27,7,5.316795,6400.0,6400.0,25.0,C,C,C
Markelle Fultz,22200738,2023-01-27,10,10.760692,5600.0,5600.0,23.0,PG,PG,PG
Kyle Lowry,22200738,2023-01-27,6,7.8003216,4700.0,4700.0,18.0,PG,PG,PG
Dillon Brooks,22200737,2023-01-27,17,12.806821,4600.0,4600.0,16.0,SG/SF,SG/SF,SF
Kenrich Williams,22200739,2023-01-27,7,6.9093776,4400.0,4400.0,14.0,SF/PF,SF/PF,PF
Caleb Martin,22200738,2023-01-27,13,9.192017,3800.0,3800.0,10.0,SF,SF,SF
Jaren Jackson Jr.,22200737,2023-01-27,14,15.197406,6600.0,6600.0,31.0,PF/C,PF/C,PF
Naz Reid,22200737,2023-01-27,9,10.285001,4300.0,4300.0,10.0,PF/C,PF/C,C
Jalen Williams,22200739,2023-01-27,17,13.973466,5400.0,5400.0,22.0,SF/PF,SF/PF,PF
Khris Middleton,22200736,2023-01-27,17,12.831679,6000.0,6000.0,21.0,SF,SF,SF
Jaylen Nowell,22200737,2023-01-27,8,7.721074,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Pascal Siakam,22200740,2023-01-27,21,14.129754,9500.0,9500.0,42.0,C,C,C
Aaron Nesmith,22200736,2023-01-27,10,9.983764,3400.0,3400.0,10.0,SF/PF,SF/PF,PF
Chris Boucher,22200740,2023-01-27,7,3.4317312,3600.0,3600.0,12.0,PF,PF,PF
Thaddeus Young,22200740,2023-01-27,2,1.7903739,3000.0,3000.0,10.0,PF/C,PF/C,C
Cole Anthony,22200738,2023-01-27,19,16.676115,4500.0,4500.0,18.0,PG/SG,PG/SG,SG
Raul Neto,22200739,2023-01-27,7,7.054305,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Anthony Lamb,22200740,2023-01-27,2,4.117827,4300.0,4300.0,10.0,PF,PF,PF
Tyus Jones,22200737,2023-01-27,0,1.7651538,4500.0,4500.0,18.0,PG,PG,PG
Haywood Highsmith,22200738,2023-01-27,2,3.6225507,3100.0,3100.0,11.0,SF/PF,SF/PF,PF
Mike Muscala,22200739,2023-01-27,5,3.5369463,3900.0,3900.0,10.0,C,C,C
Franz Wagner,22200738,2023-01-27,19,25.0709,6200.0,6200.0,25.0,SG/SF,SG/SF,SF
Jarrett Allen,22200739,2023-01-27,13,16.622417,6000.0,6000.0,24.0,C,C,C
Caris LeVert,22200739,2023-01-27,2,3.4356925,5200.0,5200.0,15.0,SG/SF,SG/SF,SG
Evan Mobley,22200739,2023-01-27,23,24.192253,6800.0,6800.0,28.0,PF/C,PF/C,PF
Paolo Banchero,22200738,2023-01-27,19,13.064858,7000.0,7000.0,29.0,SF/PF,SF/PF,PF
Bennedict Mathurin,22200736,2023-01-27,21,13.730156,5700.0,5700.0,20.0,SG/SF,SG/SF,SG
Jaylin Williams,22200739,2023-01-27,8,8.934663,3000.0,3000.0,10.0,C,C,PF
Kyle Anderson,22200737,2023-01-27,23,20.76038,5500.0,5500.0,24.0,SF/PF,SF/PF,PF
Donte DiVincenzo,22200740,2023-01-27,12,11.005731,5100.0,5100.0,16.0,SG/SF,SG/SF,SG
Xavier Tillman,22200737,2023-01-27,5,6.3838563,3600.0,3600.0,10.0,C,C,C
D'Angelo Russell,22200737,2023-01-27,19,16.790792,6700.0,6700.0,24.0,PG,PG,PG
Chris Duarte,22200736,2023-01-27,17,14.431846,4200.0,4200.0,13.0,SG/SF,SG/SF,SF
Precious Achiuwa,22200740,2023-01-27,17,11.85217,4200.0,4200.0,14.0,C,C,C
JaMychal Green,22200740,2023-01-27,10,8.237832,3000.0,3000.0,10.0,C,C,C
Jrue Holiday,22200736,2023-01-27,20,24.334103,8500.0,8500.0,36.0,PG,PG,PG
Jalen Smith,22200736,2023-01-27,9,8.553736,3000.0,3000.0,10.0,PF/C,PF/C,C
Trendon Watford,22200751,2023-01-28,6,3.433807,3000.0,3000.0,10.0,PF/C,PF/C,PF
Edmond Sumner,22200742,2023-01-28,6,4.7159758,3300.0,3300.0,11.0,PG,PG,PG
Josh Christopher,22200743,2023-01-28,11,9.568425,3200.0,3200.0,10.0,SG,SG,SG
Tyrese Maxey,22200741,2023-01-28,13,13.96795,6300.0,6300.0,26.0,PG/SG,PG/SG,SG
Alex Caruso,22200744,2023-01-28,7,5.829466,4300.0,4300.0,13.0,PG/SG,PG/SG,PG
Josh Okogie,22200748,2023-01-28,2,4.1981077,3200.0,3200.0,11.0,SG/SF,SG/SF,PF
Aaron Holiday,22200745,2023-01-28,5,2.9569364,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Wendell Moore Jr.,22200746,2023-01-28,0,0.14367732,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Drew Eubanks,22200751,2023-01-28,7,3.0191777,3700.0,3700.0,11.0,C,C,C
Malik Beasley,22200750,2023-01-28,19,15.01082,4600.0,4600.0,12.0,SG/SF,SG/SF,SF
Ron Harper Jr.,22200751,2023-01-28,2,1.807846,3000.0,3000.0,10.0,SF,SF,SF
Isaiah Hartenstein,22200742,2023-01-28,8,6.5519238,3500.0,3500.0,10.0,C,C,C
Kyle Kuzma,22200747,2023-01-28,10,12.853216,9100.0,9100.0,35.0,SF/PF,SF/PF,SF
Gary Payton II,22200751,2023-01-28,3,1.9967511,3200.0,3200.0,10.0,PG/SG,PG/SG,SG
Georges Niang,22200741,2023-01-28,14,10.675363,3300.0,3300.0,10.0,PF,PF,PF
Jonas Valanciunas,22200747,2023-01-28,0,9.142953,7200.0,7200.0,24.0,C,C,C
Austin Rivers,22200746,2023-01-28,2,3.15093,3200.0,3200.0,10.0,PG/SG,PG/SG,PG
P.J. Tucker,22200741,2023-01-28,2,2.62153,3200.0,3200.0,10.0,PF/C,PF/C,PF
Daishen Nix,22200743,2023-01-28,9,6.2191443,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jonathan Isaac,22200744,2023-01-28,5,3.415651,3900.0,3900.0,10.0,SF/PF,SF/PF,SF
Devonte' Graham,22200747,2023-01-28,9,6.9534097,3200.0,3200.0,10.0,PG/SG,PG/SG,SG
Miles McBride,22200742,2023-01-28,2,0.5345561,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Matisse Thybulle,22200741,2023-01-28,2,1.6385053,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Kelly Olynyk,22200750,2023-01-28,3,3.8061583,5100.0,5100.0,17.0,PF/C,PF/C,C
Nathan Knight,22200746,2023-01-28,1,1.5756593,3400.0,3400.0,10.0,C,C,C
Coby White,22200744,2023-01-28,0,4.3856354,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Trey Lyles,22200746,2023-01-28,2,6.8234653,4200.0,4200.0,13.0,PF/C,PF/C,PF
Davis Bertans,22200750,2023-01-28,3,4.120371,3000.0,3000.0,10.0,PF/C,PF/C,PF
Bol Bol,22200744,2023-01-28,4,6.5791883,3900.0,3900.0,14.0,PF/C,PF/C,PF
Jalen Duren,22200743,2023-01-28,9,6.6974435,5400.0,5400.0,19.0,C,C,C
TyTy Washington Jr.,22200743,2023-01-28,2,1.7946259,3000.0,3000.0,10.0,PG,PG,PG
Derrick Jones Jr.,22200744,2023-01-28,5,5.1384172,3200.0,3200.0,10.0,PF/C,PF/C,C
Gary Harris,22200744,2023-01-28,7,4.921614,3400.0,3400.0,10.0,SG,SG,SG
Jarred Vanderbilt,22200750,2023-01-28,7,5.936567,4300.0,4300.0,17.0,PF/C,PF/C,PF
Kyle Anderson,22200746,2023-01-28,9,5.1167107,5600.0,5600.0,24.0,SF/PF,SF/PF,PF
Christian Koloko,22200751,2023-01-28,2,3.2498982,3000.0,3000.0,10.0,C,C,C
Zeke Nnaji,22200741,2023-01-28,5,5.363307,4100.0,4100.0,11.0,PF/C,PF/C,C
Damion Lee,22200748,2023-01-28,7,11.412061,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Obi Toppin,22200742,2023-01-28,4,2.8016303,3100.0,3100.0,10.0,PF/C,PF/C,PF
Jeff Green,22200741,2023-01-28,4,4.517368,3400.0,3400.0,10.0,PF/C,PF/C,PF
Lonnie Walker IV,22200749,2023-01-28,13,11.736178,4500.0,4500.0,11.0,SG/SF,SG/SF,SF
Montrezl Harrell,22200741,2023-01-28,2,2.0010202,4500.0,4500.0,10.0,C,C,C
Rui Hachimura,22200749,2023-01-28,6,4.173327,4300.0,4300.0,14.0,PF/C,PF/C,PF
Chimezie Metu,22200746,2023-01-28,7,6.8127236,3000.0,3000.0,10.0,C,C,C
Nassir Little,22200751,2023-01-28,8,6.6379986,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Shaedon Sharpe,22200751,2023-01-28,6,5.3941507,3300.0,3300.0,10.0,PG/SG,PG/SG,PG
Theo Pinson,22200750,2023-01-28,0,0.8433809,3000.0,3000.0,10.0,SF,SF,SF
Rudy Gay,22200750,2023-01-28,2,1.9313933,3200.0,3200.0,10.0,PF,PF,PF
Kevin Knox II,22200743,2023-01-28,6,5.666304,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Richaun Holmes,22200746,2023-01-28,0,0.99025565,3000.0,3000.0,10.0,C,C,C
Markelle Fultz,22200744,2023-01-28,7,8.966703,5800.0,5800.0,23.0,PG,PG,PG
Shake Milton,22200741,2023-01-28,2,4.275597,4000.0,4000.0,10.0,PG,PG,PG
Moussa Diabate,22200745,2023-01-28,0,0.3942721,3000.0,3000.0,10.0,PF/C,PF/C,PF
Thaddeus Young,22200751,2023-01-28,7,6.055484,3000.0,3000.0,10.0,PF/C,PF/C,C
McKinley Wright IV,22200750,2023-01-28,0,0.088184506,3000.0,3000.0,10.0,PG,PG,PG
Sam Hauser,22200749,2023-01-28,0,0.07364911,3100.0,3100.0,10.0,SF/PF,SF/PF,SF
Troy Brown Jr.,22200749,2023-01-28,2,2.7665765,3600.0,3600.0,10.0,SF,SF,SF
Delon Wright,22200747,2023-01-28,8,7.064335,4400.0,4400.0,14.0,PG,PG,PG
Ayo Dosunmu,22200744,2023-01-28,3,3.8805568,3900.0,3900.0,10.0,PG,PG,PG
KZ Okpala,22200746,2023-01-28,0,0.16429165,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Jaylen Nowell,22200746,2023-01-28,4,4.987137,3400.0,3400.0,10.0,PG/SG,PG/SG,SG
Jaden Hardy,22200750,2023-01-28,3,5.212093,3100.0,3100.0,10.0,SG,SG,SG
Usman Garuba,22200743,2023-01-28,8,6.16525,3000.0,3000.0,10.0,C,C,C
Juancho Hernangomez,22200751,2023-01-28,3,2.3284347,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Larry Nance Jr.,22200747,2023-01-28,8,3.7727325,4000.0,4000.0,11.0,PF/C,PF/C,C
Payton Pritchard,22200749,2023-01-28,0,0.32236847,4100.0,4100.0,10.0,PG,PG,PG
Garrison Mathews,22200743,2023-01-28,5,6.743917,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Luka Garza,22200746,2023-01-28,0,2.189992,3100.0,3100.0,10.0,C,C,C
John Butler Jr.,22200751,2023-01-28,0,0.36236507,3000.0,3000.0,10.0,C,C,C
Bruce Brown,22200741,2023-01-28,7,7.4067016,5700.0,5700.0,18.0,SG/SF,SG/SF,SF
Taj Gibson,22200747,2023-01-28,9,8.798094,3000.0,3000.0,10.0,C,C,C
John Collins,22200745,2023-01-28,16,14.094144,6000.0,6000.0,21.0,PF/C,PF/C,PF
Naz Reid,22200746,2023-01-28,14,14.346881,4900.0,4900.0,10.0,PF/C,PF/C,C
Malaki Branham,22200748,2023-01-28,5,4.029751,3200.0,3200.0,10.0,PG/SG,PG/SG,SG
Cam Thomas,22200742,2023-01-28,5,6.9737535,3000.0,3000.0,10.0,PG/SG,PG/SG,SF
Jeff Dowtin Jr.,22200751,2023-01-28,0,0.14367732,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Patty Mills,22200742,2023-01-28,7,4.6200056,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Keegan Murray,22200746,2023-01-28,8,8.736559,5100.0,5100.0,15.0,PF,PF,PF
Grant Williams,22200749,2023-01-28,9,9.202726,4300.0,4300.0,10.0,SF/PF,SF/PF,PF
Torrey Craig,22200748,2023-01-28,8,8.80508,4200.0,4200.0,11.0,PF,PF,PF
Jalen Suggs,22200744,2023-01-28,11,7.9220843,3200.0,3200.0,10.0,PG,PG,PG
Ochai Agbaji,22200750,2023-01-28,4,3.4392977,3100.0,3100.0,10.0,SF,SF,SF
Keon Johnson,22200751,2023-01-28,3,1.442445,3100.0,3100.0,10.0,SG/SF,SG/SF,SG
Blake Wesley,22200748,2023-01-28,0,1.3111273,3000.0,3000.0,10.0,PG,PG,PG
Cameron Johnson,22200748,2023-01-28,15,12.338538,5500.0,5500.0,17.0,SF/PF,SF/PF,PF
Deni Avdija,22200747,2023-01-28,15,12.418237,4500.0,4500.0,17.0,SF/PF,SF/PF,SF
Jalen Johnson,22200745,2023-01-28,2,3.9916725,3000.0,3000.0,10.0,PF,PF,PF
Frank Ntilikina,22200750,2023-01-28,6,6.0102186,3300.0,3300.0,10.0,PG/SG,PG/SG,SG
Malachi Flynn,22200751,2023-01-28,0,0.16152237,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jabari Walker,22200751,2023-01-28,2,2.0555868,3000.0,3000.0,10.0,PF/C,PF/C,PF
Kendrick Nunn,22200747,2023-01-28,12,12.419065,3500.0,3500.0,10.0,PG/SG,PG/SG,SG
Josh Green,22200750,2023-01-28,11,9.315571,3600.0,3600.0,10.0,SF,SF,SF
Dwight Powell,22200750,2023-01-28,2,3.0987704,3800.0,3800.0,13.0,C,C,C
Onyeka Okongwu,22200745,2023-01-28,6,6.668714,4800.0,4800.0,18.0,C,C,C
Joe Harris,22200742,2023-01-28,16,14.365617,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Admiral Schofield,22200744,2023-01-28,0,0.010852858,3000.0,3000.0,10.0,PF/C,PF/C,PF
Thomas Bryant,22200749,2023-01-28,3,3.5126429,5200.0,5200.0,19.0,C,C,C
Quentin Grimes,22200742,2023-01-28,10,10.022044,4600.0,4600.0,15.0,SG/SF,SG/SF,SG
Yuta Watanabe,22200742,2023-01-28,9,5.277058,3800.0,3800.0,10.0,SF/PF,SF/PF,SF
De'Anthony Melton,22200741,2023-01-28,13,5.3024707,4900.0,4900.0,18.0,SG/SF,SG/SF,SG
Isaiah Livers,22200743,2023-01-28,5,3.9456341,3200.0,3200.0,10.0,PF/C,PF/C,PF
Isaiah Stewart,22200743,2023-01-28,6,6.6329355,5300.0,5300.0,19.0,PF/C,PF/C,PF
Monte Morris,22200747,2023-01-28,10,10.632429,5200.0,5200.0,18.0,PG,PG,PG
Luke Kornet,22200749,2023-01-28,2,3.1066844,3000.0,3000.0,10.0,C,C,C
Saben Lee,22200748,2023-01-28,7,8.255531,3100.0,3100.0,10.0,PG,PG,PG
Chris Boucher,22200751,2023-01-28,10,8.592192,3600.0,3600.0,12.0,PF,PF,PF
Bruno Fernando,22200743,2023-01-28,7,5.276636,3100.0,3100.0,10.0,C,C,C
AJ Griffin,22200745,2023-01-28,3,4.0216107,3400.0,3400.0,10.0,SF,SF,SF
Harrison Barnes,22200746,2023-01-28,13,18.48067,5400.0,5400.0,18.0,SF/PF,SF/PF,SF
Tim Hardaway Jr.,22200750,2023-01-28,10,13.313392,5900.0,5900.0,17.0,SF,SF,SF
Doug McDermott,22200748,2023-01-28,10,9.414881,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Spencer Dinwiddie,22200750,2023-01-28,35,26.561691,7400.0,7400.0,27.0,PG/SG,PG/SG,SG
Nikola Jokic,22200741,2023-01-28,24,17.01369,11600.0,11600.0,58.0,C,C,C
Keldon Johnson,22200748,2023-01-28,34,32.13489,7200.0,7200.0,28.0,SF,SF,SF
Damian Lillard,22200751,2023-01-28,30,25.738708,10500.0,10500.0,44.0,PG,PG,PG
Ivica Zubac,22200745,2023-01-28,18,16.46597,5700.0,5700.0,19.0,C,C,C
Patrick Beverley,22200749,2023-01-28,15,7.810533,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Day'Ron Sharpe,22200742,2023-01-28,6,4.611681,3000.0,3000.0,10.0,C,C,C
Anfernee Simons,22200751,2023-01-28,14,12.069563,6300.0,6300.0,20.0,PG/SG,PG/SG,SG
Nicolas Batum,22200745,2023-01-28,8,5.823829,3700.0,3700.0,10.0,PF/C,PF/C,PF
Corey Kispert,22200747,2023-01-28,12,11.533599,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Bradley Beal,22200747,2023-01-28,16,13.511089,7300.0,7300.0,29.0,SG,SG,SG
Keita Bates-Diop,22200748,2023-01-28,14,9.521835,3500.0,3500.0,11.0,PF,PF,PF
Mikal Bridges,22200748,2023-01-28,25,25.522732,7000.0,7000.0,29.0,SF,SF,SF
Bones Hyland,22200741,2023-01-28,11,10.211973,4800.0,4800.0,12.0,PG/SG,PG/SG,PG
Jae'Sean Tate,22200743,2023-01-28,13,9.089183,4000.0,4000.0,10.0,PG/SF,PG/SF,PG
Scottie Barnes,22200751,2023-01-28,18,18.267181,7700.0,7700.0,31.0,SF/PF,SF/PF,PF
Jericho Sims,22200742,2023-01-28,6,4.2162004,4300.0,4300.0,10.0,PF/C,PF/C,C
Paolo Banchero,22200744,2023-01-28,9,7.672883,7100.0,7100.0,29.0,SF/PF,SF/PF,PF
Tobias Harris,22200741,2023-01-28,14,13.775687,6100.0,6100.0,25.0,SF/PF,SF/PF,SF
Naji Marshall,22200747,2023-01-28,8,11.045231,5000.0,5000.0,22.0,SF/PF,SF/PF,PF
Bogdan Bogdanovic,22200745,2023-01-28,9,5.3348107,5100.0,5100.0,18.0,SG/SF,SG/SF,SG
Dario Saric,22200748,2023-01-28,2,6.392358,4300.0,4300.0,12.0,PF/C,PF/C,PF
Al Horford,22200749,2023-01-28,7,6.511194,5300.0,5300.0,18.0,PF/C,PF/C,PF
LeBron James,22200749,2023-01-28,41,38.41401,11600.0,11600.0,50.0,SF/PF,SF/PF,PF
Zach LaVine,22200744,2023-01-28,32,37.018135,8500.0,8500.0,31.0,SG/SF,SG/SF,SG
Walker Kessler,22200750,2023-01-28,14,15.828291,5600.0,5600.0,21.0,C,C,C
Fred VanVleet,22200751,2023-01-28,11,13.883474,8100.0,8100.0,31.0,PG,PG,PG
Clint Capela,22200745,2023-01-28,12,8.572873,5900.0,5900.0,22.0,C,C,C
Anthony Edwards,22200746,2023-01-28,34,30.40868,9400.0,9400.0,38.0,SG/SF,SG/SF,SG
Malcolm Brogdon,22200749,2023-01-28,26,27.125431,6100.0,6100.0,20.0,PG/SG,PG/SG,SG
CJ McCollum,22200747,2023-01-28,24,25.997265,8200.0,8200.0,33.0,PG,PG,PG
Precious Achiuwa,22200751,2023-01-28,27,18.518475,4400.0,4400.0,14.0,C,C,C
Joel Embiid,22200741,2023-01-28,47,39.572727,11300.0,11300.0,53.0,C,C,C
De'Aaron Fox,22200746,2023-01-28,29,26.547508,8300.0,8300.0,35.0,PG,PG,PG
Jeremy Sochan,22200748,2023-01-28,30,22.662407,4800.0,4800.0,15.0,PF,PF,PF
Daniel Gafford,22200747,2023-01-28,21,16.101343,4700.0,4700.0,15.0,C,C,C
Kawhi Leonard,22200745,2023-01-28,32,32.481197,9800.0,9800.0,39.0,SF/PF,SF/PF,SF
Jerami Grant,22200751,2023-01-28,26,21.770773,6100.0,6100.0,25.0,PF,PF,PF
Herbert Jones,22200747,2023-01-28,8,9.9203615,4100.0,4100.0,16.0,SF/PF,SF/PF,SF
Chris Paul,22200748,2023-01-28,31,24.797731,7900.0,7900.0,31.0,PG,PG,PG
DeMar DeRozan,22200744,2023-01-28,32,26.895435,8900.0,8900.0,38.0,SF/PF,SF/PF,SF
Jayson Tatum,22200749,2023-01-28,30,23.6433,11100.0,11100.0,48.0,SF/PF,SF/PF,SF
James Harden,22200741,2023-01-28,17,16.070488,9900.0,9900.0,40.0,PG,PG,PG
Julius Randle,22200742,2023-01-28,19,13.578806,10200.0,10200.0,45.0,PF,PF,PF
Jaylen Brown,22200749,2023-01-28,37,36.603294,9200.0,9200.0,37.0,SG/SF,SG/SF,SG
Nic Claxton,22200742,2023-01-28,13,10.394417,8000.0,8000.0,32.0,C,C,C
Moritz Wagner,22200744,2023-01-28,27,18.643974,3300.0,3300.0,10.0,C,C,C
Trae Young,22200745,2023-01-28,31,27.29842,9600.0,9600.0,39.0,PG,PG,PG
Kyrie Irving,22200742,2023-01-28,32,23.437279,10600.0,10600.0,44.0,PG,PG,PG
Dorian Finney-Smith,22200750,2023-01-28,11,7.034759,4400.0,4400.0,13.0,SF/PF,SF/PF,PF
Domantas Sabonis,22200746,2023-01-28,23,21.72217,10300.0,10300.0,40.0,C,C,C
Jakob Poeltl,22200748,2023-01-28,8,9.296242,5800.0,5800.0,21.0,C,C,C
Bojan Bogdanovic,22200743,2023-01-28,18,21.713493,6800.0,6800.0,24.0,SF/PF,SF/PF,SF
Nikola Vucevic,22200744,2023-01-28,26,29.8736,8700.0,8700.0,34.0,C,C,C
Kevin Huerter,22200746,2023-01-28,11,12.874658,5400.0,5400.0,20.0,SG/SF,SG/SF,SG
Collin Sexton,22200750,2023-01-28,12,10.852311,4500.0,4500.0,16.0,PG/SG,PG/SG,PG
Trey Murphy III,22200747,2023-01-28,10,11.281329,5000.0,5000.0,14.0,SG/SF,SG/SF,SF
Paul George,22200745,2023-01-28,23,11.805456,8700.0,8700.0,37.0,SG/SF,SG/SF,SG
Goran Dragic,22200744,2023-01-28,7,6.458269,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Luke Kennard,22200745,2023-01-28,11,10.417494,3100.0,3100.0,10.0,SG,SG,SG
Dejounte Murray,22200745,2023-01-28,15,15.304968,8000.0,8000.0,33.0,PG/SG,PG/SG,SG
Alec Burks,22200743,2023-01-28,21,13.214745,4500.0,4500.0,14.0,PG/SG,PG/SG,PG
D'Angelo Russell,22200746,2023-01-28,25,22.728537,6900.0,6900.0,24.0,PG,PG,PG
Malik Monk,22200746,2023-01-28,13,12.109192,4300.0,4300.0,13.0,SG,SG,SG
Jabari Smith Jr.,22200743,2023-01-28,7,7.415278,5000.0,5000.0,19.0,PF/C,PF/C,PF
Eric Gordon,22200743,2023-01-28,24,20.916782,4500.0,4500.0,11.0,SF,SF,SF
Derrick White,22200749,2023-01-28,14,8.301557,5700.0,5700.0,19.0,PG/SG,PG/SG,SG
Pascal Siakam,22200751,2023-01-28,24,22.292645,9700.0,9700.0,42.0,C,C,C
Cole Anthony,22200744,2023-01-28,21,12.796928,4900.0,4900.0,18.0,PG/SG,PG/SG,SG
Jaden McDaniels,22200746,2023-01-28,15,14.519821,4700.0,4700.0,17.0,SF/PF,SF/PF,SF
Brandon Ingram,22200747,2023-01-28,22,16.118353,7500.0,7500.0,29.0,SG,SG,SG
Jose Alvarado,22200747,2023-01-28,9,10.053581,4700.0,4700.0,11.0,PG,PG,PG
Michael Porter Jr.,22200741,2023-01-28,20,15.146317,5600.0,5600.0,19.0,SF,SF,SF
Stanley Johnson,22200748,2023-01-28,7,7.073455,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Jalen Brunson,22200742,2023-01-28,26,25.214983,8100.0,8100.0,32.0,PG,PG,PG
Mike Conley,22200750,2023-01-28,4,6.8592005,5500.0,5500.0,19.0,PG,PG,PG
Rudy Gobert,22200746,2023-01-28,13,13.149119,6800.0,6800.0,25.0,C,C,C
Tari Eason,22200743,2023-01-28,16,11.540145,4600.0,4600.0,15.0,PF,PF,PF
Kentavious Caldwell-Pope,22200741,2023-01-28,8,8.633817,4700.0,4700.0,11.0,SG,SG,SG
Immanuel Quickley,22200742,2023-01-28,16,16.163446,5000.0,5000.0,19.0,PG/SG,PG/SG,SG
Saddiq Bey,22200743,2023-01-28,10,13.912821,5700.0,5700.0,21.0,SF,SF,SF
Royce O'Neale,22200742,2023-01-28,14,12.943327,5400.0,5400.0,14.0,SG/SF,SG/SF,SG
Terance Mann,22200745,2023-01-28,2,6.008564,4300.0,4300.0,13.0,PG/SF,PG/SF,PG
Davion Mitchell,22200746,2023-01-28,4,4.0195637,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Russell Westbrook,22200749,2023-01-28,12,20.555046,7800.0,7800.0,27.0,PG,PG,PG
Patrick Williams,22200744,2023-01-28,16,10.643668,4800.0,4800.0,14.0,SF/PF,SF/PF,PF
Seth Curry,22200742,2023-01-28,14,9.5672035,5100.0,5100.0,12.0,PG/SG,PG/SG,PG
Dennis Schroder,22200749,2023-01-28,13,10.39262,5600.0,5600.0,21.0,PG,PG,PG
Zach Collins,22200748,2023-01-28,3,3.0498013,4100.0,4100.0,11.0,C,C,C
Tre Jones,22200748,2023-01-28,7,10.244259,6200.0,6200.0,24.0,PG,PG,PG
Willy Hernangomez,22200747,2023-01-28,5,4.5214195,3000.0,3000.0,10.0,C,C,C
Norman Powell,22200745,2023-01-28,10,15.257739,5800.0,5800.0,19.0,SG/SF,SG/SF,SF
Wendell Carter Jr.,22200744,2023-01-28,11,5.8338637,6400.0,6400.0,20.0,C,C,C
Gary Trent Jr.,22200751,2023-01-28,19,18.839647,6600.0,6600.0,24.0,SG/SF,SG/SF,SG
Aaron Gordon,22200741,2023-01-28,18,16.941833,7200.0,7200.0,26.0,PF,PF,PF
Hamidou Diallo,22200743,2023-01-28,15,14.170658,4400.0,4400.0,14.0,SG/SF,SG/SF,SG
Bismack Biyombo,22200748,2023-01-28,8,6.5101576,3800.0,3800.0,14.0,C,C,C
Killian Hayes,22200743,2023-01-28,8,9.074767,5900.0,5900.0,22.0,PG,PG,PG
Jordan Clarkson,22200750,2023-01-28,14,15.005865,6400.0,6400.0,26.0,PG/SG,PG/SG,SG
Anthony Davis,22200749,2023-01-28,16,15.525855,10400.0,10400.0,46.0,C,C,C
Jamal Murray,22200741,2023-01-28,22,17.241102,7400.0,7400.0,27.0,PG,PG,PG
De'Andre Hunter,22200745,2023-01-28,14,12.053863,5200.0,5200.0,15.0,SF/PF,SF/PF,SF
Lauri Markkanen,22200750,2023-01-28,29,31.386635,8600.0,8600.0,37.0,SF/PF,SF/PF,PF
Reggie Jackson,22200745,2023-01-28,16,11.835796,3400.0,3400.0,10.0,PG,PG,PG
Franz Wagner,22200744,2023-01-28,7,11.669711,6700.0,6700.0,25.0,SG/SF,SG/SF,SF
Jaden Ivey,22200743,2023-01-28,16,18.155148,6500.0,6500.0,20.0,PG/SG,PG/SG,SG
Deandre Ayton,22200748,2023-01-28,23,15.803835,7600.0,7600.0,28.0,C,C,C
RJ Barrett,22200742,2023-01-28,24,25.609259,6900.0,6900.0,26.0,SF,SF,SF
David Roddy,22200753,2023-01-29,11,9.744123,3000.0,3000.0,10.0,SG,SG,SG
Khris Middleton,22200755,2023-01-29,9,4.636529,5400.0,5400.0,21.0,SF,SF,SF
Trey Murphy III,22200755,2023-01-29,16,16.050976,4800.0,4800.0,14.0,SG/SF,SG/SF,SF
Naji Marshall,22200755,2023-01-29,8,9.232507,5100.0,5100.0,22.0,SF/PF,SF/PF,PF
Amir Coffey,22200754,2023-01-29,18,11.646525,3100.0,3100.0,10.0,SG,SG,SG
Caris LeVert,22200754,2023-01-29,12,11.7359915,5500.0,5500.0,19.0,SG,SG,SG
Norman Powell,22200754,2023-01-29,11,12.051659,6000.0,6000.0,19.0,SG/SF,SG/SF,SF
Larry Nance Jr.,22200755,2023-01-29,10,6.0388384,3900.0,3900.0,11.0,PF/C,PF/C,C
