date,fanduel_player_pool_count,fanduel_GT_players,fanduel_predicted_players,fanduel_GT_points,fanduel_predicted_points,fanduel_predicted_lineup_GT_points,fanduel_GT_lineup_predicted_points,fanduel_GT_salary,fanduel_predicted_salary,fanduel_GT_duplicates,fanduel_predicted_duplicates,fanduel_overlap_players,fanduel_overlap_count,fanduel_overlap_GT_points,fanduel_overlap_predicted_points
2023-03-05,73,"['Franz Wagner', 'Spencer Dinwiddie', 'Tyus Jones', 'Zach LaVine', 'Jarred Vanderbilt', 'Walker Kessler', 'Jordan Clarkson', 'Christian Wood', 'Immanuel Quickley']","['Keldon Johnson', 'Ivica Zubac', 'Jaren Jackson Jr.', 'Desmond Bane', 'Daniel Gafford', 'Luka Doncic', 'Josh Giddey', 'P.J. Washington', 'Keita Bates-Diop']",417.50000953674316,,283.50000762939453,,60000.0,68300.0,0,0,[],0,0.0,0.0
2023-03-06,50,"['Donovan Mitchell', 'Herbert Jones', 'Jonas Valanciunas', 'Jerami Grant', 'Kevin Huerter', 'Malcolm Brogdon', 'Jamal Murray', 'Trey Murphy III', 'Naji Marshall']","['Trae Young', 'Herbert Jones', 'Jarrett Allen', 'Gary Trent Jr.', 'Bam Adebayo', 'Trey Murphy III', 'Derrick White', 'Jakob Poeltl', 'Herbert Jones']",366.3000011444092,,282.90001010894775,,59300.0,62000.0,0,1,"['Trey Murphy III', 'Herbert Jones']",2,79.60000228881836,
2023-03-07,58,"['Khris Middleton', 'Spencer Dinwiddie', 'Tobias Harris', 'Jalen Green', 'Nic Claxton', 'RJ Barrett', 'Kyle Anderson', 'Dennis Schroder', 'Tim Hardaway Jr.']","['Cameron Johnson', 'Jabari Smith Jr.', 'Tyus Jones', 'Rui Hachimura', 'Shai Gilgeous-Alexander', 'Joel Embiid', 'Tim Hardaway Jr.', 'Tari Eason', 'Stephen Curry']",344.99999046325684,,314.600004196167,,59800.0,68200.0,0,0,['Tim Hardaway Jr.'],1,40.79999923706055,
2023-03-08,62,"['Derrick White', 'Kyle Kuzma', 'Tim Hardaway Jr.', 'Daniel Gafford', 'Herbert Jones', 'Dejounte Murray', 'Bogdan Bogdanovic', 'Ivica Zubac', 'Zach LaVine']","['Brandon Ingram', 'Kyrie Irving', 'Scottie Barnes', 'Fred VanVleet', 'Deni Avdija', 'Ivica Zubac', 'Paul George', 'Trey Murphy III', 'Jonas Valanciunas']",317.59999656677246,,257.4000005722046,,58800.0,66900.0,0,0,['Ivica Zubac'],1,33.099998474121094,
2023-03-09,46,"['Draymond Green', 'Jabari Smith Jr.', 'Myles Turner', 'Jalen Green', 'Tyus Jones', 'Markelle Fultz', 'Jabari Smith Jr.', 'Josh Hart', 'Franz Wagner']","['Myles Turner', 'Tyus Jones', 'Julius Randle', 'Khris Middleton', 'T.J. McConnell', 'Immanuel Quickley', 'Jalen Green', 'Lauri Markkanen', 'Gordon Hayward']",396.49999618530273,,307.29999923706055,,59400.0,69600.0,1,0,"['Jalen Green', 'Myles Turner', 'Tyus Jones']",3,136.4000015258789,
2023-03-10,61,"['Dennis Schroder', 'Daniel Gafford', 'Keldon Johnson', ""D'Angelo Russell"", 'Tyler Herro', 'Anfernee Simons', 'Dorian Finney-Smith', 'Kyle Anderson', 'Rudy Gobert']","['Spencer Dinwiddie', 'Keldon Johnson', 'Jimmy Butler', 'Tre Jones', 'Nikola Jokic', 'Jimmy Butler', 'Bruce Brown', 'Monte Morris', 'Jakob Poeltl']",370.9000015258789,,383.49999618530273,,59400.0,69400.0,0,1,['Keldon Johnson'],1,44.599998474121094,
2023-03-11,67,"['Buddy Hield', 'Wendell Carter Jr.', 'Jalen Duren', 'Donte DiVincenzo', 'Luguentz Dort', 'Jalen Green', 'Chris Paul', 'Zach LaVine', 'Kevon Looney']","['Brook Lopez', 'Derrick White', 'Lauri Markkanen', 'Klay Thompson', 'Onyeka Okongwu', 'Bobby Portis', 'Stephen Curry', 'Jaylen Brown', 'Gordon Hayward']",358.100004196167,,325.899995803833,,57900.0,68300.0,0,0,[],0,0.0,0.0
2023-03-12,52,"['Terry Rozier', 'Dorian Finney-Smith', 'Trey Murphy III', 'Jalen Williams', 'CJ McCollum', 'Monte Morris', 'Jonas Valanciunas', 'Dennis Smith Jr.', 'Trey Murphy III']","['CJ McCollum', 'Josh Giddey', 'Nic Claxton', ""D'Angelo Russell"", 'Tyrese Maxey', 'Jerami Grant', 'Malik Beasley', 'Kyle Kuzma', 'Tyrese Maxey']",363.800012588501,,252.29999828338623,,59700.0,65300.0,1,1,['CJ McCollum'],1,44.5,
2023-03-13,56,"['Derrick White', ""De'Aaron Fox"", 'Malik Monk', 'Al Horford', 'Brook Lopez', 'Kyle Anderson', 'Jalen Duren', 'Kyle Anderson', 'Jalen Duren']","['Trae Young', 'Draymond Green', 'Lauri Markkanen', 'Al Horford', 'Jalen Duren', 'Kyle Anderson', 'Jimmy Butler', 'Tari Eason', 'Deandre Ayton']",342.99999809265137,,381.50000190734863,,59500.0,67400.0,2,0,"['Jalen Duren', 'Kyle Anderson', 'Al Horford']",3,112.20000076293945,
2023-03-14,69,"['Fred VanVleet', 'Immanuel Quickley', 'Cameron Johnson', 'Herbert Jones', 'Mikal Bridges', 'Daniel Gafford', 'Malik Beasley', 'Jalen Duren', 'Jusuf Nurkic']","['Bradley Beal', 'Deandre Ayton', 'Dorian Finney-Smith', 'Kristaps Porzingis', 'Jamal Murray', 'Evan Mobley', 'Gordon Hayward', 'Immanuel Quickley', 'Spencer Dinwiddie']",341.79999923706055,,335.0000066757202,,60000.0,71100.0,0,0,['Immanuel Quickley'],1,44.5,
2023-03-15,58,"['Jarred Vanderbilt', 'Caris LeVert', ""Devonte' Graham"", 'Kawhi Leonard', 'Al Horford', 'Christian Wood', 'Mike Conley', 'Ivica Zubac', 'Derrick White']","['Naz Reid', 'Donovan Mitchell', 'Anthony Edwards', ""D'Angelo Russell"", 'James Harden', 'Malcolm Brogdon', 'Keldon Johnson', 'Tre Jones', ""De'Aaron Fox""]",318.2999954223633,,319.40000343322754,,58100.0,71500.0,0,0,[],0,0.0,0.0
2023-03-16,44,"['Kentavious Caldwell-Pope', 'Jakob Poeltl', 'Bobby Portis', 'Malik Monk', 'Buddy Hield', 'Luguentz Dort', ""Royce O'Neale"", 'Jrue Holiday', 'T.J. McConnell']","['Mikal Bridges', 'Aaron Gordon', 'Jalen Williams', 'Jalen Williams', 'Chris Paul', 'Myles Turner', 'Buddy Hield', 'Malik Monk', 'Dorian Finney-Smith']",312.8000068664551,,249.4000005722046,,56900.0,65000.0,0,1,"['Malik Monk', 'Buddy Hield']",2,64.80000114440918,
2023-03-17,77,"['Zach Collins', 'Mike Conley', 'Marcus Smart', 'Kyle Anderson', 'Tre Jones', 'Christian Wood', 'Onyeka Okongwu', 'Zach LaVine', 'Derrick White']","['Caris LeVert', 'Tari Eason', 'Al Horford', 'Naz Reid', 'P.J. Washington', 'Cam Reddish', 'Desmond Bane', 'Marcus Smart', 'Naz Reid']",355.90000343322754,,276.50000190734863,,58900.0,55500.0,0,1,['Marcus Smart'],1,34.39999771118164,
2023-03-18,70,"['Josh Hart', 'Jaren Jackson Jr.', 'Wendell Carter Jr.', 'RJ Barrett', 'Keegan Murray', 'Kyle Anderson', 'Tyus Jones', 'Malik Monk', 'Tobias Harris']","['Kentavious Caldwell-Pope', 'Tobias Harris', 'Jamal Murray', 'Lauri Markkanen', 'Myles Turner', 'Desmond Bane', 'Bruce Brown', 'Keegan Murray', 'Buddy Hield']",355.3000011444092,,280.69999599456787,,59200.0,62300.0,0,0,"['Keegan Murray', 'Tobias Harris']",2,78.0,
2023-03-19,75,"['Jonas Valanciunas', 'Zach Collins', 'Michael Porter Jr.', 'Clint Capela', 'Onyeka Okongwu', 'Jusuf Nurkic', 'Jusuf Nurkic', 'Cole Anthony', 'Killian Hayes']","['Keldon Johnson', ""D'Angelo Russell"", 'Onyeka Okongwu', 'Kentavious Caldwell-Pope', 'Jalen Green', 'Jamal Murray', 'Tre Jones', 'Jaden Ivey', 'Khris Middleton']",360.2999954223633,,296.00000190734863,,59200.0,63100.0,1,0,['Onyeka Okongwu'],1,30.400001525878906,
2023-03-20,52,"['Klay Thompson', 'Patrick Williams', 'Terry Rozier', 'Josh Hart', 'P.J. Washington', 'Mike Conley', 'Julius Randle', 'Bennedict Mathurin', 'Gordon Hayward']","['Jordan Poole', 'Talen Horton-Tucker', 'Stephen Curry', 'Jalen Brunson', 'Naz Reid', 'Julius Randle', 'Walker Kessler', 'Dillon Brooks', 'Xavier Tillman']",326.6000061035156,,292.60000133514404,,60000.0,66100.0,0,0,['Julius Randle'],1,59.30000305175781,
2023-03-21,59,"['Keegan Murray', 'Derrick White', 'Tre Jones', 'Derrick White', 'John Collins', 'Jarrett Allen', 'Markelle Fultz', 'Brandon Ingram', 'Tre Jones']","['Franz Wagner', 'Eric Gordon', 'Evan Mobley', 'CJ McCollum', 'Larry Nance Jr.', ""Devonte' Graham"", 'Donovan Mitchell', ""De'Andre Hunter"", 'Spencer Dinwiddie']",342.9999942779541,,238.80000019073486,,59000.0,62200.0,2,0,[],0,0.0,0.0
2023-03-22,80,"['Kelly Olynyk', 'Tyus Jones', 'RJ Barrett', 'Jaden McDaniels', 'Bruce Brown', 'Jaren Jackson Jr.', 'Clint Capela', 'Jakob Poeltl', 'Bobby Portis']","['Josh Hart', 'RJ Barrett', 'Dennis Schroder', 'Donte DiVincenzo', 'Bogdan Bogdanovic', 'Trae Young', ""De'Andre Hunter"", 'Mitchell Robinson', 'Stephen Curry']",327.39999771118164,,265.79999923706055,,59800.0,60500.0,0,0,['RJ Barrett'],1,37.69999694824219,
2023-03-23,41,"['Gordon Hayward', 'Paolo Banchero', 'Immanuel Quickley', 'P.J. Washington', 'Terance Mann', 'Mitchell Robinson', 'Immanuel Quickley', 'Russell Westbrook', 'Mikal Bridges']","['Jalen Williams', 'Brandon Ingram', 'Markelle Fultz', 'Immanuel Quickley', 'RJ Barrett', 'Mason Plumlee', 'Herbert Jones', 'Paolo Banchero', 'Kelly Oubre Jr.']",311.4999885559082,,257.1999969482422,,59100.0,62700.0,1,0,"['Paolo Banchero', 'Immanuel Quickley']",2,90.69999694824219,
2023-03-24,78,"['Robert Williams III', 'Deni Avdija', 'James Wiseman', 'Talen Horton-Tucker', 'Jabari Smith Jr.', 'Tobias Harris', 'Pascal Siakam', 'Josh Giddey', 'Jordan Poole']","['Gordon Hayward', 'Xavier Tillman', 'Jalen Duren', 'Klay Thompson', 'Tre Jones', 'Myles Turner', 'Jrue Holiday', 'Jaren Jackson Jr.', 'Harrison Barnes']",349.3999996185303,,281.8999996185303,,59000.0,60900.0,0,0,[],0,0.0,0.0
2023-03-25,44,"['Cameron Johnson', 'Khris Middleton', 'Trey Murphy III', 'Jonas Valanciunas', 'Kevin Huerter', 'Caleb Martin', 'Keegan Murray', 'Tyrese Maxey', 'Mikal Bridges']","['Trey Murphy III', 'Tyler Herro', 'Michael Porter Jr.', 'Spencer Dinwiddie', 'Giannis Antetokounmpo', 'Aaron Gordon', 'Jamal Murray', 'Jimmy Butler', 'Eric Gordon']",355.29999923706055,,319.2999973297119,,59900.0,69400.0,0,0,['Trey Murphy III'],1,44.89999771118164,
2023-03-26,83,"['P.J. Washington', 'Malcolm Brogdon', 'Kyle Anderson', 'Daniel Gafford', 'Jarrett Allen', 'Josh Giddey', 'Dennis Smith Jr.', 'Deni Avdija', 'Clint Capela']","['Zach LaVine', 'Keita Bates-Diop', 'Malcolm Brogdon', 'Scottie Barnes', 'Alperen Sengun', 'Shai Gilgeous-Alexander', 'Dennis Smith Jr.', 'Nikola Vucevic', 'Dennis Smith Jr.']",388.5,,277.80000019073486,,59400.0,67200.0,0,1,"['Malcolm Brogdon', 'Dennis Smith Jr.']",2,74.49999809265137,
