player_name,game_id,game_date,pts,pts_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Luka Doncic,22000673,2021-03-24,15,14.574531,11000.0,11000.0,53.0,PG,PG,PG
Dario Saric,22000670,2021-03-24,4,5.992703,4300.0,4300.0,10.0,C,C,C
Keldon Johnson,22000675,2021-03-24,5,7.0201864,5900.0,5900.0,20.0,PF,PF,PF
Jeff Teague,22000669,2021-03-24,15,12.182118,3700.0,3700.0,11.0,PG/SG,PG/SG,SG
Chimezie Metu,22000677,2021-03-24,7,9.032773,3000.0,3000.0,10.0,PF/C,PF/C,PF
Trey Lyles,22000675,2021-03-24,4,6.2139697,3000.0,3000.0,10.0,PF/C,PF/C,PF
Devin Vassell,22000675,2021-03-24,8,10.4870405,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Dejounte Murray,22000675,2021-03-24,9,9.744363,7400.0,7400.0,29.0,PG,PG,PG
Justin Holiday,22000667,2021-03-24,14,11.886262,4800.0,4800.0,13.0,SG/SF,SG/SF,SF
Otto Porter Jr.,22000671,2021-03-24,6,7.164767,4200.0,4200.0,10.0,SF/PF,SF/PF,PF
Kyle Anderson,22000674,2021-03-24,6,7.1450024,5100.0,5100.0,20.0,PF,PF,PF
Miye Oni,22000676,2021-03-24,3,1.5399377,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Cedi Osman,22000671,2021-03-24,8,9.372939,4000.0,4000.0,10.0,SF,SF,SF
Patrick Williams,22000671,2021-03-24,5,4.0901203,4700.0,4700.0,10.0,SF,SF,SF
Karl-Anthony Towns,22000673,2021-03-24,22,19.121075,10000.0,10000.0,45.0,C,C,C
Isaiah Roby,22000674,2021-03-24,9,7.710401,5600.0,5600.0,16.0,PF/C,PF/C,PF
Mason Plumlee,22000667,2021-03-24,12,11.9625,5900.0,5900.0,26.0,C,C,C
Lou Williams,22000675,2021-03-24,16,13.245459,4800.0,4800.0,11.0,PG/SG,PG/SG,SG
Nikola Jokic,22000668,2021-03-24,20,17.521164,10700.0,10700.0,56.0,C,C,C
Tre Jones,22000675,2021-03-24,0,0.427123,3000.0,3000.0,10.0,PG,PG,PG
Jae Crowder,22000670,2021-03-24,17,14.138777,4600.0,4600.0,11.0,PF,PF,PF
Vernon Carey Jr.,22000672,2021-03-24,2,3.0358086,3000.0,3000.0,10.0,C,C,C
Miles Bridges,22000672,2021-03-24,5,5.6357374,4800.0,4800.0,12.0,SF/PF,SF/PF,PF
Tyrese Haliburton,22000677,2021-03-24,17,15.145465,5700.0,5700.0,20.0,PG/SG,PG/SG,SG
Bol Bol,22000668,2021-03-24,7,8.851716,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Coby White,22000671,2021-03-24,11,11.056454,5600.0,5600.0,17.0,PG/SG,PG/SG,PG
Ivica Zubac,22000675,2021-03-24,14,11.096766,5500.0,5500.0,15.0,C,C,C
Doug McDermott,22000667,2021-03-24,4,7.620413,4700.0,4700.0,12.0,SF/PF,SF/PF,SF
Tyler Bey,22000673,2021-03-24,2,3.2405908,3000.0,3000.0,10.0,PF,PF,SF
Bogdan Bogdanovic,22000677,2021-03-24,20,16.554178,4000.0,4000.0,11.0,SG/SF,SG/SF,SG
Donte DiVincenzo,22000669,2021-03-24,17,17.068462,6400.0,6400.0,21.0,PG/SG,PG/SG,SG
Reggie Perry,22000676,2021-03-24,12,11.251788,3000.0,3000.0,10.0,PF/C,PF/C,C
Malcolm Brogdon,22000667,2021-03-24,16,19.116379,7200.0,7200.0,28.0,PG,PG,PG
Marcus Morris Sr.,22000675,2021-03-24,20,15.108901,5000.0,5000.0,11.0,SF/PF,SF/PF,PF
Matt Thomas,22000668,2021-03-24,6,5.7448316,3000.0,3000.0,10.0,SG,SG,SG
Juwan Morgan,22000676,2021-03-24,2,2.47308,3000.0,3000.0,10.0,PF,PF,PF
Tyler Johnson,22000676,2021-03-24,7,5.4823,3600.0,3600.0,10.0,PG,PG,PG
Nate Hinton,22000673,2021-03-24,1,1.1103069,3000.0,3000.0,10.0,SG,SG,SG
R.J. Hampton,22000668,2021-03-24,4,3.7139874,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Lauri Markkanen,22000671,2021-03-24,17,16.290129,5500.0,5500.0,19.0,PF,PF,PF
De'Andre Hunter,22000677,2021-03-24,2,7.4561844,5200.0,5200.0,21.0,SF,SF,SF
Luka Samanic,22000675,2021-03-24,14,11.887274,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Saddiq Bey,22000667,2021-03-24,16,10.960321,5800.0,5800.0,17.0,SF/PF,SF/PF,SF
Bojan Bogdanovic,22000676,2021-03-24,18,20.857632,5100.0,5100.0,13.0,SF/PF,SF/PF,SF
Derrick Favors,22000676,2021-03-24,6,4.959905,3400.0,3400.0,10.0,C,C,C
Kenrich Williams,22000674,2021-03-24,11,10.850366,4600.0,4600.0,10.0,SG/SF,SG/SF,SG
Tony Snell,22000677,2021-03-24,0,0.42953742,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
Thanasis Antetokounmpo,22000669,2021-03-24,2,2.9257846,3000.0,3000.0,10.0,PF,PF,SF
Christian Wood,22000672,2021-03-24,11,11.867563,8100.0,8100.0,34.0,C,C,C
Evan Fournier,22000670,2021-03-24,21,17.486887,6800.0,6800.0,21.0,SG,SG,SG
Thaddeus Young,22000671,2021-03-24,8,9.712336,6400.0,6400.0,23.0,PF/C,PF/C,C
Paul George,22000675,2021-03-24,17,15.145584,8200.0,8200.0,35.0,SG,SG,SG
Desmond Bane,22000674,2021-03-24,3,3.3996966,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Aron Baynes,22000668,2021-03-24,0,0.3094446,3300.0,3300.0,10.0,C,C,C
Grant Williams,22000669,2021-03-24,5,7.5323386,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Stanley Johnson,22000668,2021-03-24,0,0.44586056,3200.0,3200.0,10.0,PF,PF,PF
Sam Merrill,22000669,2021-03-24,3,3.3843257,3000.0,3000.0,10.0,SG,SG,SG
Jaden McDaniels,22000673,2021-03-24,9,11.058769,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Jarrett Culver,22000673,2021-03-24,1,2.7874148,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Brook Lopez,22000669,2021-03-24,17,17.035196,4900.0,4900.0,18.0,C,C,C
Ty Jerome,22000674,2021-03-24,11,10.824573,4800.0,4800.0,11.0,PG,PG,PG
Dennis Smith Jr.,22000667,2021-03-24,4,5.1977677,4200.0,4200.0,14.0,PG,PG,PG
Maxi Kleber,22000673,2021-03-24,7,5.866693,4900.0,4900.0,12.0,PF/C,PF/C,PF
Sterling Brown,22000672,2021-03-24,6,8.564042,4500.0,4500.0,12.0,SG/SF,SG/SF,SG
Amir Coffey,22000675,2021-03-24,5,7.7687955,3000.0,3000.0,10.0,PG,PG,SF
Will Barton,22000668,2021-03-24,0,8.35526,6100.0,6100.0,21.0,SF,SF,SF
Onyeka Okongwu,22000677,2021-03-24,0,0.22468725,3000.0,3000.0,10.0,C,C,C
Jrue Holiday,22000669,2021-03-24,13,12.99394,7200.0,7200.0,30.0,PG/SG,PG/SG,PG
Jalen McDaniels,22000672,2021-03-24,0,0.73120093,3000.0,3000.0,10.0,PF,PF,PF
PJ Dozier,22000668,2021-03-24,6,7.7595706,3400.0,3400.0,10.0,SG/SF,SG/SF,SF
Tyus Jones,22000674,2021-03-24,4,5.1683464,3000.0,3000.0,10.0,PG,PG,PG
Anthony Lamb,22000672,2021-03-24,3,4.254318,3000.0,3000.0,10.0,PF,PF,SF
Dwight Powell,22000673,2021-03-24,16,12.5958805,3300.0,3300.0,10.0,C,C,C
Reggie Jackson,22000675,2021-03-24,9,12.822701,4700.0,4700.0,10.0,PG,PG,PG
Patrick Patterson,22000675,2021-03-24,0,0.51849675,3000.0,3000.0,10.0,PF/C,PF/C,C
Gordon Hayward,22000672,2021-03-24,8,9.071111,7900.0,7900.0,28.0,SF/PF,SF/PF,SF
Bismack Biyombo,22000672,2021-03-24,7,5.6514587,3600.0,3600.0,10.0,C,C,C
Mikal Bridges,22000670,2021-03-24,5,6.574112,5400.0,5400.0,21.0,SF,SF,SF
Dylan Windler,22000671,2021-03-24,2,2.028678,3000.0,3000.0,10.0,SG,SG,SG
Malachi Flynn,22000668,2021-03-24,0,0.6236202,3000.0,3000.0,10.0,PG,PG,PG
Daniel Oturu,22000675,2021-03-24,2,2.8180878,3000.0,3000.0,10.0,C,C,C
Danilo Gallinari,22000677,2021-03-24,12,15.280976,6300.0,6300.0,18.0,SF/PF,SF/PF,SF
Markus Howard,22000668,2021-03-24,2,3.282307,3000.0,3000.0,10.0,PG,PG,SG
Mike Conley,22000676,2021-03-24,18,15.532564,6300.0,6300.0,24.0,PG,PG,PG
Zeke Nnaji,22000668,2021-03-24,7,5.107826,3100.0,3100.0,10.0,PF/C,PF/C,PF
D.J. Wilson,22000672,2021-03-24,8,9.594658,3000.0,3000.0,10.0,C,C,C
Edmond Sumner,22000667,2021-03-24,18,13.242168,3000.0,3000.0,10.0,PG/SF,PG/SF,SF
JaMychal Green,22000668,2021-03-24,6,6.601156,3300.0,3300.0,10.0,PF,PF,PF
Danuel House Jr.,22000672,2021-03-24,10,8.40049,4900.0,4900.0,11.0,SF/PF,SF/PF,SF
Jae'Sean Tate,22000672,2021-03-24,9,6.514221,5800.0,5800.0,20.0,PF/C,PF/C,PF
Michael Carter-Williams,22000670,2021-03-24,8,8.504249,5400.0,5400.0,17.0,PG/SG,PG/SG,PG
Chris Paul,22000670,2021-03-24,23,19.778471,7700.0,7700.0,33.0,PG,PG,PG
Jarrett Allen,22000671,2021-03-24,19,12.541886,7600.0,7600.0,27.0,C,C,C
Rudy Gobert,22000676,2021-03-24,8,8.746415,8400.0,8400.0,36.0,C,C,C
Al-Farouq Aminu,22000670,2021-03-24,6,6.62461,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Cameron Payne,22000670,2021-03-24,0,0.13425994,3600.0,3600.0,10.0,PG,PG,PG
Jayson Tatum,22000669,2021-03-24,18,17.480484,8600.0,8600.0,39.0,SF/PF,SF/PF,PF
Drew Eubanks,22000675,2021-03-24,4,5.30396,3400.0,3400.0,10.0,C,C,C
Hassan Whiteside,22000677,2021-03-24,8,7.8518453,4100.0,4100.0,10.0,C,C,C
Tyler Cook,22000667,2021-03-24,5,8.714959,3000.0,3000.0,10.0,PF/C,PF/C,PF
Quinndary Weatherspoon,22000675,2021-03-24,0,0.6632727,3000.0,3000.0,10.0,SG,SG,SG
Richaun Holmes,22000677,2021-03-24,16,18.210976,7100.0,7100.0,31.0,PF/C,PF/C,C
Ricky Rubio,22000673,2021-03-24,3,4.305558,6400.0,6400.0,22.0,PG,PG,PG
Goga Bitadze,22000667,2021-03-24,9,8.5185995,3000.0,3000.0,10.0,C,C,C
Chasson Randle,22000670,2021-03-24,2,4.3175197,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Justise Winslow,22000674,2021-03-24,9,8.967961,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
Pat Connaughton,22000669,2021-03-24,5,3.9419527,5100.0,5100.0,11.0,SF,SF,SF
Jaylen Nowell,22000673,2021-03-24,11,13.271789,5000.0,5000.0,10.0,PG/SG,PG/SG,SG
Moses Brown,22000674,2021-03-24,19,14.30664,5700.0,5700.0,19.0,C,C,C
Juancho Hernangomez,22000673,2021-03-24,17,14.048983,3000.0,3000.0,10.0,PF,PF,PF
Isaac Okoro,22000671,2021-03-24,12,10.781313,3800.0,3800.0,10.0,SF,SF,SF
Alex Caruso,22000681,2021-03-25,1,1.2979021,3900.0,3900.0,10.0,PG/SG,PG/SG,PG
Markieff Morris,22000681,2021-03-25,5,7.031138,4700.0,4700.0,10.0,PF/C,PF/C,PF
Precious Achiuwa,22000678,2021-03-25,2,1.982874,3000.0,3000.0,10.0,C,C,C
Derrick White,22000680,2021-03-25,11,11.322923,5800.0,5800.0,19.0,PG/SG,PG/SG,SG
Alex Len,22000679,2021-03-25,7,7.9198956,4200.0,4200.0,13.0,C,C,C
Alen Smailagic,22000682,2021-03-25,0,0.5782386,3000.0,3000.0,10.0,PF/C,PF/C,PF
Kyle Kuzma,22000681,2021-03-25,25,21.51118,6900.0,6900.0,24.0,SF/PF,SF/PF,PF
Drew Eubanks,22000680,2021-03-25,0,0.5581492,3200.0,3200.0,10.0,C,C,C
Mychal Mulder,22000682,2021-03-25,0,0.47125238,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Isaac Bonga,22000679,2021-03-25,0,0.34739137,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Kendrick Nunn,22000678,2021-03-25,22,16.14422,4600.0,4600.0,14.0,PG,PG,PG
Dwight Howard,22000681,2021-03-25,6,6.3100567,5500.0,5500.0,19.0,C,C,C
Duncan Robinson,22000678,2021-03-25,12,13.926924,4500.0,4500.0,10.0,SG,SG,SG
Harrison Barnes,22000682,2021-03-25,2,4.8091044,6300.0,6300.0,25.0,SF/PF,SF/PF,PF
Kyle Guy,22000682,2021-03-25,17,15.527868,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Immanuel Quickley,22000679,2021-03-25,16,15.447673,5500.0,5500.0,16.0,PG/SG,PG/SG,SG
Shake Milton,22000681,2021-03-25,12,9.967527,5200.0,5200.0,15.0,PG/SG,PG/SG,PG
Talen Horton-Tucker,22000681,2021-03-25,3,6.5399923,5600.0,5600.0,16.0,SG/SF,SG/SF,SF
Julius Randle,22000679,2021-03-25,13,13.377439,10200.0,10200.0,46.0,PF/C,PF/C,PF
Montrezl Harrell,22000681,2021-03-25,20,17.76625,7000.0,7000.0,29.0,C,C,C
DaQuan Jeffries,22000682,2021-03-25,5,7.9669337,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Tyrese Maxey,22000681,2021-03-25,0,0.6689997,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Marc Gasol,22000681,2021-03-25,5,6.5666747,4100.0,4100.0,10.0,C,C,C
Juan Toscano-Anderson,22000682,2021-03-25,15,12.960412,3700.0,3700.0,12.0,PF,PF,PF
Devin Vassell,22000680,2021-03-25,7,8.017587,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Anfernee Simons,22000678,2021-03-25,9,7.9033165,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Luka Samanic,22000680,2021-03-25,0,1.4913409,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Rudy Gay,22000680,2021-03-25,7,7.458568,4100.0,4100.0,11.0,PF,PF,PF
Keldon Johnson,22000680,2021-03-25,5,5.9678364,5700.0,5700.0,20.0,PF,PF,PF
Max Strus,22000678,2021-03-25,8,9.348182,3000.0,3000.0,10.0,SF,SF,SF
Chimezie Metu,22000682,2021-03-25,8,10.0160675,3000.0,3000.0,10.0,PF/C,PF/C,PF
Robert Woodard II,22000682,2021-03-25,0,0.5581492,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Trevor Ariza,22000678,2021-03-25,9,9.826373,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Raul Neto,22000679,2021-03-25,9,9.838235,3800.0,3800.0,10.0,PG/SG,PG/SG,SG
Justin James,22000682,2021-03-25,3,3.5418694,3000.0,3000.0,10.0,SF,SF,SF
Mike Scott,22000681,2021-03-25,6,7.0769,3200.0,3200.0,10.0,PF/C,PF/C,PF
Wesley Matthews,22000681,2021-03-25,3,4.250225,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Kevon Looney,22000682,2021-03-25,6,6.1700287,3400.0,3400.0,11.0,C,C,C
Deni Avdija,22000679,2021-03-25,0,1.6076674,3600.0,3600.0,10.0,SF/PF,SF/PF,SF
Frank Ntilikina,22000679,2021-03-25,0,0.3718611,3400.0,3400.0,10.0,PG/SG,PG/SG,PG
Furkan Korkmaz,22000681,2021-03-25,6,6.387784,4100.0,4100.0,10.0,SG/SF,SG/SF,SG
Andre Iguodala,22000678,2021-03-25,3,4.2139635,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Alfonzo McKinnie,22000681,2021-03-25,0,0.7708534,3000.0,3000.0,10.0,PF,PF,PF
Amir Coffey,22000680,2021-03-25,8,7.438728,3000.0,3000.0,10.0,PG,PG,SF
Robin Lopez,22000679,2021-03-25,10,8.65157,3500.0,3500.0,10.0,C,C,C
James Wiseman,22000682,2021-03-25,6,8.379275,4800.0,4800.0,10.0,C,C,C
Jordan Poole,22000682,2021-03-25,17,17.548897,6100.0,6100.0,22.0,PG/SG,PG/SG,SG
Obi Toppin,22000679,2021-03-25,0,0.72642845,3000.0,3000.0,10.0,PF,PF,PF
Nicolas Batum,22000680,2021-03-25,6,7.094708,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
Andrew Wiggins,22000682,2021-03-25,26,21.599241,6700.0,6700.0,27.0,SG/SF,SG/SF,SG
Buddy Hield,22000682,2021-03-25,16,15.930928,6500.0,6500.0,23.0,SG/SF,SG/SF,SF
Richaun Holmes,22000682,2021-03-25,25,23.863186,7300.0,7300.0,31.0,PF/C,PF/C,C
Kentavious Caldwell-Pope,22000681,2021-03-25,19,14.001583,3700.0,3700.0,10.0,SG,SG,SG
Paul George,22000680,2021-03-25,24,23.735899,7800.0,7800.0,35.0,SG,SG,SG
Tyler Herro,22000678,2021-03-25,29,23.004017,5400.0,5400.0,19.0,PG/SG,PG/SG,SG
Tobias Harris,22000681,2021-03-25,17,17.882761,8400.0,8400.0,39.0,PF,PF,PF
De'Aaron Fox,22000682,2021-03-25,44,36.898483,8700.0,8700.0,39.0,PG,PG,PG
Bam Adebayo,22000678,2021-03-25,29,21.471361,8000.0,8000.0,34.0,C,C,C
Ivica Zubac,22000680,2021-03-25,10,7.191928,5600.0,5600.0,15.0,C,C,C
DeMar DeRozan,22000680,2021-03-25,23,24.905445,8200.0,8200.0,35.0,SF,SF,SF
Russell Westbrook,22000679,2021-03-25,13,15.412476,10900.0,10900.0,51.0,PG,PG,PG
Dennis Schroder,22000681,2021-03-25,20,17.590376,6800.0,6800.0,24.0,PG,PG,PG
Carmelo Anthony,22000678,2021-03-25,20,20.17627,5000.0,5000.0,19.0,PF,PF,PF
Danny Green,22000681,2021-03-25,28,21.151218,4700.0,4700.0,14.0,SF,SF,SF
Ben Simmons,22000681,2021-03-25,9,10.116583,8600.0,8600.0,38.0,PG/SF,PG/SF,PG
Reggie Jackson,22000680,2021-03-25,28,24.745144,4600.0,4600.0,10.0,PG,PG,PG
Robert Covington,22000678,2021-03-25,10,10.476744,5700.0,5700.0,21.0,PF/C,PF/C,PF
RJ Barrett,22000679,2021-03-25,24,22.376776,6800.0,6800.0,26.0,SF,SF,SF
Patrick Patterson,22000680,2021-03-25,7,7.7872643,3000.0,3000.0,10.0,PF/C,PF/C,C
Garrison Mathews,22000679,2021-03-25,16,17.015749,3100.0,3100.0,10.0,SG/SF,SG/SF,SF
CJ McCollum,22000678,2021-03-25,35,25.34654,7200.0,7200.0,27.0,PG/SG,PG/SG,SG
Seth Curry,22000681,2021-03-25,19,16.706573,5200.0,5200.0,16.0,SG,SG,SG
Kent Bazemore,22000682,2021-03-25,6,5.8587246,3500.0,3500.0,10.0,SF,SF,SF
Bradley Beal,22000679,2021-03-25,26,26.033289,9200.0,9200.0,42.0,SG,SG,SG
Matisse Thybulle,22000681,2021-03-25,2,3.6096733,3300.0,3300.0,10.0,SF,SF,SF
Patty Mills,22000680,2021-03-25,3,5.084596,4300.0,4300.0,10.0,PG/SG,PG/SG,PG
Rui Hachimura,22000679,2021-03-25,21,20.371597,5800.0,5800.0,19.0,PF/C,PF/C,PF
Jakob Poeltl,22000680,2021-03-25,11,9.393088,5900.0,5900.0,21.0,C,C,C
Taj Gibson,22000679,2021-03-25,10,10.425575,3100.0,3100.0,10.0,PF/C,PF/C,C
Damion Lee,22000682,2021-03-25,5,4.9216437,3900.0,3900.0,10.0,SG/SF,SG/SF,SG
Elfrid Payton,22000679,2021-03-25,8,10.26797,5100.0,5100.0,13.0,PG,PG,PG
Damian Lillard,22000678,2021-03-25,22,22.764341,10000.0,10000.0,48.0,PG,PG,PG
Dejounte Murray,22000680,2021-03-25,18,17.025637,7400.0,7400.0,29.0,PG,PG,PG
Alec Burks,22000679,2021-03-25,27,21.489603,5800.0,5800.0,19.0,SF,SF,SF
Mitchell Robinson,22000679,2021-03-25,6,6.419292,5100.0,5100.0,16.0,C,C,C
Luke Kennard,22000680,2021-03-25,5,3.0663393,3500.0,3500.0,12.0,SG/SF,SG/SF,SF
Derrick Jones Jr.,22000678,2021-03-25,6,4.619861,3900.0,3900.0,11.0,SF/PF,SF/PF,SF
Kevin Knox II,22000679,2021-03-25,2,3.2405908,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Terance Mann,22000680,2021-03-25,10,7.4011607,3500.0,3500.0,12.0,PG/SG,PG/SG,PG
Nico Mannion,22000682,2021-03-25,19,13.650588,3600.0,3600.0,10.0,PG,PG,PG
Paul Reed,22000681,2021-03-25,4,2.920488,3000.0,3000.0,10.0,PF,PF,SF
Nassir Little,22000678,2021-03-25,5,4.8990283,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Gabe Vincent,22000678,2021-03-25,8,6.8231163,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Tyrese Haliburton,22000682,2021-03-25,21,12.940885,6000.0,6000.0,20.0,PG/SG,PG/SG,SG
Kelly Oubre Jr.,22000682,2021-03-25,19,16.409248,6200.0,6200.0,22.0,SF/PF,SF/PF,SF
Khris Middleton,22000685,2021-03-26,19,18.630959,8300.0,8300.0,35.0,SG/SF,SG/SF,SF
Kemba Walker,22000685,2021-03-26,21,18.610548,6700.0,6700.0,26.0,PG,PG,PG
D.J. Wilson,22000688,2021-03-26,6,4.708566,3400.0,3400.0,10.0,C,C,C
Timothe Luwawu-Cabarrot,22000683,2021-03-26,7,9.42587,4100.0,4100.0,10.0,SF/PF,SF/PF,SF
Robert Williams III,22000685,2021-03-26,7,8.3545475,6400.0,6400.0,22.0,C,C,C
Ben McLemore,22000688,2021-03-26,21,16.902369,3300.0,3300.0,10.0,SG/SF,SG/SF,SG
Sekou Doumbouya,22000683,2021-03-26,0,0.45251483,3000.0,3000.0,10.0,PF,PF,PF
Mike Conley,22000691,2021-03-26,5,8.460435,6500.0,6500.0,24.0,PG,PG,PG
Payton Pritchard,22000685,2021-03-26,7,5.590121,3300.0,3300.0,10.0,PG,PG,PG
Nickeil Alexander-Walker,22000689,2021-03-26,14,12.345614,5300.0,5300.0,14.0,PG/SG,PG/SG,PG
Rodney Hood,22000684,2021-03-26,2,2.8302262,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Facundo Campazzo,22000689,2021-03-26,0,0.36612892,4300.0,4300.0,10.0,PG/SG,PG/SG,SG
Kevon Looney,22000692,2021-03-26,4,3.3570426,3400.0,3400.0,11.0,C,C,C
Grayson Allen,22000691,2021-03-26,17,13.58378,4500.0,4500.0,11.0,SG,SG,SG
Torrey Craig,22000684,2021-03-26,4,3.7798843,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Damion Lee,22000692,2021-03-26,3,4.5238256,4200.0,4200.0,10.0,SG/SF,SG/SF,SG
Grant Williams,22000685,2021-03-26,7,6.681202,3700.0,3700.0,10.0,SF/PF,SF/PF,PF
PJ Dozier,22000689,2021-03-26,2,4.0674195,4000.0,4000.0,10.0,SG/SF,SG/SF,SF
Cameron Payne,22000684,2021-03-26,4,7.8148737,3500.0,3500.0,10.0,PG,PG,PG
Larry Nance Jr.,22000693,2021-03-26,17,15.991983,6500.0,6500.0,23.0,SF/PF,SF/PF,PF
Tyler Bey,22000690,2021-03-26,0,0.6064648,3000.0,3000.0,10.0,SF,SF,SF
Saddiq Bey,22000683,2021-03-26,14,12.725322,6100.0,6100.0,17.0,SF/PF,SF/PF,SF
Juancho Hernangomez,22000688,2021-03-26,19,14.920311,3600.0,3600.0,10.0,PF,PF,PF
Ricky Rubio,22000688,2021-03-26,2,3.352019,6400.0,6400.0,20.0,PG,PG,PG
P.J. Washington,22000686,2021-03-26,8,9.487877,7100.0,7100.0,23.0,PF/C,PF/C,PF
Norman Powell,22000687,2021-03-26,22,19.4251,6700.0,6700.0,27.0,SG/SF,SG/SF,SF
Deandre Ayton,22000684,2021-03-26,19,17.144281,6100.0,6100.0,23.0,C,C,C
John Collins,22000692,2021-03-26,38,26.779444,7200.0,7200.0,30.0,PF/C,PF/C,PF
Talen Horton-Tucker,22000693,2021-03-26,15,14.169116,5500.0,5500.0,16.0,SG/SF,SG/SF,SF
Marcus Smart,22000685,2021-03-26,23,19.560085,6100.0,6100.0,20.0,PG/SG,PG/SG,SG
Eric Bledsoe,22000689,2021-03-26,16,13.588637,4400.0,4400.0,11.0,PG/SG,PG/SG,SG
Domantas Sabonis,22000690,2021-03-26,22,21.269985,9300.0,9300.0,45.0,PF/C,PF/C,PF
Dennis Schroder,22000693,2021-03-26,17,15.774439,7100.0,7100.0,24.0,PG,PG,PG
Clint Capela,22000692,2021-03-26,18,18.026764,7800.0,7800.0,34.0,C,C,C
Blake Griffin,22000683,2021-03-26,17,14.222599,5400.0,5400.0,13.0,PF/C,PF/C,C
Nikola Jokic,22000689,2021-03-26,37,37.703976,10600.0,10600.0,56.0,C,C,C
Robert Covington,22000687,2021-03-26,15,14.223048,6000.0,6000.0,21.0,PF/C,PF/C,PF
Jarrett Allen,22000693,2021-03-26,13,10.357538,7900.0,7900.0,29.0,C,C,C
Jayson Tatum,22000685,2021-03-26,34,27.426264,8600.0,8600.0,39.0,PF,PF,PF
Tyler Herro,22000686,2021-03-26,13,13.188297,5600.0,5600.0,19.0,PG/SG,PG/SG,SG
Dillon Brooks,22000691,2021-03-26,22,19.712759,5600.0,5600.0,20.0,SG/SF,SG/SF,SF
Ja Morant,22000691,2021-03-26,32,31.184298,7300.0,7300.0,29.0,PG,PG,PG
Chuma Okeke,22000687,2021-03-26,22,15.944704,5300.0,5300.0,10.0,PF/C,PF/C,PF
Jae'Sean Tate,22000688,2021-03-26,10,10.11204,6000.0,6000.0,20.0,PG/SF,PG/SF,PF
Karl-Anthony Towns,22000688,2021-03-26,29,28.504154,9900.0,9900.0,45.0,C,C,C
Trae Young,22000692,2021-03-26,21,19.095083,9100.0,9100.0,39.0,PG,PG,PG
Donovan Mitchell,22000691,2021-03-26,35,31.27916,8900.0,8900.0,38.0,PG/SG,PG/SG,SG
Khem Birch,22000687,2021-03-26,14,12.054277,4400.0,4400.0,10.0,PF/C,PF/C,C
Terry Rozier,22000686,2021-03-26,26,23.464767,7600.0,7600.0,28.0,PG/SG,PG/SG,SG
James Harden,22000683,2021-03-26,44,38.41632,10800.0,10800.0,55.0,PG,PG,PG
Zion Williamson,22000689,2021-03-26,39,34.67936,8700.0,8700.0,39.0,PF/C,PF/C,PF
Myles Turner,22000690,2021-03-26,9,11.796309,5500.0,5500.0,21.0,C,C,C
John Wall,22000688,2021-03-26,14,15.786759,8300.0,8300.0,32.0,PG,PG,PG
Thanasis Antetokounmpo,22000685,2021-03-26,12,11.344436,3000.0,3000.0,10.0,PF,PF,SF
James Ennis III,22000687,2021-03-26,18,14.3768,6000.0,6000.0,10.0,SF/PF,SF/PF,SF
Dean Wade,22000693,2021-03-26,4,4.0860934,3900.0,3900.0,10.0,PF/C,PF/C,PF
Kyle Kuzma,22000693,2021-03-26,4,8.727879,7600.0,7600.0,24.0,SF/PF,SF/PF,PF
Goga Bitadze,22000690,2021-03-26,6,6.5158925,3000.0,3000.0,10.0,C,C,C
Hamidou Diallo,22000683,2021-03-26,6,8.28694,4900.0,4900.0,16.0,SG/SF,SG/SF,SG
Kelly Oubre Jr.,22000692,2021-03-26,14,11.77019,6300.0,6300.0,22.0,SF/PF,SF/PF,SF
