player_name,game_id,game_date,stl,stl_pred,fanduel_salary,draftkings_salary,yahoo_salary,fanduel_position,draftkings_position,yahoo_position
Clint Capela,22000660,2021-03-22,0,0.020499468,7300.0,7300.0,33.0,C,C,C
Collin Sexton,22000653,2021-03-22,0,0.0813245,7100.0,7100.0,28.0,PG/SG,PG/SG,SG
Ben McLemore,22000657,2021-03-22,1,0.99508965,3200.0,3200.0,10.0,SG/SF,SG/SF,SG
Pascal Siakam,22000657,2021-03-22,1,0.99214345,7500.0,7500.0,31.0,PF/C,PF/C,C
Luke Kennard,22000660,2021-03-22,0,0.020499468,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Cory Joseph,22000653,2021-03-22,2,1.8648949,4200.0,4200.0,10.0,PG/SG,PG/SG,PG
Theo Maledon,22000654,2021-03-22,1,1.0070394,5000.0,5000.0,11.0,PG,PG,PG
Jonas Valanciunas,22000658,2021-03-22,1,0.9928583,7700.0,7700.0,29.0,C,C,C
Cody Martin,22000655,2021-03-22,0,0.1435837,3500.0,3500.0,10.0,SF,SF,SF
Quinn Cook,22000653,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG,PG,PG
Derrick White,22000655,2021-03-22,1,0.9928583,5800.0,5800.0,19.0,PG/SG,PG/SG,SG
Desmond Bane,22000658,2021-03-22,0,0.020499468,3700.0,3700.0,10.0,SG/SF,SG/SF,SG
Joe Ingles,22000656,2021-03-22,2,1.7174126,5700.0,5700.0,19.0,SG/SF,SG/SF,SF
Miye Oni,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Kawhi Leonard,22000660,2021-03-22,1,0.11607033,8900.0,8900.0,43.0,SF,SF,SF
D.J. Augustin,22000657,2021-03-22,1,0.99371284,3900.0,3900.0,10.0,PG,PG,PG
Otto Porter Jr.,22000656,2021-03-22,0,0.020499468,4500.0,4500.0,11.0,SF/PF,SF/PF,PF
Patrick Williams,22000656,2021-03-22,1,0.9928408,4800.0,4800.0,10.0,SF,SF,SF
Patty Mills,22000655,2021-03-22,1,0.9935013,4600.0,4600.0,10.0,PG/SG,PG/SG,PG
Justin James,22000653,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,SF,SF,SF
Lauri Markkanen,22000656,2021-03-22,1,0.9928408,5500.0,5500.0,20.0,PF,PF,PF
Wendell Carter Jr.,22000656,2021-03-22,1,0.9928583,4600.0,4600.0,18.0,C,C,C
DeAndre' Bembry,22000657,2021-03-22,0,0.020499468,4000.0,4000.0,10.0,SF,SF,SF
Cassius Stanley,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SF,SF,SG
Naz Reid,22000654,2021-03-22,0,0.020499468,3600.0,3600.0,10.0,PF/C,PF/C,C
Ty Jerome,22000654,2021-03-22,1,0.99195653,4800.0,4800.0,10.0,PG,PG,PG
Jakob Poeltl,22000655,2021-03-22,0,0.051033482,6100.0,6100.0,21.0,C,C,C
Darius Garland,22000653,2021-03-22,1,-0.00011387281,6600.0,6600.0,20.0,PG,PG,PG
Aaron Nesmith,22000658,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG,SG,SG
Juwan Morgan,22000656,2021-03-22,1,0.9928583,3000.0,3000.0,10.0,PF,PF,PF
Larry Nance Jr.,22000653,2021-03-22,3,2.5153503,6100.0,6100.0,23.0,SF/PF,SF/PF,PF
Jaylen Nowell,22000654,2021-03-22,0,0.020499468,5100.0,5100.0,12.0,PG/SG,PG/SG,SG
Aaron Holiday,22000659,2021-03-22,2,1.9694371,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Rajon Rondo,22000660,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,PG,PG,PG
Grayson Allen,22000658,2021-03-22,0,0.03463196,4100.0,4100.0,11.0,SG,SG,SG
Lamar Stevens,22000653,2021-03-22,2,1.9596856,3500.0,3500.0,11.0,SF,SF,SF
Solomon Hill,22000660,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PF,PF,PF
Jarrett Culver,22000654,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Thaddeus Young,22000656,2021-03-22,1,0.97915715,6500.0,6500.0,23.0,PF/C,PF/C,C
Isaac Okoro,22000653,2021-03-22,2,2.3626835,3700.0,3700.0,10.0,SF,SF,SF
Juancho Hernangomez,22000654,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,PF,PF,PF
Aron Baynes,22000657,2021-03-22,0,0.020499468,3400.0,3400.0,10.0,C,C,C
Luke Kornet,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PF/C,PF/C,C
Nemanja Bjelica,22000653,2021-03-22,0,0.1425803,3500.0,3500.0,10.0,PF/C,PF/C,PF
Trent Forrest,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG,SG,SG
Royce O'Neale,22000656,2021-03-22,0,0.04955399,4800.0,4800.0,14.0,SF/PF,SF/PF,PF
Ricky Rubio,22000654,2021-03-22,2,1.9997369,6200.0,6200.0,22.0,PG,PG,PG
Grant Williams,22000658,2021-03-22,0,0.020499468,3200.0,3200.0,10.0,SF/PF,SF/PF,PF
Devin Vassell,22000655,2021-03-22,0,0.020499468,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Edmond Sumner,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG/SF,PG/SF,SF
Bryn Forbes,22000659,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Justin Jackson,22000654,2021-03-22,1,0.992302,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
De'Andre Hunter,22000660,2021-03-22,1,0.99508965,5200.0,5200.0,10.0,SF,SF,SF
Isaiah Roby,22000654,2021-03-22,1,0.9934522,5600.0,5600.0,14.0,PF/C,PF/C,PF
Goga Bitadze,22000659,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,C,C,C
Chris Boucher,22000657,2021-03-22,0,0.020499468,6100.0,6100.0,26.0,C,C,C
Onyeka Okongwu,22000660,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,C,C,C
Tony Snell,22000660,2021-03-22,0,0.020499468,3300.0,3300.0,10.0,SG/SF,SG/SF,SF
Brodric Thomas,22000653,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,SG,SG,SG
Ryan Arcidiacono,22000656,2021-03-22,0,0.020499468,3100.0,3100.0,10.0,PG,PG,SG
Georges Niang,22000656,2021-03-22,1,0.9928583,3100.0,3100.0,10.0,PF,PF,PF
Justise Winslow,22000658,2021-03-22,1,0.9928583,4000.0,4000.0,10.0,SF/PF,SF/PF,SF
Danilo Gallinari,22000660,2021-03-22,0,0.034388527,6300.0,6300.0,20.0,SF/PF,SF/PF,SF
Patrick McCaw,22000657,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SF,SF,SF
Cristiano Felicio,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,C,C,C
Bismack Biyombo,22000655,2021-03-22,0,0.020499468,3400.0,3400.0,10.0,C,C,C
Reggie Jackson,22000660,2021-03-22,0,0.020499468,4700.0,4700.0,10.0,PG,PG,PG
Malachi Flynn,22000657,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG,PG,PG
Coby White,22000656,2021-03-22,0,0.020499468,5600.0,5600.0,18.0,PG/SG,PG/SG,PG
Jaden McDaniels,22000654,2021-03-22,0,0.020499468,4000.0,4000.0,10.0,SF/PF,SF/PF,PF
Aleksej Pokusevski,22000654,2021-03-22,0,0.020499468,4900.0,4900.0,13.0,SF/PF,SF/PF,SF
Karl-Anthony Towns,22000654,2021-03-22,2,1.938661,9500.0,9500.0,43.0,C,C,C
Ja Morant,22000658,2021-03-22,0,0.020499468,7300.0,7300.0,29.0,PG,PG,PG
Paul George,22000660,2021-03-22,2,1.9897425,8200.0,8200.0,34.0,SG,SG,SG
Rudy Gobert,22000656,2021-03-22,0,0.020499468,8400.0,8400.0,36.0,C,C,C
De'Aaron Fox,22000653,2021-03-22,2,1.4684173,9100.0,9100.0,39.0,PG,PG,PG
Donte DiVincenzo,22000659,2021-03-22,0,0.11607033,6100.0,6100.0,21.0,PG/SG,PG/SG,SG
Denzel Valentine,22000656,2021-03-22,0,0.020499468,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
John Wall,22000657,2021-03-22,1,0.9733143,7100.0,7100.0,27.0,PG,PG,PG
Dylan Windler,22000653,2021-03-22,2,1.9596455,3100.0,3100.0,10.0,SG,SG,SG
JaVale McGee,22000653,2021-03-22,0,0.020499468,3400.0,3400.0,12.0,C,C,C
Ersan Ilyasova,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PF/C,PF/C,PF
Javonte Green,22000658,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG/SF,SG/SF,SF
Tyus Jones,22000658,2021-03-22,0,0.28551224,3100.0,3100.0,10.0,PG,PG,PG
Cedi Osman,22000653,2021-03-22,1,0.04955399,4000.0,4000.0,10.0,SF,SF,SF
Malik Monk,22000655,2021-03-22,1,0.99231946,4000.0,4000.0,10.0,SG,SG,SG
Adam Mokoka,22000656,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Svi Mykhailiuk,22000654,2021-03-22,2,1.832141,3600.0,3600.0,10.0,SG/SF,SG/SF,SG
Axel Toupane,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG,SG,SG
Amir Coffey,22000660,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG,PG,SF
Marcus Smart,22000658,2021-03-22,1,0.99195653,5600.0,5600.0,20.0,PG/SG,PG/SG,SG
Sam Merrill,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,SG,SG,SG
Semi Ojeleye,22000658,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PF,PF,PF
Kevin Huerter,22000660,2021-03-22,1,1.1590542,5000.0,5000.0,18.0,SG,SG,SG
Jordan Nwora,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PF,PF,SF
Drew Eubanks,22000655,2021-03-22,0,0.020499468,3600.0,3600.0,10.0,C,C,C
Jarred Vanderbilt,22000654,2021-03-22,2,1.9596455,3700.0,3700.0,10.0,PF/C,PF/C,PF
Tremont Waters,22000658,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG,PG,PG
Brandon Clarke,22000658,2021-03-22,0,0.014808156,4900.0,4900.0,18.0,PF/C,PF/C,PF
P.J. Tucker,22000659,2021-03-22,0,0.34730244,4000.0,4000.0,10.0,SF/PF,SF/PF,C
Nicolas Batum,22000660,2021-03-22,0,0.013930038,4100.0,4100.0,10.0,SF/PF,SF/PF,PF
Jalen Lecque,22000659,2021-03-22,0,0.020499468,3000.0,3000.0,10.0,PG,PG,PG
James Harden,22000666,2021-03-23,2,1.6606481,11000.0,11000.0,55.0,PG,PG,PG
Zion Williamson,22000663,2021-03-23,1,0.99610925,8700.0,8700.0,39.0,PF/C,PF/C,PF
Kelly Oubre Jr.,22000665,2021-03-23,0,0.0098998295,6200.0,6200.0,21.0,SF/PF,SF/PF,SF
Tobias Harris,22000665,2021-03-23,0,0.24954765,8500.0,8500.0,41.0,PF,PF,PF
Al-Farouq Aminu,22000661,2021-03-23,2,1.9265214,3800.0,3800.0,10.0,SF/PF,SF/PF,PF
Aaron Gordon,22000661,2021-03-23,1,0.9910253,6900.0,6900.0,22.0,PG/SF,PG/SF,PF
Will Barton,22000661,2021-03-23,3,2.6006331,5800.0,5800.0,21.0,SF,SF,SF
Evan Fournier,22000661,2021-03-23,1,1.0083625,6600.0,6600.0,21.0,SG,SG,SG
Nikola Jokic,22000661,2021-03-23,2,1.9200866,10700.0,10700.0,56.0,C,C,C
Dario Saric,22000664,2021-03-23,0,0.02081251,4300.0,4300.0,10.0,C,C,C
Julius Randle,22000662,2021-03-23,0,0.1285962,9900.0,9900.0,46.0,PF/C,PF/C,PF
Russell Westbrook,22000662,2021-03-23,2,2.0395029,10800.0,10800.0,51.0,PG,PG,PG
Elfrid Payton,22000662,2021-03-23,3,3.27007,5200.0,5200.0,15.0,PG,PG,PG
Frank Ntilikina,22000662,2021-03-23,0,0.15312207,3600.0,3600.0,10.0,PG/SG,PG/SG,PG
Duncan Robinson,22000664,2021-03-23,0,0.018818345,4700.0,4700.0,11.0,SG,SG,SG
Dwayne Bacon,22000661,2021-03-23,0,0.02081251,4200.0,4200.0,10.0,SG/SF,SG/SF,SF
Troy Brown Jr.,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG/SF,PG/SF,PG
Jared Harper,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG,PG,PG
Chuma Okeke,22000661,2021-03-23,1,0.99070406,3500.0,3500.0,10.0,PF/C,PF/C,PF
Tyler Herro,22000664,2021-03-23,1,1.0015197,5700.0,5700.0,19.0,PG/SG,PG/SG,SG
Bruce Brown,22000666,2021-03-23,0,0.02081251,4200.0,4200.0,10.0,PG/SG,PG/SG,PG
Kentavious Caldwell-Pope,22000663,2021-03-23,0,0.02081251,4000.0,4000.0,10.0,SG,SG,SG
Gary Clark,22000661,2021-03-23,0,0.02081251,3200.0,3200.0,10.0,PF/C,PF/C,PF
Garrison Mathews,22000662,2021-03-23,0,0.02081251,3200.0,3200.0,10.0,SG/SF,SG/SF,SF
Raul Neto,22000662,2021-03-23,1,0.06605254,4100.0,4100.0,10.0,PG/SG,PG/SG,SG
Nickeil Alexander-Walker,22000663,2021-03-23,1,0.23956493,4400.0,4400.0,12.0,PG/SG,PG/SG,PG
Wenyen Gabriel,22000663,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SF/PF,SF/PF,PF
Damion Lee,22000665,2021-03-23,0,0.02081251,4000.0,4000.0,12.0,SG/SF,SG/SF,SG
Devin Booker,22000664,2021-03-23,0,0.02081251,7900.0,7900.0,35.0,SG,SG,SG
Jamal Murray,22000661,2021-03-23,2,1.2918221,7100.0,7100.0,29.0,PG,PG,PG
Kendrick Nunn,22000664,2021-03-23,0,0.02081251,4300.0,4300.0,13.0,PG,PG,PG
Dwight Howard,22000665,2021-03-23,1,0.9906754,6000.0,6000.0,20.0,C,C,C
Gabe Vincent,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Joe Harris,22000666,2021-03-23,0,0.20836408,5400.0,5400.0,17.0,SG/SF,SG/SF,SF
Mitchell Robinson,22000662,2021-03-23,0,0.02081251,5300.0,5300.0,15.0,C,C,C
Ben Simmons,22000665,2021-03-23,1,0.99721473,8800.0,8800.0,38.0,PG/SF,PG/SF,PG
Alex Len,22000662,2021-03-23,0,0.02081251,3900.0,3900.0,13.0,C,C,C
Devontae Cacok,22000663,2021-03-23,1,0.9906981,3000.0,3000.0,10.0,PF,PF,PF
Chris Paul,22000664,2021-03-23,1,1.751271,7300.0,7300.0,33.0,PG,PG,PG
Draymond Green,22000665,2021-03-23,2,2.514716,7600.0,7600.0,28.0,PF/C,PF/C,PF
Kent Bazemore,22000665,2021-03-23,1,0.9906981,3600.0,3600.0,10.0,SF,SF,SF
Derrick Jones Jr.,22000666,2021-03-23,1,0.02081251,3700.0,3700.0,11.0,SF/PF,SF/PF,SF
Alex Caruso,22000663,2021-03-23,2,1.5854737,4000.0,4000.0,10.0,PG/SG,PG/SG,PG
Montrezl Harrell,22000663,2021-03-23,0,0.02081251,6800.0,6800.0,27.0,C,C,C
RJ Barrett,22000662,2021-03-23,0,0.02081251,6600.0,6600.0,26.0,SF,SF,SF
Kevon Looney,22000665,2021-03-23,0,0.02081251,3500.0,3500.0,11.0,C,C,C
Rodney Hood,22000666,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Andre Iguodala,22000664,2021-03-23,0,0.02081251,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Talen Horton-Tucker,22000663,2021-03-23,2,1.9643667,5500.0,5500.0,14.0,SF,SF,SF
Trevor Ariza,22000664,2021-03-23,0,0.02081251,3100.0,3100.0,10.0,SF/PF,SF/PF,PF
Jimmy Butler,22000664,2021-03-23,1,0.98472935,9300.0,9300.0,46.0,SF,SF,SF
Robert Covington,22000666,2021-03-23,2,1.9395144,5700.0,5700.0,22.0,PF/C,PF/C,PF
Facundo Campazzo,22000661,2021-03-23,2,1.2468077,4000.0,4000.0,11.0,PG/SG,PG/SG,SG
Damian Lillard,22000666,2021-03-23,0,0.028378053,10000.0,10000.0,48.0,PG,PG,PG
Steven Adams,22000663,2021-03-23,0,0.24761495,5200.0,5200.0,15.0,C,C,C
Jeff Green,22000666,2021-03-23,0,0.02081251,4300.0,4300.0,10.0,SF/PF,SF/PF,PF
Brandon Ingram,22000663,2021-03-23,0,0.02081251,7800.0,7800.0,31.0,SF/PF,SF/PF,SF
Deandre Ayton,22000664,2021-03-23,0,0.02081251,5900.0,5900.0,24.0,C,C,C
Jordan Poole,22000665,2021-03-23,0,0.02081251,5600.0,5600.0,20.0,PG/SG,PG/SG,SG
Danny Green,22000665,2021-03-23,0,0.35029748,4900.0,4900.0,15.0,SF,SF,SF
Cameron Johnson,22000664,2021-03-23,1,0.99101937,3300.0,3300.0,10.0,SF/PF,SF/PF,PF
Immanuel Quickley,22000662,2021-03-23,0,0.02081251,5800.0,5800.0,19.0,PG/SG,PG/SG,SG
Anthony Gill,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PF,PF,SF
Dennis Schroder,22000663,2021-03-23,2,1.915367,6600.0,6600.0,24.0,PG/SG,PG/SG,PG
Jaxson Hayes,22000663,2021-03-23,1,0.99101937,3400.0,3400.0,10.0,C,C,C
Kostas Antetokounmpo,22000663,2021-03-23,1,0.9967745,3000.0,3000.0,10.0,PF,PF,SF
Blake Griffin,22000666,2021-03-23,2,1.9574202,4900.0,4900.0,13.0,PF/C,PF/C,C
Rui Hachimura,22000662,2021-03-23,0,0.02081251,6000.0,6000.0,19.0,PF/C,PF/C,PF
Naji Marshall,22000663,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Furkan Korkmaz,22000665,2021-03-23,0,0.02081251,4500.0,4500.0,10.0,SG/SF,SG/SF,SG
Will Magnay,22000663,2021-03-23,0,0.07080507,3000.0,3000.0,10.0,C,C,C
Langston Galloway,22000664,2021-03-23,0,0.02081251,3100.0,3100.0,10.0,PG/SG,PG/SG,SG
Kira Lewis Jr.,22000663,2021-03-23,0,0.22628929,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Markieff Morris,22000663,2021-03-23,0,0.02081251,5200.0,5200.0,10.0,PF/C,PF/C,PF
Tony Bradley,22000665,2021-03-23,2,1.9486496,4100.0,4100.0,10.0,C,C,C
Kelly Olynyk,22000664,2021-03-23,0,0.29356897,5900.0,5900.0,19.0,PF/C,PF/C,PF
Jae Crowder,22000664,2021-03-23,1,1.0344964,4500.0,4500.0,11.0,PF,PF,PF
Alec Burks,22000662,2021-03-23,1,0.9906981,5800.0,5800.0,19.0,SF,SF,SF
Kyle Kuzma,22000663,2021-03-23,1,0.9870348,6800.0,6800.0,22.0,SF/PF,SF/PF,PF
Nico Mannion,22000665,2021-03-23,2,1.8849376,3700.0,3700.0,10.0,PG,PG,PG
Robin Lopez,22000662,2021-03-23,0,0.02081251,3700.0,3700.0,10.0,C,C,C
Paul Millsap,22000661,2021-03-23,2,2.3238435,3900.0,3900.0,11.0,PF/C,PF/C,C
Tyler Johnson,22000666,2021-03-23,0,0.02081251,3100.0,3100.0,10.0,PG,PG,PG
Shake Milton,22000665,2021-03-23,0,0.02081251,5500.0,5500.0,15.0,PG/SG,PG/SG,PG
Andrew Wiggins,22000665,2021-03-23,0,0.5560179,6600.0,6600.0,29.0,SG/SF,SG/SF,SG
Cameron Payne,22000664,2021-03-23,1,0.99101937,3800.0,3800.0,10.0,PG,PG,PG
James Wiseman,22000665,2021-03-23,0,0.02081251,4500.0,4500.0,10.0,C,C,C
Cassius Winston,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG,PG,PG
Michael Porter Jr.,22000661,2021-03-23,0,0.02081251,6700.0,6700.0,28.0,SF/PF,SF/PF,PF
Kevin Knox II,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
CJ McCollum,22000666,2021-03-23,0,0.02081251,7400.0,7400.0,28.0,PG/SG,PG/SG,SG
Matisse Thybulle,22000665,2021-03-23,1,1.0345343,3500.0,3500.0,10.0,SF,SF,SF
Bradley Beal,22000662,2021-03-23,1,0.9816481,9400.0,9400.0,43.0,SG,SG,SG
Precious Achiuwa,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,C,C,C
Timothe Luwawu-Cabarrot,22000666,2021-03-23,1,0.97807616,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Tyrese Maxey,22000665,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Wesley Matthews,22000663,2021-03-23,1,0.9906754,4600.0,4600.0,10.0,SG/SF,SG/SF,SG
JaMychal Green,22000661,2021-03-23,1,0.9906754,3500.0,3500.0,10.0,PF,PF,PF
Nikola Vucevic,22000661,2021-03-23,0,0.02081251,9700.0,9700.0,48.0,C,C,C
Nicolo Melli,22000663,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PF,PF,PF
Jalen Smith,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,C,C,PF
Khem Birch,22000661,2021-03-23,1,0.9903541,3300.0,3300.0,10.0,C,C,C
Ty-Shon Alexander,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Moritz Wagner,22000662,2021-03-23,1,1.0569547,3000.0,3000.0,10.0,C,C,C
Eric Bledsoe,22000663,2021-03-23,1,0.98925817,4600.0,4600.0,13.0,PG/SG,PG/SG,SG
Deni Avdija,22000662,2021-03-23,0,0.02081251,3900.0,3900.0,10.0,SF/PF,SF/PF,SF
Zeke Nnaji,22000661,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PF/C,PF/C,PF
Isaac Bonga,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
DeAndre Jordan,22000666,2021-03-23,0,0.02081251,5100.0,5100.0,17.0,C,C,C
James Ennis III,22000661,2021-03-23,2,1.9436952,3800.0,3800.0,10.0,SF,SF,SF
Josh Hart,22000663,2021-03-23,5,3.2838178,5100.0,5100.0,16.0,SF,SF,SF
Mikal Bridges,22000664,2021-03-23,1,0.9956632,5500.0,5500.0,21.0,SF,SF,SF
Mike Scott,22000665,2021-03-23,0,0.02081251,3400.0,3400.0,10.0,PF/C,PF/C,PF
Michael Carter-Williams,22000661,2021-03-23,0,0.02081251,5300.0,5300.0,17.0,PG/SG,PG/SG,PG
Gary Trent Jr.,22000666,2021-03-23,1,1.567484,4700.0,4700.0,17.0,PG/SG,PG/SG,SG
Alfonzo McKinnie,22000663,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PF,PF,PF
Obi Toppin,22000662,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PF,PF,PF
Carmelo Anthony,22000666,2021-03-23,0,0.02081251,4900.0,4900.0,19.0,PF,PF,PF
Nerlens Noel,22000662,2021-03-23,1,0.06605254,4800.0,4800.0,13.0,C,C,C
Torrey Craig,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,SF,SF,SG
Bam Adebayo,22000664,2021-03-23,0,0.02081251,8100.0,8100.0,34.0,C,C,C
Jevon Carter,22000664,2021-03-23,0,0.02081251,3000.0,3000.0,10.0,PG/SG,PG/SG,SG
Max Strus,22000664,2021-03-23,1,0.99101937,3000.0,3000.0,10.0,SF,SF,SF
PJ Dozier,22000661,2021-03-23,0,0.02081251,3600.0,3600.0,10.0,SG/SF,SG/SF,SF
Myles Turner,22000667,2021-03-24,0,0.02081251,5600.0,5600.0,24.0,C,C,C
Joe Harris,22000676,2021-03-24,0,0.14228629,5900.0,5900.0,17.0,SG/SF,SG/SF,SF
Josh Jackson,22000667,2021-03-24,1,0.91138756,5400.0,5400.0,19.0,SG/SF,SG/SF,SF
Elijah Hughes,22000676,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,SF,SF,SG
Damyean Dotson,22000671,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,PG/SG,PG/SG,PG
Jake Layman,22000673,2021-03-24,0,0.02081251,3300.0,3300.0,10.0,SF,SF,SF
Quinn Cook,22000671,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,PG,PG,PG
Patty Mills,22000675,2021-03-24,0,0.02081251,4500.0,4500.0,10.0,PG/SG,PG/SG,PG
Nathan Knight,22000677,2021-03-24,0,0.02081251,3200.0,3200.0,10.0,PF/C,PF/C,C
Derrick White,22000675,2021-03-24,0,0.02081251,5800.0,5800.0,19.0,PG/SG,PG/SG,SG
Jarred Vanderbilt,22000673,2021-03-24,1,0.9906981,3600.0,3600.0,10.0,PF/C,PF/C,PF
T.J. McConnell,22000667,2021-03-24,0,0.48187858,5900.0,5900.0,19.0,PG,PG,PG
P.J. Washington,22000672,2021-03-24,0,-0.042583838,7300.0,7300.0,20.0,PF/C,PF/C,PF
Jonas Valanciunas,22000674,2021-03-24,0,0.02081251,7700.0,7700.0,29.0,C,C,C
Brodric Thomas,22000671,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,SG,SG,SG
Harrison Barnes,22000677,2021-03-24,0,0.02081251,6500.0,6500.0,25.0,SF/PF,SF/PF,PF
Ersan Ilyasova,22000676,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,PF/C,PF/C,PF
Vlatko Cancar,22000668,2021-03-24,1,0.99101937,3100.0,3100.0,10.0,SF,SF,SF
Jordan Clarkson,22000676,2021-03-24,0,0.02081251,6000.0,6000.0,20.0,PG/SG,PG/SG,SG
Nick Richards,22000672,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,C,C,C
Justin James,22000677,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,SF,SF,SF
Facundo Campazzo,22000668,2021-03-24,0,0.26634654,3800.0,3800.0,11.0,PG/SG,PG/SG,SG
Terance Mann,22000675,2021-03-24,0,0.02081251,3300.0,3300.0,12.0,PG/SG,PG/SG,PG
Aleksej Pokusevski,22000674,2021-03-24,0,0.02081251,5200.0,5200.0,14.0,SF/PF,SF/PF,SF
Yuta Watanabe,22000668,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,PF,PF,PF
Luguentz Dort,22000674,2021-03-24,3,3.0473933,5000.0,5000.0,12.0,SG/SF,SG/SF,SF
John Collins,22000677,2021-03-24,1,0.99246174,7400.0,7400.0,31.0,PF/C,PF/C,PF
Paul Watson,22000668,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,SG/SF,SG/SF,SG
Bobby Portis,22000669,2021-03-24,1,0.99101937,5300.0,5300.0,15.0,PF/C,PF/C,C
Frank Jackson,22000667,2021-03-24,0,0.02081251,3900.0,3900.0,10.0,PG,PG,PG
Cameron Johnson,22000670,2021-03-24,0,0.02081251,3500.0,3500.0,10.0,SF/PF,SF/PF,PF
Terence Davis,22000668,2021-03-24,0,0.02081251,3500.0,3500.0,10.0,PG/SG,PG/SG,PG
Josh Green,22000673,2021-03-24,0,0.02081251,3000.0,3000.0,10.0,SF/PF,SF/PF,SF
Saben Lee,22000667,2021-03-24,0,0.02081251,3100.0,3100.0,10.0,PG,PG,PG
Royce O'Neale,22000676,2021-03-24,2,1.9624566,4600.0,4600.0,12.0,SF/PF,SF/PF,PF
Joe Ingles,22000676,2021-03-24,1,1.0407748,5800.0,5800.0,19.0,SG/SF,SG/SF,SF
Cody Zeller,22000672,2021-03-24,0,0.02081251,4600.0,4600.0,14.0,C,C,C
