date,max_num_of_players_yahoo,best_actual_lineup_yahoo,best_pred_lineup_yahoo,best_actual_score_yahoo,best_pred_score_yahoo,best_actual_cost_yahoo,best_pred_cost_yahoo,is_repeat_yahoo,is_repeat_pred_yahoo,max_num_of_players_fanduel,best_actual_lineup_fanduel,best_pred_lineup_fanduel,best_actual_score_fanduel,best_pred_score_fanduel,best_actual_cost_fanduel,best_pred_cost_fanduel,is_repeat_fanduel,is_repeat_pred_fanduel,max_num_of_players_draftkings,best_actual_lineup_draftkings,best_pred_lineup_draftkings,best_actual_score_draftkings,best_pred_score_draftkings,best_actual_cost_draftkings,best_pred_cost_draftkings,is_repeat_draftkings,is_repeat_pred_draftkings
2023-10-31,70,"['Jusuf Nurkic', 'Russell Westbrook', 'Paul George', 'Isaiah Hartenstein', 'Tre Jones', 'Devin Vassell', 'Paolo Banchero', 'Russell Westbrook']","['Zach Collins', 'RJ Barrett', 'Tre Jones', 'Moritz Wagner', 'Ivica Zubac', 'Donovan Mitchell', 'Victor Wembanyama', 'Franz Wagner']",319.0,244.43121125865727,196.0,189.0,1,0,70,"['Keldon Johnson', 'Jalen Suggs', 'Jusuf Nurkic', 'Cedi Osman', 'Julius Randle', 'Paolo Banchero', 'Paul George', 'Isaiah Hartenstein', 'Donovan Mitchell']","['Paul George', 'Miles McBride', 'Grayson Allen', 'Victor Wembanyama', 'Donovan Mitchell', 'Ivica Zubac', 'Devin Vassell', 'Russell Westbrook', 'Jusuf Nurkic']",317.3,286.0338157040999,59200.0,60000.0,0,0,70,"['Isaiah Hartenstein', 'Paul George', 'Russell Westbrook', 'Zach Collins', 'Eric Gordon', 'Jalen Suggs', 'Immanuel Quickley', 'Julius Randle']","['Victor Wembanyama', 'Tre Jones', 'Kevin Durant', 'Norman Powell', 'Eric Gordon', 'Drew Eubanks', 'Kawhi Leonard', 'Grayson Allen']",273.0,224.3222958613187,48800.0,49800.0,0,0
2023-11-01,278,"['Trae Young', 'Shaedon Sharpe', 'Russell Westbrook', 'CJ McCollum', 'Jerami Grant', 'Draymond Green', 'Payton Pritchard', 'Gordon Hayward']","['Dyson Daniels', 'Dennis Schroder', 'Scottie Barnes', ""De'Andre Hunter"", 'Jalen Johnson', 'Russell Westbrook', 'Jordan Clarkson', 'Paul George']",337.69999999999993,287.52680824343116,192.0,186.0,0,0,278,"['Shaedon Sharpe', 'Draymond Green', 'Shaedon Sharpe', 'Jonas Valanciunas', 'Shai Gilgeous-Alexander', 'Caris LeVert', 'Austin Reaves', 'Delon Wright', 'Tyler Herro']","['Anthony Davis', 'Keyonte George', 'Scottie Barnes', 'Bogdan Bogdanovic', 'LeBron James', 'AJ Green', 'Kawhi Leonard', 'Keegan Murray', 'Dennis Schroder']",362.3,294.83151825480167,58300.0,59600.0,1,0,278,"['Delon Wright', 'Kenneth Lofton Jr.', 'Tyler Herro', 'Scottie Barnes', 'CJ McCollum', 'Jonas Valanciunas', 'Anthony Davis', 'Marcus Sasser']","['Cade Cunningham', 'Norman Powell', 'Colby Jones', 'Jonas Valanciunas', 'Bam Adebayo', 'Draymond Green', 'Malcolm Brogdon', 'Dennis Schroder']",315.0,256.969709161669,48900.0,47900.0,0,0
2023-11-02,85,"['Talen Horton-Tucker', 'Devin Booker', 'Jonas Valanciunas', 'Matt Ryan', 'Herbert Jones', 'Cole Anthony', 'Jonas Valanciunas', 'Victor Wembanyama']","['Scottie Barnes', 'Victor Wembanyama', 'Cole Anthony', 'Scottie Barnes', 'Dyson Daniels', 'Keldon Johnson', 'Jusuf Nurkic', 'Tre Jones']",377.90000000000003,286.3143636904657,192.0,194.0,1,1,85,"['Tobias Harris', 'Kelly Oubre Jr.', 'Cole Anthony', 'Franz Wagner', 'Dennis Schroder', 'Talen Horton-Tucker', 'Jeremy Sochan', 'Victor Wembanyama', 'Paolo Banchero']","['Cole Anthony', 'Franz Wagner', 'Kevin Durant', 'Jonas Valanciunas', 'Jordan Clarkson', 'Kelly Oubre Jr.', 'Herbert Jones', 'Scottie Barnes', 'Keldon Johnson']",383.1,321.15160726308824,56900.0,60000.0,0,0,85,"['John Collins', 'OG Anunoby', 'Talen Horton-Tucker', 'Herbert Jones', 'Jonas Valanciunas', 'Paolo Banchero', 'Cole Anthony', 'Victor Wembanyama']","['Ausar Thompson', 'Jonas Valanciunas', 'Tobias Harris', 'Franz Wagner', 'Isaiah Stewart', 'Jonas Valanciunas', 'Collin Sexton', 'Keldon Johnson']",350.25,253.0194091387093,48100.0,49200.0,0,1
2023-11-03,140,"['Tyler Herro', 'Josh Hart', 'Klay Thompson', 'Malcolm Brogdon', 'Chet Holmgren', 'Myles Turner', 'Evan Mobley', 'Jarrett Allen']","['Michael Porter Jr.', 'Jamal Murray', 'Luguentz Dort', 'Myles Turner', 'Andrew Nembhard', 'Stephen Curry', 'Dario Saric', 'Jalen Brunson']",335.29999999999995,288.9475969685241,194.0,197.0,0,0,140,"['Vasilije Micic', 'Desmond Bane', 'Jaren Jackson Jr.', 'Jalen Brunson', 'Xavier Tillman', 'Myles Turner', 'Brook Lopez', 'Buddy Hield', 'Josh Hart']","['Malcolm Brogdon', 'Cam Thomas', 'Tyus Jones', 'Desmond Bane', 'Julius Randle', 'Aaron Nesmith', 'Bruce Brown', 'Jae Crowder', 'Myles Turner']",379.5,309.4968912081793,58400.0,57900.0,0,0,140,"['Julius Randle', 'David Roddy', 'Brook Lopez', 'Luguentz Dort', 'Jaren Jackson Jr.', 'Deandre Ayton', 'Jalen Williams', 'Jaden Hardy']","['Bilal Coulibaly', 'Tyrese Haliburton', 'Tim Hardaway Jr.', 'Jae Crowder', 'Desmond Bane', 'Myles Turner', 'Josh Green', 'Luguentz Dort']",281.25,261.1498909816146,47900.0,48700.0,0,0
2023-11-04,185,"['Patrick Williams', 'Michael Porter Jr.', 'Tyrese Haliburton', 'Kevin Durant', 'Gordon Hayward', 'Fred VanVleet', 'DeAndre Jordan', 'Jabari Smith Jr.']","['Michael Porter Jr.', 'LaMelo Ball', 'Talen Horton-Tucker', 'CJ McCollum', 'Kristaps Porzingis', 'Mark Williams', 'Gordon Hayward', 'Keyonte George']",309.59999999999997,273.11996802575885,200.0,196.0,0,0,185,"['P.J. Washington', 'Tyrese Haliburton', 'Joel Embiid', 'Aaron Gordon', 'Anthony Edwards', 'Spencer Dinwiddie', 'Jalen Suggs', 'Anthony Davis', 'Lauri Markkanen']","['Shake Milton', 'Kristaps Porzingis', 'Tyrese Haliburton', 'Brandon Miller', 'Clint Capela', 'Alperen Sengun', 'Kevin Durant', 'Joel Embiid', 'Anthony Edwards']",389.29999999999995,339.68164441548294,,,0,0,185,"['Anthony Edwards', 'Joel Embiid', 'Tyrese Haliburton', 'Dorian Finney-Smith', 'Jusuf Nurkic', 'Spencer Dinwiddie', 'Tyrese Haliburton', 'Paolo Banchero']","['Kevin Durant', 'Harrison Barnes', 'Kristaps Porzingis', 'Jayson Tatum', 'Trae Young', 'Jrue Holiday', 'Nikola Jokic', 'Franz Wagner']",372.25,308.2239211220294,,,1,0
2023-11-05,107,"['Gordon Hayward', 'Scottie Barnes', 'Jakob Poeltl', 'Desmond Bane', 'Jusuf Nurkic', 'Max Strus', 'Ausar Thompson', 'Malcolm Brogdon']","['Ausar Thompson', 'Luka Doncic', 'Jalen Duren', 'Scottie Barnes', 'Grant Williams', 'Moses Moody', 'Draymond Green', 'Jabari Walker']",353.9,292.3945870915428,199.0,196.0,0,0,107,"['Victor Wembanyama', 'Shaedon Sharpe', 'Keldon Johnson', 'Grant Williams', 'Victor Wembanyama', 'Malcolm Brogdon', 'Bismack Biyombo', 'Trayce Jackson-Davis', 'LaMelo Ball']","['Kevin Durant', 'Eric Gordon', 'Scottie Barnes', 'Jordan Goodwin', 'Max Strus', 'Jalen Duren', 'LaMelo Ball', 'Jabari Walker', 'Trayce Jackson-Davis']",375.6,357.1286276096479,58900.0,57400.0,1,0,107,"['Zach Collins', 'LaMelo Ball', 'Jaden Hardy', 'Joe Harris', 'LaMelo Ball', 'Theo Maledon', 'Scottie Barnes', 'Darius Garland']","['Scottie Barnes', 'Grant Williams', 'Jakob Poeltl', 'Ausar Thompson', 'Marcus Sasser', 'Malcolm Brogdon', 'LaMelo Ball', 'Jabari Walker']",319.5,264.72462803311646,49300.0,49800.0,1,0
2023-11-06,269,"['Nikola Jokic', 'Austin Reaves', 'Tyler Herro', 'Jae Crowder', 'Cade Cunningham', 'Josh Hart', 'Sam Hauser', 'Jordan Hawkins']","['Aaron Gordon', 'Cameron Payne', 'RJ Barrett', 'Ben Simmons', 'Chet Holmgren', 'Jordan Hawkins', 'Cole Anthony', 'Nikola Jokic']",310.9,270.3236855654046,180.0,190.0,0,0,269,"['James Harden', ""De'Anthony Melton"", 'Anthony Edwards', 'Jordan Hawkins', 'Killian Hayes', 'Mitchell Robinson', 'Joel Embiid', 'Dorian Finney-Smith', 'Daniel Gafford']","['Ivica Zubac', 'Mikal Bridges', 'Anthony Edwards', 'Tyrese Maxey', 'Zach LaVine', 'Collin Gillespie', 'Moritz Wagner', 'Saddiq Bey', 'Cam Thomas']",376.99999999999994,298.4307238344103,59200.0,58600.0,0,0,269,"['Nikola Jokic', 'Julian Strawther', 'Cam Thomas', 'Jaylin Williams', 'Julian Strawther', 'Kyle Kuzma', 'Jalen Johnson', 'Deni Avdija']","['Malik Beasley', 'Taurean Prince', 'RJ Barrett', 'Jaylen Brown', 'Jordan Poole', 'Christian Wood', 'Anthony Edwards', 'Jalen Suggs']",318.75,237.82907406054437,47800.0,50000.0,1,0
2023-11-08,300,"['Jerami Grant', 'Damian Lillard', 'Karl-Anthony Towns', 'Pascal Siakam', 'Grayson Allen', 'Keita Bates-Diop', 'Rui Hachimura', 'Jerami Grant']","['Joel Embiid', 'Damian Lillard', 'Bennedict Mathurin', 'Matisse Thybulle', 'Julius Randle', ""D'Angelo Russell"", 'Jacob Gilyard', 'Grayson Allen']",372.7,278.3941189503297,188.0,196.0,1,0,300,"['Brook Lopez', 'Pascal Siakam', 'Gordon Hayward', 'Kyle Lowry', 'Luguentz Dort', 'Tyrese Maxey', 'Shai Gilgeous-Alexander', 'Kris Dunn', 'Aaron Gordon']","['Jae Crowder', 'Kyle Kuzma', 'Tyrese Maxey', 'Jalen Smith', 'Luka Doncic', 'Donovan Mitchell', 'Cody Zeller', 'Grayson Allen', 'Kyle Lowry']",370.70000000000005,329.14634483698757,59900.0,59100.0,0,0,300,"['Danilo Gallinari', 'Killian Hayes', 'Alex Len', 'Nikola Jokic', 'Jusuf Nurkic', 'Bam Adebayo', 'Nick Richards', ""D'Angelo Russell""]","['Shaedon Sharpe', 'Thomas Bryant', 'Grayson Allen', 'Aaron Nesmith', 'Deandre Ayton', 'Mike Conley', 'Cade Cunningham', 'Jalen Duren']",306.0,236.24949682317674,49300.0,48600.0,0,0
2023-11-09,41,"['Bruce Brown', 'Bruce Brown', 'Jalen Suggs', 'Giannis Antetokounmpo', 'Trae Young', 'Paolo Banchero', 'Bennedict Mathurin', 'Bennedict Mathurin']","['Onyeka Okongwu', 'Joe Ingles', 'Tyrese Haliburton', 'Trae Young', 'Tyrese Haliburton', 'Onyeka Okongwu', 'Bennedict Mathurin', 'Jonathan Isaac']",373.2,269.3746663289145,199.0,192.0,2,2,41,"['Bennedict Mathurin', 'Bennedict Mathurin', 'Markelle Fultz', 'Bogdan Bogdanovic', 'Giannis Antetokounmpo', 'Trae Young', 'Myles Turner', 'Bruce Brown', 'Jonathan Isaac']","['Saddiq Bey', 'Bobby Portis', 'Myles Turner', 'Bogdan Bogdanovic', 'Jalen Suggs', 'Giannis Antetokounmpo', 'Tyrese Haliburton', 'Malik Beasley', 'Cole Anthony']",379.2,269.13299153838307,56900.0,58300.0,1,0,41,"['Jalen Suggs', 'Bennedict Mathurin', 'Giannis Antetokounmpo', 'Cameron Payne', 'Joe Ingles', 'Goga Bitadze', 'Trae Young', 'Malik Beasley']","['Clint Capela', 'Myles Turner', ""De'Andre Hunter"", 'Bruce Brown', 'Bruce Brown', 'Bobby Portis', 'Bogdan Bogdanovic', 'Tyrese Haliburton']",305.25,248.21927162446082,48200.0,49800.0,0,1
2023-11-10,185,"['Bismack Biyombo', 'Tyrese Maxey', 'Anthony Edwards', 'Karl-Anthony Towns', 'Talen Horton-Tucker', 'Jacob Gilyard', 'Tobias Harris', 'Mark Williams']","['Brandon Ingram', 'Keon Ellis', 'Kevin Huerter', 'Victor Wembanyama', 'Domantas Sabonis', 'Daniel Gafford', 'Derrick Jones Jr.', 'Kawhi Leonard']",336.7,317.09024801738565,191.0,198.0,0,0,185,"['Tyrese Maxey', 'Kyrie Irving', 'Marcus Morris Sr.', 'Keyonte George', 'Lonnie Walker IV', 'Lauri Markkanen', 'Anthony Edwards', 'Seth Curry', 'Desmond Bane']","['Tyrese Maxey', 'Kawhi Leonard', ""D'Angelo Russell"", 'Kevin Durant', 'Ivica Zubac', 'John Konchar', 'Desmond Bane', 'Bones Hyland', 'Nickeil Alexander-Walker']",332.70000000000005,321.2573228482157,59500.0,58700.0,0,0,185,"['Charles Bassey', 'Ochai Agbaji', 'Dyson Daniels', 'Tyrese Maxey', 'Devin Vassell', 'Desmond Bane', 'LeBron James', 'Cam Reddish']","['Mark Williams', 'Daniel Gafford', 'Jrue Holiday', 'Brandon Miller', 'Keita Bates-Diop', 'Anthony Edwards', 'Marvin Bagley III', 'Ausar Thompson']",320.25,254.51920396834612,48800.0,48900.0,0,0
2023-11-11,89,"['Otto Porter Jr.', 'Giannis Antetokounmpo', 'Duncan Robinson', 'Haywood Highsmith', 'Paolo Banchero', 'Caris LeVert', 'Bam Adebayo', 'Darius Garland']","['Dru Smith', 'Jakob Poeltl', 'Caris LeVert', 'Klay Thompson', 'Franz Wagner', 'Al Horford', 'Stephen Curry', 'Dejounte Murray']",332.4,245.35801051668824,196.0,190.0,0,0,89,"['Bam Adebayo', 'Giannis Antetokounmpo', 'Gary Payton II', 'Bam Adebayo', 'Kyle Lowry', 'Dejounte Murray', 'Duncan Robinson', 'Moritz Wagner', 'Joe Ingles']","['Stephen Curry', 'Haywood Highsmith', 'Caris LeVert', 'Paolo Banchero', 'Bam Adebayo', 'Otto Porter Jr.', 'Joe Ingles', 'Darius Garland', 'Bam Adebayo']",334.2000000000001,301.9245202472434,59000.0,59100.0,1,1,89,"['Max Strus', 'Stephen Curry', 'Goga Bitadze', 'Dru Smith', 'Paolo Banchero', 'Moritz Wagner', 'Dejounte Murray', 'Jaime Jaquez Jr.']","['Thaddeus Young', 'Max Strus', 'Dean Wade', 'Bam Adebayo', 'Darius Garland', 'Paolo Banchero', 'Jalen Suggs', 'Bam Adebayo']",265.0,261.06033178046346,49100.0,49100.0,0,1
2023-11-12,229,"['Jaime Jaquez Jr.', 'Kevin Durant', 'Jamaree Bouyea', 'Nikola Jokic', 'Myles Turner', 'Joel Embiid', 'LaMelo Ball', 'Kyrie Irving']","['Nikola Jokic', 'Skylar Mays', 'Kyrie Irving', 'Ayo Dosunmu', 'Isaiah Stewart', 'Russell Westbrook', 'Jonathan Kuminga', 'Devin Vassell']",387.7,244.4975869286805,,196.0,0,0,229,"['Tobias Harris', 'Zach LaVine', 'Joel Embiid', ""D'Angelo Russell"", 'Tyrese Maxey', 'Tim Hardaway Jr.', 'Joel Embiid', 'Tyrese Haliburton', 'Kevin Durant']","['Joel Embiid', 'Tyrese Maxey', 'Rudy Gobert', 'Paul George', 'Mikal Bridges', 'Shai Gilgeous-Alexander', 'Alperen Sengun', ""D'Angelo Russell"", 'Bradley Beal']",443.29999999999995,359.7723100619391,,,1,0,229,"['Skylar Mays', 'Nikola Jokic', 'Klay Thompson', 'Nic Claxton', 'Kevin Durant', 'Nikola Jokic', 'Dario Saric', 'Tyrese Haliburton']","['Julius Randle', 'Shai Gilgeous-Alexander', 'Kyrie Irving', 'Bilal Coulibaly', 'Fred VanVleet', 'Joel Embiid', 'Nikola Vucevic', 'Paul George']",410.5,318.42589724063873,,,1,0
2023-11-13,80,"['Bobby Portis', 'Keegan Murray', 'Patrick Williams', 'Nikola Vucevic', 'Domantas Sabonis', 'Max Strus', 'Jordan Poole', 'Julius Randle']","['Sam Hauser', 'Jayson Tatum', 'Tyus Jones', 'Jordan Poole', 'Chris Boucher', 'Kristaps Porzingis', 'Josh Hart', 'Donovan Mitchell']",324.5,256.6531807260588,196.0,195.0,0,0,80,"['Daniel Gafford', 'Zach LaVine', 'Pat Connaughton', ""De'Aaron Fox"", 'Josh Hart', 'Bobby Portis', 'Pascal Siakam', 'Nikola Vucevic', 'Kristaps Porzingis']","['Jayson Tatum', 'Scottie Barnes', 'Torrey Craig', 'Daniel Gafford', 'Nikola Vucevic', 'Max Strus', 'Daniel Gafford', 'Malik Monk', 'Keegan Murray']",371.49999999999994,313.03508200719955,59300.0,59700.0,0,1,80,"['Bobby Portis', 'Coby White', 'Jevon Carter', 'Pascal Siakam', 'Pascal Siakam', 'DeMar DeRozan', 'MarJon Beauchamp', 'Pascal Siakam']","['Daniel Gafford', 'Jordan Poole', 'Scottie Barnes', 'Max Strus', 'Tyus Jones', 'Pat Connaughton', 'Chris Boucher', 'Jaylen Brown']",326.25,240.24443771131337,48800.0,48900.0,2,0
2023-11-14,222,"['Jalen Smith', 'Max Christie', 'Santi Aldama', 'Spencer Dinwiddie', 'Paul George', 'Nikola Jokic', 'Nick Richards', 'Shai Gilgeous-Alexander']","['Mike Conley', 'Chris Paul', 'Dejounte Murray', 'Jaylin Williams', 'Josh Richardson', 'Spencer Dinwiddie', 'Tyrese Haliburton', 'Karl-Anthony Towns']",309.90000000000003,297.97299507670107,200.0,186.0,0,0,222,"['Nick Richards', 'David Roddy', 'Dejounte Murray', 'Dominick Barlow', 'Bam Adebayo', 'Brandon Ingram', 'Spencer Dinwiddie', 'Tyrese Haliburton', 'John Collins']","['Mike Conley', 'LeBron James', 'Tyrese Haliburton', 'Jordan Hawkins', 'Santi Aldama', 'Dereck Lively II', 'Herbert Jones', 'Brandon Ingram', 'Ivica Zubac']",386.1,340.3115398988128,59800.0,59900.0,0,0,222,"['Onyeka Okongwu', 'P.J. Washington', 'Tyrese Haliburton', 'Herbert Jones', 'Josh Giddey', 'Austin Reaves', 'Marvin Bagley III', 'Marcus Morris Sr.']","['Anthony Davis', 'Jonas Valanciunas', 'Haywood Highsmith', 'Anthony Davis', 'Jordan Hawkins', 'Collin Sexton', 'P.J. Tucker', 'Herbert Jones']",305.75,277.34463426470757,48700.0,49300.0,0,1
2023-11-15,182,"['Domantas Sabonis', 'Kevin Huerter', 'Cole Anthony', 'Mitchell Robinson', ""De'Aaron Fox"", 'Donovan Mitchell', 'Cam Reddish', 'Kevin Huerter']","['Brook Lopez', 'Domantas Sabonis', 'Paolo Banchero', 'Brook Lopez', 'Matisse Thybulle', 'Damian Lillard', 'Malik Beasley', 'Jalen Suggs']",356.9,303.58892014622694,201.0,193.0,1,1,182,"[""De'Aaron Fox"", 'Bilal Coulibaly', 'Jrue Holiday', 'Malik Beasley', 'Tim Hardaway Jr.', 'Kevin Huerter', 'Jalen Johnson', 'Julius Randle', 'Anthony Edwards']","['Duop Reath', 'Caris LeVert', 'Donovan Mitchell', 'Julius Randle', 'Grayson Allen', 'LeBron James', 'Eric Gordon', 'Evan Mobley', 'Precious Achiuwa']",355.8,318.7726639959961,59500.0,59300.0,0,0,182,"['Trae Young', 'Mitchell Robinson', 'Caris LeVert', 'Domantas Sabonis', 'Nassir Little', 'Jrue Holiday', 'Matisse Thybulle', 'Patrick Williams']","['Cole Anthony', 'Derrick Jones Jr.', 'Caris LeVert', 'Donovan Mitchell', 'Jalen Brunson', 'Duop Reath', 'JaVale McGee', ""De'Aaron Fox""]",288.5,242.7845458071679,48800.0,48200.0,0,0
2023-11-16,43,"['Jimmy Butler', 'Chet Holmgren', 'Bam Adebayo', 'Lonnie Walker IV', 'Chris Paul', 'Nic Claxton', 'Jalen Williams', 'Isaiah Joe']","['Jalen Williams', 'Dennis Smith Jr.', 'Jimmy Butler', 'Nic Claxton', 'Josh Giddey', 'Kevon Looney', 'Shai Gilgeous-Alexander', 'Jaylin Williams']",284.9,236.75991366617382,199.0,197.0,0,0,43,"['Spencer Dinwiddie', 'Jimmy Butler', 'Kenrich Williams', 'Chris Paul', 'Nic Claxton', 'Bam Adebayo', 'Kevin Love', 'Shai Gilgeous-Alexander', 'Isaiah Joe']","['Nic Claxton', 'Kyle Lowry', 'Duncan Robinson', 'Shai Gilgeous-Alexander', 'Nic Claxton', 'Moses Moody', 'Chris Paul', 'Mikal Bridges', 'Jalen Williams']",306.40000000000003,284.7531801717356,59200.0,58600.0,0,1,43,"['Kevon Looney', 'Jonathan Kuminga', 'Spencer Dinwiddie', 'Chet Holmgren', 'Jalen Williams', 'Brandin Podziemski', 'Shai Gilgeous-Alexander', 'Isaiah Joe']","['Chris Paul', 'Chet Holmgren', 'Kevin Love', 'Jonathan Kuminga', 'Shai Gilgeous-Alexander', 'Dorian Finney-Smith', 'Nic Claxton', 'Moses Moody']",253.0,252.88582006841898,49000.0,47900.0,0,0
2023-11-17,231,"['Fred VanVleet', 'Alex Caruso', 'Jalen Brunson', 'Max Strus', 'Domantas Sabonis', 'Keldon Johnson', 'Sasha Vezenkov', 'Norman Powell']","['Kevin Durant', 'Max Strus', 'Brandon Ingram', 'Nikola Vucevic', 'Christian Braun', 'Jonathan Isaac', 'Tobias Harris', 'Jalen Johnson']",308.1000000000001,282.85965090058744,185.0,200.0,0,0,231,"['Fred VanVleet', 'Domantas Sabonis', 'Christian Braun', 'Mark Williams', 'Immanuel Quickley', 'Kevin Knox II', 'Jordan Clarkson', 'Josh Hart', 'Alperen Sengun']","['Immanuel Quickley', 'Joe Ingles', 'Gary Harris', 'Paul George', 'Jalen Brunson', 'Anthony Davis', 'Cole Anthony', 'Deandre Ayton', 'Deni Avdija']",362.8,306.5095077490434,58000.0,57800.0,0,0,231,"['Tari Eason', 'Max Strus', 'Dennis Schroder', 'Jordan Clarkson', 'Jusuf Nurkic', 'Immanuel Quickley', 'Fred VanVleet', 'Saddiq Bey']","['Norman Powell', 'Eugene Omoruyi', 'Lauri Markkanen', 'Jalen Johnson', 'Isaiah Stewart', 'Tobias Harris', 'Devin Booker', 'Immanuel Quickley']",303.75,252.56029642000794,47800.0,49500.0,0,0
2023-11-18,116,"['LaMelo Ball', 'Donte DiVincenzo', 'Duncan Robinson', 'Bam Adebayo', 'Chris Paul', 'Herbert Jones', 'Chet Holmgren', 'Brandon Miller']","['Isaiah Joe', 'Jonas Valanciunas', 'Donte DiVincenzo', 'Jalen Williams', 'Luka Doncic', 'Kyle Lowry', 'Kyle Anderson', 'Chris Paul']",350.40000000000003,300.0397059125826,197.0,176.0,0,0,116,"['Julius Randle', 'Rudy Gobert', 'Shai Gilgeous-Alexander', 'Jonas Valanciunas', 'Karl-Anthony Towns', 'Desmond Bane', 'Kyrie Irving', 'Zach LaVine', 'Victor Wembanyama']","['Karl-Anthony Towns', 'Zach Collins', 'Kyrie Irving', 'Grant Williams', 'Damian Lillard', 'Shai Gilgeous-Alexander', 'Miles Bridges', 'Brandon Ingram', 'Andrew Wiggins']",451.70000000000005,337.3883812595159,,,0,0,116,"['Josh Hart', 'Rudy Gobert', 'Jonas Valanciunas', 'Kyrie Irving', 'Shai Gilgeous-Alexander', 'Giannis Antetokounmpo', 'Kevin Love', 'Giannis Antetokounmpo']","['Luka Doncic', 'Shai Gilgeous-Alexander', 'Shai Gilgeous-Alexander', 'Victor Wembanyama', 'Kyrie Irving', 'Chris Paul', 'Anthony Edwards', 'Miles Bridges']",402.25,377.7072060704231,,,1,1
2023-11-19,207,"['Austin Reaves', 'Lindy Waters III', 'Keegan Murray', 'Darius Garland', 'Jakob Poeltl', 'Joel Embiid', 'Lonnie Walker IV', 'Alperen Sengun']","['Jakob Poeltl', 'Kris Murray', 'Lauri Markkanen', 'Kyrie Irving', 'T.J. McConnell', 'Luka Doncic', 'Cameron Johnson', 'Josh Green']",300.1,264.5666410852224,201.0,199.0,0,0,207,"['Kevin Durant', 'Chet Holmgren', 'Lauri Markkanen', 'Sam Merrill', 'Dillon Brooks', 'David Roddy', ""De'Aaron Fox"", 'Malik Monk', 'John Collins']","['Kevin Durant', 'Jakob Poeltl', 'Isaiah Stewart', 'Cam Reddish', 'Tyrese Maxey', 'Dillon Brooks', 'Bruce Brown', 'Kevin Durant', 'Gary Harris']",335.29999999999995,311.2071879597381,59800.0,59600.0,0,1,207,"['Chris Duarte', 'Bennedict Mathurin', 'Devin Booker', 'Gary Trent Jr.', 'Jordan Clarkson', 'Lonnie Walker IV', 'Kristaps Porzingis', 'Jakob Poeltl']","['Jordan Nwora', 'Chet Holmgren', 'Lonnie Walker IV', 'T.J. McConnell', 'Alperen Sengun', 'Chris Duarte', 'Kevin Durant', 'Lauri Markkanen']",303.75,284.5222319290042,49000.0,49700.0,0,0
2023-11-20,179,"['Charles Bassey', 'Jabari Smith Jr.', 'Reggie Jackson', 'Zion Williamson', 'Chris Duarte', 'LaMelo Ball', 'James Harden', 'Kristaps Porzingis']","['Aaron Holiday', 'Ivica Zubac', 'Jalen Green', 'Jayson Tatum', 'Jayson Tatum', 'Zion Williamson', 'Naji Marshall', 'Christian Braun']",299.8,287.32951552309095,194.0,196.0,0,1,179,"['Miles Bridges', 'Mark Williams', 'Johnny Davis', 'Fred VanVleet', 'Jayson Tatum', 'Jonas Valanciunas', 'Alperen Sengun', 'Nickeil Alexander-Walker', 'Kristaps Porzingis']","['Payton Pritchard', 'Giannis Antetokounmpo', 'Terance Mann', 'Jabari Smith Jr.', 'Zion Williamson', 'JaVale McGee', 'Russell Westbrook', 'Jayson Tatum', 'Khris Middleton']",369.90000000000003,323.67071365043523,58600.0,58700.0,0,0,179,"['Shake Milton', 'Giannis Antetokounmpo', 'DeMar DeRozan', 'LaMelo Ball', 'Bobby Portis', 'Brook Lopez', 'Daniel Theis', 'Charles Bassey']","['Jaime Jaquez Jr.', 'Keldon Johnson', 'Chris Paul', 'Gordon Hayward', 'Jayson Tatum', 'Daniel Theis', 'Rudy Gobert', 'Nickeil Alexander-Walker']",311.75,272.3505124859512,49900.0,49600.0,0,0
2023-11-21,111,"['Max Christie', 'Obi Toppin', 'Christian Wood', 'Tyrese Haliburton', 'Franz Wagner', 'Goga Bitadze', 'Tyrese Maxey', 'Evan Mobley']","['Devin Booker', 'Dennis Schroder', 'Jalen Suggs', 'Nassir Little', 'Darius Garland', 'Jusuf Nurkic', 'Myles Turner', 'Max Strus']",320.7,286.5928968513385,198.0,192.0,0,0,111,"['Jerami Grant', 'Austin Reaves', 'Max Christie', 'Tyrese Haliburton', 'LeBron James', 'Grayson Allen', 'Jusuf Nurkic', 'Darius Garland', 'Precious Achiuwa']","['Anthony Davis', 'Jusuf Nurkic', 'Aaron Nesmith', 'Dejounte Murray', 'OG Anunoby', 'Devin Booker', 'Trae Young', 'Nassir Little', 'Simone Fontecchio']",364.5,320.3812933120876,59400.0,59500.0,0,0,111,"['Cole Anthony', 'Bogdan Bogdanovic', 'Jarrett Allen', 'Tyrese Haliburton', 'Tristan Thompson', 'John Collins', 'Aaron Nesmith', 'Austin Reaves']","['Jalen Suggs', 'Nassir Little', 'Goga Bitadze', 'Trae Young', 'Dean Wade', 'Jerami Grant', 'Joel Embiid', 'Christian Wood']",285.5,278.2909311186522,47300.0,49900.0,0,0
