player_name,game_date,stl,stl_pred
Jimmy Butler,2017-12-28,2.0,1.3267839
Jimmy Butler,2017-12-31,3.0,2.2551157
Jimmy Butler,2018-01-01,3.0,2.0015492
Jimmy Butler,2018-01-03,2.0,1.3429712
Jimmy Butler,2018-01-05,3.0,2.079377
Jimmy Butler,2018-01-06,1.0,1.430651
Jimmy Butler,2018-01-08,3.0,2.1634138
Jimmy Butler,2018-01-10,4.0,2.2111087
Jimmy Butler,2018-01-12,3.0,1.5984612
Jimmy Butler,2018-01-14,2.0,1.5727272
Joel Embiid,2018-01-11,2.0,0.68512195
Joel Embiid,2018-01-15,0.0,0.27994365
John Wall,2017-12-27,0.0,0.9647827
John Wall,2017-12-29,5.0,2.076505
John Wall,2017-12-31,1.0,1.5970169
John Wall,2018-01-03,1.0,0.8457757
John Wall,2018-01-05,4.0,1.4496443
John Wall,2018-01-06,1.0,0.31582218
John Wall,2018-01-10,3.0,0.6941587
John Wall,2018-01-12,1.0,1.6157328
John Wall,2018-01-13,2.0,1.8889544
John Wall,2018-01-15,3.0,2.199202
Jrue Holiday,2017-12-30,0.0,0.29441428
Karl-Anthony Towns,2017-12-28,1.0,1.0957068
Karl-Anthony Towns,2017-12-31,2.0,1.3170283
Karl-Anthony Towns,2018-01-01,2.0,1.2439814
Karl-Anthony Towns,2018-01-03,0.0,0.1489881
Karl-Anthony Towns,2018-01-05,0.0,0.18910173
Karl-Anthony Towns,2018-01-06,1.0,0.6809994
Karl-Anthony Towns,2018-01-08,0.0,0.87998307
Karl-Anthony Towns,2018-01-10,0.0,0.7989607
Karl-Anthony Towns,2018-01-12,0.0,0.7369319
Karl-Anthony Towns,2018-01-14,1.0,1.0193962
Kemba Walker,2018-01-02,2.0,2.0969274
Kemba Walker,2018-01-05,4.0,2.6669111
Kemba Walker,2018-01-10,3.0,1.0341716
Kemba Walker,2018-01-12,0.0,0.77955353
Kemba Walker,2018-01-13,1.0,1.6060281
Kevin Durant,2017-12-27,0.0,0.24077846
Kevin Durant,2017-12-29,0.0,0.14680378
Kevin Durant,2017-12-30,1.0,0.65376073
Kevin Durant,2018-01-03,0.0,0.20726885
Kevin Durant,2018-01-10,1.0,0.49635726
Kevin Durant,2018-01-12,2.0,1.1917422
Kevin Durant,2018-01-13,0.0,0.6721759
Kevin Durant,2018-01-15,3.0,0.54729897
Kevin Love,2017-12-30,0.0,-0.019757524
Kevin Love,2018-01-02,1.0,0.35146767
Kevin Love,2018-01-03,0.0,0.28905335
Kevin Love,2018-01-06,0.0,0.3205437
Khris Middleton,2018-01-10,0.0,0.59083164
Kris Dunn,2017-12-31,0.0,0.91544855
Kris Dunn,2018-01-01,1.0,1.1116478
Kris Dunn,2018-01-03,2.0,1.3149762
Kris Dunn,2018-01-05,4.0,1.6274843
Kris Dunn,2018-01-06,0.0,0.6057192
Kris Dunn,2018-01-08,3.0,2.392133
Kris Dunn,2018-01-10,5.0,2.5409105
Kris Dunn,2018-01-13,3.0,1.6178964
Kris Dunn,2018-01-15,1.0,1.7856686
Kristaps Porzingis,2017-12-30,2.0,0.8852328
Kristaps Porzingis,2018-01-02,0.0,0.61260843
Kristaps Porzingis,2018-01-03,0.0,0.6150406
Kristaps Porzingis,2018-01-05,1.0,0.22555798
Kristaps Porzingis,2018-01-07,0.0,0.58236545
Kristaps Porzingis,2018-01-10,0.0,1.3042396
Kristaps Porzingis,2018-01-12,2.0,1.5300772
Kristaps Porzingis,2018-01-14,5.0,2.2887342
Kristaps Porzingis,2018-01-15,0.0,1.6870816
Kyle Lowry,2017-12-29,0.0,-0.30740908
Kyle Lowry,2018-01-01,1.0,1.0885588
Kyle Lowry,2018-01-03,2.0,1.5599344
Kyle Lowry,2018-01-05,2.0,1.754243
Kyle Lowry,2018-01-08,1.0,1.1552246
Kyle Lowry,2018-01-15,3.0,0.7617564
Kyrie Irving,2017-12-27,0.0,0.7845996
Kyrie Irving,2017-12-28,2.0,0.9291337
Kyrie Irving,2017-12-31,2.0,1.3690448
Kyrie Irving,2018-01-03,1.0,1.1847888
Kyrie Irving,2018-01-05,2.0,0.7312279
Kyrie Irving,2018-01-06,0.0,0.3886615
Kyrie Irving,2018-01-11,0.0,0.33822215
LaMarcus Aldridge,2017-12-28,0.0,0.21370843
LaMarcus Aldridge,2017-12-30,0.0,0.25583833
LaMarcus Aldridge,2018-01-02,1.0,0.7589513
LaMarcus Aldridge,2018-01-03,1.0,0.59171724
LaMarcus Aldridge,2018-01-07,1.0,0.63032305
LaMarcus Aldridge,2018-01-08,0.0,0.43290442
LaMarcus Aldridge,2018-01-11,0.0,0.23348875
LaMarcus Aldridge,2018-01-13,1.0,0.26993394
LaMarcus Aldridge,2018-01-15,1.0,-0.1197101
LeBron James,2017-12-30,2.0,1.5072452
LeBron James,2018-01-02,4.0,1.7887545
LeBron James,2018-01-03,1.0,1.267837
LeBron James,2018-01-06,6.0,2.9852622
LeBron James,2018-01-08,0.0,1.4245557
LeBron James,2018-01-11,1.0,1.103858
LeBron James,2018-01-12,3.0,2.314201
LeBron James,2018-01-15,3.0,0.6464294
Lonzo Ball,2018-01-13,1.0,1.2089419
Lou Williams,2018-01-10,0.0,-0.030169547
Lou Williams,2018-01-11,2.0,1.3153775
Lou Williams,2018-01-13,4.0,2.2200155
Lou Williams,2018-01-15,0.0,0.6693619
Marc Gasol,2017-12-30,2.0,0.9691292
Marc Gasol,2017-12-31,0.0,0.60668015
Marc Gasol,2018-01-02,1.0,0.80735016
Marc Gasol,2018-01-05,0.0,-0.04932142
Marc Gasol,2018-01-10,2.0,0.7303678
Marc Gasol,2018-01-12,0.0,0.31242642
Myles Turner,2017-12-27,2.0,1.0426522
Myles Turner,2017-12-29,1.0,0.6655119
Myles Turner,2017-12-31,0.0,0.33950946
Nikola Jokic,2017-12-27,2.0,0.9286121
Nikola Jokic,2017-12-30,1.0,0.90071523
Nikola Jokic,2018-01-03,2.0,1.517175
Nikola Jokic,2018-01-05,1.0,0.43116212
Nikola Jokic,2018-01-06,0.0,0.47037703
Nikola Jokic,2018-01-08,3.0,1.1503081
Nikola Jokic,2018-01-10,2.0,0.98323506
Nikola Jokic,2018-01-12,0.0,0.7342849
Nikola Jokic,2018-01-13,2.0,0.8657781
Paul George,2017-12-27,1.0,0.987493
Paul George,2017-12-31,1.0,1.2456394
Paul George,2018-01-03,3.0,1.0901233
Paul George,2018-01-04,0.0,0.22135936
Paul George,2018-01-07,1.0,0.5183332
Paul George,2018-01-09,0.0,-0.51581657
Paul George,2018-01-10,0.0,0.35331583
Paul George,2018-01-13,1.0,0.37705654
Paul George,2018-01-15,5.0,1.2334223
Russell Westbrook,2017-12-27,2.0,1.5781498
Russell Westbrook,2017-12-29,1.0,1.5436668
Russell Westbrook,2017-12-31,1.0,1.4834679
Russell Westbrook,2018-01-03,1.0,1.5034654
Russell Westbrook,2018-01-04,1.0,1.2128352
Russell Westbrook,2018-01-07,2.0,1.4495935
Russell Westbrook,2018-01-09,3.0,2.1191716
Russell Westbrook,2018-01-10,4.0,2.52849
Russell Westbrook,2018-01-13,2.0,1.9791552
Russell Westbrook,2018-01-15,1.0,2.0457118
Stephen Curry,2018-01-13,1.0,0.5430169
Stephen Curry,2018-01-15,2.0,0.4643336
Tyreke Evans,2017-12-30,1.0,0.4607369
Tyreke Evans,2017-12-31,1.0,0.8535775
Tyreke Evans,2018-01-02,3.0,0.9653536
Tyreke Evans,2018-01-05,1.0,1.1422936
Tyreke Evans,2018-01-10,1.0,1.232724
Tyreke Evans,2018-01-12,2.0,1.2229548
Victor Oladipo,2018-01-06,5.0,2.6565118
Victor Oladipo,2018-01-08,3.0,2.1123786
Victor Oladipo,2018-01-10,3.0,2.317752
Victor Oladipo,2018-01-12,1.0,1.8694465
Victor Oladipo,2018-01-14,4.0,2.117333
Victor Oladipo,2018-01-15,2.0,2.5681562
Aaron Gordon,2018-01-10,0.0,0.45350993
Aaron Gordon,2018-01-16,0.0,0.56678843
Andre Drummond,2018-01-05,1.0,1.110804
Andre Drummond,2018-01-08,2.0,1.1518252
Andre Drummond,2018-01-10,2.0,1.38176
Andre Drummond,2018-01-13,2.0,1.2583333
Anthony Davis,2017-12-30,0.0,1.1172142
Anthony Davis,2018-01-03,3.0,1.475528
Anthony Davis,2018-01-06,1.0,0.9353678
Anthony Davis,2018-01-08,0.0,1.3703449
Anthony Davis,2018-01-12,0.0,1.3149871
Anthony Davis,2018-01-14,4.0,1.261624
Anthony Davis,2018-01-16,1.0,1.7329371
Ben Simmons,2017-12-30,0.0,1.0987768
Ben Simmons,2017-12-31,3.0,1.7209675
Ben Simmons,2018-01-03,3.0,1.5339543
Ben Simmons,2018-01-05,2.0,1.2135776
Ben Simmons,2018-01-11,2.0,1.4088643
Ben Simmons,2018-01-15,2.0,1.4217972
Blake Griffin,2018-01-11,1.0,0.3452129
Blake Griffin,2018-01-13,0.0,0.3102096
Blake Griffin,2018-01-15,1.0,0.38246894
Bradley Beal,2017-12-29,0.0,1.1446185
Bradley Beal,2017-12-31,2.0,1.2425544
Bradley Beal,2018-01-03,3.0,1.3788071
Bradley Beal,2018-01-05,1.0,1.3170197
Bradley Beal,2018-01-06,1.0,1.1636953
Bradley Beal,2018-01-10,0.0,0.7682917
Bradley Beal,2018-01-12,1.0,0.8698462
Bradley Beal,2018-01-13,3.0,1.1507514
Bradley Beal,2018-01-15,0.0,0.9233136
CJ McCollum,2018-01-16,3.0,1.2895133
Chris Paul,2018-01-04,0.0,1.1289327
Chris Paul,2018-01-06,2.0,1.2181125
Chris Paul,2018-01-08,2.0,1.1909811
Chris Paul,2018-01-10,3.0,1.4668872
Chris Paul,2018-01-12,0.0,1.0029509
Chris Paul,2018-01-15,0.0,0.98048097
Clint Capela,2018-01-12,2.0,0.71050537
Clint Capela,2018-01-15,1.0,0.754053
Damian Lillard,2018-01-12,3.0,1.5528642
Damian Lillard,2018-01-14,1.0,1.2825215
Damian Lillard,2018-01-16,1.0,0.95368505
DeAndre Jordan,2017-12-29,0.0,0.2450577
DeAndre Jordan,2017-12-31,0.0,0.26339543
DeAndre Jordan,2018-01-02,0.0,0.2871334
DeAndre Jordan,2018-01-06,0.0,0.2650892
DeAndre Jordan,2018-01-08,0.0,0.38057756
DeAndre Jordan,2018-01-10,1.0,0.3415397
DeAndre Jordan,2018-01-11,0.0,0.33601475
DeMar DeRozan,2018-01-01,1.0,1.0246899
DeMar DeRozan,2018-01-03,3.0,1.398379
DeMar DeRozan,2018-01-05,2.0,1.1226184
DeMar DeRozan,2018-01-08,1.0,0.9625045
DeMar DeRozan,2018-01-09,0.0,0.76895446
DeMar DeRozan,2018-01-11,0.0,1.1244621
DeMar DeRozan,2018-01-13,0.0,1.4366441
DeMar DeRozan,2018-01-15,2.0,1.023756
DeMarcus Cousins,2017-12-30,1.0,2.0227907
DeMarcus Cousins,2018-01-03,2.0,1.9783716
DeMarcus Cousins,2018-01-06,0.0,1.7896326
DeMarcus Cousins,2018-01-08,2.0,1.8074504
DeMarcus Cousins,2018-01-10,0.0,2.3450327
DeMarcus Cousins,2018-01-12,0.0,2.5202885
DeMarcus Cousins,2018-01-14,7.0,2.6819038
DeMarcus Cousins,2018-01-16,3.0,2.4479856
Dennis Schroder,2017-12-30,1.0,0.54221827
Dennis Schroder,2018-01-02,1.0,0.71614087
Dennis Schroder,2018-01-15,0.0,0.6520994
Devin Booker,2018-01-07,0.0,0.8187813
Devin Booker,2018-01-12,2.0,0.9848905
Devin Booker,2018-01-14,0.0,1.1768508
Devin Booker,2018-01-16,2.0,1.4804778
Draymond Green,2017-12-30,0.0,0.4814564
Draymond Green,2018-01-03,1.0,0.49124205
Draymond Green,2018-01-04,2.0,0.4376576
Draymond Green,2018-01-06,1.0,0.56451285
Draymond Green,2018-01-08,1.0,0.5914395
Draymond Green,2018-01-10,0.0,0.5292399
Draymond Green,2018-01-12,1.0,0.62735635
Draymond Green,2018-01-13,0.0,0.5121228
Draymond Green,2018-01-15,0.0,0.7072204
Dwight Howard,2017-12-29,2.0,1.5041552
Dwight Howard,2017-12-31,2.0,1.3136262
Dwight Howard,2018-01-02,1.0,1.066493
Dwight Howard,2018-01-05,0.0,1.0409184
Dwight Howard,2018-01-10,1.0,0.79614097
Dwight Howard,2018-01-12,1.0,0.84329957
Dwight Howard,2018-01-13,1.0,0.721601
Eric Bledsoe,2018-01-14,1.0,2.319797
Eric Bledsoe,2018-01-15,4.0,2.8875055
Giannis Antetokounmpo,2018-01-01,0.0,1.1790338
Giannis Antetokounmpo,2018-01-03,1.0,1.3091792
Giannis Antetokounmpo,2018-01-05,2.0,1.326452
Giannis Antetokounmpo,2018-01-06,2.0,1.26706
Giannis Antetokounmpo,2018-01-08,2.0,1.6165695
Giannis Antetokounmpo,2018-01-10,0.0,1.1685227
Giannis Antetokounmpo,2018-01-12,0.0,1.2483261
Giannis Antetokounmpo,2018-01-14,1.0,1.4634675
Giannis Antetokounmpo,2018-01-15,0.0,1.9841273
Hassan Whiteside,2018-01-09,0.0,0.6735048
Hassan Whiteside,2018-01-10,0.0,0.6650664
Hassan Whiteside,2018-01-14,2.0,0.74449706
Hassan Whiteside,2018-01-15,0.0,0.46497756
James Harden,2017-12-29,1.0,1.1765056
James Harden,2017-12-31,2.0,1.0568647
Jimmy Butler,2017-12-28,2.0,1.724216
Jimmy Butler,2017-12-31,3.0,1.9640503
Jimmy Butler,2018-01-01,3.0,1.798554
Jimmy Butler,2018-01-03,2.0,1.7312794
Jimmy Butler,2018-01-05,3.0,1.5913935
Jimmy Butler,2018-01-06,1.0,1.3555453
Jimmy Butler,2018-01-08,3.0,1.7678285
Jimmy Butler,2018-01-10,4.0,1.792633
Jimmy Butler,2018-01-12,3.0,1.6472678
Jimmy Butler,2018-01-14,2.0,1.8600872
Jimmy Butler,2018-01-16,5.0,1.7436564
Joel Embiid,2018-01-11,2.0,0.9218606
Joel Embiid,2018-01-15,0.0,0.7198414
John Wall,2017-12-29,5.0,2.3865306
John Wall,2017-12-31,1.0,1.9372976
John Wall,2018-01-03,1.0,1.9545782
John Wall,2018-01-05,4.0,2.2080662
John Wall,2018-01-06,1.0,1.6739864
John Wall,2018-01-10,3.0,1.9128132
John Wall,2018-01-12,1.0,1.9555253
John Wall,2018-01-13,2.0,1.8988448
John Wall,2018-01-15,3.0,1.8201706
Jrue Holiday,2017-12-30,0.0,0.83379424
Jrue Holiday,2018-01-16,3.0,1.4704975
Karl-Anthony Towns,2017-12-28,1.0,1.212184
Karl-Anthony Towns,2017-12-31,2.0,1.3391907
Karl-Anthony Towns,2018-01-01,2.0,1.380892
Karl-Anthony Towns,2018-01-03,0.0,0.79731184
Karl-Anthony Towns,2018-01-05,0.0,0.8906071
Karl-Anthony Towns,2018-01-06,1.0,0.91587067
Karl-Anthony Towns,2018-01-08,0.0,0.7738204
Karl-Anthony Towns,2018-01-10,0.0,1.0044111
Karl-Anthony Towns,2018-01-12,0.0,1.01541
Karl-Anthony Towns,2018-01-14,1.0,1.1191607
Karl-Anthony Towns,2018-01-16,0.0,1.1223131
Kemba Walker,2018-01-02,2.0,1.4435047
Kemba Walker,2018-01-05,4.0,1.6279681
Kemba Walker,2018-01-10,3.0,1.3683612
Kemba Walker,2018-01-12,0.0,0.747591
Kemba Walker,2018-01-13,1.0,1.071609
Kevin Durant,2017-12-27,0.0,0.9376558
Kevin Durant,2017-12-29,0.0,0.86037934
Kevin Durant,2017-12-30,1.0,1.0164251
Kevin Durant,2018-01-03,0.0,0.99513865
Kevin Durant,2018-01-10,1.0,1.0872194
Kevin Durant,2018-01-12,2.0,1.1596522
Kevin Durant,2018-01-13,0.0,1.2576739
Kevin Durant,2018-01-15,3.0,1.2529153
Kevin Love,2018-01-02,1.0,0.6247727
Kevin Love,2018-01-03,0.0,0.5339125
Kevin Love,2018-01-06,0.0,0.6079993
Khris Middleton,2018-01-10,0.0,0.6758026
Kris Dunn,2017-12-31,0.0,1.8438807
Kris Dunn,2018-01-01,1.0,2.0056903
Kris Dunn,2018-01-03,2.0,1.2414036
Kris Dunn,2018-01-05,4.0,1.9465911
Kris Dunn,2018-01-06,0.0,1.7512347
Kris Dunn,2018-01-08,3.0,2.1379375
Kris Dunn,2018-01-10,5.0,2.5754924
Kris Dunn,2018-01-13,3.0,2.0331006
Kris Dunn,2018-01-15,1.0,2.4223888
Kristaps Porzingis,2017-12-30,2.0,1.5919747
Kristaps Porzingis,2018-01-02,0.0,1.4248008
Kristaps Porzingis,2018-01-03,0.0,1.4137576
Kristaps Porzingis,2018-01-05,1.0,1.7414489
Kristaps Porzingis,2018-01-07,0.0,1.4055095
Kristaps Porzingis,2018-01-10,0.0,1.728096
Kristaps Porzingis,2018-01-12,2.0,1.9168699
Kristaps Porzingis,2018-01-14,5.0,1.8501252
Kristaps Porzingis,2018-01-15,0.0,1.8721265
Kyle Lowry,2018-01-01,1.0,0.97441846
Kyle Lowry,2018-01-03,2.0,1.4329042
Kyle Lowry,2018-01-05,2.0,1.0992684
Kyle Lowry,2018-01-08,1.0,1.4819634
Kyle Lowry,2018-01-15,3.0,1.4060731
Kyrie Irving,2017-12-27,0.0,0.8581376
Kyrie Irving,2017-12-28,2.0,0.9188608
Kyrie Irving,2017-12-31,2.0,1.0184237
Kyrie Irving,2018-01-03,1.0,0.9808245
Kyrie Irving,2018-01-05,2.0,0.88881433
Kyrie Irving,2018-01-06,0.0,0.80312705
Kyrie Irving,2018-01-11,0.0,0.692827
Kyrie Irving,2018-01-16,2.0,0.640877
LaMarcus Aldridge,2017-12-28,0.0,0.65071225
LaMarcus Aldridge,2017-12-30,0.0,0.4498328
LaMarcus Aldridge,2018-01-02,1.0,0.71776485
LaMarcus Aldridge,2018-01-03,1.0,0.7267218
LaMarcus Aldridge,2018-01-07,1.0,0.5715025
LaMarcus Aldridge,2018-01-08,0.0,0.7161463
LaMarcus Aldridge,2018-01-11,0.0,0.72290504
LaMarcus Aldridge,2018-01-13,1.0,0.7796147
LaMarcus Aldridge,2018-01-15,1.0,0.75419796
LeBron James,2018-01-02,4.0,2.217749
LeBron James,2018-01-03,1.0,2.2615836
LeBron James,2018-01-06,6.0,2.1186466
LeBron James,2018-01-08,0.0,2.1592374
LeBron James,2018-01-11,1.0,1.8500286
LeBron James,2018-01-12,3.0,2.3705857
LeBron James,2018-01-15,3.0,2.437987
Lonzo Ball,2018-01-13,1.0,2.4387124
Lou Williams,2018-01-10,0.0,1.3648516
Lou Williams,2018-01-11,2.0,1.743192
Lou Williams,2018-01-13,4.0,1.5331268
Lou Williams,2018-01-15,0.0,1.1148504
Marc Gasol,2017-12-30,2.0,1.1325324
Marc Gasol,2017-12-31,0.0,0.738736
Marc Gasol,2018-01-02,1.0,1.0223598
Marc Gasol,2018-01-05,0.0,1.1141968
Marc Gasol,2018-01-10,2.0,1.232614
Marc Gasol,2018-01-12,0.0,1.1070769
Myles Turner,2017-12-29,1.0,0.7554214
Myles Turner,2017-12-31,0.0,0.5158038
Nikola Jokic,2017-12-27,2.0,1.2568527
Nikola Jokic,2017-12-30,1.0,1.3963473
Nikola Jokic,2018-01-03,2.0,1.4153774
Nikola Jokic,2018-01-05,1.0,1.3088522
Nikola Jokic,2018-01-06,0.0,1.1014584
Nikola Jokic,2018-01-08,3.0,1.2773441
Nikola Jokic,2018-01-10,2.0,1.2441599
Nikola Jokic,2018-01-12,0.0,1.0908785
Nikola Jokic,2018-01-13,2.0,1.209348
Nikola Jokic,2018-01-16,2.0,1.2076972
Paul George,2017-12-27,1.0,2.5162983
Paul George,2017-12-31,1.0,2.3342662
Paul George,2018-01-03,3.0,2.1598225
Paul George,2018-01-04,0.0,1.9869318
Paul George,2018-01-07,1.0,2.3481655
Paul George,2018-01-09,0.0,1.9238255
Paul George,2018-01-10,0.0,1.5547135
Paul George,2018-01-13,1.0,1.518816
Paul George,2018-01-15,5.0,1.9442186
Russell Westbrook,2017-12-27,2.0,1.9396157
Russell Westbrook,2017-12-29,1.0,1.7428856
Russell Westbrook,2017-12-31,1.0,1.8634272
Russell Westbrook,2018-01-03,1.0,1.8157759
Russell Westbrook,2018-01-04,1.0,1.8034222
Russell Westbrook,2018-01-07,2.0,2.0126486
Russell Westbrook,2018-01-09,3.0,1.9809866
Russell Westbrook,2018-01-10,4.0,1.9830097
Russell Westbrook,2018-01-13,2.0,2.0746503
Russell Westbrook,2018-01-15,1.0,1.9294642
Stephen Curry,2018-01-13,1.0,1.0256908
Stephen Curry,2018-01-15,2.0,1.1203333
Tyreke Evans,2017-12-30,1.0,1.12661
Tyreke Evans,2017-12-31,1.0,0.9084588
Tyreke Evans,2018-01-02,3.0,1.2154744
Tyreke Evans,2018-01-05,1.0,1.1271908
Tyreke Evans,2018-01-10,1.0,1.1835704
Tyreke Evans,2018-01-12,2.0,1.3327558
Victor Oladipo,2018-01-08,3.0,2.7324975
Victor Oladipo,2018-01-10,3.0,2.6285458
Victor Oladipo,2018-01-12,1.0,2.2224832
Victor Oladipo,2018-01-14,4.0,2.1924155
Victor Oladipo,2018-01-15,2.0,2.1048021
Aaron Gordon,2018-01-10,0.0,0.5509623
Aaron Gordon,2018-01-16,0.0,0.7693879
Andre Drummond,2018-01-05,1.0,1.2292606
Andre Drummond,2018-01-08,2.0,1.4096287
Andre Drummond,2018-01-10,2.0,1.5777326
Andre Drummond,2018-01-13,2.0,1.439829
Andre Drummond,2018-01-17,4.0,1.3218955
Anthony Davis,2017-12-30,0.0,1.5561539
Anthony Davis,2018-01-03,3.0,1.9755064
Anthony Davis,2018-01-06,1.0,1.6553382
Anthony Davis,2018-01-08,0.0,1.312958
Anthony Davis,2018-01-12,0.0,1.1335856
Anthony Davis,2018-01-14,4.0,1.762288
Anthony Davis,2018-01-16,1.0,1.612594
Anthony Davis,2018-01-17,1.0,1.081565
Ben Simmons,2017-12-31,3.0,1.5424011
Ben Simmons,2018-01-03,3.0,1.7558001
Ben Simmons,2018-01-05,2.0,1.0421754
Ben Simmons,2018-01-11,2.0,1.2540445
Ben Simmons,2018-01-15,2.0,1.0587697
Blake Griffin,2018-01-11,1.0,0.4637893
Blake Griffin,2018-01-13,0.0,0.31818876
Blake Griffin,2018-01-15,1.0,0.49393615
Blake Griffin,2018-01-17,1.0,0.45030245
Bradley Beal,2017-12-29,0.0,1.2119634
Bradley Beal,2017-12-31,2.0,1.3302357
Bradley Beal,2018-01-03,3.0,1.5749867
Bradley Beal,2018-01-05,1.0,1.2876909
Bradley Beal,2018-01-06,1.0,0.92274594
Bradley Beal,2018-01-10,0.0,1.110524
Bradley Beal,2018-01-12,1.0,0.882556
Bradley Beal,2018-01-13,3.0,1.0574712
Bradley Beal,2018-01-15,0.0,1.1520534
Bradley Beal,2018-01-17,0.0,1.418813
CJ McCollum,2018-01-16,3.0,1.8983684
Chris Paul,2018-01-06,2.0,1.1376288
Chris Paul,2018-01-08,2.0,1.3260118
Chris Paul,2018-01-10,3.0,1.4736856
Chris Paul,2018-01-12,0.0,1.2338704
Chris Paul,2018-01-15,0.0,1.0747038
Clint Capela,2018-01-12,2.0,0.84851044
Clint Capela,2018-01-15,1.0,0.58583575
Damian Lillard,2018-01-14,1.0,1.237766
Damian Lillard,2018-01-16,1.0,1.0185616
DeAndre Jordan,2017-12-31,0.0,0.27657154
DeAndre Jordan,2018-01-02,0.0,0.2989678
DeAndre Jordan,2018-01-06,0.0,0.29435483
DeAndre Jordan,2018-01-08,0.0,0.25431165
DeAndre Jordan,2018-01-10,1.0,0.29844496
DeAndre Jordan,2018-01-11,0.0,0.25494668
DeMar DeRozan,2018-01-01,1.0,0.97312236
DeMar DeRozan,2018-01-03,3.0,1.2512242
DeMar DeRozan,2018-01-05,2.0,0.97987556
DeMar DeRozan,2018-01-08,1.0,0.63444316
DeMar DeRozan,2018-01-09,0.0,0.67184603
DeMar DeRozan,2018-01-11,0.0,0.9982128
DeMar DeRozan,2018-01-13,0.0,0.95204276
DeMar DeRozan,2018-01-15,2.0,1.3575549
DeMar DeRozan,2018-01-17,0.0,1.2753452
DeMarcus Cousins,2017-12-30,1.0,2.683672
DeMarcus Cousins,2018-01-03,2.0,1.3425791
DeMarcus Cousins,2018-01-06,0.0,2.401698
DeMarcus Cousins,2018-01-08,2.0,1.8501564
DeMarcus Cousins,2018-01-10,0.0,2.4446945
DeMarcus Cousins,2018-01-12,0.0,2.9115121
DeMarcus Cousins,2018-01-14,7.0,3.2433393
DeMarcus Cousins,2018-01-16,3.0,2.8700747
DeMarcus Cousins,2018-01-17,1.0,2.6108994
Dennis Schroder,2018-01-02,1.0,0.9568804
Dennis Schroder,2018-01-15,0.0,0.93459696
Dennis Schroder,2018-01-17,2.0,0.88194317
Devin Booker,2018-01-07,0.0,1.0823766
Devin Booker,2018-01-12,2.0,1.0716325
Devin Booker,2018-01-14,0.0,1.4952549
Devin Booker,2018-01-16,2.0,1.7536551
Draymond Green,2017-12-30,0.0,0.98336405
Draymond Green,2018-01-03,1.0,1.0970237
Draymond Green,2018-01-04,2.0,1.0500762
Draymond Green,2018-01-06,1.0,0.73016137
Draymond Green,2018-01-08,1.0,0.71101075
Draymond Green,2018-01-10,0.0,0.80664533
Draymond Green,2018-01-12,1.0,0.6680975
Draymond Green,2018-01-13,0.0,0.5427482
Draymond Green,2018-01-15,0.0,0.38844317
Dwight Howard,2017-12-31,2.0,0.9629709
Dwight Howard,2018-01-02,1.0,0.8892419
Dwight Howard,2018-01-05,0.0,0.7977771
Dwight Howard,2018-01-10,1.0,0.684984
Dwight Howard,2018-01-12,1.0,0.95789033
Dwight Howard,2018-01-13,1.0,0.8836321
Dwight Howard,2018-01-17,2.0,0.81243426
Eric Bledsoe,2018-01-14,1.0,2.7207189
Eric Bledsoe,2018-01-15,4.0,3.0491095
Giannis Antetokounmpo,2018-01-01,0.0,0.5600923
Giannis Antetokounmpo,2018-01-03,1.0,0.8232692
Giannis Antetokounmpo,2018-01-05,2.0,0.9742418
Giannis Antetokounmpo,2018-01-06,2.0,0.8165502
Giannis Antetokounmpo,2018-01-08,2.0,0.9662127
Giannis Antetokounmpo,2018-01-10,0.0,0.5897975
Giannis Antetokounmpo,2018-01-12,0.0,0.7151734
Giannis Antetokounmpo,2018-01-14,1.0,0.96165913
Giannis Antetokounmpo,2018-01-15,0.0,1.0394151
Giannis Antetokounmpo,2018-01-17,2.0,1.1338577
Hassan Whiteside,2018-01-09,0.0,0.6579635
Hassan Whiteside,2018-01-10,0.0,0.68681103
Hassan Whiteside,2018-01-14,2.0,0.8543338
Hassan Whiteside,2018-01-15,0.0,0.6080364
Hassan Whiteside,2018-01-17,0.0,0.55820364
James Harden,2017-12-31,2.0,1.8845661
Jimmy Butler,2017-12-31,3.0,2.3365436
Jimmy Butler,2018-01-01,3.0,2.8782468
Jimmy Butler,2018-01-03,2.0,2.0723054
Jimmy Butler,2018-01-05,3.0,1.8852185
Jimmy Butler,2018-01-06,1.0,1.7840015
Jimmy Butler,2018-01-08,3.0,2.1371763
Jimmy Butler,2018-01-10,4.0,2.2510393
Jimmy Butler,2018-01-12,3.0,1.6606517
Jimmy Butler,2018-01-14,2.0,1.4610118
Jimmy Butler,2018-01-16,5.0,1.835507
Joel Embiid,2018-01-11,2.0,0.94630235
Joel Embiid,2018-01-15,0.0,0.676134
John Wall,2017-12-29,5.0,2.2082303
John Wall,2017-12-31,1.0,2.3268993
John Wall,2018-01-03,1.0,2.4442332
John Wall,2018-01-05,4.0,2.2355368
John Wall,2018-01-06,1.0,1.9799964
John Wall,2018-01-10,3.0,1.7864101
John Wall,2018-01-12,1.0,1.8014188
John Wall,2018-01-13,2.0,2.0284905
John Wall,2018-01-15,3.0,1.8413068
John Wall,2018-01-17,0.0,2.0159492
Jrue Holiday,2017-12-30,0.0,1.1859807
Jrue Holiday,2018-01-16,3.0,1.506462
