player_name,game_date,tov,tov_pred
Anthony Davis,2017-12-22,0.0,1.2424953
Anthony Davis,2017-12-23,1.0,1.0125884
Anthony Davis,2017-12-27,1.0,1.2543237
Anthony Davis,2017-12-29,1.0,1.5193548
Anthony Davis,2017-12-30,3.0,1.4909704
Anthony Davis,2018-01-03,2.0,1.6208664
Ben Simmons,2017-12-18,3.0,4.01256
Ben Simmons,2017-12-19,4.0,4.358426
Ben Simmons,2017-12-21,7.0,4.544329
Ben Simmons,2017-12-25,2.0,3.9883485
Ben Simmons,2017-12-28,3.0,4.227218
Ben Simmons,2017-12-30,5.0,4.553828
Ben Simmons,2017-12-31,5.0,4.229302
Ben Simmons,2018-01-03,4.0,4.218175
Bradley Beal,2017-12-17,1.0,1.0934637
Bradley Beal,2017-12-19,1.0,1.1483066
Bradley Beal,2017-12-22,1.0,1.1227322
Bradley Beal,2017-12-23,1.0,0.9546471
Bradley Beal,2017-12-25,0.0,0.73714286
Bradley Beal,2017-12-27,0.0,0.976211
Bradley Beal,2017-12-29,0.0,0.8309286
Bradley Beal,2017-12-31,2.0,0.998009
Bradley Beal,2018-01-03,1.0,1.0919862
Chris Paul,2017-12-16,6.0,3.7670424
Chris Paul,2017-12-18,2.0,2.8036227
Chris Paul,2017-12-20,3.0,3.1727302
Chris Paul,2017-12-29,1.0,2.94806
Chris Paul,2017-12-31,2.0,3.0307734
Chris Paul,2018-01-03,3.0,2.757366
Chris Paul,2018-01-04,5.0,3.1680775
Damian Lillard,2017-12-18,6.0,4.351988
Damian Lillard,2017-12-20,2.0,3.2105439
Damian Lillard,2018-01-02,7.0,4.0441337
DeAndre Jordan,2017-12-16,0.0,1.2778542
DeAndre Jordan,2017-12-18,1.0,1.4175229
DeAndre Jordan,2017-12-20,1.0,1.1427284
DeAndre Jordan,2017-12-22,0.0,1.0112612
DeAndre Jordan,2017-12-23,2.0,1.6510527
DeAndre Jordan,2017-12-26,2.0,1.6048161
DeAndre Jordan,2017-12-29,1.0,1.5850804
DeAndre Jordan,2017-12-31,1.0,1.7041515
DeAndre Jordan,2018-01-02,2.0,1.704914
DeMar DeRozan,2017-12-17,2.0,2.1408384
DeMar DeRozan,2017-12-20,5.0,2.9430013
DeMar DeRozan,2017-12-21,2.0,2.7015238
DeMar DeRozan,2017-12-26,0.0,2.2266927
DeMar DeRozan,2017-12-27,2.0,2.5933857
DeMar DeRozan,2017-12-29,2.0,2.2038581
DeMar DeRozan,2018-01-01,2.0,2.1273563
DeMar DeRozan,2018-01-03,0.0,2.2760787
DeMarcus Cousins,2017-12-15,9.0,4.290455
DeMarcus Cousins,2017-12-19,2.0,4.8579073
DeMarcus Cousins,2017-12-22,4.0,4.5116777
DeMarcus Cousins,2017-12-23,5.0,4.520055
DeMarcus Cousins,2017-12-27,2.0,3.2772017
DeMarcus Cousins,2017-12-29,6.0,4.6416645
DeMarcus Cousins,2017-12-30,1.0,4.095644
DeMarcus Cousins,2018-01-03,4.0,5.0273743
Dennis Schroder,2017-12-15,3.0,2.5486755
Dennis Schroder,2017-12-18,2.0,2.7634919
Dennis Schroder,2017-12-20,1.0,2.4379177
Dennis Schroder,2017-12-23,2.0,2.6176429
Dennis Schroder,2017-12-27,2.0,2.5592375
Dennis Schroder,2017-12-29,3.0,2.7966177
Dennis Schroder,2017-12-30,1.0,2.5866537
Dennis Schroder,2018-01-02,5.0,2.796135
Draymond Green,2017-12-29,5.0,3.6717744
Draymond Green,2017-12-30,2.0,3.298297
Draymond Green,2018-01-03,6.0,3.751967
Draymond Green,2018-01-04,4.0,3.630331
Dwight Howard,2017-12-16,3.0,2.620129
Dwight Howard,2017-12-18,2.0,2.717402
Dwight Howard,2017-12-20,2.0,2.8710926
Dwight Howard,2017-12-22,0.0,2.2870865
Dwight Howard,2017-12-23,4.0,2.7747793
Dwight Howard,2017-12-27,3.0,2.5455868
Dwight Howard,2017-12-29,4.0,2.1970482
Dwight Howard,2017-12-31,5.0,2.3310335
Dwight Howard,2018-01-02,0.0,1.7531432
Elfrid Payton,2018-01-01,3.0,2.6366816
Elfrid Payton,2018-01-03,5.0,3.8513854
Giannis Antetokounmpo,2017-12-16,3.0,2.3932881
Giannis Antetokounmpo,2017-12-19,3.0,2.3698044
Giannis Antetokounmpo,2017-12-22,0.0,2.492899
Giannis Antetokounmpo,2017-12-26,4.0,2.762468
Giannis Antetokounmpo,2017-12-28,4.0,2.373919
Giannis Antetokounmpo,2017-12-29,5.0,2.8976893
Giannis Antetokounmpo,2018-01-01,0.0,2.4642036
Giannis Antetokounmpo,2018-01-03,2.0,2.308564
James Harden,2017-12-16,3.0,3.6226707
James Harden,2017-12-18,5.0,4.4709725
James Harden,2017-12-20,6.0,4.1391296
James Harden,2017-12-22,8.0,3.877691
James Harden,2017-12-25,1.0,3.310701
James Harden,2017-12-28,8.0,4.2218075
James Harden,2017-12-29,5.0,4.3660245
James Harden,2017-12-31,1.0,3.4448078
Jimmy Butler,2017-12-18,0.0,2.0553932
Jimmy Butler,2017-12-20,3.0,2.6170185
Jimmy Butler,2017-12-23,1.0,2.5949686
Jimmy Butler,2017-12-25,2.0,2.0093575
Jimmy Butler,2017-12-27,1.0,2.2307777
Jimmy Butler,2017-12-28,4.0,3.003874
Jimmy Butler,2017-12-31,1.0,3.3032718
Jimmy Butler,2018-01-01,7.0,3.5207691
Jimmy Butler,2018-01-03,2.0,2.748425
Joel Embiid,2017-12-31,7.0,3.1526499
Joel Embiid,2018-01-03,3.0,2.906052
John Wall,2017-12-23,6.0,2.2713087
John Wall,2017-12-25,1.0,2.2519107
John Wall,2017-12-27,2.0,2.574535
John Wall,2017-12-29,4.0,2.4314535
John Wall,2017-12-31,3.0,2.9436548
John Wall,2018-01-03,3.0,2.9543526
Jrue Holiday,2017-12-29,1.0,2.3302839
Jrue Holiday,2017-12-30,1.0,1.9885361
Karl-Anthony Towns,2017-12-18,4.0,3.0147355
Karl-Anthony Towns,2017-12-20,1.0,2.475754
Karl-Anthony Towns,2017-12-23,3.0,3.0364532
Karl-Anthony Towns,2017-12-25,3.0,2.5029955
Karl-Anthony Towns,2017-12-27,3.0,2.5577507
Karl-Anthony Towns,2017-12-28,2.0,3.00644
Karl-Anthony Towns,2017-12-31,1.0,3.117363
Karl-Anthony Towns,2018-01-01,4.0,2.657984
Karl-Anthony Towns,2018-01-03,0.0,3.2733018
Kemba Walker,2017-12-15,4.0,2.048409
Kemba Walker,2017-12-16,2.0,2.282771
Kemba Walker,2017-12-18,2.0,2.0733137
Kemba Walker,2017-12-20,2.0,1.8386866
Kemba Walker,2017-12-27,4.0,2.254747
Kemba Walker,2017-12-29,1.0,1.716807
Kemba Walker,2017-12-31,1.0,1.4717604
Kemba Walker,2018-01-02,0.0,1.4660374
Kevin Durant,2017-12-20,4.0,3.3615413
Kevin Durant,2017-12-22,1.0,2.8652608
Kevin Durant,2017-12-23,2.0,3.475869
Kevin Durant,2017-12-25,4.0,3.3144188
Kevin Durant,2017-12-27,2.0,3.6549506
Kevin Durant,2017-12-29,3.0,4.01089
Kevin Durant,2017-12-30,1.0,3.480853
Kevin Durant,2018-01-03,2.0,3.5661027
Kevin Love,2017-12-17,1.0,1.7545768
Kevin Love,2017-12-19,2.0,2.1523843
Kevin Love,2017-12-21,1.0,1.6050802
Kevin Love,2017-12-25,4.0,2.0951395
Kevin Love,2017-12-27,1.0,1.7568163
Kevin Love,2017-12-30,0.0,1.4072734
Kevin Love,2018-01-02,3.0,1.423937
Kevin Love,2018-01-03,1.0,1.434045
Khris Middleton,2017-12-22,0.0,2.0276086
Khris Middleton,2017-12-23,3.0,2.4517794
Khris Middleton,2017-12-26,4.0,2.0883124
Khris Middleton,2017-12-28,2.0,2.2402122
Kris Dunn,2017-12-27,2.0,3.4745297
Kris Dunn,2017-12-31,3.0,3.440707
Kris Dunn,2018-01-01,8.0,4.446608
Kris Dunn,2018-01-03,3.0,3.92601
Kristaps Porzingis,2017-12-21,2.0,1.420683
Kristaps Porzingis,2017-12-22,3.0,2.008123
Kristaps Porzingis,2017-12-25,1.0,1.5938157
Kristaps Porzingis,2017-12-27,0.0,1.6673046
Kristaps Porzingis,2017-12-28,1.0,1.8366917
Kristaps Porzingis,2017-12-30,0.0,1.6467239
Kristaps Porzingis,2018-01-02,4.0,2.4028125
Kristaps Porzingis,2018-01-03,3.0,1.8929383
Kyle Lowry,2017-12-17,2.0,3.5173712
Kyle Lowry,2017-12-20,3.0,3.3889785
Kyle Lowry,2017-12-21,7.0,3.8327756
Kyle Lowry,2017-12-26,1.0,2.9417765
Kyle Lowry,2017-12-27,3.0,3.5833888
Kyle Lowry,2017-12-29,1.0,3.4005048
Kyle Lowry,2018-01-01,3.0,3.091636
Kyle Lowry,2018-01-03,5.0,3.5095112
Kyrie Irving,2017-12-16,3.0,3.301516
Kyrie Irving,2017-12-18,3.0,2.898254
Kyrie Irving,2017-12-20,3.0,3.3951502
Kyrie Irving,2017-12-21,1.0,3.0876687
Kyrie Irving,2017-12-23,1.0,2.790523
Kyrie Irving,2017-12-25,2.0,3.1832771
Kyrie Irving,2017-12-27,1.0,3.0193844
Kyrie Irving,2017-12-28,6.0,3.81592
Kyrie Irving,2017-12-31,4.0,3.4623697
Kyrie Irving,2018-01-03,2.0,3.4394433
LaMarcus Aldridge,2017-12-16,2.0,1.9581299
LaMarcus Aldridge,2017-12-18,0.0,1.7261707
LaMarcus Aldridge,2017-12-20,5.0,2.8821034
LaMarcus Aldridge,2017-12-21,4.0,2.2661855
LaMarcus Aldridge,2017-12-23,2.0,2.4341903
LaMarcus Aldridge,2017-12-26,1.0,1.8752228
LaMarcus Aldridge,2017-12-28,1.0,1.69962
LaMarcus Aldridge,2017-12-30,0.0,1.7811943
LaMarcus Aldridge,2018-01-02,0.0,2.2047253
LaMarcus Aldridge,2018-01-03,1.0,2.4672835
LeBron James,2017-12-16,5.0,4.4109197
LeBron James,2017-12-17,6.0,4.829114
LeBron James,2017-12-19,7.0,4.760353
LeBron James,2017-12-21,4.0,4.3069077
LeBron James,2017-12-25,7.0,4.4338684
LeBron James,2017-12-27,4.0,4.1888576
LeBron James,2017-12-30,6.0,4.7322617
LeBron James,2018-01-02,3.0,4.4094186
LeBron James,2018-01-03,4.0,3.8723671
Lou Williams,2017-12-16,7.0,4.2977047
Lou Williams,2017-12-20,2.0,3.1636758
Lou Williams,2017-12-26,1.0,3.720093
Lou Williams,2018-01-04,4.0,3.174498
Marc Gasol,2017-12-15,8.0,4.256708
Marc Gasol,2017-12-16,2.0,3.3162155
Marc Gasol,2017-12-20,3.0,3.4285188
Marc Gasol,2017-12-21,2.0,3.0876086
Marc Gasol,2017-12-23,1.0,2.4346957
Marc Gasol,2017-12-26,4.0,3.5496085
Marc Gasol,2017-12-27,4.0,3.4834816
Marc Gasol,2017-12-30,2.0,4.3234587
Marc Gasol,2017-12-31,2.0,4.120498
Marc Gasol,2018-01-02,2.0,3.9955971
Myles Turner,2017-12-17,4.0,1.6731976
Myles Turner,2017-12-18,1.0,1.6982859
Myles Turner,2017-12-20,2.0,1.8471514
Myles Turner,2017-12-23,2.0,1.9026479
Myles Turner,2017-12-26,2.0,1.5970327
Myles Turner,2017-12-27,2.0,2.1531682
Myles Turner,2017-12-29,2.0,1.6616727
Myles Turner,2017-12-31,3.0,1.7148582
Nikola Jokic,2017-12-26,1.0,3.503074
Nikola Jokic,2017-12-27,2.0,3.8549843
Nikola Jokic,2017-12-30,2.0,3.5230641
Nikola Jokic,2018-01-03,6.0,5.79013
Nikola Vucevic,2017-12-17,2.0,2.0981226
Nikola Vucevic,2017-12-20,2.0,2.294232
Nikola Vucevic,2017-12-22,3.0,2.4946828
Nikola Vucevic,2017-12-23,1.0,2.2266219
Paul George,2017-12-20,2.0,2.8747537
Paul George,2017-12-22,5.0,3.5468628
Paul George,2017-12-23,2.0,3.0771518
Paul George,2017-12-25,5.0,3.2243018
Paul George,2017-12-27,2.0,2.7691622
Paul George,2017-12-31,1.0,2.5828657
Paul George,2018-01-03,3.0,2.6184263
Paul George,2018-01-04,3.0,2.6206818
Russell Westbrook,2017-12-16,4.0,3.9395163
Russell Westbrook,2017-12-18,3.0,3.7120624
Russell Westbrook,2017-12-20,1.0,3.0194936
Russell Westbrook,2017-12-22,3.0,3.7084064
Russell Westbrook,2017-12-23,2.0,3.3533382
Russell Westbrook,2017-12-25,5.0,4.050304
Russell Westbrook,2017-12-27,7.0,4.102806
Russell Westbrook,2017-12-29,5.0,3.9352145
Russell Westbrook,2017-12-31,2.0,3.389164
Russell Westbrook,2018-01-03,2.0,3.02525
Russell Westbrook,2018-01-04,6.0,2.9721055
Tyreke Evans,2017-12-20,2.0,2.2817292
Tyreke Evans,2017-12-21,1.0,1.7427366
Tyreke Evans,2017-12-23,2.0,1.8763802
Tyreke Evans,2017-12-26,1.0,1.8816366
Tyreke Evans,2017-12-27,2.0,1.7013147
Tyreke Evans,2017-12-30,1.0,1.8251731
Tyreke Evans,2017-12-31,2.0,1.8797188
Tyreke Evans,2018-01-02,4.0,2.280765
Victor Oladipo,2017-12-17,2.0,2.501669
Victor Oladipo,2017-12-18,0.0,1.9504191
Victor Oladipo,2017-12-20,2.0,2.456056
Victor Oladipo,2017-12-23,0.0,1.8238146
Victor Oladipo,2017-12-26,2.0,1.729237
Al Horford,2017-12-21,2.0,1.4681616
Al Horford,2018-01-03,2.0,1.2385082
Andre Drummond,2017-12-17,0.0,1.8152878
Andre Drummond,2017-12-20,2.0,2.336598
Andre Drummond,2017-12-22,2.0,2.2273903
Andre Drummond,2017-12-26,3.0,2.7410088
Andre Drummond,2017-12-28,3.0,2.3827145
Andre Drummond,2017-12-30,0.0,1.926988
Andre Drummond,2018-01-05,2.0,2.0176103
Anthony Davis,2017-12-22,0.0,1.1494846
Anthony Davis,2017-12-23,1.0,0.9271914
Anthony Davis,2017-12-27,1.0,1.1721714
Anthony Davis,2017-12-29,1.0,1.0292313
Anthony Davis,2017-12-30,3.0,1.2457763
Anthony Davis,2018-01-03,2.0,1.4139631
Ben Simmons,2017-12-18,3.0,4.0118117
Ben Simmons,2017-12-19,4.0,4.34007
Ben Simmons,2017-12-21,7.0,4.572666
Ben Simmons,2017-12-25,2.0,3.8639772
Ben Simmons,2017-12-28,3.0,3.8685396
Ben Simmons,2017-12-30,5.0,4.219868
Ben Simmons,2017-12-31,5.0,4.0972214
Ben Simmons,2018-01-03,4.0,4.110776
Ben Simmons,2018-01-05,4.0,3.830164
Bradley Beal,2017-12-17,1.0,0.9062344
Bradley Beal,2017-12-19,1.0,0.7900537
Bradley Beal,2017-12-22,1.0,0.8069124
Bradley Beal,2017-12-23,1.0,0.59023726
Bradley Beal,2017-12-25,0.0,0.5847417
Bradley Beal,2017-12-27,0.0,0.6778209
Bradley Beal,2017-12-29,0.0,0.7529899
Bradley Beal,2017-12-31,2.0,0.8666655
Bradley Beal,2018-01-03,1.0,0.9893257
Bradley Beal,2018-01-05,0.0,0.879308
Chris Paul,2017-12-16,6.0,3.4040895
Chris Paul,2017-12-18,2.0,2.6459885
Chris Paul,2017-12-20,3.0,3.3071945
Chris Paul,2017-12-29,1.0,3.1478028
Chris Paul,2017-12-31,2.0,3.089129
Chris Paul,2018-01-03,3.0,2.77645
Chris Paul,2018-01-04,5.0,3.4560947
Damian Lillard,2017-12-18,6.0,3.6551003
Damian Lillard,2017-12-20,2.0,3.3391857
Damian Lillard,2018-01-02,7.0,3.9076045
Damian Lillard,2018-01-05,4.0,2.294994
DeAndre Jordan,2017-12-18,1.0,1.2077893
DeAndre Jordan,2017-12-20,1.0,1.269015
DeAndre Jordan,2017-12-22,0.0,1.3168994
DeAndre Jordan,2017-12-23,2.0,1.3633618
DeAndre Jordan,2017-12-26,2.0,1.4593699
DeAndre Jordan,2017-12-29,1.0,1.1233935
DeAndre Jordan,2017-12-31,1.0,1.0376408
DeAndre Jordan,2018-01-02,2.0,1.1728709
DeMar DeRozan,2017-12-17,2.0,1.9607675
DeMar DeRozan,2017-12-20,5.0,2.0979745
DeMar DeRozan,2017-12-21,2.0,1.8914745
DeMar DeRozan,2017-12-26,0.0,2.0191379
DeMar DeRozan,2017-12-27,2.0,1.9694972
DeMar DeRozan,2017-12-29,2.0,1.9355108
DeMar DeRozan,2018-01-01,2.0,2.0596318
DeMar DeRozan,2018-01-03,0.0,1.7277824
DeMar DeRozan,2018-01-05,3.0,2.1546638
DeMarcus Cousins,2017-12-19,2.0,4.7826047
DeMarcus Cousins,2017-12-22,4.0,4.115305
DeMarcus Cousins,2017-12-23,5.0,4.2575436
DeMarcus Cousins,2017-12-27,2.0,3.8002465
DeMarcus Cousins,2017-12-29,6.0,4.3096676
DeMarcus Cousins,2017-12-30,1.0,3.7672591
DeMarcus Cousins,2018-01-03,4.0,4.6764627
Dennis Schroder,2017-12-18,2.0,2.026615
Dennis Schroder,2017-12-20,1.0,1.746402
Dennis Schroder,2017-12-23,2.0,2.1020496
Dennis Schroder,2017-12-27,2.0,1.8547345
Dennis Schroder,2017-12-29,3.0,2.0356405
Dennis Schroder,2017-12-30,1.0,2.0526152
Dennis Schroder,2018-01-02,5.0,2.139281
Donovan Mitchell,2018-01-05,1.0,2.6879587
Draymond Green,2017-12-29,5.0,3.431594
Draymond Green,2017-12-30,2.0,3.094441
Draymond Green,2018-01-03,6.0,3.7046072
Draymond Green,2018-01-04,4.0,3.3789744
Dwight Howard,2017-12-16,3.0,2.1340165
Dwight Howard,2017-12-18,2.0,2.4729714
Dwight Howard,2017-12-20,2.0,2.0334544
Dwight Howard,2017-12-22,0.0,2.0379128
Dwight Howard,2017-12-23,4.0,2.0520606
Dwight Howard,2017-12-27,3.0,2.187504
Dwight Howard,2017-12-29,4.0,2.23105
Dwight Howard,2017-12-31,5.0,2.4245849
Dwight Howard,2018-01-02,0.0,1.7955568
Dwight Howard,2018-01-05,2.0,1.6469878
Elfrid Payton,2018-01-03,5.0,3.4184098
Giannis Antetokounmpo,2017-12-19,3.0,2.5304034
Giannis Antetokounmpo,2017-12-22,0.0,2.005137
Giannis Antetokounmpo,2017-12-26,4.0,2.6983738
Giannis Antetokounmpo,2017-12-28,4.0,2.4087753
Giannis Antetokounmpo,2017-12-29,5.0,2.3882596
Giannis Antetokounmpo,2018-01-01,0.0,1.7454121
Giannis Antetokounmpo,2018-01-03,2.0,2.2196207
Giannis Antetokounmpo,2018-01-05,2.0,2.2318902
James Harden,2017-12-16,3.0,3.9629807
James Harden,2017-12-18,5.0,3.9619353
James Harden,2017-12-20,6.0,3.9487815
James Harden,2017-12-22,8.0,4.266334
James Harden,2017-12-25,1.0,3.1931846
James Harden,2017-12-28,8.0,4.07837
James Harden,2017-12-29,5.0,4.159638
James Harden,2017-12-31,1.0,3.802991
Jimmy Butler,2017-12-20,3.0,2.4955432
Jimmy Butler,2017-12-23,1.0,2.2565775
Jimmy Butler,2017-12-25,2.0,2.3092642
Jimmy Butler,2017-12-27,1.0,2.7317557
Jimmy Butler,2017-12-28,4.0,2.9760504
Jimmy Butler,2017-12-31,1.0,2.9584005
Jimmy Butler,2018-01-01,7.0,3.1103072
Jimmy Butler,2018-01-03,2.0,2.1374834
Jimmy Butler,2018-01-05,4.0,2.342751
Joel Embiid,2017-12-31,7.0,4.090185
Joel Embiid,2018-01-03,3.0,3.6307552
Joel Embiid,2018-01-05,1.0,3.6797001
John Wall,2017-12-23,6.0,2.685728
John Wall,2017-12-25,1.0,2.5119498
John Wall,2017-12-27,2.0,2.8929164
John Wall,2017-12-29,4.0,2.454033
John Wall,2017-12-31,3.0,2.2109313
John Wall,2018-01-03,3.0,2.3319511
John Wall,2018-01-05,4.0,2.0688748
Jrue Holiday,2017-12-29,1.0,1.9981595
Jrue Holiday,2017-12-30,1.0,2.220324
Karl-Anthony Towns,2017-12-20,1.0,3.0487368
Karl-Anthony Towns,2017-12-23,3.0,3.242215
Karl-Anthony Towns,2017-12-25,3.0,2.9562337
Karl-Anthony Towns,2017-12-27,3.0,3.2650537
Karl-Anthony Towns,2017-12-28,2.0,3.1185477
Karl-Anthony Towns,2017-12-31,1.0,2.990648
Karl-Anthony Towns,2018-01-01,4.0,3.1693435
Karl-Anthony Towns,2018-01-03,0.0,2.61828
Karl-Anthony Towns,2018-01-05,0.0,2.3825593
Kemba Walker,2017-12-16,2.0,1.7490113
Kemba Walker,2017-12-18,2.0,1.736131
Kemba Walker,2017-12-20,2.0,1.813032
Kemba Walker,2017-12-27,4.0,1.8892404
Kemba Walker,2017-12-29,1.0,1.4143299
Kemba Walker,2017-12-31,1.0,1.6730478
Kemba Walker,2018-01-02,0.0,1.2409426
Kemba Walker,2018-01-05,1.0,1.4717174
Kevin Durant,2017-12-22,1.0,2.1374228
Kevin Durant,2017-12-23,2.0,2.6492252
Kevin Durant,2017-12-25,4.0,2.4979985
Kevin Durant,2017-12-27,2.0,2.6428056
Kevin Durant,2017-12-29,3.0,2.523249
Kevin Durant,2017-12-30,1.0,2.3998425
Kevin Durant,2018-01-03,2.0,2.6289136
Kevin Love,2017-12-19,2.0,1.7518685
Kevin Love,2017-12-21,1.0,1.8663782
Kevin Love,2017-12-25,4.0,2.3341923
Kevin Love,2017-12-27,1.0,1.8142176
Kevin Love,2017-12-30,0.0,1.7046567
Kevin Love,2018-01-02,3.0,1.9378923
Kevin Love,2018-01-03,1.0,1.5918199
Khris Middleton,2017-12-23,3.0,2.082757
Khris Middleton,2017-12-26,4.0,1.8323555
Khris Middleton,2017-12-28,2.0,2.3163562
Kris Dunn,2017-12-27,2.0,3.182913
Kris Dunn,2017-12-31,3.0,3.5477715
Kris Dunn,2018-01-01,8.0,3.772414
Kris Dunn,2018-01-03,3.0,3.977536
Kris Dunn,2018-01-05,4.0,4.6394696
Kristaps Porzingis,2017-12-22,3.0,1.929039
Kristaps Porzingis,2017-12-25,1.0,1.5888064
Kristaps Porzingis,2017-12-27,0.0,1.1279033
Kristaps Porzingis,2017-12-28,1.0,1.291908
Kristaps Porzingis,2017-12-30,0.0,1.510601
Kristaps Porzingis,2018-01-02,4.0,2.065175
Kristaps Porzingis,2018-01-03,3.0,1.5966969
Kristaps Porzingis,2018-01-05,2.0,1.6942618
Kyle Lowry,2017-12-17,2.0,2.921437
Kyle Lowry,2017-12-20,3.0,3.2512822
Kyle Lowry,2017-12-21,7.0,3.5566926
Kyle Lowry,2017-12-26,1.0,2.229673
Kyle Lowry,2017-12-27,3.0,2.7547748
Kyle Lowry,2017-12-29,1.0,2.9533849
Kyle Lowry,2018-01-01,3.0,3.5669498
Kyle Lowry,2018-01-03,5.0,2.946401
Kyle Lowry,2018-01-05,1.0,2.9106565
Kyrie Irving,2017-12-18,3.0,2.7894022
Kyrie Irving,2017-12-20,3.0,3.0518808
Kyrie Irving,2017-12-21,1.0,2.9498935
Kyrie Irving,2017-12-23,1.0,2.7347567
Kyrie Irving,2017-12-25,2.0,3.0368564
Kyrie Irving,2017-12-27,1.0,2.840372
Kyrie Irving,2017-12-28,6.0,3.2613657
Kyrie Irving,2017-12-31,4.0,3.1708417
Kyrie Irving,2018-01-03,2.0,3.346789
Kyrie Irving,2018-01-05,2.0,3.568084
LaMarcus Aldridge,2017-12-18,0.0,2.0100622
LaMarcus Aldridge,2017-12-20,5.0,2.6378603
LaMarcus Aldridge,2017-12-21,4.0,2.061729
LaMarcus Aldridge,2017-12-23,2.0,1.9505181
LaMarcus Aldridge,2017-12-26,1.0,1.6088295
LaMarcus Aldridge,2017-12-28,1.0,1.59757
LaMarcus Aldridge,2017-12-30,0.0,1.3534629
LaMarcus Aldridge,2018-01-02,0.0,1.7187991
LaMarcus Aldridge,2018-01-03,1.0,2.1682205
LeBron James,2017-12-17,6.0,4.5137167
LeBron James,2017-12-19,7.0,4.555458
LeBron James,2017-12-21,4.0,4.3655386
LeBron James,2017-12-25,7.0,4.3120756
LeBron James,2017-12-27,4.0,4.0411563
LeBron James,2017-12-30,6.0,4.426978
LeBron James,2018-01-02,3.0,3.7843642
LeBron James,2018-01-03,4.0,3.9513254
Lou Williams,2017-12-20,2.0,3.5117435
Lou Williams,2017-12-26,1.0,3.4838252
Lou Williams,2018-01-04,4.0,3.4064054
Marc Gasol,2017-12-16,2.0,2.990934
Marc Gasol,2017-12-20,3.0,3.2997508
Marc Gasol,2017-12-21,2.0,3.844042
Marc Gasol,2017-12-23,1.0,3.4456222
Marc Gasol,2017-12-26,4.0,3.489852
Marc Gasol,2017-12-27,4.0,3.441565
Marc Gasol,2017-12-30,2.0,3.5624108
Marc Gasol,2017-12-31,2.0,3.5350096
Marc Gasol,2018-01-02,2.0,3.7177343
Marc Gasol,2018-01-05,3.0,3.3679135
Myles Turner,2017-12-18,1.0,1.6286652
Myles Turner,2017-12-20,2.0,1.7588778
Myles Turner,2017-12-23,2.0,1.7823355
Myles Turner,2017-12-26,2.0,1.5692738
Myles Turner,2017-12-27,2.0,2.054384
Myles Turner,2017-12-29,2.0,1.4800808
Myles Turner,2017-12-31,3.0,1.3640954
Nikola Jokic,2017-12-26,1.0,3.1716013
Nikola Jokic,2017-12-27,2.0,4.8238964
Nikola Jokic,2017-12-30,2.0,4.4850693
Nikola Jokic,2018-01-03,6.0,4.733151
Nikola Jokic,2018-01-05,2.0,5.0034356
Nikola Vucevic,2017-12-20,2.0,2.2145612
Nikola Vucevic,2017-12-22,3.0,2.2872055
Nikola Vucevic,2017-12-23,1.0,2.1018834
Paul George,2017-12-20,2.0,3.126775
Paul George,2017-12-22,5.0,2.8399696
Paul George,2017-12-23,2.0,2.6439624
Paul George,2017-12-25,5.0,2.640828
Paul George,2017-12-27,2.0,2.794585
Paul George,2017-12-31,1.0,2.9109743
Paul George,2018-01-03,3.0,2.827128
Paul George,2018-01-04,3.0,2.9483514
Russell Westbrook,2017-12-16,4.0,3.2218518
Russell Westbrook,2017-12-18,3.0,3.3862996
Russell Westbrook,2017-12-20,1.0,3.2010648
Russell Westbrook,2017-12-22,3.0,3.1933799
Russell Westbrook,2017-12-23,2.0,2.9764476
Russell Westbrook,2017-12-25,5.0,3.2677035
Russell Westbrook,2017-12-27,7.0,3.3204956
Russell Westbrook,2017-12-29,5.0,3.2106886
Russell Westbrook,2017-12-31,2.0,3.3011332
Russell Westbrook,2018-01-03,2.0,3.783649
Russell Westbrook,2018-01-04,6.0,3.6224608
Tyreke Evans,2017-12-21,1.0,1.8438156
Tyreke Evans,2017-12-23,2.0,1.765273
Tyreke Evans,2017-12-26,1.0,1.878645
Tyreke Evans,2017-12-27,2.0,1.6709356
Tyreke Evans,2017-12-30,1.0,1.9490395
Tyreke Evans,2017-12-31,2.0,2.0913622
Tyreke Evans,2018-01-02,4.0,2.5333326
Tyreke Evans,2018-01-05,3.0,2.3993204
Victor Oladipo,2017-12-18,0.0,1.6159656
Victor Oladipo,2017-12-20,2.0,2.0989172
Victor Oladipo,2017-12-23,0.0,1.9010949
Victor Oladipo,2017-12-26,2.0,1.949105
Aaron Gordon,2018-01-06,4.0,1.3129795
Al Horford,2017-12-21,2.0,1.5486596
Al Horford,2018-01-03,2.0,1.3868937
Andre Drummond,2017-12-17,0.0,2.9036956
Andre Drummond,2017-12-20,2.0,2.6550882
Andre Drummond,2017-12-22,2.0,2.8884742
Andre Drummond,2017-12-26,3.0,2.5410535
Andre Drummond,2017-12-28,3.0,2.8674767
Andre Drummond,2017-12-30,0.0,2.2591574
Andre Drummond,2018-01-05,2.0,1.9826607
Anthony Davis,2017-12-22,0.0,0.8124348
Anthony Davis,2017-12-23,1.0,0.9474722
Anthony Davis,2017-12-27,1.0,1.3224711
Anthony Davis,2017-12-29,1.0,1.584593
Anthony Davis,2017-12-30,3.0,1.7719057
Anthony Davis,2018-01-03,2.0,1.5588117
Anthony Davis,2018-01-06,1.0,1.2591208
