player_name,game_date,reb,reb_pred
DeMarcus Cousins,2017-12-29,20.0,14.379106
DeMarcus Cousins,2017-12-30,19.0,14.189888
DeMarcus Cousins,2018-01-03,11.0,12.049049
DeMarcus Cousins,2018-01-06,15.0,9.342877
Dennis Schroder,2017-12-18,6.0,3.5910237
Dennis Schroder,2017-12-20,3.0,3.364426
Dennis Schroder,2017-12-23,3.0,2.6704473
Dennis Schroder,2017-12-27,4.0,3.4316156
Dennis Schroder,2017-12-29,5.0,3.544414
Dennis Schroder,2017-12-30,1.0,2.714758
Dennis Schroder,2018-01-02,2.0,2.6575131
Draymond Green,2017-12-29,11.0,6.473621
Draymond Green,2017-12-30,0.0,4.571677
Draymond Green,2018-01-03,11.0,6.3576374
Draymond Green,2018-01-04,14.0,7.9829617
Draymond Green,2018-01-06,12.0,6.79889
Dwight Howard,2017-12-16,14.999999,10.813105
Dwight Howard,2017-12-18,10.0,9.304349
Dwight Howard,2017-12-20,9.0,10.024448
Dwight Howard,2017-12-22,1.0,8.607271
Dwight Howard,2017-12-23,16.0,8.481585
Dwight Howard,2017-12-27,17.0,9.170876
Dwight Howard,2017-12-29,12.999999,8.40655
Dwight Howard,2017-12-31,10.0,7.7779093
Dwight Howard,2018-01-02,8.0,9.454449
Dwight Howard,2018-01-05,10.0,10.893413
Elfrid Payton,2018-01-03,4.0,2.976253
Elfrid Payton,2018-01-06,7.0,2.3500957
Giannis Antetokounmpo,2017-12-19,13.000001,10.443409
Giannis Antetokounmpo,2017-12-22,7.0,9.523393
Giannis Antetokounmpo,2017-12-26,7.0,8.943246
Giannis Antetokounmpo,2017-12-28,10.0,10.376558
Giannis Antetokounmpo,2017-12-29,12.0,8.892035
Giannis Antetokounmpo,2018-01-01,9.0,7.9219537
Giannis Antetokounmpo,2018-01-03,9.0,8.958391
Giannis Antetokounmpo,2018-01-05,5.0,8.601977
Giannis Antetokounmpo,2018-01-06,12.0,10.972647
James Harden,2017-12-18,6.0,4.64982
James Harden,2017-12-20,3.0,3.81713
James Harden,2017-12-22,4.0,3.9387968
James Harden,2017-12-25,8.0,4.351129
James Harden,2017-12-28,6.0,3.9592545
James Harden,2017-12-29,1.0,3.466747
James Harden,2017-12-31,2.0,2.979281
Jimmy Butler,2017-12-20,2.0,4.723568
Jimmy Butler,2017-12-23,6.0,4.9464016
Jimmy Butler,2017-12-25,5.0,4.680635
Jimmy Butler,2017-12-27,4.0,4.387519
Jimmy Butler,2017-12-28,5.0,4.5531964
Jimmy Butler,2017-12-31,6.0,4.0463223
Jimmy Butler,2018-01-01,3.0,4.0088935
Jimmy Butler,2018-01-03,3.0,3.8906994
Jimmy Butler,2018-01-05,2.0,4.2348557
Jimmy Butler,2018-01-06,7.0,4.192275
Joel Embiid,2018-01-03,11.0,10.690701
Joel Embiid,2018-01-05,9.0,9.6251335
John Wall,2017-12-23,3.0,4.5961514
John Wall,2017-12-25,5.0,4.8785872
John Wall,2017-12-27,1.0,3.885202
John Wall,2017-12-29,2.0,2.973336
John Wall,2017-12-31,7.0,4.7731113
John Wall,2018-01-03,3.0,5.4825926
John Wall,2018-01-05,3.0,4.542734
John Wall,2018-01-06,3.0,3.9622614
Jrue Holiday,2017-12-29,2.0,2.6132824
Jrue Holiday,2017-12-30,3.0,3.1301653
Karl-Anthony Towns,2017-12-20,10.0,12.168387
Karl-Anthony Towns,2017-12-23,14.0,11.428964
Karl-Anthony Towns,2017-12-25,10.0,10.487579
Karl-Anthony Towns,2017-12-27,13.0,14.065929
Karl-Anthony Towns,2017-12-28,5.0,13.256277
Karl-Anthony Towns,2017-12-31,14.0,13.521118
Karl-Anthony Towns,2018-01-01,13.0,13.336847
Karl-Anthony Towns,2018-01-03,10.0,15.848036
Karl-Anthony Towns,2018-01-05,23.0,15.141589
Karl-Anthony Towns,2018-01-06,16.0,11.985455
Kemba Walker,2017-12-16,6.0,2.862669
Kemba Walker,2017-12-18,1.0,2.8910823
Kemba Walker,2017-12-20,2.0,2.6069024
Kemba Walker,2017-12-27,1.0,3.2582152
Kemba Walker,2017-12-29,5.0,3.4326053
Kemba Walker,2017-12-31,1.0,2.8556585
Kemba Walker,2018-01-02,4.0,3.1111164
Kemba Walker,2018-01-05,2.0,3.0697548
Kevin Durant,2017-12-22,7.0,7.053418
Kevin Durant,2017-12-23,6.0,6.5954
Kevin Durant,2017-12-25,7.0,6.9459553
Kevin Durant,2017-12-27,6.0,7.026347
Kevin Durant,2017-12-29,4.0,7.189474
Kevin Durant,2017-12-30,5.0,6.8862295
Kevin Durant,2018-01-03,12.0,7.73491
Kevin Love,2017-12-19,10.0,10.98178
Kevin Love,2017-12-21,7.0000005,10.003088
Kevin Love,2017-12-25,18.0,10.695776
Kevin Love,2017-12-27,5.0,8.240285
Kevin Love,2017-12-30,10.0,9.457631
Kevin Love,2018-01-02,7.0000005,8.82318
Kevin Love,2018-01-03,5.0,8.72974
Kevin Love,2018-01-06,5.0,8.69849
Khris Middleton,2017-12-23,5.0,3.6812189
Khris Middleton,2017-12-26,5.0,4.205842
Khris Middleton,2017-12-28,7.0,5.303168
Kris Dunn,2017-12-27,5.0,4.733563
Kris Dunn,2017-12-31,7.0,5.210805
Kris Dunn,2018-01-01,7.0,4.5022717
Kris Dunn,2018-01-03,5.0,4.0595427
Kris Dunn,2018-01-05,2.0,3.5966442
Kris Dunn,2018-01-06,4.0,3.3234248
Kristaps Porzingis,2017-12-22,9.0,6.932375
Kristaps Porzingis,2017-12-25,7.0,6.3166237
Kristaps Porzingis,2017-12-27,6.0,5.476652
Kristaps Porzingis,2017-12-28,7.0,6.34749
Kristaps Porzingis,2017-12-30,7.0,5.375609
Kristaps Porzingis,2018-01-02,9.0,6.5987735
Kristaps Porzingis,2018-01-03,6.0,6.625106
Kristaps Porzingis,2018-01-05,7.0,7.190804
Kyle Lowry,2017-12-17,5.0,4.3357453
Kyle Lowry,2017-12-20,3.0,5.3946133
Kyle Lowry,2017-12-21,9.0,5.168048
Kyle Lowry,2017-12-26,8.0,4.65287
Kyle Lowry,2017-12-27,4.0,5.5982523
Kyle Lowry,2017-12-29,5.0,4.311508
Kyle Lowry,2018-01-01,6.0,5.34017
Kyle Lowry,2018-01-03,5.0,5.2422533
Kyle Lowry,2018-01-05,6.0,6.0533037
Kyrie Irving,2017-12-18,1.0,2.7742724
Kyrie Irving,2017-12-20,4.0,4.185618
Kyrie Irving,2017-12-21,3.0,3.7024658
Kyrie Irving,2017-12-23,3.0,3.987971
Kyrie Irving,2017-12-25,4.0,3.905132
Kyrie Irving,2017-12-27,2.0,3.950888
Kyrie Irving,2017-12-28,4.0,4.4949474
Kyrie Irving,2017-12-31,8.0,5.594473
Kyrie Irving,2018-01-03,9.0,5.9064384
Kyrie Irving,2018-01-05,9.0,5.7459984
Kyrie Irving,2018-01-06,6.0,5.0703397
LaMarcus Aldridge,2017-12-18,8.0,7.9587507
LaMarcus Aldridge,2017-12-20,8.0,8.806385
LaMarcus Aldridge,2017-12-21,6.0,8.913198
LaMarcus Aldridge,2017-12-23,10.0,8.926046
LaMarcus Aldridge,2017-12-26,9.0,7.6400256
LaMarcus Aldridge,2017-12-28,5.0,7.3569636
LaMarcus Aldridge,2017-12-30,11.0,8.506294
LaMarcus Aldridge,2018-01-02,6.0,7.693103
LaMarcus Aldridge,2018-01-03,14.0,8.3469715
LeBron James,2017-12-17,11.0,7.4202766
LeBron James,2017-12-19,1.0,6.6160946
LeBron James,2017-12-21,6.0,5.404667
LeBron James,2017-12-25,6.0,5.4992847
LeBron James,2017-12-27,10.0,7.5454397
LeBron James,2017-12-30,7.9999995,5.959276
LeBron James,2018-01-02,6.0,6.481472
LeBron James,2018-01-03,7.0,5.7952037
LeBron James,2018-01-06,10.0,5.5009484
Lou Williams,2017-12-20,1.0,2.2754683
Lou Williams,2017-12-26,3.0,2.567615
Lou Williams,2018-01-04,3.0,2.5436177
Lou Williams,2018-01-06,2.0,3.1672444
Marc Gasol,2017-12-16,10.0,7.01277
Marc Gasol,2017-12-20,9.0,7.5874267
Marc Gasol,2017-12-21,11.0,7.822256
Marc Gasol,2017-12-23,15.0,9.010398
Marc Gasol,2017-12-26,6.0,8.915139
Marc Gasol,2017-12-27,9.0,7.42571
Marc Gasol,2017-12-30,6.0,8.602548
Marc Gasol,2017-12-31,2.0,7.1890407
Marc Gasol,2018-01-02,6.0,8.041374
Marc Gasol,2018-01-05,11.0,8.42731
Myles Turner,2017-12-18,4.0,4.3242307
Myles Turner,2017-12-20,6.0,5.1699166
Myles Turner,2017-12-23,9.0,4.9572687
Myles Turner,2017-12-26,3.0,4.2046623
Myles Turner,2017-12-27,6.0,5.22898
Myles Turner,2017-12-29,3.0,4.3756614
Myles Turner,2017-12-31,2.0,4.709964
Nikola Jokic,2017-12-26,7.0,7.845798
Nikola Jokic,2017-12-27,9.0,8.236008
Nikola Jokic,2017-12-30,13.0,9.488564
Nikola Jokic,2018-01-03,9.0,9.591385
Nikola Jokic,2018-01-05,10.0,8.818205
Nikola Jokic,2018-01-06,7.0,8.328058
Nikola Vucevic,2017-12-20,10.0,10.540926
Nikola Vucevic,2017-12-22,8.0,8.617699
Nikola Vucevic,2017-12-23,0.0,6.9072223
Paul George,2017-12-20,4.0,4.827159
Paul George,2017-12-22,5.0,5.161821
Paul George,2017-12-23,5.0,4.312228
Paul George,2017-12-25,5.0,4.7895756
Paul George,2017-12-27,8.0,4.912628
Paul George,2017-12-31,1.0,3.9393523
Paul George,2018-01-03,2.0,3.7651083
Paul George,2018-01-04,6.0,4.7035584
Russell Westbrook,2017-12-18,9.0,8.468566
Russell Westbrook,2017-12-20,10.0,7.8693404
Russell Westbrook,2017-12-22,7.0000005,8.475215
Russell Westbrook,2017-12-23,10.0,8.641968
Russell Westbrook,2017-12-25,6.0,8.891604
Russell Westbrook,2017-12-27,8.0,10.087116
Russell Westbrook,2017-12-29,14.000001,11.3029
Russell Westbrook,2017-12-31,15.0,10.064076
Russell Westbrook,2018-01-03,6.0,9.478165
Russell Westbrook,2018-01-04,12.0,9.145533
Tyreke Evans,2017-12-21,9.0,6.756647
Tyreke Evans,2017-12-23,7.0,6.214004
Tyreke Evans,2017-12-26,5.0,5.9020777
Tyreke Evans,2017-12-27,7.0,6.5007544
Tyreke Evans,2017-12-30,3.0,4.858904
Tyreke Evans,2017-12-31,7.0,5.368848
Tyreke Evans,2018-01-02,5.0,4.9756203
Tyreke Evans,2018-01-05,5.0,5.5065923
Victor Oladipo,2017-12-18,5.0,3.9076266
Victor Oladipo,2017-12-20,5.0,5.192647
Victor Oladipo,2017-12-23,4.0,3.976656
Victor Oladipo,2017-12-26,1.0,2.4724615
Victor Oladipo,2018-01-06,6.0,2.3535643
Al Horford,2017-12-21,6.0,6.534509
Al Horford,2018-01-03,9.0,6.4430285
Andre Drummond,2017-12-20,13.0,13.272189
Andre Drummond,2017-12-22,15.0,12.715055
Andre Drummond,2017-12-26,18.0,13.208215
Andre Drummond,2017-12-28,17.0,13.715064
Andre Drummond,2017-12-30,21.0,12.447651
Andre Drummond,2018-01-05,8.0,12.995934
Anthony Davis,2017-12-23,6.0,9.366879
Anthony Davis,2017-12-27,11.0,9.255457
Anthony Davis,2017-12-29,5.0,9.561504
Anthony Davis,2017-12-30,9.0,9.778532
Anthony Davis,2018-01-03,15.0,10.153261
Anthony Davis,2018-01-06,9.0,9.896318
Ben Simmons,2017-12-19,12.0,7.143447
Ben Simmons,2017-12-21,6.0,7.28182
Ben Simmons,2017-12-25,8.0,6.851614
Ben Simmons,2017-12-28,4.0,6.748339
Ben Simmons,2017-12-30,6.0,6.4582877
Ben Simmons,2017-12-31,9.0,7.0096946
Ben Simmons,2018-01-03,5.0,6.8901143
Ben Simmons,2018-01-05,4.0,6.848052
Bradley Beal,2017-12-19,5.0,6.275236
Bradley Beal,2017-12-22,2.0,6.243308
Bradley Beal,2017-12-23,3.0,5.6943917
Bradley Beal,2017-12-25,8.0,6.050753
Bradley Beal,2017-12-27,6.0,6.4925694
Bradley Beal,2017-12-29,2.0,6.4103203
Bradley Beal,2017-12-31,9.0,6.41865
Bradley Beal,2018-01-03,4.0,6.0012436
Bradley Beal,2018-01-05,5.0,6.8237634
Bradley Beal,2018-01-06,5.0,6.3583527
Chris Paul,2017-12-18,10.0,5.8948436
Chris Paul,2017-12-20,5.0,5.1249866
Chris Paul,2017-12-29,1.0,4.639011
Chris Paul,2017-12-31,5.0,4.9562597
Chris Paul,2018-01-03,7.0,4.952578
Chris Paul,2018-01-04,7.0,4.7601657
Chris Paul,2018-01-06,7.0,5.530825
Damian Lillard,2017-12-18,8.0,4.3285756
Damian Lillard,2017-12-20,4.0,3.819939
Damian Lillard,2018-01-02,0.0,3.3054707
Damian Lillard,2018-01-05,4.0,3.654661
DeAndre Jordan,2017-12-18,14.0,14.181653
DeAndre Jordan,2017-12-20,20.0,14.40932
DeAndre Jordan,2017-12-22,20.0,14.18482
DeAndre Jordan,2017-12-23,18.0,14.1908045
DeAndre Jordan,2017-12-26,15.0,13.662704
DeAndre Jordan,2017-12-29,16.0,13.099256
DeAndre Jordan,2017-12-31,16.0,13.37004
DeAndre Jordan,2018-01-02,9.0,13.322812
DeAndre Jordan,2018-01-06,11.0,13.479602
DeMar DeRozan,2017-12-20,2.0,3.5362597
DeMar DeRozan,2017-12-21,5.0,3.7503781
DeMar DeRozan,2017-12-26,3.0,3.669756
DeMar DeRozan,2017-12-27,6.0,3.6867366
DeMar DeRozan,2017-12-29,1.0,3.5991683
DeMar DeRozan,2018-01-01,5.0,3.8302896
DeMar DeRozan,2018-01-03,3.0,4.025795
DeMar DeRozan,2018-01-05,5.0,4.2350507
DeMarcus Cousins,2017-12-22,11.0,11.039152
DeMarcus Cousins,2017-12-23,7.0,11.228405
DeMarcus Cousins,2017-12-27,14.0,12.609012
DeMarcus Cousins,2017-12-29,20.0,13.149423
DeMarcus Cousins,2017-12-30,19.0,12.216628
DeMarcus Cousins,2018-01-03,11.0,11.120331
DeMarcus Cousins,2018-01-06,15.0,10.840601
Dennis Schroder,2017-12-18,6.0,3.0917847
Dennis Schroder,2017-12-20,3.0,3.351672
Dennis Schroder,2017-12-23,3.0,3.2521462
Dennis Schroder,2017-12-27,4.0,3.4619112
Dennis Schroder,2017-12-29,5.0,3.5232372
Dennis Schroder,2017-12-30,1.0,3.1838095
Dennis Schroder,2018-01-02,2.0,3.19967
Devin Booker,2018-01-07,2.0,3.3878818
Draymond Green,2017-12-30,0.0,5.125121
Draymond Green,2018-01-03,11.0,6.2681546
Draymond Green,2018-01-04,14.0,7.2200675
Draymond Green,2018-01-06,12.0,6.6213994
Dwight Howard,2017-12-18,10.0,9.566259
Dwight Howard,2017-12-20,9.0,8.907004
Dwight Howard,2017-12-22,1.0,9.534524
Dwight Howard,2017-12-23,16.0,10.033996
Dwight Howard,2017-12-27,17.0,10.166394
Dwight Howard,2017-12-29,12.999999,9.74616
Dwight Howard,2017-12-31,10.0,10.105534
Dwight Howard,2018-01-02,8.0,11.432239
Dwight Howard,2018-01-05,10.0,9.286073
Elfrid Payton,2018-01-06,7.0,3.9420018
Giannis Antetokounmpo,2017-12-22,7.0,9.108002
Giannis Antetokounmpo,2017-12-26,7.0,9.32028
Giannis Antetokounmpo,2017-12-28,10.0,10.459237
Giannis Antetokounmpo,2017-12-29,12.0,10.221222
Giannis Antetokounmpo,2018-01-01,9.0,9.692052
Giannis Antetokounmpo,2018-01-03,9.0,10.756232
Giannis Antetokounmpo,2018-01-05,5.0,9.598429
Giannis Antetokounmpo,2018-01-06,12.0,10.711569
James Harden,2017-12-18,6.0,4.75506
James Harden,2017-12-20,3.0,4.12595
James Harden,2017-12-22,4.0,4.0655756
James Harden,2017-12-25,8.0,4.3758507
James Harden,2017-12-28,6.0,3.8421562
James Harden,2017-12-29,1.0,4.095188
James Harden,2017-12-31,2.0,3.4689105
Jimmy Butler,2017-12-20,2.0,4.439843
Jimmy Butler,2017-12-23,6.0,5.2353134
Jimmy Butler,2017-12-25,5.0,4.4043317
Jimmy Butler,2017-12-27,4.0,4.510605
Jimmy Butler,2017-12-28,5.0,4.804462
Jimmy Butler,2017-12-31,6.0,4.773112
Jimmy Butler,2018-01-01,3.0,4.363579
Jimmy Butler,2018-01-03,3.0,4.699759
Jimmy Butler,2018-01-05,2.0,4.133826
Jimmy Butler,2018-01-06,7.0,5.070049
Joel Embiid,2018-01-03,11.0,11.140236
Joel Embiid,2018-01-05,9.0,10.710518
John Wall,2017-12-23,3.0,5.1421385
John Wall,2017-12-25,5.0,5.2083564
John Wall,2017-12-27,1.0,5.2204275
John Wall,2017-12-29,2.0,4.7615776
John Wall,2017-12-31,7.0,5.4569006
John Wall,2018-01-03,3.0,5.39545
John Wall,2018-01-05,3.0,5.541882
John Wall,2018-01-06,3.0,5.036314
Jrue Holiday,2017-12-30,3.0,2.8076935
Karl-Anthony Towns,2017-12-20,10.0,13.171122
Karl-Anthony Towns,2017-12-23,14.0,12.673697
Karl-Anthony Towns,2017-12-25,10.0,12.825169
Karl-Anthony Towns,2017-12-27,13.0,13.120313
Karl-Anthony Towns,2017-12-28,5.0,11.977237
Karl-Anthony Towns,2017-12-31,14.0,12.907428
Karl-Anthony Towns,2018-01-01,13.0,13.257721
Karl-Anthony Towns,2018-01-03,10.0,13.636713
Karl-Anthony Towns,2018-01-05,23.0,13.25237
Karl-Anthony Towns,2018-01-06,16.0,13.655944
Kemba Walker,2017-12-18,1.0,3.4426463
Kemba Walker,2017-12-20,2.0,3.0762653
Kemba Walker,2017-12-27,1.0,3.3793817
Kemba Walker,2017-12-29,5.0,3.4100013
Kemba Walker,2017-12-31,1.0,3.0059898
Kemba Walker,2018-01-02,4.0,3.500545
Kemba Walker,2018-01-05,2.0,3.3808875
Kevin Durant,2017-12-23,6.0,7.2252645
Kevin Durant,2017-12-25,7.0,7.5013437
Kevin Durant,2017-12-27,6.0,7.30083
Kevin Durant,2017-12-29,4.0,8.201483
Kevin Durant,2017-12-30,5.0,7.891735
Kevin Durant,2018-01-03,12.0,8.249748
Kevin Love,2017-12-21,7.0000005,11.336995
Kevin Love,2017-12-25,18.0,11.552987
Kevin Love,2017-12-27,5.0,10.12446
Kevin Love,2017-12-30,10.0,10.727542
Kevin Love,2018-01-02,7.0000005,10.14508
Kevin Love,2018-01-03,5.0,10.168084
Kevin Love,2018-01-06,5.0,10.327909
Khris Middleton,2017-12-26,5.0,3.783782
Khris Middleton,2017-12-28,7.0,4.0568256
Kris Dunn,2017-12-27,5.0,4.3999095
Kris Dunn,2017-12-31,7.0,4.391404
Kris Dunn,2018-01-01,7.0,4.7230234
Kris Dunn,2018-01-03,5.0,4.346735
Kris Dunn,2018-01-05,2.0,3.9692106
Kris Dunn,2018-01-06,4.0,4.2809863
Kristaps Porzingis,2017-12-22,9.0,6.395126
Kristaps Porzingis,2017-12-25,7.0,6.44874
Kristaps Porzingis,2017-12-27,6.0,5.807777
Kristaps Porzingis,2017-12-28,7.0,6.538739
Kristaps Porzingis,2017-12-30,7.0,5.2913437
Kristaps Porzingis,2018-01-02,9.0,6.3830805
Kristaps Porzingis,2018-01-03,6.0,6.0155454
Kristaps Porzingis,2018-01-05,7.0,6.281148
Kristaps Porzingis,2018-01-07,8.0,6.33664
Kyle Lowry,2017-12-20,3.0,6.1579657
Kyle Lowry,2017-12-21,9.0,7.0675826
Kyle Lowry,2017-12-26,8.0,6.691356
Kyle Lowry,2017-12-27,4.0,6.8179274
Kyle Lowry,2017-12-29,5.0,6.3395047
Kyle Lowry,2018-01-01,6.0,6.505327
Kyle Lowry,2018-01-03,5.0,6.266819
Kyle Lowry,2018-01-05,6.0,6.4657474
Kyrie Irving,2017-12-20,4.0,5.0467715
Kyrie Irving,2017-12-21,3.0,4.741267
Kyrie Irving,2017-12-23,3.0,4.956485
Kyrie Irving,2017-12-25,4.0,4.591194
Kyrie Irving,2017-12-27,2.0,4.554099
Kyrie Irving,2017-12-28,4.0,4.7828665
Kyrie Irving,2017-12-31,8.0,4.6239824
Kyrie Irving,2018-01-03,9.0,4.954401
Kyrie Irving,2018-01-05,9.0,4.768839
Kyrie Irving,2018-01-06,6.0,4.3248672
LaMarcus Aldridge,2017-12-20,8.0,9.398248
LaMarcus Aldridge,2017-12-21,6.0,8.881806
LaMarcus Aldridge,2017-12-23,10.0,8.558869
LaMarcus Aldridge,2017-12-26,9.0,8.424509
LaMarcus Aldridge,2017-12-28,5.0,8.594034
LaMarcus Aldridge,2017-12-30,11.0,8.958513
LaMarcus Aldridge,2018-01-02,6.0,8.66415
LaMarcus Aldridge,2018-01-03,14.0,9.273146
LaMarcus Aldridge,2018-01-07,14.0,9.100858
LeBron James,2017-12-19,1.0,6.8398633
LeBron James,2017-12-21,6.0,6.659566
LeBron James,2017-12-25,6.0,6.274273
LeBron James,2017-12-27,10.0,7.417438
LeBron James,2017-12-30,7.9999995,6.0001173
LeBron James,2018-01-02,6.0,6.7676754
LeBron James,2018-01-03,7.0,6.0244875
LeBron James,2018-01-06,10.0,7.2775536
Lou Williams,2017-12-20,1.0,2.812687
Lou Williams,2017-12-26,3.0,2.8703322
Lou Williams,2018-01-04,3.0,2.8008847
Lou Williams,2018-01-06,2.0,2.7454777
Marc Gasol,2017-12-20,9.0,7.8291707
Marc Gasol,2017-12-21,11.0,8.22756
Marc Gasol,2017-12-23,15.0,8.122747
Marc Gasol,2017-12-26,6.0,8.420797
Marc Gasol,2017-12-27,9.0,7.427724
Marc Gasol,2017-12-30,6.0,6.689391
Marc Gasol,2017-12-31,2.0,6.871926
Marc Gasol,2018-01-02,6.0,7.26492
Marc Gasol,2018-01-05,11.0,7.8216553
Myles Turner,2017-12-20,6.0,5.4532886
Myles Turner,2017-12-23,9.0,5.6955895
Myles Turner,2017-12-26,3.0,4.9326334
Myles Turner,2017-12-27,6.0,4.8579454
Myles Turner,2017-12-29,3.0,4.5240164
Myles Turner,2017-12-31,2.0,4.3697786
Nikola Jokic,2017-12-26,7.0,9.069294
Nikola Jokic,2017-12-27,9.0,9.136961
Nikola Jokic,2017-12-30,13.0,9.400191
Nikola Jokic,2018-01-03,9.0,9.369637
Nikola Jokic,2018-01-05,10.0,9.127053
Nikola Jokic,2018-01-06,7.0,8.522597
Nikola Vucevic,2017-12-22,8.0,6.263402
Nikola Vucevic,2017-12-23,0.0,5.9423947
Paul George,2017-12-20,4.0,4.7313585
Paul George,2017-12-22,5.0,4.1759367
Paul George,2017-12-23,5.0,4.4868717
Paul George,2017-12-25,5.0,4.1645784
Paul George,2017-12-27,8.0,5.0885453
Paul George,2017-12-31,1.0,5.0341816
Paul George,2018-01-03,2.0,4.6495066
Paul George,2018-01-04,6.0,4.1388435
Paul George,2018-01-07,8.0,4.753866
Russell Westbrook,2017-12-18,9.0,9.376143
Russell Westbrook,2017-12-20,10.0,8.910601
Russell Westbrook,2017-12-22,7.0000005,9.390314
Russell Westbrook,2017-12-23,10.0,10.011056
Russell Westbrook,2017-12-25,6.0,9.440858
Russell Westbrook,2017-12-27,8.0,10.120029
Russell Westbrook,2017-12-29,14.000001,10.766392
Russell Westbrook,2017-12-31,15.0,11.236947
Russell Westbrook,2018-01-03,6.0,10.373528
Russell Westbrook,2018-01-04,12.0,9.864795
Russell Westbrook,2018-01-07,10.0,10.029787
Tyreke Evans,2017-12-23,7.0,5.8446817
Tyreke Evans,2017-12-26,5.0,5.881263
Tyreke Evans,2017-12-27,7.0,5.82887
Tyreke Evans,2017-12-30,3.0,5.310005
Tyreke Evans,2017-12-31,7.0,5.5318694
Tyreke Evans,2018-01-02,5.0,5.0768576
Tyreke Evans,2018-01-05,5.0,5.25215
Victor Oladipo,2017-12-20,5.0,4.603259
Victor Oladipo,2017-12-23,4.0,4.4178
Victor Oladipo,2017-12-26,1.0,3.7108693
Victor Oladipo,2018-01-06,6.0,4.2205815
Al Horford,2017-12-21,6.0,6.762816
Al Horford,2018-01-03,9.0,6.7939796
Andre Drummond,2017-12-20,13.0,11.581874
Andre Drummond,2017-12-22,15.0,14.108936
Andre Drummond,2017-12-26,18.0,12.995557
Andre Drummond,2017-12-28,17.0,14.19981
Andre Drummond,2017-12-30,21.0,13.824796
Andre Drummond,2018-01-05,8.0,11.732216
Andre Drummond,2018-01-08,14.0,13.167298
Anthony Davis,2017-12-23,6.0,9.585496
Anthony Davis,2017-12-27,11.0,8.993645
Anthony Davis,2017-12-29,5.0,9.707878
Anthony Davis,2017-12-30,9.0,9.19715
Anthony Davis,2018-01-03,15.0,10.44344
Anthony Davis,2018-01-06,9.0,10.692717
Anthony Davis,2018-01-08,10.0,10.730143
Ben Simmons,2017-12-21,6.0,6.4009595
Ben Simmons,2017-12-25,8.0,7.0325875
Ben Simmons,2017-12-28,4.0,6.7227197
Ben Simmons,2017-12-30,6.0,6.8275294
Ben Simmons,2017-12-31,9.0,6.863516
Ben Simmons,2018-01-03,5.0,6.631613
Ben Simmons,2018-01-05,4.0,6.6479473
Bradley Beal,2017-12-22,2.0,4.882208
Bradley Beal,2017-12-23,3.0,5.6322603
Bradley Beal,2017-12-25,8.0,6.4405937
Bradley Beal,2017-12-27,6.0,7.1522036
Bradley Beal,2017-12-29,2.0,6.224776
Bradley Beal,2017-12-31,9.0,7.445791
Bradley Beal,2018-01-03,4.0,7.095443
Bradley Beal,2018-01-05,5.0,6.9969277
Bradley Beal,2018-01-06,5.0,6.3156104
Chris Paul,2017-12-20,5.0,4.865605
Chris Paul,2017-12-29,1.0,4.5439663
Chris Paul,2017-12-31,5.0,5.6029196
Chris Paul,2018-01-03,7.0,5.4123616
Chris Paul,2018-01-04,7.0,5.859128
Chris Paul,2018-01-06,7.0,5.381519
Chris Paul,2018-01-08,8.0,4.3326483
Damian Lillard,2017-12-20,4.0,3.4844508
Damian Lillard,2018-01-02,0.0,2.3658397
Damian Lillard,2018-01-05,4.0,3.4330196
DeAndre Jordan,2017-12-20,20.0,15.074682
DeAndre Jordan,2017-12-22,20.0,14.527889
DeAndre Jordan,2017-12-23,18.0,15.338927
DeAndre Jordan,2017-12-26,15.0,14.709839
DeAndre Jordan,2017-12-29,16.0,14.37931
DeAndre Jordan,2017-12-31,16.0,14.650348
DeAndre Jordan,2018-01-02,9.0,13.233916
DeAndre Jordan,2018-01-06,11.0,13.081109
DeAndre Jordan,2018-01-08,18.0,13.448286
DeMar DeRozan,2017-12-20,2.0,3.6043582
DeMar DeRozan,2017-12-21,5.0,3.6831698
DeMar DeRozan,2017-12-26,3.0,3.3153396
DeMar DeRozan,2017-12-27,6.0,3.1285844
DeMar DeRozan,2017-12-29,1.0,3.0776272
DeMar DeRozan,2018-01-01,5.0,3.8864212
DeMar DeRozan,2018-01-03,3.0,3.422958
DeMar DeRozan,2018-01-05,5.0,3.5030437
DeMar DeRozan,2018-01-08,3.0,3.7156928
DeMarcus Cousins,2017-12-22,11.0,10.600843
DeMarcus Cousins,2017-12-23,7.0,9.109281
DeMarcus Cousins,2017-12-27,14.0,12.122298
DeMarcus Cousins,2017-12-29,20.0,12.509796
DeMarcus Cousins,2017-12-30,19.0,11.456074
DeMarcus Cousins,2018-01-03,11.0,11.007472
DeMarcus Cousins,2018-01-06,15.0,10.987254
DeMarcus Cousins,2018-01-08,10.0,10.719026
Dennis Schroder,2017-12-20,3.0,3.4579108
Dennis Schroder,2017-12-23,3.0,3.1554174
Dennis Schroder,2017-12-27,4.0,3.529379
Dennis Schroder,2017-12-29,5.0,3.3770418
Dennis Schroder,2017-12-30,1.0,2.9861176
Dennis Schroder,2018-01-02,2.0,2.9826605
Devin Booker,2018-01-07,2.0,3.2147384
Draymond Green,2017-12-30,0.0,3.3151588
Draymond Green,2018-01-03,11.0,6.7678356
Draymond Green,2018-01-04,14.0,7.4543953
Draymond Green,2018-01-06,12.0,7.7996798
