player_name,game_date,blk,blk_pred
Draymond Green,2018-01-08,3.0,2.2499325
Draymond Green,2018-01-10,0.0,1.0679674
Draymond Green,2018-01-12,0.0,1.3102024
Draymond Green,2018-01-13,1.0,1.8198254
Dwight Howard,2017-12-27,2.0,2.2856405
Dwight Howard,2017-12-29,0.0,1.364605
Dwight Howard,2017-12-31,0.0,1.4023424
Dwight Howard,2018-01-02,1.0,1.8004959
Dwight Howard,2018-01-05,2.0,1.9153395
Dwight Howard,2018-01-10,4.0,3.4948447
Dwight Howard,2018-01-12,1.0,2.4489114
Dwight Howard,2018-01-13,3.0,2.2490075
Eric Bledsoe,2018-01-12,0.0,0.53207946
Eric Bledsoe,2018-01-14,0.0,1.2659425
Giannis Antetokounmpo,2017-12-29,1.0,0.69926393
Giannis Antetokounmpo,2018-01-01,0.0,0.6077041
Giannis Antetokounmpo,2018-01-03,2.0,1.0749617
Giannis Antetokounmpo,2018-01-05,0.0,0.59153867
Giannis Antetokounmpo,2018-01-06,1.0,1.1887747
Giannis Antetokounmpo,2018-01-08,1.0,1.1252154
Giannis Antetokounmpo,2018-01-10,1.0,0.94746554
Giannis Antetokounmpo,2018-01-12,1.0,0.8271444
Giannis Antetokounmpo,2018-01-14,0.0,0.8157483
Hassan Whiteside,2018-01-09,2.0,1.774483
Hassan Whiteside,2018-01-10,4.0,3.1982265
Hassan Whiteside,2018-01-14,4.0,2.36772
James Harden,2017-12-28,0.0,0.98457927
James Harden,2017-12-29,1.0,0.9990516
James Harden,2017-12-31,2.0,1.6644293
Jimmy Butler,2017-12-27,0.0,0.858866
Jimmy Butler,2017-12-28,0.0,0.65756977
Jimmy Butler,2017-12-31,0.0,0.7306376
Jimmy Butler,2018-01-01,1.0,0.6163695
Jimmy Butler,2018-01-03,1.0,1.0592152
Jimmy Butler,2018-01-05,0.0,0.90498775
Jimmy Butler,2018-01-06,0.0,0.7877456
Jimmy Butler,2018-01-08,0.0,0.64720845
Jimmy Butler,2018-01-10,2.0,0.93444115
Jimmy Butler,2018-01-12,1.0,1.1337408
Jimmy Butler,2018-01-14,0.0,1.213794
Joel Embiid,2018-01-11,1.0,2.052456
John Wall,2017-12-27,0.0,1.8458915
John Wall,2017-12-29,0.0,1.0770129
John Wall,2017-12-31,4.0,2.6758094
John Wall,2018-01-03,1.0,0.8762973
John Wall,2018-01-05,1.0,1.7281197
John Wall,2018-01-06,1.0,2.0196607
John Wall,2018-01-10,1.0,0.9657815
John Wall,2018-01-12,3.0,2.3228908
John Wall,2018-01-13,0.0,1.2904432
Jrue Holiday,2017-12-30,0.0,0.13105132
Karl-Anthony Towns,2017-12-27,4.0,4.056183
Karl-Anthony Towns,2017-12-28,1.0,1.529033
Karl-Anthony Towns,2017-12-31,6.0,4.0532618
Karl-Anthony Towns,2018-01-01,1.0,1.8563161
Karl-Anthony Towns,2018-01-03,0.0,2.917272
Karl-Anthony Towns,2018-01-05,2.0,2.8150153
Karl-Anthony Towns,2018-01-06,1.0,1.7084727
Karl-Anthony Towns,2018-01-08,1.0,2.7008667
Karl-Anthony Towns,2018-01-10,0.0,1.8539039
Karl-Anthony Towns,2018-01-12,1.0,1.8302145
Karl-Anthony Towns,2018-01-14,0.0,3.6001124
Kemba Walker,2017-12-31,0.0,0.7073988
Kemba Walker,2018-01-02,0.0,0.89470667
Kemba Walker,2018-01-05,0.0,0.32831827
Kemba Walker,2018-01-10,1.0,1.2415665
Kemba Walker,2018-01-12,0.0,0.60197794
Kemba Walker,2018-01-13,0.0,0.8202359
Kevin Durant,2017-12-27,3.0,3.4851851
Kevin Durant,2017-12-29,0.0,2.1501515
Kevin Durant,2017-12-30,1.0,2.165235
Kevin Durant,2018-01-03,4.0,2.7134297
Kevin Durant,2018-01-10,1.0,1.8030614
Kevin Durant,2018-01-12,0.0,0.65430605
Kevin Durant,2018-01-13,1.0,1.7631431
Kevin Love,2017-12-27,2.0,1.1003458
Kevin Love,2017-12-30,0.0,0.65852726
Kevin Love,2018-01-02,1.0,0.98394716
Kevin Love,2018-01-03,2.0,1.3738285
Kevin Love,2018-01-06,0.0,0.5581212
Khris Middleton,2017-12-28,0.0,0.32824087
Khris Middleton,2018-01-10,0.0,0.03465556
Kris Dunn,2017-12-31,0.0,0.8361815
Kris Dunn,2018-01-01,1.0,1.1141278
Kris Dunn,2018-01-03,1.0,1.2164557
Kris Dunn,2018-01-05,0.0,1.075562
Kris Dunn,2018-01-06,0.0,0.9868916
Kris Dunn,2018-01-08,1.0,1.5949371
Kris Dunn,2018-01-10,1.0,1.927629
Kris Dunn,2018-01-13,3.0,2.0839329
Kristaps Porzingis,2017-12-30,2.0,2.4196463
Kristaps Porzingis,2018-01-02,2.0,3.141488
Kristaps Porzingis,2018-01-03,2.0,1.8288999
Kristaps Porzingis,2018-01-05,3.0,2.7016015
Kristaps Porzingis,2018-01-07,1.0,2.576644
Kristaps Porzingis,2018-01-10,4.0,3.2445846
Kristaps Porzingis,2018-01-12,3.0,5.071623
Kristaps Porzingis,2018-01-14,2.0,2.3158555
Kyle Lowry,2017-12-29,0.0,0.5880734
Kyle Lowry,2018-01-01,1.0,0.4252708
Kyle Lowry,2018-01-03,0.0,0.28754872
Kyle Lowry,2018-01-05,0.0,0.26933774
Kyle Lowry,2018-01-08,0.0,0.31082952
Kyrie Irving,2017-12-25,0.0,0.52472097
Kyrie Irving,2017-12-27,0.0,0.38050446
Kyrie Irving,2017-12-28,1.0,0.7946532
Kyrie Irving,2017-12-31,1.0,0.61518663
Kyrie Irving,2018-01-03,0.0,0.27348346
Kyrie Irving,2018-01-05,0.0,0.30789846
Kyrie Irving,2018-01-06,1.0,0.6085121
Kyrie Irving,2018-01-11,0.0,0.29835588
LaMarcus Aldridge,2017-12-26,1.0,1.9918754
LaMarcus Aldridge,2017-12-28,2.0,1.727283
LaMarcus Aldridge,2017-12-30,2.0,2.016821
LaMarcus Aldridge,2018-01-02,1.0,1.3792007
LaMarcus Aldridge,2018-01-03,0.0,1.1200402
LaMarcus Aldridge,2018-01-07,1.0,1.6642611
LaMarcus Aldridge,2018-01-08,1.0,1.0930642
LaMarcus Aldridge,2018-01-11,1.0,0.95627
LaMarcus Aldridge,2018-01-13,1.0,1.5926452
LeBron James,2017-12-27,0.0,0.61547095
LeBron James,2017-12-30,1.0,1.0248045
LeBron James,2018-01-02,1.0,0.8631712
LeBron James,2018-01-03,1.0,1.4633518
LeBron James,2018-01-06,1.0,1.3180994
LeBron James,2018-01-08,2.0,1.5797261
LeBron James,2018-01-11,2.0,1.6310912
LeBron James,2018-01-12,1.0,0.97973335
Lonzo Ball,2018-01-13,0.0,0.34498158
Lou Williams,2018-01-08,0.0,0.40175137
Lou Williams,2018-01-10,0.0,0.36757654
Lou Williams,2018-01-11,1.0,0.56175023
Lou Williams,2018-01-13,0.0,0.097459905
Marc Gasol,2017-12-27,3.0,3.3613405
Marc Gasol,2017-12-30,0.0,2.1005564
Marc Gasol,2017-12-31,4.0,3.5105135
Marc Gasol,2018-01-02,0.0,1.3745862
Marc Gasol,2018-01-05,5.0,3.3190777
Marc Gasol,2018-01-10,0.0,1.9900038
Marc Gasol,2018-01-12,1.0,1.8604221
Myles Turner,2017-12-27,2.0,3.0327058
Myles Turner,2017-12-29,2.0,2.0660563
Myles Turner,2017-12-31,2.0,1.7195551
Nikola Jokic,2017-12-27,1.0,1.1839075
Nikola Jokic,2017-12-30,3.0,1.8613284
Nikola Jokic,2018-01-03,0.0,0.9169931
Nikola Jokic,2018-01-05,0.0,1.1325622
Nikola Jokic,2018-01-06,0.0,1.2381505
Nikola Jokic,2018-01-08,1.0,1.0656621
Nikola Jokic,2018-01-10,3.0,2.1058154
Nikola Jokic,2018-01-12,0.0,0.99707025
Nikola Jokic,2018-01-13,0.0,1.4044209
Paul George,2017-12-25,0.0,0.71132135
Paul George,2017-12-27,0.0,0.7965194
Paul George,2017-12-31,2.0,1.4103309
Paul George,2018-01-03,0.0,0.3427492
Paul George,2018-01-04,1.0,0.9648703
Paul George,2018-01-07,0.0,0.37237024
Paul George,2018-01-09,0.0,0.49079487
Paul George,2018-01-10,1.0,0.7628504
Paul George,2018-01-13,1.0,0.70092595
Russell Westbrook,2017-12-25,0.0,0.9002414
Russell Westbrook,2017-12-27,0.0,0.90236413
Russell Westbrook,2017-12-29,0.0,0.5918423
Russell Westbrook,2017-12-31,0.0,0.27479264
Russell Westbrook,2018-01-03,0.0,-0.06948152
Russell Westbrook,2018-01-04,0.0,0.30936742
Russell Westbrook,2018-01-07,0.0,0.41813073
Russell Westbrook,2018-01-09,2.0,0.96229976
Russell Westbrook,2018-01-10,0.0,0.70670086
Russell Westbrook,2018-01-13,1.0,1.051989
Stephen Curry,2018-01-13,0.0,0.16510202
Tyreke Evans,2017-12-27,0.0,0.22062643
Tyreke Evans,2017-12-30,0.0,0.33668256
Tyreke Evans,2017-12-31,0.0,0.12900059
Tyreke Evans,2018-01-02,0.0,-0.097309
Tyreke Evans,2018-01-05,0.0,0.2254097
Tyreke Evans,2018-01-10,0.0,0.45532525
Tyreke Evans,2018-01-12,0.0,0.12945613
Victor Oladipo,2018-01-06,0.0,0.2069352
Victor Oladipo,2018-01-08,1.0,0.77054614
Victor Oladipo,2018-01-10,0.0,0.90524733
Victor Oladipo,2018-01-12,1.0,1.1260391
Victor Oladipo,2018-01-14,0.0,1.3814713
Aaron Gordon,2018-01-10,0.0,0.42366248
Andre Drummond,2017-12-30,0.0,0.15397263
Andre Drummond,2018-01-05,0.0,0.94326067
Andre Drummond,2018-01-08,1.0,0.92066324
Andre Drummond,2018-01-10,2.0,1.386776
Andre Drummond,2018-01-13,3.0,1.5141989
Anthony Davis,2017-12-30,5.0,2.1734004
Anthony Davis,2018-01-03,1.0,1.9946382
Anthony Davis,2018-01-06,2.0,0.89703816
Anthony Davis,2018-01-08,1.0,0.43814677
Anthony Davis,2018-01-12,2.0,2.2232907
Anthony Davis,2018-01-14,3.0,2.211225
Ben Simmons,2017-12-30,1.0,1.0665591
Ben Simmons,2017-12-31,3.0,1.08062
Ben Simmons,2018-01-03,1.0,0.805702
Ben Simmons,2018-01-05,2.0,1.0233593
Ben Simmons,2018-01-11,2.0,0.8579098
Ben Simmons,2018-01-15,2.0,0.9714925
Blake Griffin,2018-01-11,0.0,0.4286558
Blake Griffin,2018-01-13,0.0,0.2990588
Blake Griffin,2018-01-15,0.0,0.76618445
Bradley Beal,2017-12-27,2.0,0.74018776
Bradley Beal,2017-12-29,0.0,0.20808645
Bradley Beal,2017-12-31,0.0,0.4030822
Bradley Beal,2018-01-03,0.0,0.44371766
Bradley Beal,2018-01-05,0.0,0.43048888
Bradley Beal,2018-01-06,2.0,0.35252875
Bradley Beal,2018-01-10,0.0,0.35565668
Bradley Beal,2018-01-12,0.0,0.41196263
Bradley Beal,2018-01-13,0.0,0.16334178
Bradley Beal,2018-01-15,1.0,0.2413706
Chris Paul,2018-01-04,0.0,0.30927902
Chris Paul,2018-01-06,0.0,0.6033398
Chris Paul,2018-01-08,1.0,0.45123816
Chris Paul,2018-01-10,0.0,0.40588528
Chris Paul,2018-01-12,2.0,0.9377141
Chris Paul,2018-01-15,1.0,0.7214007
Clint Capela,2018-01-12,1.0,0.86207825
Clint Capela,2018-01-15,2.0,1.0858495
Damian Lillard,2018-01-12,0.0,0.038319193
Damian Lillard,2018-01-14,0.0,-0.06717787
DeAndre Jordan,2017-12-29,2.0,0.7884314
DeAndre Jordan,2017-12-31,1.0,0.931744
DeAndre Jordan,2018-01-02,0.0,0.49818695
DeAndre Jordan,2018-01-06,1.0,0.63051355
DeAndre Jordan,2018-01-08,1.0,0.33594877
DeAndre Jordan,2018-01-10,1.0,0.16240121
DeAndre Jordan,2018-01-11,0.0,0.47813296
DeMar DeRozan,2017-12-29,2.0,0.97377276
DeMar DeRozan,2018-01-01,1.0,0.48725098
DeMar DeRozan,2018-01-03,0.0,0.49348235
DeMar DeRozan,2018-01-05,1.0,0.38238078
DeMar DeRozan,2018-01-08,1.0,0.66059285
DeMar DeRozan,2018-01-09,0.0,0.37208515
DeMar DeRozan,2018-01-11,0.0,0.3181584
DeMar DeRozan,2018-01-13,0.0,0.21492846
DeMar DeRozan,2018-01-15,0.0,0.32837248
DeMarcus Cousins,2017-12-30,0.0,0.88083506
DeMarcus Cousins,2018-01-03,1.0,0.8612437
DeMarcus Cousins,2018-01-06,3.0,0.7820641
DeMarcus Cousins,2018-01-08,2.0,1.2216805
DeMarcus Cousins,2018-01-10,2.0,1.1031153
DeMarcus Cousins,2018-01-12,2.0,0.55727357
DeMarcus Cousins,2018-01-14,3.0,0.9180498
Dennis Schroder,2017-12-30,0.0,0.16724136
Dennis Schroder,2018-01-02,0.0,0.16643816
Dennis Schroder,2018-01-15,0.0,0.38531998
Devin Booker,2018-01-07,0.0,0.12046047
Devin Booker,2018-01-12,0.0,0.24265131
Devin Booker,2018-01-14,0.0,0.28468883
Draymond Green,2017-12-30,0.0,0.36336946
Draymond Green,2018-01-03,1.0,0.49954587
Draymond Green,2018-01-04,1.0,0.48295864
Draymond Green,2018-01-06,0.0,0.27961338
Draymond Green,2018-01-08,3.0,1.0730834
Draymond Green,2018-01-10,0.0,0.2905175
Draymond Green,2018-01-12,0.0,0.85396403
Draymond Green,2018-01-13,1.0,1.2868801
Draymond Green,2018-01-15,2.0,1.4239252
Dwight Howard,2017-12-29,0.0,0.6553761
Dwight Howard,2017-12-31,0.0,1.2386513
Dwight Howard,2018-01-02,1.0,1.2086884
Dwight Howard,2018-01-05,2.0,1.1634121
Dwight Howard,2018-01-10,4.0,2.1020956
Dwight Howard,2018-01-12,1.0,0.9062387
Dwight Howard,2018-01-13,3.0,1.1845176
Eric Bledsoe,2018-01-14,0.0,0.18725933
Eric Bledsoe,2018-01-15,0.0,0.35165983
Giannis Antetokounmpo,2018-01-01,0.0,0.44687372
Giannis Antetokounmpo,2018-01-03,2.0,0.97273266
Giannis Antetokounmpo,2018-01-05,0.0,0.9417069
Giannis Antetokounmpo,2018-01-06,1.0,0.77408046
Giannis Antetokounmpo,2018-01-08,1.0,0.7488963
Giannis Antetokounmpo,2018-01-10,1.0,0.65642875
Giannis Antetokounmpo,2018-01-12,1.0,0.42616415
Giannis Antetokounmpo,2018-01-14,0.0,0.4157759
Giannis Antetokounmpo,2018-01-15,2.0,0.4500051
Hassan Whiteside,2018-01-09,2.0,1.6436253
Hassan Whiteside,2018-01-10,4.0,3.038816
Hassan Whiteside,2018-01-14,4.0,2.2294216
Hassan Whiteside,2018-01-15,2.0,1.9436691
James Harden,2017-12-29,1.0,0.5856469
James Harden,2017-12-31,2.0,1.085053
Jimmy Butler,2017-12-28,0.0,0.04024315
Jimmy Butler,2017-12-31,0.0,0.1021256
Jimmy Butler,2018-01-01,1.0,0.52014244
Jimmy Butler,2018-01-03,1.0,0.70316005
Jimmy Butler,2018-01-05,0.0,0.5639248
Jimmy Butler,2018-01-06,0.0,0.49654567
Jimmy Butler,2018-01-08,0.0,0.44355702
Jimmy Butler,2018-01-10,2.0,0.5061756
Jimmy Butler,2018-01-12,1.0,0.50659215
Jimmy Butler,2018-01-14,0.0,0.4086349
Joel Embiid,2018-01-11,1.0,1.2750287
Joel Embiid,2018-01-15,1.0,1.7632558
John Wall,2017-12-27,0.0,1.4087591
John Wall,2017-12-29,0.0,0.827338
John Wall,2017-12-31,4.0,1.4603797
John Wall,2018-01-03,1.0,0.57472575
John Wall,2018-01-05,1.0,0.60807264
John Wall,2018-01-06,1.0,1.1244055
John Wall,2018-01-10,1.0,0.7067112
John Wall,2018-01-12,3.0,1.4554591
John Wall,2018-01-13,0.0,1.0008669
John Wall,2018-01-15,2.0,0.92211056
Jrue Holiday,2017-12-30,0.0,0.22200628
Karl-Anthony Towns,2017-12-28,1.0,1.7346001
Karl-Anthony Towns,2017-12-31,6.0,2.5091295
Karl-Anthony Towns,2018-01-01,1.0,1.2525741
Karl-Anthony Towns,2018-01-03,0.0,1.5104618
Karl-Anthony Towns,2018-01-05,2.0,1.4210539
Karl-Anthony Towns,2018-01-06,1.0,1.5053276
Karl-Anthony Towns,2018-01-08,1.0,1.7797387
Karl-Anthony Towns,2018-01-10,0.0,2.0648558
Karl-Anthony Towns,2018-01-12,1.0,1.5499599
Karl-Anthony Towns,2018-01-14,0.0,1.0213349
Kemba Walker,2018-01-02,0.0,0.4650647
Kemba Walker,2018-01-05,0.0,0.20429395
Kemba Walker,2018-01-10,1.0,0.4689709
Kemba Walker,2018-01-12,0.0,0.1608301
Kemba Walker,2018-01-13,0.0,0.6178067
Kevin Durant,2017-12-27,3.0,1.1616044
Kevin Durant,2017-12-29,0.0,1.1569808
Kevin Durant,2017-12-30,1.0,1.3879131
Kevin Durant,2018-01-03,4.0,2.5635889
Kevin Durant,2018-01-10,1.0,1.8483548
Kevin Durant,2018-01-12,0.0,0.50694394
Kevin Durant,2018-01-13,1.0,1.407231
Kevin Durant,2018-01-15,1.0,1.3637447
Kevin Love,2017-12-30,0.0,0.5544164
Kevin Love,2018-01-02,1.0,0.7271866
Kevin Love,2018-01-03,2.0,0.69728965
Kevin Love,2018-01-06,0.0,0.35693043
Khris Middleton,2018-01-10,0.0,-0.03416428
Kris Dunn,2017-12-31,0.0,0.4375661
Kris Dunn,2018-01-01,1.0,0.5611987
Kris Dunn,2018-01-03,1.0,0.712504
Kris Dunn,2018-01-05,0.0,0.4017611
Kris Dunn,2018-01-06,0.0,0.5234944
Kris Dunn,2018-01-08,1.0,0.70456874
Kris Dunn,2018-01-10,1.0,1.2560567
Kris Dunn,2018-01-13,3.0,1.3916845
Kris Dunn,2018-01-15,0.0,1.3713166
Kristaps Porzingis,2017-12-30,2.0,1.2123389
Kristaps Porzingis,2018-01-02,2.0,1.3769628
Kristaps Porzingis,2018-01-03,2.0,1.1357038
Kristaps Porzingis,2018-01-05,3.0,0.9575656
Kristaps Porzingis,2018-01-07,1.0,1.175276
Kristaps Porzingis,2018-01-10,4.0,2.4217777
Kristaps Porzingis,2018-01-12,3.0,3.0226722
Kristaps Porzingis,2018-01-14,2.0,1.520364
Kristaps Porzingis,2018-01-15,2.0,1.5494739
Kyle Lowry,2017-12-29,0.0,0.26901993
Kyle Lowry,2018-01-01,1.0,0.24849853
Kyle Lowry,2018-01-03,0.0,0.0066073313
Kyle Lowry,2018-01-05,0.0,0.09565329
Kyle Lowry,2018-01-08,0.0,0.18325943
Kyle Lowry,2018-01-15,0.0,0.23112181
Kyrie Irving,2017-12-27,0.0,0.26045007
Kyrie Irving,2017-12-28,1.0,0.4313311
Kyrie Irving,2017-12-31,1.0,0.5433786
Kyrie Irving,2018-01-03,0.0,0.17320466
Kyrie Irving,2018-01-05,0.0,0.19700792
Kyrie Irving,2018-01-06,1.0,0.27782542
Kyrie Irving,2018-01-11,0.0,0.12591988
LaMarcus Aldridge,2017-12-28,2.0,1.361814
LaMarcus Aldridge,2017-12-30,2.0,1.1645737
LaMarcus Aldridge,2018-01-02,1.0,0.6049311
LaMarcus Aldridge,2018-01-03,0.0,0.59469455
LaMarcus Aldridge,2018-01-07,1.0,0.69326556
LaMarcus Aldridge,2018-01-08,1.0,0.3221251
LaMarcus Aldridge,2018-01-11,1.0,0.2691858
LaMarcus Aldridge,2018-01-13,1.0,0.5353441
LaMarcus Aldridge,2018-01-15,1.0,0.73052806
LeBron James,2017-12-30,1.0,0.6699997
LeBron James,2018-01-02,1.0,0.6952218
LeBron James,2018-01-03,1.0,0.8317705
LeBron James,2018-01-06,1.0,0.94443226
LeBron James,2018-01-08,2.0,1.1314311
LeBron James,2018-01-11,2.0,1.1023737
LeBron James,2018-01-12,1.0,0.8893014
LeBron James,2018-01-15,4.0,0.967257
Lonzo Ball,2018-01-13,0.0,0.13560829
Lou Williams,2018-01-10,0.0,0.2564179
Lou Williams,2018-01-11,1.0,0.3802458
Lou Williams,2018-01-13,0.0,0.21892679
Lou Williams,2018-01-15,1.0,0.3037154
Marc Gasol,2017-12-30,0.0,0.8154713
Marc Gasol,2017-12-31,4.0,2.141193
Marc Gasol,2018-01-02,0.0,1.0212841
Marc Gasol,2018-01-05,5.0,1.6826322
Marc Gasol,2018-01-10,0.0,0.67750156
Marc Gasol,2018-01-12,1.0,0.6215351
Myles Turner,2017-12-27,2.0,1.8535713
Myles Turner,2017-12-29,2.0,2.1899438
Myles Turner,2017-12-31,2.0,1.1776339
Nikola Jokic,2017-12-27,1.0,0.8124663
Nikola Jokic,2017-12-30,3.0,1.0735167
Nikola Jokic,2018-01-03,0.0,0.43428603
Nikola Jokic,2018-01-05,0.0,0.47843465
Nikola Jokic,2018-01-06,0.0,0.6188308
Nikola Jokic,2018-01-08,1.0,0.7174786
Nikola Jokic,2018-01-10,3.0,1.4242775
Nikola Jokic,2018-01-12,0.0,0.6914376
Nikola Jokic,2018-01-13,0.0,0.39068913
Paul George,2017-12-27,0.0,0.43410045
Paul George,2017-12-31,2.0,0.90813553
Paul George,2018-01-03,0.0,0.31188303
Paul George,2018-01-04,1.0,0.541059
Paul George,2018-01-07,0.0,0.52322567
Paul George,2018-01-09,0.0,0.12995498
Paul George,2018-01-10,1.0,0.63859415
Paul George,2018-01-13,1.0,0.74802643
Paul George,2018-01-15,1.0,0.7995614
Russell Westbrook,2017-12-27,0.0,0.30672836
Russell Westbrook,2017-12-29,0.0,0.25669366
Russell Westbrook,2017-12-31,0.0,-0.13586354
Russell Westbrook,2018-01-03,0.0,-0.12195879
Russell Westbrook,2018-01-04,0.0,-0.10666464
Russell Westbrook,2018-01-07,0.0,0.22652502
Russell Westbrook,2018-01-09,2.0,0.35623044
Russell Westbrook,2018-01-10,0.0,0.38291872
Russell Westbrook,2018-01-13,1.0,0.5319425
Russell Westbrook,2018-01-15,0.0,0.63923645
Stephen Curry,2018-01-13,0.0,0.082866795
Stephen Curry,2018-01-15,0.0,0.2558468
Tyreke Evans,2017-12-30,0.0,0.086460926
Tyreke Evans,2017-12-31,0.0,0.009676553
Tyreke Evans,2018-01-02,0.0,0.10017701
Tyreke Evans,2018-01-05,0.0,0.22580189
Tyreke Evans,2018-01-10,0.0,0.18157238
Tyreke Evans,2018-01-12,0.0,0.19877842
Victor Oladipo,2018-01-06,0.0,0.47059804
Victor Oladipo,2018-01-08,1.0,0.56679136
Victor Oladipo,2018-01-10,0.0,0.5394365
Victor Oladipo,2018-01-12,1.0,0.39479834
Victor Oladipo,2018-01-14,0.0,0.25352883
Victor Oladipo,2018-01-15,0.0,0.5122489
Aaron Gordon,2018-01-10,0.0,-0.07380186
Aaron Gordon,2018-01-16,1.0,0.07579088
Andre Drummond,2018-01-05,0.0,0.7482458
Andre Drummond,2018-01-08,1.0,1.1842406
Andre Drummond,2018-01-10,2.0,1.5118785
Andre Drummond,2018-01-13,3.0,1.6636629
Anthony Davis,2017-12-30,5.0,2.9853106
Anthony Davis,2018-01-03,1.0,2.3037739
Anthony Davis,2018-01-06,2.0,1.8623188
Anthony Davis,2018-01-08,1.0,1.7038224
Anthony Davis,2018-01-12,2.0,2.3638577
Anthony Davis,2018-01-14,3.0,2.2654514
Anthony Davis,2018-01-16,2.0,1.9979858
Ben Simmons,2017-12-30,1.0,1.6057466
Ben Simmons,2017-12-31,3.0,1.7786553
Ben Simmons,2018-01-03,1.0,1.2001605
Ben Simmons,2018-01-05,2.0,1.464532
Ben Simmons,2018-01-11,2.0,0.8312587
Ben Simmons,2018-01-15,2.0,1.5284449
Blake Griffin,2018-01-11,0.0,0.21368425
Blake Griffin,2018-01-13,0.0,0.20667352
Blake Griffin,2018-01-15,0.0,0.65381855
Bradley Beal,2017-12-29,0.0,0.070426635
Bradley Beal,2017-12-31,0.0,0.18098421
Bradley Beal,2018-01-03,0.0,-0.1586533
Bradley Beal,2018-01-05,0.0,-0.005665281
Bradley Beal,2018-01-06,2.0,0.74593925
Bradley Beal,2018-01-10,0.0,0.29727966
Bradley Beal,2018-01-12,0.0,0.17268507
Bradley Beal,2018-01-13,0.0,-0.10189914
Bradley Beal,2018-01-15,1.0,0.34384936
CJ McCollum,2018-01-16,2.0,0.4134941
Chris Paul,2018-01-04,0.0,0.44024208
Chris Paul,2018-01-06,0.0,0.48776275
Chris Paul,2018-01-08,1.0,0.59706444
Chris Paul,2018-01-10,0.0,0.55085486
Chris Paul,2018-01-12,2.0,0.78069216
Chris Paul,2018-01-15,1.0,0.47972554
Clint Capela,2018-01-12,1.0,0.7917733
Clint Capela,2018-01-15,2.0,1.4448506
Damian Lillard,2018-01-12,0.0,0.18777303
Damian Lillard,2018-01-14,0.0,0.10757569
Damian Lillard,2018-01-16,0.0,0.11569045
DeAndre Jordan,2017-12-29,2.0,0.943725
DeAndre Jordan,2017-12-31,1.0,0.66549486
DeAndre Jordan,2018-01-02,0.0,0.553719
DeAndre Jordan,2018-01-06,1.0,0.67592263
DeAndre Jordan,2018-01-08,1.0,0.30051604
DeAndre Jordan,2018-01-10,1.0,0.31002113
DeAndre Jordan,2018-01-11,0.0,0.16604052
DeMar DeRozan,2018-01-01,1.0,0.70927286
DeMar DeRozan,2018-01-03,0.0,0.43813127
DeMar DeRozan,2018-01-05,1.0,0.5757697
DeMar DeRozan,2018-01-08,1.0,0.6039474
DeMar DeRozan,2018-01-09,0.0,-0.04692048
DeMar DeRozan,2018-01-11,0.0,0.15750374
DeMar DeRozan,2018-01-13,0.0,0.5688713
DeMar DeRozan,2018-01-15,0.0,0.41002753
DeMarcus Cousins,2017-12-30,0.0,0.35430306
DeMarcus Cousins,2018-01-03,1.0,0.6958662
DeMarcus Cousins,2018-01-06,3.0,0.83476114
DeMarcus Cousins,2018-01-08,2.0,0.970163
DeMarcus Cousins,2018-01-10,2.0,1.130511
DeMarcus Cousins,2018-01-12,2.0,1.1625341
DeMarcus Cousins,2018-01-14,3.0,1.3597726
DeMarcus Cousins,2018-01-16,0.0,2.095384
Dennis Schroder,2017-12-30,0.0,0.33847067
Dennis Schroder,2018-01-02,0.0,0.122004464
Dennis Schroder,2018-01-15,0.0,0.12837128
Devin Booker,2018-01-07,0.0,0.12230391
Devin Booker,2018-01-12,0.0,0.20431876
Devin Booker,2018-01-14,0.0,0.13739507
Devin Booker,2018-01-16,1.0,0.1611424
Draymond Green,2017-12-30,0.0,0.60838014
Draymond Green,2018-01-03,1.0,0.64235485
Draymond Green,2018-01-04,1.0,1.3685511
Draymond Green,2018-01-06,0.0,0.75438577
Draymond Green,2018-01-08,3.0,1.2588898
Draymond Green,2018-01-10,0.0,1.0233327
Draymond Green,2018-01-12,0.0,0.7307958
Draymond Green,2018-01-13,1.0,1.3124051
Draymond Green,2018-01-15,2.0,1.4414861
Dwight Howard,2017-12-29,0.0,0.009923054
Dwight Howard,2017-12-31,0.0,0.12390734
Dwight Howard,2018-01-02,1.0,0.78567713
Dwight Howard,2018-01-05,2.0,1.3331256
Dwight Howard,2018-01-10,4.0,1.8921934
Dwight Howard,2018-01-12,1.0,1.2429382
Dwight Howard,2018-01-13,3.0,1.2167894
Eric Bledsoe,2018-01-14,0.0,0.24418916
Eric Bledsoe,2018-01-15,0.0,0.2941877
Giannis Antetokounmpo,2018-01-01,0.0,0.6045563
Giannis Antetokounmpo,2018-01-03,2.0,0.5949852
Giannis Antetokounmpo,2018-01-05,0.0,0.46955574
Giannis Antetokounmpo,2018-01-06,1.0,0.32568553
Giannis Antetokounmpo,2018-01-08,1.0,0.7633857
Giannis Antetokounmpo,2018-01-10,1.0,0.86477286
Giannis Antetokounmpo,2018-01-12,1.0,0.311386
Giannis Antetokounmpo,2018-01-14,0.0,0.51752704
Giannis Antetokounmpo,2018-01-15,2.0,0.83806384
Hassan Whiteside,2018-01-09,2.0,0.7427101
Hassan Whiteside,2018-01-10,4.0,2.1327116
Hassan Whiteside,2018-01-14,4.0,2.4285333
