player_name,game_date,ast,ast_pred
Hassan Whiteside,2018-01-19,2.0,1.8445634
Hassan Whiteside,2018-01-20,3.0,2.461192
Hassan Whiteside,2018-01-22,2.0,2.2645748
James Harden,2018-01-20,8.0,7.763911
James Harden,2018-01-22,5.0,7.222259
Jimmy Butler,2018-01-03,4.0,5.996954
Jimmy Butler,2018-01-05,6.0,6.0190268
Jimmy Butler,2018-01-06,8.0,6.5389175
Jimmy Butler,2018-01-08,9.0,6.5814095
Jimmy Butler,2018-01-10,8.0,5.6089063
Jimmy Butler,2018-01-12,2.0,4.3205214
Jimmy Butler,2018-01-14,4.0,4.1892495
Jimmy Butler,2018-01-16,4.0,3.6558838
Jimmy Butler,2018-01-18,2.0,3.5267475
Joel Embiid,2018-01-11,5.0,2.9731653
Joel Embiid,2018-01-15,3.0,2.9512084
Joel Embiid,2018-01-18,6.0,2.811366
Joel Embiid,2018-01-20,1.0,2.4058769
Joel Embiid,2018-01-22,1.0,2.3299987
John Wall,2018-01-05,9.0,10.862136
John Wall,2018-01-06,16.0,12.073761
John Wall,2018-01-10,11.0,10.250541
John Wall,2018-01-12,9.0,11.867784
John Wall,2018-01-13,16.0,12.751049
John Wall,2018-01-15,9.0,10.980957
John Wall,2018-01-17,9.0,11.27392
John Wall,2018-01-19,11.0,10.611647
John Wall,2018-01-22,5.0,9.601007
Jrue Holiday,2018-01-20,8.0,6.602307
Jrue Holiday,2018-01-22,6.0,5.853264
Karl-Anthony Towns,2018-01-03,0.0,2.4651277
Karl-Anthony Towns,2018-01-05,1.0,3.1596775
Karl-Anthony Towns,2018-01-06,3.0,3.772946
Karl-Anthony Towns,2018-01-08,4.0,3.4942966
Karl-Anthony Towns,2018-01-10,3.0,3.7251182
Karl-Anthony Towns,2018-01-12,9.0,5.0324497
Karl-Anthony Towns,2018-01-14,2.0,5.2009926
Karl-Anthony Towns,2018-01-16,1.0,3.2626822
Karl-Anthony Towns,2018-01-18,3.0,3.5784361
Karl-Anthony Towns,2018-01-20,2.0,4.4483786
Karl-Anthony Towns,2018-01-22,3.0,4.0581017
Kemba Walker,2018-01-10,4.0,4.6104965
Kemba Walker,2018-01-12,6.0,5.1874027
Kemba Walker,2018-01-13,2.0,5.425828
Kemba Walker,2018-01-17,7.0,6.637468
Kemba Walker,2018-01-20,7.0,7.508143
Kemba Walker,2018-01-22,9.0,6.5371566
Kevin Durant,2018-01-10,4.0,4.3154016
Kevin Durant,2018-01-12,6.0,4.8352957
Kevin Durant,2018-01-13,5.0,4.652375
Kevin Durant,2018-01-15,8.0,4.9485836
Kevin Durant,2018-01-17,7.0,5.075294
Kevin Durant,2018-01-20,5.0,3.8257453
Kevin Durant,2018-01-23,14.0,4.307452
Kevin Love,2018-01-06,1.0,1.1245031
Kevin Love,2018-01-18,2.0,1.1800078
Kevin Love,2018-01-20,0.0,0.7016532
Kris Dunn,2018-01-06,8.0,7.4855485
Kris Dunn,2018-01-08,8.0,7.1713448
Kris Dunn,2018-01-10,8.0,7.4415445
Kris Dunn,2018-01-13,8.0,8.481323
Kris Dunn,2018-01-15,10.0,7.974912
Kris Dunn,2018-01-17,4.0,6.597303
Kristaps Porzingis,2018-01-03,1.0,1.744273
Kristaps Porzingis,2018-01-05,1.0,1.7193851
Kristaps Porzingis,2018-01-07,1.0,1.7709792
Kristaps Porzingis,2018-01-10,1.0,1.9103761
Kristaps Porzingis,2018-01-12,2.0,1.8863347
Kristaps Porzingis,2018-01-14,3.0,1.7283092
Kristaps Porzingis,2018-01-15,0.0,1.0124528
Kristaps Porzingis,2018-01-17,0.0,1.0499437
Kristaps Porzingis,2018-01-19,1.0,1.2078761
Kristaps Porzingis,2018-01-21,1.0,1.3269073
Kyle Lowry,2018-01-05,4.0,5.8871613
Kyle Lowry,2018-01-08,11.0,5.9332438
Kyle Lowry,2018-01-15,4.0,5.80684
Kyle Lowry,2018-01-17,5.0,6.7600822
Kyle Lowry,2018-01-19,3.0,6.6643248
Kyle Lowry,2018-01-20,5.0,6.615611
Kyrie Irving,2018-01-05,8.0,5.4507313
Kyrie Irving,2018-01-06,4.0,5.6474385
Kyrie Irving,2018-01-11,7.0,5.1429048
Kyrie Irving,2018-01-16,2.0,3.8330417
Kyrie Irving,2018-01-21,5.0,4.177123
Kyrie Irving,2018-01-23,4.0,4.4946227
LaMarcus Aldridge,2018-01-07,1.0,1.5996565
LaMarcus Aldridge,2018-01-08,1.0,1.6431016
LaMarcus Aldridge,2018-01-11,1.0,1.3890625
LaMarcus Aldridge,2018-01-13,0.0,1.9608384
LaMarcus Aldridge,2018-01-15,3.0,2.7574894
LaMarcus Aldridge,2018-01-17,3.0,2.402194
LaMarcus Aldridge,2018-01-19,2.0,1.96325
LaMarcus Aldridge,2018-01-21,1.0,1.75405
LaMarcus Aldridge,2018-01-23,3.0,1.9185547
LeBron James,2018-01-06,9.0,7.301465
LeBron James,2018-01-08,5.0,5.717238
LeBron James,2018-01-11,1.0,5.9872084
LeBron James,2018-01-12,11.0,7.2545714
LeBron James,2018-01-15,6.0,6.4270234
LeBron James,2018-01-18,6.0,7.1438313
LeBron James,2018-01-20,7.0000005,7.3669796
LeBron James,2018-01-23,7.0000005,8.2606125
Lou Williams,2018-01-11,6.0,4.845214
Lou Williams,2018-01-13,2.0,5.52923
Lou Williams,2018-01-15,9.0,6.082952
Lou Williams,2018-01-17,5.0,6.208675
Lou Williams,2018-01-20,7.0,6.099635
Lou Williams,2018-01-22,7.0,6.165334
Marc Gasol,2018-01-05,5.0,4.3540955
Marc Gasol,2018-01-10,7.0,4.1996503
Marc Gasol,2018-01-12,2.0,3.3957539
Marc Gasol,2018-01-19,2.0,3.5045316
Marc Gasol,2018-01-20,7.0,4.363346
Marc Gasol,2018-01-22,0.0,2.509487
Nikola Jokic,2018-01-06,10.0,7.9625573
Nikola Jokic,2018-01-08,11.0,7.0313444
Nikola Jokic,2018-01-10,7.0,6.430763
Nikola Jokic,2018-01-12,3.0,5.562761
Nikola Jokic,2018-01-13,7.0,6.2444606
Nikola Jokic,2018-01-16,7.0,6.4660206
Nikola Jokic,2018-01-17,2.0,4.9932723
Nikola Jokic,2018-01-19,5.0,4.3019705
Nikola Jokic,2018-01-22,5.0,5.137461
Paul George,2018-01-07,5.0,3.5730662
Paul George,2018-01-09,2.0,2.1065094
Paul George,2018-01-10,4.0,2.4956124
Paul George,2018-01-13,0.0,2.7946463
Paul George,2018-01-15,4.0,3.0485275
Paul George,2018-01-17,3.0,3.000876
Paul George,2018-01-20,2.0,2.1917102
Paul George,2018-01-23,1.0,2.1000555
Russell Westbrook,2018-01-04,11.0,10.392792
Russell Westbrook,2018-01-07,11.0,11.428753
Russell Westbrook,2018-01-09,12.0,10.141731
Russell Westbrook,2018-01-10,5.0,10.165616
Russell Westbrook,2018-01-13,7.0,8.810065
Russell Westbrook,2018-01-15,9.0,9.580964
Russell Westbrook,2018-01-17,7.0,13.626713
Russell Westbrook,2018-01-20,20.0,12.2137375
Russell Westbrook,2018-01-23,6.0,11.195919
Stephen Curry,2018-01-13,9.0,5.932719
Stephen Curry,2018-01-15,7.9999995,7.381708
Stephen Curry,2018-01-17,4.0,6.518841
Stephen Curry,2018-01-20,7.9999995,6.1382694
Stephen Curry,2018-01-23,7.0000005,4.9975367
Tyreke Evans,2018-01-05,7.0,7.7994375
Tyreke Evans,2018-01-10,3.0,6.0620594
Tyreke Evans,2018-01-12,4.0,6.1809406
Tyreke Evans,2018-01-17,10.0,7.3694043
Tyreke Evans,2018-01-19,5.0,7.3720536
Tyreke Evans,2018-01-20,6.0,7.2034354
Tyreke Evans,2018-01-22,8.0,7.3338265
Victor Oladipo,2018-01-14,1.0,3.8486123
Victor Oladipo,2018-01-15,6.0,5.258881
Victor Oladipo,2018-01-18,3.0,5.1294174
Victor Oladipo,2018-01-19,4.0,4.8596516
Victor Oladipo,2018-01-21,1.0,4.0428743
Aaron Gordon,2018-01-10,1.0,1.7226338
Aaron Gordon,2018-01-16,1.0,1.5696584
Aaron Gordon,2018-01-18,2.0,1.7115787
Aaron Gordon,2018-01-21,4.0,1.6361779
Aaron Gordon,2018-01-23,2.0,1.8004912
Andre Drummond,2018-01-10,5.0,4.1332664
Andre Drummond,2018-01-13,4.0,4.4496336
Andre Drummond,2018-01-17,2.0,4.6768327
Andre Drummond,2018-01-19,8.0,5.063793
Andre Drummond,2018-01-21,4.0,5.0018826
Andre Drummond,2018-01-24,4.0,4.5106344
Anthony Davis,2018-01-08,1.0,2.1599965
Anthony Davis,2018-01-12,2.0,2.4868093
Anthony Davis,2018-01-14,0.0,1.510634
Anthony Davis,2018-01-16,2.0,1.8686571
Anthony Davis,2018-01-17,3.0,2.0488172
Anthony Davis,2018-01-20,2.0,2.0473387
Anthony Davis,2018-01-22,5.0,2.8914073
Anthony Davis,2018-01-24,4.0,2.2435377
Ben Simmons,2018-01-11,3.0,5.563143
Ben Simmons,2018-01-15,4.0,5.6528177
Ben Simmons,2018-01-18,4.0,5.4798403
Ben Simmons,2018-01-20,9.0,5.7194242
Ben Simmons,2018-01-22,7.0000005,5.8446245
Ben Simmons,2018-01-24,14.000001,5.0250607
Blake Griffin,2018-01-11,6.0,5.59255
Blake Griffin,2018-01-13,9.0,6.059098
Blake Griffin,2018-01-15,6.0,6.7175617
Blake Griffin,2018-01-17,4.0,7.2451334
Blake Griffin,2018-01-20,3.0,7.0392346
Blake Griffin,2018-01-22,12.0,6.200248
Blake Griffin,2018-01-24,3.0,5.471335
Bradley Beal,2018-01-06,1.0,3.8874414
Bradley Beal,2018-01-10,7.0,4.8753967
Bradley Beal,2018-01-12,7.0,5.2286973
Bradley Beal,2018-01-13,6.0,5.30307
Bradley Beal,2018-01-15,3.0,4.387207
Bradley Beal,2018-01-17,2.0,4.806963
Bradley Beal,2018-01-19,3.0,4.924885
Bradley Beal,2018-01-22,3.0,4.359418
CJ McCollum,2018-01-16,2.0,3.4349654
CJ McCollum,2018-01-18,2.0,3.889941
Chris Paul,2018-01-08,9.0,9.421839
Chris Paul,2018-01-10,11.0,9.452431
Chris Paul,2018-01-12,6.0,9.558092
Chris Paul,2018-01-15,7.0,9.797214
Chris Paul,2018-01-18,9.0,9.764495
Chris Paul,2018-01-20,7.0,9.403195
Chris Paul,2018-01-22,6.0,9.353532
Chris Paul,2018-01-24,3.9999998,8.978345
Clint Capela,2018-01-15,0.0,1.1822715
Clint Capela,2018-01-18,0.0,1.2981553
Clint Capela,2018-01-22,2.0,1.4213883
Clint Capela,2018-01-24,0.0,1.3516212
Damian Lillard,2018-01-16,7.0,7.223444
Damian Lillard,2018-01-18,8.0,7.503831
Damian Lillard,2018-01-20,9.0,7.421011
Damian Lillard,2018-01-22,8.0,7.4546547
Damian Lillard,2018-01-24,6.0,7.492794
DeAndre Jordan,2018-01-08,2.0,1.4432449
DeAndre Jordan,2018-01-10,3.0,1.4532647
DeAndre Jordan,2018-01-11,2.0,1.3624117
DeAndre Jordan,2018-01-24,1.0,1.7072836
DeMar DeRozan,2018-01-05,4.0,4.3254056
DeMar DeRozan,2018-01-08,6.0,4.7209244
DeMar DeRozan,2018-01-09,6.0,5.2961473
DeMar DeRozan,2018-01-11,8.0,5.196146
DeMar DeRozan,2018-01-13,3.0,5.308391
DeMar DeRozan,2018-01-15,5.0,4.8562317
DeMar DeRozan,2018-01-17,5.0,4.5439105
DeMar DeRozan,2018-01-19,6.0,4.6470447
DeMar DeRozan,2018-01-20,5.0,4.5752945
DeMar DeRozan,2018-01-24,4.0,4.1479993
DeMarcus Cousins,2018-01-08,4.0,4.287281
DeMarcus Cousins,2018-01-10,3.0,5.1834354
DeMarcus Cousins,2018-01-12,8.0,5.475279
DeMarcus Cousins,2018-01-14,5.0,5.5534673
DeMarcus Cousins,2018-01-16,5.0,4.7564983
DeMarcus Cousins,2018-01-17,7.0,4.4500256
DeMarcus Cousins,2018-01-20,5.0,5.7683244
DeMarcus Cousins,2018-01-22,10.0,5.97256
DeMarcus Cousins,2018-01-24,5.0,5.3146906
Dennis Schroder,2018-01-17,15.0,6.8317738
Dennis Schroder,2018-01-20,5.0,7.830573
Dennis Schroder,2018-01-22,2.0,5.7170715
Devin Booker,2018-01-07,4.0,5.8868465
Devin Booker,2018-01-12,9.0,6.5450892
Devin Booker,2018-01-14,7.0000005,5.4443245
Devin Booker,2018-01-16,7.9999995,6.0966225
Devin Booker,2018-01-19,5.0,4.8724694
Devin Booker,2018-01-22,7.9999995,6.11569
Devin Booker,2018-01-24,4.0,5.7038507
Donovan Mitchell,2018-01-20,7.0,3.41843
Donovan Mitchell,2018-01-22,0.0,3.2790995
Draymond Green,2018-01-06,7.0,10.835482
Draymond Green,2018-01-08,10.0,9.777582
Draymond Green,2018-01-10,4.0,10.024827
Draymond Green,2018-01-12,7.0,9.716682
Draymond Green,2018-01-13,8.0,8.171514
Draymond Green,2018-01-15,9.0,9.318395
Draymond Green,2018-01-20,6.0,8.118912
Draymond Green,2018-01-23,6.0,7.7384477
Dwight Howard,2018-01-10,2.0,3.0906138
Dwight Howard,2018-01-12,1.0,2.350933
Dwight Howard,2018-01-13,0.0,2.6541028
Dwight Howard,2018-01-17,2.0,2.0294018
Dwight Howard,2018-01-20,1.0,2.840797
Dwight Howard,2018-01-22,1.0,2.6266103
Dwight Howard,2018-01-24,0.0,3.953292
Eric Bledsoe,2018-01-14,4.0,4.4989734
Eric Bledsoe,2018-01-15,3.0,3.9041648
Eric Bledsoe,2018-01-22,7.0,4.6988864
Giannis Antetokounmpo,2018-01-05,5.0,3.9314618
Giannis Antetokounmpo,2018-01-06,7.0,4.686938
Giannis Antetokounmpo,2018-01-08,3.0,3.8691802
Giannis Antetokounmpo,2018-01-10,1.0,3.6470969
Giannis Antetokounmpo,2018-01-12,4.0,4.345849
Giannis Antetokounmpo,2018-01-14,1.0,4.11804
Giannis Antetokounmpo,2018-01-15,6.0,4.1555505
Giannis Antetokounmpo,2018-01-17,6.0,3.943769
Hassan Whiteside,2018-01-09,1.0,1.4082412
Hassan Whiteside,2018-01-10,1.0,1.2835609
Hassan Whiteside,2018-01-14,0.0,1.3828574
Hassan Whiteside,2018-01-15,1.0,1.4093117
Hassan Whiteside,2018-01-17,0.0,1.584912
Hassan Whiteside,2018-01-19,2.0,1.918425
Hassan Whiteside,2018-01-20,3.0,2.2103267
Hassan Whiteside,2018-01-22,2.0,2.1128635
James Harden,2018-01-22,5.0,7.24078
James Harden,2018-01-24,13.0,8.428603
Jimmy Butler,2018-01-05,6.0,5.6010313
Jimmy Butler,2018-01-06,8.0,5.87239
Jimmy Butler,2018-01-08,9.0,6.183171
Jimmy Butler,2018-01-10,8.0,5.78001
Jimmy Butler,2018-01-12,2.0,4.719867
Jimmy Butler,2018-01-14,4.0,3.8678527
Jimmy Butler,2018-01-16,4.0,3.9007134
Jimmy Butler,2018-01-18,2.0,4.4164543
Joel Embiid,2018-01-15,3.0,3.2618732
Joel Embiid,2018-01-18,6.0,2.7196064
Joel Embiid,2018-01-20,1.0,1.7222817
Joel Embiid,2018-01-22,1.0,2.5358448
Joel Embiid,2018-01-24,3.0,2.6114736
John Wall,2018-01-06,16.0,10.536425
John Wall,2018-01-10,11.0,10.174403
John Wall,2018-01-12,9.0,10.164896
John Wall,2018-01-13,16.0,10.600853
John Wall,2018-01-15,9.0,10.220689
John Wall,2018-01-17,9.0,10.489059
John Wall,2018-01-19,11.0,9.619593
John Wall,2018-01-22,5.0,9.833819
Jrue Holiday,2018-01-20,8.0,4.9784565
Jrue Holiday,2018-01-22,6.0,4.937976
Jrue Holiday,2018-01-24,4.0,4.9047756
Karl-Anthony Towns,2018-01-05,1.0,3.671093
Karl-Anthony Towns,2018-01-06,3.0,4.39497
Karl-Anthony Towns,2018-01-08,4.0,4.0860224
Karl-Anthony Towns,2018-01-10,3.0,3.6715102
Karl-Anthony Towns,2018-01-12,9.0,4.9223127
Karl-Anthony Towns,2018-01-14,2.0,3.5829597
Karl-Anthony Towns,2018-01-16,1.0,3.7805202
Karl-Anthony Towns,2018-01-18,3.0,3.9317563
Karl-Anthony Towns,2018-01-20,2.0,4.0509377
Karl-Anthony Towns,2018-01-22,3.0,3.1356168
Karl-Anthony Towns,2018-01-24,1.0,2.8439336
Kemba Walker,2018-01-10,4.0,5.6714916
Kemba Walker,2018-01-12,6.0,6.321255
Kemba Walker,2018-01-13,2.0,6.0532064
Kemba Walker,2018-01-17,7.0,6.2883677
Kemba Walker,2018-01-20,7.0,6.308218
Kemba Walker,2018-01-22,9.0,6.090681
Kemba Walker,2018-01-24,7.0,6.2126694
Kevin Durant,2018-01-12,6.0,6.9828696
Kevin Durant,2018-01-13,5.0,7.7829943
Kevin Durant,2018-01-15,8.0,7.3654795
Kevin Durant,2018-01-17,7.0,7.1209254
Kevin Durant,2018-01-20,5.0,6.3915353
Kevin Durant,2018-01-23,14.0,7.1419177
Kevin Love,2018-01-18,2.0,0.9773441
Kevin Love,2018-01-20,0.0,0.7184566
Kris Dunn,2018-01-06,8.0,6.990773
Kris Dunn,2018-01-08,8.0,6.980482
Kris Dunn,2018-01-10,8.0,6.907047
Kris Dunn,2018-01-13,8.0,7.7131186
Kris Dunn,2018-01-15,10.0,7.407675
Kris Dunn,2018-01-17,4.0,7.370985
Kristaps Porzingis,2018-01-05,1.0,1.5481482
Kristaps Porzingis,2018-01-07,1.0,1.2546471
Kristaps Porzingis,2018-01-10,1.0,1.4003251
Kristaps Porzingis,2018-01-12,2.0,1.5636358
Kristaps Porzingis,2018-01-14,3.0,1.5992856
Kristaps Porzingis,2018-01-15,0.0,1.2696321
Kristaps Porzingis,2018-01-17,0.0,1.4483025
Kristaps Porzingis,2018-01-19,1.0,1.548038
Kristaps Porzingis,2018-01-21,1.0,1.3711863
Kyle Lowry,2018-01-05,4.0,6.3738003
Kyle Lowry,2018-01-08,11.0,6.6510935
Kyle Lowry,2018-01-15,4.0,5.987153
Kyle Lowry,2018-01-17,5.0,6.2706356
Kyle Lowry,2018-01-19,3.0,5.5300245
Kyle Lowry,2018-01-20,5.0,6.301438
Kyle Lowry,2018-01-24,4.0,6.3254833
Kyrie Irving,2018-01-06,4.0,4.8158574
Kyrie Irving,2018-01-11,7.0,4.7099085
Kyrie Irving,2018-01-16,2.0,4.387944
Kyrie Irving,2018-01-21,5.0,4.186032
Kyrie Irving,2018-01-23,4.0,4.6002607
Kyrie Irving,2018-01-24,7.0,5.1179175
LaMarcus Aldridge,2018-01-07,1.0,1.9520847
LaMarcus Aldridge,2018-01-08,1.0,1.6305102
LaMarcus Aldridge,2018-01-11,1.0,1.6626583
LaMarcus Aldridge,2018-01-13,0.0,2.1092172
LaMarcus Aldridge,2018-01-15,3.0,2.2047014
LaMarcus Aldridge,2018-01-17,3.0,2.008103
LaMarcus Aldridge,2018-01-19,2.0,2.0190997
LaMarcus Aldridge,2018-01-21,1.0,2.247048
LaMarcus Aldridge,2018-01-23,3.0,1.8665007
LeBron James,2018-01-08,5.0,7.7248197
LeBron James,2018-01-11,1.0,5.5721827
LeBron James,2018-01-12,11.0,6.9946523
LeBron James,2018-01-15,6.0,7.0598364
LeBron James,2018-01-18,6.0,6.897343
LeBron James,2018-01-20,7.0000005,7.30669
LeBron James,2018-01-23,7.0000005,7.9302263
Lou Williams,2018-01-11,6.0,6.0450196
Lou Williams,2018-01-13,2.0,6.1003203
Lou Williams,2018-01-15,9.0,6.041912
Lou Williams,2018-01-17,5.0,6.4539022
Lou Williams,2018-01-20,7.0,6.363138
Lou Williams,2018-01-22,7.0,6.1917033
Lou Williams,2018-01-24,7.0,5.9183426
Marc Gasol,2018-01-05,5.0,3.982629
Marc Gasol,2018-01-10,7.0,3.7571292
Marc Gasol,2018-01-12,2.0,3.7393112
Marc Gasol,2018-01-19,2.0,3.4916213
Marc Gasol,2018-01-20,7.0,3.4694538
Marc Gasol,2018-01-22,0.0,3.1766613
Marc Gasol,2018-01-24,1.0,3.7962909
Nikola Jokic,2018-01-06,10.0,6.776721
Nikola Jokic,2018-01-08,11.0,6.2127333
Nikola Jokic,2018-01-10,7.0,5.878126
Nikola Jokic,2018-01-12,3.0,5.5428324
Nikola Jokic,2018-01-13,7.0,5.363272
Nikola Jokic,2018-01-16,7.0,6.1649866
Nikola Jokic,2018-01-17,2.0,5.171037
Nikola Jokic,2018-01-19,5.0,5.585776
Nikola Jokic,2018-01-22,5.0,6.2415485
Paul George,2018-01-09,2.0,2.1375778
Paul George,2018-01-10,4.0,2.4215903
Paul George,2018-01-13,0.0,2.0011122
Paul George,2018-01-15,4.0,2.1080396
Paul George,2018-01-17,3.0,1.8207265
Paul George,2018-01-20,2.0,2.3846025
Paul George,2018-01-23,1.0,2.5344431
Russell Westbrook,2018-01-07,11.0,12.07726
Russell Westbrook,2018-01-09,12.0,11.291916
Russell Westbrook,2018-01-10,5.0,11.0540495
Russell Westbrook,2018-01-13,7.0,10.212651
Russell Westbrook,2018-01-15,9.0,9.917869
Russell Westbrook,2018-01-17,7.0,11.220552
Russell Westbrook,2018-01-20,20.0,13.171919
Russell Westbrook,2018-01-23,6.0,11.57637
Stephen Curry,2018-01-13,9.0,5.816456
Stephen Curry,2018-01-15,7.9999995,6.480307
Stephen Curry,2018-01-17,4.0,5.7963743
Stephen Curry,2018-01-20,7.9999995,6.0774364
Stephen Curry,2018-01-23,7.0000005,6.228511
Tyreke Evans,2018-01-05,7.0,6.8654013
Tyreke Evans,2018-01-10,3.0,6.175637
Tyreke Evans,2018-01-12,4.0,6.23586
Tyreke Evans,2018-01-17,10.0,6.272572
Tyreke Evans,2018-01-19,5.0,6.201914
Tyreke Evans,2018-01-20,6.0,6.522318
Tyreke Evans,2018-01-22,8.0,6.222587
Victor Oladipo,2018-01-14,1.0,4.945489
Victor Oladipo,2018-01-15,6.0,5.5342026
Victor Oladipo,2018-01-18,3.0,4.600854
Victor Oladipo,2018-01-19,4.0,3.7850654
Victor Oladipo,2018-01-21,1.0,3.364013
Victor Oladipo,2018-01-24,9.0,2.7405064
Aaron Gordon,2018-01-10,1.0,2.0074756
Aaron Gordon,2018-01-16,1.0,1.7210734
Aaron Gordon,2018-01-18,2.0,1.9061038
Aaron Gordon,2018-01-21,4.0,1.4824729
Aaron Gordon,2018-01-23,2.0,1.2821901
Andre Drummond,2018-01-13,4.0,5.1227183
Andre Drummond,2018-01-17,2.0,4.5546403
Andre Drummond,2018-01-19,8.0,5.367288
Andre Drummond,2018-01-21,4.0,4.6087914
Andre Drummond,2018-01-24,4.0,4.4731445
Anthony Davis,2018-01-08,1.0,1.9852573
Anthony Davis,2018-01-12,2.0,1.4396894
Anthony Davis,2018-01-14,0.0,1.8819883
Anthony Davis,2018-01-16,2.0,2.0078974
Anthony Davis,2018-01-17,3.0,2.1375372
Anthony Davis,2018-01-20,2.0,2.2048693
Anthony Davis,2018-01-22,5.0,2.5263882
Anthony Davis,2018-01-24,4.0,2.4431515
Ben Simmons,2018-01-11,3.0,5.7294393
Ben Simmons,2018-01-15,4.0,6.422622
Ben Simmons,2018-01-18,4.0,8.045752
Ben Simmons,2018-01-20,9.0,7.783581
Ben Simmons,2018-01-22,7.0,7.8656073
Ben Simmons,2018-01-24,14.0,7.878424
Blake Griffin,2018-01-11,6.0,6.1114144
Blake Griffin,2018-01-13,9.0,6.168229
Blake Griffin,2018-01-15,6.0,7.1468973
Blake Griffin,2018-01-17,4.0,7.742355
Blake Griffin,2018-01-20,3.0,7.4151564
Blake Griffin,2018-01-22,12.0,6.859271
Blake Griffin,2018-01-24,3.0,5.7828035
Bradley Beal,2018-01-06,1.0,3.7663865
Bradley Beal,2018-01-10,7.0,4.697617
Bradley Beal,2018-01-12,7.0,5.5431905
Bradley Beal,2018-01-13,6.0,5.620446
Bradley Beal,2018-01-15,3.0,4.256307
Bradley Beal,2018-01-17,2.0,4.853623
Bradley Beal,2018-01-19,3.0,4.7032766
Bradley Beal,2018-01-22,3.0,4.209896
Bradley Beal,2018-01-25,7.0,3.783629
CJ McCollum,2018-01-16,2.0,3.3447657
CJ McCollum,2018-01-18,2.0,3.9661918
Chris Paul,2018-01-08,9.0,9.147937
Chris Paul,2018-01-10,11.0,8.747925
Chris Paul,2018-01-12,6.0,7.9316206
Chris Paul,2018-01-15,7.0,8.031871
Chris Paul,2018-01-18,9.0,7.709287
Chris Paul,2018-01-20,7.0,7.655302
Chris Paul,2018-01-22,6.0,7.2269254
Chris Paul,2018-01-24,4.0,7.055725
Clint Capela,2018-01-15,0.0,1.074708
Clint Capela,2018-01-18,0.0,1.557477
Clint Capela,2018-01-22,2.0,1.4533155
Clint Capela,2018-01-24,0.0,1.2353733
Damian Lillard,2018-01-16,7.0,7.5321164
Damian Lillard,2018-01-18,8.0,7.420453
Damian Lillard,2018-01-20,9.0,7.654706
Damian Lillard,2018-01-22,8.0,7.527175
Damian Lillard,2018-01-24,6.0,7.410045
DeAndre Jordan,2018-01-10,3.0,1.5505803
DeAndre Jordan,2018-01-11,2.0,1.4831438
DeAndre Jordan,2018-01-24,1.0,1.7344465
DeMar DeRozan,2018-01-08,6.0,4.9634075
DeMar DeRozan,2018-01-09,6.0,5.2128963
DeMar DeRozan,2018-01-11,8.0,5.477728
DeMar DeRozan,2018-01-13,3.0,5.3614883
DeMar DeRozan,2018-01-15,5.0,5.2485123
DeMar DeRozan,2018-01-17,5.0,4.8773956
DeMar DeRozan,2018-01-19,6.0,5.1438193
DeMar DeRozan,2018-01-20,5.0,5.141443
DeMar DeRozan,2018-01-24,4.0,5.1295967
DeMarcus Cousins,2018-01-08,4.0,4.3643436
DeMarcus Cousins,2018-01-10,3.0,4.4452324
DeMarcus Cousins,2018-01-12,8.0,5.5203996
DeMarcus Cousins,2018-01-14,5.0,4.7899113
DeMarcus Cousins,2018-01-16,5.0,4.595938
DeMarcus Cousins,2018-01-17,7.0,4.3594694
DeMarcus Cousins,2018-01-20,5.0,4.9452806
DeMarcus Cousins,2018-01-22,10.0,5.9878187
DeMarcus Cousins,2018-01-24,5.0,5.8302865
Dennis Schroder,2018-01-17,15.0,9.295695
Dennis Schroder,2018-01-20,5.0,7.8081603
Dennis Schroder,2018-01-22,2.0,6.838357
Devin Booker,2018-01-07,4.0,5.9295263
Devin Booker,2018-01-12,9.0,6.6330643
Devin Booker,2018-01-14,7.0000005,6.6251264
Devin Booker,2018-01-16,7.9999995,6.1857176
Devin Booker,2018-01-19,5.0,6.0127773
Devin Booker,2018-01-22,7.9999995,5.2765017
Devin Booker,2018-01-24,4.0,5.4074745
Donovan Mitchell,2018-01-20,7.0,3.5876205
Donovan Mitchell,2018-01-22,0.0,3.8678298
Draymond Green,2018-01-06,7.0,9.674771
Draymond Green,2018-01-08,10.0,10.294823
Draymond Green,2018-01-10,4.0,10.060585
Draymond Green,2018-01-12,7.0,9.596077
Draymond Green,2018-01-13,8.0,8.72539
Draymond Green,2018-01-15,9.0,9.516199
Draymond Green,2018-01-20,6.0,9.302088
Draymond Green,2018-01-23,6.0,10.07983
Draymond Green,2018-01-25,3.0,9.285299
Dwight Howard,2018-01-10,2.0,2.9250426
Dwight Howard,2018-01-12,1.0,2.236768
Dwight Howard,2018-01-13,0.0,2.674498
Dwight Howard,2018-01-17,2.0,2.9467335
Dwight Howard,2018-01-20,1.0,2.8770308
Dwight Howard,2018-01-22,1.0,2.4705155
Dwight Howard,2018-01-24,0.0,2.9483976
Eric Bledsoe,2018-01-15,3.0,4.084032
Eric Bledsoe,2018-01-22,7.0,4.519002
Giannis Antetokounmpo,2018-01-06,7.0,4.5190697
Giannis Antetokounmpo,2018-01-08,3.0,3.8982372
Giannis Antetokounmpo,2018-01-10,1.0,3.7801175
Giannis Antetokounmpo,2018-01-12,4.0,3.5433934
Giannis Antetokounmpo,2018-01-14,1.0,3.8846033
