Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Alex Len,22.4,PHX,Big,1778,70,19.8%,14,96.4,58,8.9%,47,0.45,15,17.5%
Kawhi Leonard,24.3,SAS,Wing,2368,93,24.5%,98,124.9,75,12.8%,39,0.52,87,8.3%
Meyers Leonard,23.7,POR,Big,1274,38,16.1%,61,112.7,68,10.1%,73,0.63,27,15.8%
Jon Leuer,26.5,PHX,Big,1219,62,18.4%,59,112.5,57,8.9%,51,0.48,40,14.0%
Damian Lillard,25.3,POR,Point,2672,97,33.4%,90,113.0,72,33.1%,11,0.99,84,11.7%
Jeremy Lin,27.2,CHA,Combo,2004,62,23.1%,53,105.9,51,19.1%,38,0.83,31,14.3%
Shaun Livingston,30.1,GSW,Combo,1463,20,16.6%,89,116.0,69,21.9%,98,1.32,42,13.7%
Brook Lopez,27.6,BKN,Big,2452,96,25.7%,62,112.9,71,10.6%,39,0.41,59,12.5%
Robin Lopez,27.6,NYK,Big,2213,47,16.9%,68,114.6,50,8.3%,53,0.49,28,15.8%
Kevin Love,27.1,CLE,Big,2417,85,22.5%,52,110.1,80,11.9%,61,0.53,68,11.8%
Kyle Lowry,29.6,TOR,Point,2845,77,28.2%,95,115.9,49,29.3%,16,1.04,69,12.7%
Trey Lyles,20.0,UTA,Big,1309,45,16.6%,29,103.9,35,6.9%,39,0.42,51,13.2%
Shelvin Mack,25.5,UTA,Point,870,61,24.8%,52,104.4,39,27.4%,26,1.11,26,17.2%
Ian Mahinmi,29.0,IND,Big,1809,32,14.7%,84,120.0,59,9.0%,70,0.61,22,16.6%
Devyn Marble,23.1,ORL,Wing,189,33,14.9%,1,71.9,45,9.1%,57,0.61,73,9.4%
Boban Marjanovic,27.2,SAS,Big,349,66,18.8%,100,136.8,39,7.2%,27,0.38,30,15.3%
Kendall Marshall,24.2,PHI,Combo,338,49,20.1%,11,90.7,84,25.3%,95,1.26,0,23.3%
Jarell Martin,21.4,MEM,Big,345,51,17.1%,51,110.1,32,6.6%,28,0.39,62,12.3%
Kevin Martin,32.7,MIN,Wing,831,82,22.0%,39,105.1,53,9.6%,21,0.44,68,9.8%
Kevin Martin,32.7,SAS,Wing,244,63,18.1%,22,100.0,19,6.8%,11,0.38,38,12.4%
Wesley Matthews,29.0,DAL,Wing,2634,49,16.8%,49,106.9,42,8.8%,40,0.52,89,8.2%
O.J. Mayo,28.0,MIL,Combo,1068,27,17.6%,22,96.4,29,15.5%,44,0.88,4,17.0%
Luc Mbah a Moute,29.1,LAC,Forward,1257,2,8.8%,26,98.7,2,3.2%,11,0.36,25,14.4%
James Michael McAdoo,22.8,GSW,Big,194,59,18.1%,55,111.1,76,11.5%,75,0.64,87,9.8%
Ray McCallum,24.4,MEM,Combo,216,42,19.4%,4,82.1,53,19.6%,73,1.01,44,13.5%
Ray McCallum,24.4,SAS,Combo,155,11,15.5%,58,107.0,22,14.0%,47,0.91,96,9.7%
CJ McCollum,24.1,POR,Combo,2756,91,27.9%,69,108.5,62,21.1%,20,0.76,78,11.1%
TJ McConnell,23.6,PHI,Point,1548,43,21.2%,46,102.6,79,35.6%,89,1.68,13,18.5%
Chris McCullough,20.7,BKN,Big,334,30,14.4%,12,94.4,8,3.7%,8,0.25,57,12.7%
KJ McDaniels,22.7,HOU,Wing,189,52,16.9%,60,109.5,14,6.6%,13,0.39,3,17.9%
Doug McDermott,23.8,CHI,Wing,1801,29,14.7%,80,114.0,5,4.5%,4,0.31,84,8.5%
JaVale McGee,27.8,DAL,Big,345,58,18.0%,65,113.5,0,1.1%,0,0.06,48,13.4%
Ben McLemore,22.7,SAC,Wing,1415,41,16.3%,47,106.6,24,7.3%,24,0.45,5,17.7%
Josh McRoberts,28.7,MIA,Big,553,45,16.7%,10,92.8,97,19.8%,98,1.18,38,14.1%
Salah Mejri,29.4,DAL,Big,352,18,12.9%,98,126.1,13,4.2%,17,0.32,2,21.6%
Khris Middleton,24.2,MIL,Wing,2849,89,23.1%,77,113.5,95,18.3%,84,0.79,42,12.3%
CJ Miles,28.6,IND,Wing,1442,76,20.7%,62,110.2,20,6.9%,8,0.33,65,10.2%
Andre Miller,39.6,MIN,Point,271,21,18.8%,100,140.3,56,30.8%,87,1.64,5,22.4%
Andre Miller,39.6,SAS,Point,166,38,20.8%,69,107.7,18,21.7%,18,1.04,39,15.3%
Mike Miller,35.7,DEN,Forward,351,5,10.1%,35,103.4,89,14.7%,100,1.45,5,19.5%
Patty Mills,27.2,SAS,Combo,1610,47,20.1%,65,107.9,55,19.7%,65,0.98,91,10.3%
Elijah Millsap,28.2,UTA,Forward,155,49,15.7%,2,78.0,86,13.9%,91,0.89,16,16.7%
Paul Millsap,30.7,ATL,Big,2635,89,23.5%,54,110.8,91,16.3%,82,0.69,44,13.6%
Nikola Mirotic,24.7,CHI,Forward,1630,81,19.8%,79,113.4,63,9.6%,32,0.48,30,13.9%
Greg Monroe,25.4,MIL,Big,2311,86,22.5%,59,112.3,82,12.8%,65,0.57,75,11.2%
E'Twaun Moore,26.7,CHI,Combo,1220,13,15.5%,76,109.9,7,11.2%,16,0.72,73,11.7%
Marcus Morris,26.2,DET,Wing,2846,65,18.4%,46,106.5,61,10.6%,52,0.58,46,11.7%
Markieff Morris,26.2,PHX,Big,906,96,26.0%,8,92.2,90,16.1%,72,0.62,26,16.2%
Markieff Morris,26.2,WAS,Big,703,72,19.9%,43,107.4,47,8.1%,35,0.41,39,14.0%
Anthony Morrow,30.1,OKC,Wing,802,28,14.7%,78,113.7,0,3.5%,0,0.24,96,5.5%
Donatas Motiejunas,25.1,HOU,Big,540,77,20.7%,17,97.8,78,11.8%,65,0.57,24,16.3%
Timofey Mozgov,29.3,CLE,Big,1279,26,13.9%,81,119.2,12,4.0%,12,0.29,16,17.2%
Emmanuel Mudiay,19.7,DEN,Combo,2047,89,27.9%,7,87.7,91,28.3%,78,1.02,9,16.4%
Shabazz Muhammad,23.0,MIN,Wing,1595,77,20.8%,59,109.3,10,5.5%,3,0.26,78,9.0%
Xavier Munford,23.4,MEM,Combo,221,29,17.6%,31,100.0,9,11.5%,11,0.65,33,14.2%
Mike Muscala,24.3,ATL,Big,470,32,14.7%,53,110.6,67,10.0%,80,0.68,28,15.6%
Larry Nance Jr.,22.8,LAL,Forward,1252,9,11.3%,61,108.9,9,5.3%,26,0.46,47,12.8%
Shabazz Napier,24.3,ORL,Point,505,44,21.2%,18,94.1,26,24.9%,41,1.17,49,14.6%
Gary Neal,31.1,WAS,Wing,784,75,20.4%,74,112.3,55,9.7%,29,0.48,88,8.2%
Jameer Nelson,33.7,DEN,Point,1022,30,20.0%,16,93.1,46,28.8%,74,1.44,56,14.4%
Raul Neto,23.5,UTA,Point,1424,25,19.0%,61,106.4,7,19.0%,13,1.00,16,18.0%
Andrew Nicholson,25.9,ORL,Big,728,73,20.1%,76,117.4,22,5.4%,10,0.27,60,12.5%
Joakim Noah,30.7,CHI,Big,632,46,16.8%,1,80.5,99,25.4%,100,1.52,5,20.9%
Nerlens Noel,21.6,PHI,Big,1943,61,18.2%,46,108.2,72,10.8%,67,0.59,7,19.6%
Lucas Nogueira,23.3,TOR,Big,176,5,11.0%,95,124.4,17,4.6%,41,0.42,1,21.7%
Dirk Nowitzki,37.4,DAL,Big,2360,88,23.3%,55,111.3,62,9.6%,38,0.41,98,7.0%
Jusuf Nurkic,21.2,DEN,Big,522,95,25.5%,7,91.8,81,12.3%,52,0.48,17,17.1%
Johnny O'Bryant III,22.4,MIL,Big,785,16,12.5%,7,91.0,24,5.5%,44,0.44,58,12.7%
Kyle O'Quinn,25.6,NYK,Big,717,78,20.8%,36,105.7,87,14.9%,83,0.72,18,17.1%
Jahlil Okafor,19.9,PHI,Big,1566,97,26.4%,44,107.7,53,8.6%,18,0.33,49,13.3%
Victor Oladipo,23.5,ORL,Combo,2374,64,23.4%,64,107.7,45,18.2%,24,0.78,69,12.1%
Kelly Olynyk,24.5,BOS,Big,1339,69,19.6%,52,110.5,79,11.8%,68,0.60,79,10.8%
Kelly Oubre,19.9,WAS,Forward,575,26,13.8%,40,106.2,0,2.5%,0,0.18,40,13.3%
Zaza Pachulia,31.7,DAL,Big,1999,43,16.4%,47,108.3,70,10.2%,72,0.62,20,16.8%
Kostas Papanikolaou,25.3,DEN,Forward,268,32,14.4%,7,90.6,33,7.3%,33,0.51,0,24.9%
Jabari Parker,20.6,MIL,Big,2394,67,19.1%,41,106.9,55,8.6%,46,0.45,76,11.1%
Tony Parker,33.5,SAS,Point,1973,56,24.6%,74,108.1,51,29.4%,44,1.19,75,12.4%
Chandler Parsons,27.0,DAL,Forward,1793,84,20.4%,95,118.6,91,15.8%,84,0.78,60,12.0%
Lamar Patterson,24.2,ATL,Wing,348,11,12.9%,26,101.3,79,13.7%,98,1.06,4,17.7%
Patrick Patterson,26.6,TOR,Big,1998,15,12.4%,42,107.4,36,7.0%,64,0.56,65,11.9%
Chris Paul,30.5,LAC,Point,2414,92,32.8%,93,115.6,100,49.2%,82,1.50,92,11.0%
Adreian Payne,24.7,MIN,Big,430,50,17.1%,1,80.9,47,8.0%,49,0.47,4,21.1%
Cameron Payne,21.2,OKC,Combo,560,56,22.1%,27,98.3,64,21.4%,56,0.97,67,12.2%
Elfrid Payton,21.7,ORL,Point,2140,52,23.7%,23,96.5,64,31.7%,61,1.34,41,15.2%
Nikola Pekovic,29.8,MIN,Big,156,75,20.5%,5,90.0,84,13.1%,76,0.64,45,13.5%
Kendrick Perkins,31.0,NOP,Big,537,2,10.5%,37,105.8,44,7.8%,85,0.74,0,32.1%
Paul Pierce,38.1,LAC,Forward,1206,72,17.3%,19,97.6,54,8.9%,35,0.51,54,12.3%
Mason Plumlee,25.7,POR,Big,2076,57,17.9%,58,112.1,90,16.1%,95,0.90,10,18.2%
Miles Plumlee,27.2,MIL,Big,784,21,13.0%,82,119.2,2,2.6%,4,0.20,30,15.4%
Otto Porter,22.4,WAS,Forward,2266,37,14.8%,77,113.1,40,7.6%,39,0.52,81,9.1%
Bobby Portis,20.7,CHI,Big,1053,67,19.2%,9,92.6,42,7.7%,33,0.40,72,11.5%
Kristaps Porzingis,20.2,NYK,Big,2031,87,23.0%,25,103.0,42,7.6%,19,0.33,70,11.6%
Dwight Powell,24.3,DAL,Big,927,38,16.0%,65,113.6,41,7.6%,50,0.48,73,11.3%
Norman Powell,22.4,TOR,Wing,671,54,17.0%,71,111.3,54,9.7%,49,0.57,35,12.5%
Phil Pressey,24.7,PHI,Point,150,69,25.5%,8,86.5,93,43.2%,90,1.69,11,19.5%
Phil Pressey,24.7,PHX,Point,101,34,20.2%,5,83.3,87,37.5%,98,1.86,0,25.7%
Ronnie Price,32.4,PHX,Point,1177,5,15.2%,49,103.6,5,18.8%,48,1.24,31,16.3%
Pablo Prigioni,38.5,LAC,Point,699,0,13.4%,41,101.7,13,20.9%,85,1.57,7,20.6%
Tayshaun Prince,35.7,MIN,Forward,1446,0,8.3%,9,92.3,26,7.1%,89,0.85,70,10.4%
Julius Randle,20.9,LAL,Big,2229,78,21.1%,13,95.8,73,11.1%,60,0.53,53,13.1%
Zach Randolph,34.3,MEM,Big,2003,93,24.2%,27,103.6,81,12.7%,59,0.52,87,9.8%
JJ Redick,31.4,LAC,Wing,2093,69,19.4%,99,127.0,33,8.0%,17,0.41,82,8.6%
Willie Reed,25.5,BKN,Big,383,34,15.3%,64,113.3,10,3.9%,9,0.25,72,11.4%
Josh Richardson,22.1,MIA,Combo,1009,4,13.3%,80,110.9,4,8.8%,15,0.66,93,10.0%
Austin Rivers,23.2,LAC,Combo,1343,36,18.8%,44,103.8,11,11.6%,7,0.62,89,10.5%
Andre Roberson,23.9,OKC,Wing,1532,0,8.5%,83,114.7,2,3.9%,27,0.46,48,11.7%
Brian Roberts,29.9,CHA,Combo,257,44,19.7%,93,118.6,31,15.9%,31,0.81,85,10.7%
Thomas Robinson,24.6,BKN,Big,840,64,18.5%,4,89.4,53,8.5%,48,0.46,11,18.1%
Glenn Robinson III,21.8,IND,Wing,440,39,15.6%,7,91.9,27,7.4%,28,0.47,80,8.9%
Rajon Rondo,29.7,SAC,Point,2527,64,24.9%,38,100.9,98,47.3%,100,1.90,15,18.5%
Derrick Rose,27.1,CHI,Point,2094,82,28.9%,21,96.3,28,25.1%,3,0.87,70,12.6%
Terrence Ross,24.7,TOR,Wing,1713,42,16.3%,68,110.9,9,5.4%,7,0.33,94,7.4%
Terry Rozier,21.6,BOS,Combo,220,15,16.0%,0,60.9,38,16.8%,82,1.05,45,13.4%
Ricky Rubio,25.0,MIN,Point,2317,48,22.9%,57,106.3,92,40.3%,95,1.76,33,16.2%
Damjan Rudez,29.4,MIN,Forward,232,11,11.5%,81,113.5,23,6.7%,61,0.59,12,16.9%
Brandon Rush,30.3,GSW,Wing,926,4,11.3%,75,112.8,18,6.8%,54,0.60,45,11.9%
D'Angelo Russell,19.7,LAL,Combo,2159,80,25.1%,38,102.0,60,21.1%,40,0.84,16,15.6%
Robert Sacre,26.4,LAL,Big,250,13,12.3%,6,90.9,51,8.3%,79,0.67,61,12.4%
JaKarr Sampson,22.6,DEN,Wing,464,11,12.9%,44,106.3,8,5.0%,12,0.39,23,14.1%
JaKarr Sampson,22.6,PHI,Forward,626,77,17.8%,12,94.4,28,7.2%,16,0.41,7,18.3%
Dennis Schroder,22.1,ATL,Point,1576,90,32.6%,44,101.9,85,37.1%,33,1.14,36,15.7%
Luis Scola,35.5,TOR,Big,1635,56,17.8%,31,104.4,33,6.6%,24,0.37,81,10.6%
Mike Scott,27.3,ATL,Big,1027,40,16.2%,67,114.2,65,9.8%,68,0.61,85,10.1%
Thabo Sefolosha,31.5,ATL,Wing,1729,5,11.9%,89,117.0,49,9.4%,83,0.79,14,14.9%
Kevin Seraphin,25.9,NYK,Big,491,83,22.0%,5,90.3,89,15.8%,84,0.72,19,17.1%
Ramon Sessions,29.6,WAS,Combo,1556,67,23.5%,85,114.3,76,22.8%,60,0.97,53,12.8%
Iman Shumpert,25.3,CLE,Wing,1227,9,12.9%,14,95.6,46,9.1%,75,0.71,21,14.2%
Jonathon Simmons,26.1,SAS,Wing,653,53,16.9%,97,124.8,41,8.5%,36,0.50,4,17.9%
Henry Sims,25.6,BKN,Big,249,36,15.9%,16,97.7,19,5.2%,18,0.32,48,13.3%
Kyle Singler,27.5,OKC,Forward,865,7,10.6%,16,96.7,4,3.6%,9,0.35,51,12.4%
Donald Sloan,27.8,BKN,Point,1278,28,19.7%,66,107.1,48,29.2%,77,1.48,61,13.6%
Marcus Smart,21.7,BOS,Wing,1624,62,18.0%,8,92.8,88,15.7%,92,0.87,56,11.0%
Greg Smith,24.8,MIN,Big,183,1,10.0%,24,102.6,15,4.3%,42,0.43,18,17.1%
Ish Smith,27.3,NOP,Point,583,67,25.4%,31,97.8,89,38.3%,84,1.51,67,12.7%
Ish Smith,27.3,PHI,Point,1615,80,28.6%,15,92.3,82,36.4%,56,1.27,80,12.3%
JR Smith,30.1,CLE,Wing,2347,47,16.6%,55,108.7,37,8.1%,32,0.49,95,6.8%
Jason Smith,29.7,ORL,Big,1135,68,19.6%,24,102.5,56,8.7%,45,0.44,77,11.0%
Josh Smith,29.9,HOU,Big,401,82,21.9%,2,83.2,93,16.6%,87,0.76,22,16.7%
Josh Smith,29.9,LAC,Big,433,93,24.2%,4,89.5,95,18.1%,86,0.75,14,17.5%
Tony Snell,24.0,CHI,Wing,1245,14,13.3%,13,95.5,15,6.6%,32,0.50,28,13.3%
Marreese Speights,28.2,GSW,Big,724,99,28.0%,22,101.3,77,11.5%,38,0.41,47,13.5%
Tiago Splitter,30.8,ATL,Big,572,29,14.2%,67,113.7,40,7.4%,59,0.52,59,12.6%
Nik Stauskas,22.1,PHI,Wing,1747,45,16.5%,34,102.6,70,12.0%,78,0.73,25,13.9%
Lance Stephenson,25.2,LAC,Forward,629,47,15.6%,82,113.6,84,12.4%,86,0.80,2,20.2%
Lance Stephenson,25.2,MEM,Wing,660,96,25.7%,61,109.8,90,17.4%,68,0.68,49,11.7%
Amar'e Stoudemire,33.0,MIA,Big,757,39,16.2%,84,120.0,21,5.2%,16,0.32,13,17.7%
Rodney Stuckey,29.5,IND,Wing,1262,81,21.5%,31,102.4,91,17.6%,86,0.82,36,12.5%
Jared Sullinger,23.7,BOS,Big,1907,79,21.4%,12,94.6,87,14.7%,81,0.69,82,10.6%
Jeff Teague,27.4,ATL,Point,2247,84,29.6%,80,110.7,74,34.0%,39,1.15,51,14.5%
Mirza Teletovic,30.1,PHX,Big,1630,80,21.4%,66,113.7,55,8.7%,34,0.40,86,10.0%
Garrett Temple,29.5,WAS,Wing,1891,20,13.9%,35,103.0,59,10.1%,79,0.73,62,10.3%
Jason Terry,38.1,HOU,Wing,1223,32,14.9%,51,107.4,73,12.6%,89,0.85,50,11.5%
Isaiah Thomas,26.7,BOS,Point,2633,85,31.3%,89,112.9,59,31.3%,15,1.00,90,11.2%
Lance Thomas,27.5,NYK,Forward,1283,51,15.9%,72,111.5,18,6.5%,18,0.41,46,12.9%
Hollis Thompson,24.6,PHI,Wing,2071,30,14.8%,45,106.4,28,7.4%,34,0.50,58,10.8%
Jason Thompson,29.3,TOR,Big,276,8,11.4%,76,117.4,16,4.5%,32,0.40,85,10.2%
Klay Thompson,25.7,GSW,Wing,2649,90,23.4%,93,119.9,50,9.4%,14,0.40,72,9.5%
Tristan Thompson,24.6,CLE,Big,2236,2,10.6%,89,121.6,11,4.0%,24,0.37,69,11.6%
Marcus Thornton,28.4,HOU,Wing,842,89,23.2%,37,104.6,71,12.2%,41,0.53,83,8.6%
Marcus Thornton,28.4,WAS,Wing,209,84,22.4%,20,99.0,69,11.8%,42,0.53,68,9.8%
Anthony Tolliver,30.4,DET,Big,1276,8,11.3%,44,107.6,24,5.5%,52,0.48,96,8.0%
Axel Toupane,23.3,DEN,Forward,281,12,12.1%,11,94.3,30,7.3%,65,0.60,89,8.2%
Karl-Anthony Towns,20.0,MIN,Big,2606,85,22.3%,80,118.6,72,10.9%,53,0.49,41,13.9%
PJ Tucker,30.5,PHX,Wing,2526,13,13.0%,27,101.6,61,10.3%,85,0.79,18,14.3%
Evan Turner,27.0,BOS,Wing,2213,80,21.2%,30,102.3,99,24.8%,100,1.17,17,14.6%
Myles Turner,19.6,IND,Big,1338,59,18.1%,32,104.4,18,5.0%,12,0.28,71,11.5%
Beno Udrih,33.3,MEM,Point,105,66,25.1%,30,97.7,80,36.1%,67,1.44,30,16.9%
Beno Udrih,33.3,MIA,Point,551,20,18.8%,26,97.4,21,23.2%,46,1.23,28,17.1%
Jonas Valanciunas,23.5,TOR,Big,1549,65,18.7%,85,120.9,15,4.5%,6,0.24,52,13.2%
Anderson Varejao,33.1,CLE,Big,253,27,13.9%,15,97.3,46,8.0%,66,0.57,33,14.9%
Anderson Varejao,33.1,GSW,Big,178,35,15.5%,19,100.0,74,11.2%,84,0.72,90,9.4%
Greivis Vasquez,28.8,MIL,Point,426,46,22.3%,7,85.5,66,32.1%,70,1.44,20,17.8%
Rashad Vaughn,19.2,MIL,Combo,913,0,11.7%,2,79.7,0,5.0%,2,0.43,98,9.6%
Charlie Villanueva,31.2,DAL,Forward,566,93,22.5%,14,94.9,14,5.7%,2,0.25,75,9.7%
Noah Vonleh,20.2,POR,Big,1103,15,12.4%,13,95.3,10,3.8%,15,0.31,31,15.2%
Nikola Vucevic,25.0,ORL,Big,2033,95,25.2%,39,106.5,88,15.5%,71,0.61,81,10.6%
Sasha Vujacic,31.6,NYK,Wing,859,48,16.7%,32,102.5,86,15.1%,94,0.90,32,12.9%
Dwyane Wade,33.8,MIA,Combo,2252,98,33.5%,42,103.3,87,26.7%,27,0.80,64,12.2%
Dion Waiters,23.9,OKC,Wing,2062,58,17.5%,19,99.0,58,10.1%,51,0.58,31,13.1%
Kemba Walker,25.5,CHA,Point,2876,79,28.3%,84,111.2,30,25.3%,5,0.89,97,9.4%
John Wall,25.2,WAS,Point,2773,95,33.0%,48,103.3,95,45.0%,64,1.36,44,15.1%
TJ Warren,22.2,PHX,Forward,1034,74,17.5%,68,110.7,21,6.7%,14,0.38,100,7.3%
CJ Watson,31.5,ORL,Combo,620,5,13.9%,20,95.8,44,17.9%,96,1.29,58,12.3%
Briante Weber,22.8,MEM,Point,164,2,14.0%,0,72.5,2,17.4%,51,1.25,38,15.7%
Sonny Weems,29.3,PHX,Wing,360,25,14.1%,9,92.9,82,14.4%,97,1.02,0,25.7%
David West,35.2,SAS,Big,1355,49,17.0%,69,115.2,86,14.7%,90,0.86,56,12.8%
Russell Westbrook,27.0,OKC,Point,2740,100,36.7%,82,110.9,97,46.8%,57,1.28,54,14.4%
Hassan Whiteside,26.4,MIA,Big,2093,58,18.0%,97,126.0,1,2.2%,1,0.12,23,16.5%
Andrew Wiggins,20.7,MIN,Wing,2828,96,25.8%,54,107.9,56,9.7%,11,0.38,55,11.0%
CJ Wilcox,24.8,LAC,Wing,113,38,15.6%,72,111.6,17,6.8%,20,0.43,100,0.0%
Deron Williams,31.3,DAL,Combo,2101,76,24.7%,55,106.4,93,29.5%,89,1.19,49,13.2%
Derrick Williams,24.4,NYK,Big,1373,87,22.6%,49,109.7,64,9.8%,44,0.43,93,8.8%
Lou Williams,29.0,LAL,Combo,1876,60,23.1%,95,118.9,25,15.1%,13,0.65,82,10.9%
Marvin Williams,29.4,CHA,Forward,2321,46,15.5%,93,117.0,32,7.3%,28,0.47,96,7.7%
Mo Williams,32.9,CLE,Combo,695,71,23.7%,62,107.6,78,22.9%,58,0.97,20,14.8%
Justise Winslow,19.6,MIA,Forward,2148,14,12.2%,18,97.1,37,7.4%,67,0.61,19,15.6%
Jeff Withey,25.7,UTA,Big,587,22,13.3%,88,121.5,23,5.5%,36,0.41,21,16.7%
Christian Wood,20.1,PHI,Big,113,60,18.2%,11,94.0,5,3.3%,2,0.18,100,2.2%
Metta World Peace,36.0,LAL,Wing,546,44,16.5%,3,86.3,29,7.5%,25,0.45,96,6.5%
Brandan Wright,28.1,MEM,Big,191,25,13.8%,99,132.7,25,5.6%,35,0.41,14,17.5%
Delon Wright,23.5,TOR,Combo,180,75,24.6%,24,97.3,75,22.7%,51,0.92,75,11.6%
Tony Wroten,22.6,PHI,Point,139,98,34.9%,3,79.0,44,28.6%,2,0.82,3,24.0%
James Young,20.2,BOS,Wing,148,1,8.5%,0,70.8,4,4.5%,43,0.53,19,14.3%
Joe Young,23.3,IND,Combo,331,85,25.9%,5,87.2,85,26.0%,71,1.00,36,14.2%
Nick Young,30.4,LAL,Wing,967,57,17.4%,18,98.9,11,5.8%,6,0.33,93,7.4%
Thaddeus Young,27.4,BKN,Big,2401,76,20.7%,38,106.1,61,9.3%,47,0.45,62,12.2%
Cody Zeller,23.1,CHA,Big,1763,27,14.0%,74,116.7,28,6.0%,42,0.43,64,12.0%
Tyler Zeller,25.8,BOS,Big,612,74,20.3%,35,105.7,44,7.8%,28,0.39,45,13.5%
